# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,2.819425751248896e-214
-7.989995650282732,1.4460683636545263e-211
-7.979991300565463,7.126010450354572e-209
-7.969986950848195,3.373910847910727e-206
-7.9599826011309265,1.5347948060237508e-203
-7.9499782514136585,6.708055765520246e-201
-7.93997390169639,2.8169081756446915e-198
-7.929969551979122,1.1365235992337335e-195
-7.919965202261853,4.405690953397631e-193
-7.909960852544585,1.6408900010958798e-190
-7.899956502827316,5.871848511441074e-188
-7.889952153110048,2.0188321906989442e-185
-7.8799478033927794,6.668922587913045e-183
-7.8699434536755115,2.1166121436764237e-180
-7.859939103958243,6.454418498382919e-178
-7.849934754240975,1.8910511280400925e-175
-7.839930404523706,5.323286216739327e-173
-7.829926054806438,1.4397492104320366e-170
-7.819921705089169,3.7413165698429514e-168
-7.809917355371901,9.340986362372096e-166
-7.799913005654632,2.240741668145809e-163
-7.7899086559373645,5.164421938633489e-161
-7.779904306220096,1.1436223303998338e-158
-7.769899956502828,2.433182198195141e-156
-7.759895606785559,4.973909102450671e-154
-7.749891257068291,9.769051285162839e-152
-7.739886907351022,1.8434798366537178e-149
-7.729882557633754,3.342381215628651e-147
-7.719878207916485,5.822443672951963e-145
-7.7098738581992174,9.745103927176596e-143
-7.699869508481949,1.5671106666216933e-140
-7.689865158764681,2.4212800499429082e-138
-7.679860809047412,3.5943693738951516e-136
-7.669856459330144,5.126640646435601e-134
-7.659852109612875,7.025475274639912e-132
-7.649847759895607,9.250205553187342e-130
-7.639843410178338,1.1701999734720597e-127
-7.62983906046107,1.4223353510165166e-125
-7.619834710743802,1.6610294988345454e-123
-7.609830361026534,1.8637442479783443e-121
-7.599826011309265,2.009227592970197e-119
-7.589821661591997,2.0811626537699196e-117
-7.579817311874728,2.0711770312244588e-115
-7.56981296215746,1.9804458374714976e-113
-7.559808612440191,1.8194642310236926e-111
-7.549804262722923,1.6060502987800368e-109
-7.5397999130056546,1.3621034853616784e-107
-7.529795563288387,1.1099328153448366e-105
-7.519791213571118,8.68998846637418e-104
-7.50978686385385,6.536991745135908e-102
-7.499782514136581,4.72468892756526e-100
-7.489778164419313,3.280993586454178e-98
-7.479773814702044,2.189146193136106e-96
-7.469769464984776,1.4034008274311436e-94
-7.4597651152675075,8.64423653182141e-93
-7.44976076555024,5.115756816142865e-91
-7.439756415832971,2.908920667183803e-89
-7.429752066115703,1.5892529063585834e-87
-7.419747716398434,8.342452338129176e-86
-7.409743366681166,4.207600366914559e-84
-7.399739016963897,2.0389929748979994e-82
-7.389734667246629,9.493753510653609e-81
-7.3797303175293605,4.247189626991478e-79
-7.3697259678120925,1.825607234655449e-77
-7.359721618094824,7.539726282636872e-76
-7.349717268377556,2.9918988394402885e-74
-7.339712918660287,1.1407274804721212e-72
-7.329708568943019,4.1788922817156345e-71
-7.31970421922575,1.4709074447783714e-69
-7.309699869508482,4.974564407665298e-68
-7.2996955197912134,1.6164824069410771e-66
-7.2896911700739455,5.047005894910103e-65
-7.279686820356677,1.514064113816361e-63
-7.269682470639409,4.364184362373847e-62
-7.25967812092214,1.2086792090221427e-60
-7.249673771204872,3.2163918517683755e-59
-7.239669421487603,8.223896202202751e-58
-7.229665071770335,2.0204025530688906e-56
-7.219660722053066,4.7692567623230605e-55
-7.2096563723357985,1.0817251404551603e-53
-7.19965202261853,2.3574229874138333e-52
-7.189647672901262,4.936435386345426e-51
-7.179643323183993,9.93220707072613e-50
-7.169638973466725,1.9201514616162304e-48
-7.159634623749456,3.566840631082441e-47
-7.149630274032188,6.366365050910289e-46
-7.139625924314919,1.0918428633431023e-44
-7.1296215745976514,1.7992466546172253e-43
-7.119617224880383,2.8489475956625783e-42
-7.109612875163115,4.3345366586545924e-41
-7.099608525445846,6.336751437090861e-40
-7.089604175728578,8.901389114271962e-39
-7.079599826011309,1.2014824024847381e-37
-7.069595476294041,1.558285358162653e-36
-7.059591126576772,1.941994473074074e-35
-7.049586776859504,2.3255299260707733e-34
-7.039582427142236,2.6759030996576207e-33
-7.029578077424968,2.958659232566222e-32
-7.019573727707699,3.143382857929449e-31
-7.009569377990431,3.209069179067792e-30
-6.999565028273162,3.148053384479627e-29
-6.989560678555894,2.9674820288088637e-28
-6.979556328838625,2.6879361160964773e-27
-6.969551979121357,2.339572491379447e-26
-6.9595476294040886,1.956783227221566e-25
-6.949543279686821,1.5726770529123388e-24
-6.939538929969552,1.2145881115649714e-23
-6.929534580252284,9.013909875433998e-23
-6.919530230535015,6.428271613815238e-22
-6.909525880817747,4.405286966615686e-21
-6.899521531100478,2.901051033360351e-20
-6.88951718138321,1.8358616761242796e-19
-6.8795128316659415,1.116426797032423e-18
-6.869508481948674,6.524219802157261e-18
-6.859504132231405,3.663846908024112e-17
-6.849499782514137,1.9772375996159534e-16
-6.839495432796868,1.0254055202189198e-15
-6.8294910830796,5.110344363203284e-15
-6.819486733362331,2.4475124767303206e-14
-6.809482383645063,1.1264772727887677e-13
-6.7994780339277945,4.982476873853916e-13
-6.7894736842105265,2.1178542969535354e-12
-6.779469334493258,8.651221032755573e-12
-6.76946498477599,3.3961894859313554e-11
-6.759460635058721,1.2812746740623462e-10
-6.749456285341453,4.6454849214458636e-10
-6.739451935624184,1.6186800743205063e-09
-6.729447585906916,5.420443387600788e-09
-6.7194432361896475,1.7444362590257437e-08
-6.7094388864723795,5.3954114209076475e-08
-6.699434536755111,1.6037839361741553e-07
