# Units: Energy [eV], Spectral intensity [normalized] 
energies,F_fid,F_fid_normalized
0.0,0.040924613904660935,0.015796026119240046
0.002757111797333333,0.0409196612275606,0.015791210580389896
0.005514223594666666,0.04090480704778551,0.015776767559629878
0.008271335392,0.04088006292023789,0.0157527078465899
0.011028447189333332,0.04084544810417433,0.01571904943157411
0.013785558986666665,0.040800989564850315,0.015675817517145786
0.016542670784,0.04074672197585277,0.01562304453475811
0.01929978258133333,0.04068268772215118,0.015560770166852906
0.022056894378666664,0.04060893690390518,0.015489041374984263
0.024814006176,0.040525527341075625,0.015407912434672046
0.02757111797333333,0.04043252457889319,0.01531744497785174
0.030328229770666664,0.040330001894246445,0.015217708043968223
0.033085341568,0.04021804030305767,0.01510877814096555
0.03584245336533333,0.040096728568721915,0.014990739317657008
0.03859956516266666,0.039966163211689845,0.014863683249226618
0.04135667696,0.03982644852028006,0.014727709337921342
0.04411378875733333,0.039677696562810914,0.01458292483135216
0.04687090055466666,0.039520027201144066,0.014429444961239928
0.049628012352,0.03935356810573477,0.01426739310593485
0.05238512414933333,0.03917845477228278,0.01409690098061668
0.05514223594666666,0.038994830540077165,0.013918108859769874
0.057899347744,0.03880284661212453,0.01373116583734256
0.06065645954133333,0.038602662077143725,0.01353623013096952
0.06341357133866665,0.03839444393350226,0.013333469437802063
0.066170683136,0.038178367115157444,0.01312306135088142
0.06892779493333333,0.037954614519650036,0.01290519384666988
0.07168490673066666,0.0377233770381789,0.01268006585637912
0.07444201852799999,0.037484853587761297,0.01244788793618568
0.07719913032533332,0.03723925114545341,0.012208883054396696
0.07995624212266667,0.03698678478457085,0.011963287517247016
0.08271335392,0.03672767771280609,0.011711352059418399
0.08547046571733333,0.036462161312089694,0.011453343130759677
0.08822757751466666,0.03619047517998294,0.011189544417278496
0.09098468931199999,0.035912867172320465,0.01092025864255137
0.09374180110933332,0.03562959344674196,0.010645809705596868
0.09649891290666665,0.03534091850665786,0.010366545223384233
0.099256024704,0.035047115245089536,0.010082839560989956
0.10201313650133333,0.034748464987700414,0.009795097450516951
0.10477024829866666,0.03444525753419753,0.009503758321865204
0.10752736009599999,0.034137791197124234,0.009209301494897171
0.11028447189333332,0.03382637283688774,0.008912252413997634
0.11304158369066665,0.033511317891665164,0.008613190142708747
0.115798695488,0.03319295040060833,0.008312756377609113
0.11855580728533333,0.03287160301851883,0.008011666285198773
0.12131291908266666,0.032547617019890306,0.007710721509197316
0.12407003087999999,0.032221342289910505,0.007410825730162685
0.1268271426773333,0.031893137299686194,0.007113003169487162
0.12958425447466665,0.03156336906259226,0.006818420388954604
0.132341366272,0.031232413068260217,0.006528411600531324
0.1350984780693333,0.030900653190305133,0.006244507397674097
0.13785558986666666,0.03056848156345308,0.005968466241659526
0.14061270166399997,0.030236298425272555,0.005702307034305014
0.14336981346133332,0.029904511917240823,0.005448339498382458
0.14612692525866666,0.02957353783939907,0.0052091866995725
0.14888403705599998,0.0292437993523752,0.004987790850438215
0.15164114885333332,0.028915726620096987,0.0047873899028413585
0.15439826065066664,0.028589756386095466,0.00461144950346804
0.15715537244799999,0.02826633147592757,0.004463534937210867
0.15991248424533333,0.027945900217954015,0.004347113982288783
0.16266959604266665,0.027628915774517548,0.004265296961012718
0.16542670784,0.027315835375510165,0.004220543918941043
0.1681838196373333,0.02700711944643043,0.00421439315947471
0.17094093143466665,0.02670323062334757,0.0042472764772179435
0.17369804323199997,0.026404632647751763,0.004318472396423148
0.17645515502933332,0.02611178913511427,0.004426210715644369
0.17921226682666666,0.02582516221214878,0.004567897076950644
0.18196937862399998,0.02554521101929163,0.004740397297680364
0.18472649042133332,0.02527239007682848,0.004940318722974082
0.18748360221866664,0.025007147515415107,0.005164244229807759
0.19024071401599998,0.024749923174466944,0.005408899661958391
0.1929978258133333,0.024501146575024387,0.005671255832122975
