# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,fid_signal,fid_exp_fit
13.402,0.0006288562408038605,0.0010831815214104345
13.412,0.0004607602850722728,0.001078345413939464
13.422,0.0003029233503220154,0.001073530898357768
13.432,0.00015505983959178838,0.0010687378782634985
13.442,1.6863167746891238e-05,0.0010639662576852197
13.452,-0.00011199244506625555,0.00105921594107998
13.462,-0.00023185014406371237,0.0010544868333314014
13.472,-0.00034306861430930934,0.0010497788397477751
13.482,-0.00044602025940044653,0.0010450918660601621
13.492,-0.0005410894038063449,0.0010404258184205097
13.502,-0.0006286705454099915,0.0010357806033997738
13.512,-0.0006687883045667772,0.001031156127986042
13.522,-0.0007022307720411423,0.0010265522995826738
13.532,-0.0007294128421474078,0.0010219690260064496
13.542,-0.000750752980937923,0.0010174062154857213
13.552,-0.0007666716747331884,0.0010128637766585772
13.562,-0.000777589954535774,0.0010083416185710087
13.572,-0.0007839280071578294,0.0010038396506750946
13.582,-0.0007861038157282287,0.000999357782827183
13.592,-0.0007845318611294141,0.0009948959252860927
13.602,-0.0007796218989314695,0.0009904539887113065
13.612,-0.0007451852660822693,0.0009860318841611918
13.622,-0.0007082113759946686,0.000981629523091215
13.632,-0.000669089122431938,0.000977246817352169
13.642,-0.0006281984564809676,0.0009728836791884105
13.652,-0.0005859095289686769,0.0009685400212360976
13.662,-0.0005425818823047357,0.0009642157565214459
13.672,-0.0004985637297510754,0.0009599107984589867
13.682,-0.0004541912995973149,0.00095562506084983
13.692,-0.0004097882464995044,0.0009513584578799381
13.702,-0.0003656651503092939,0.0009471109041184125
13.712,-0.0003046056418315224,0.0009428823145157788
13.722,-0.0002444062516938004,0.000938672604402286
13.732,-0.00018533586698845793,0.000934481689486208
13.742,-0.00012764887217110016,0.0009303094858521592
13.752,-7.15849191240866e-05,0.0009261559099594159
13.762,-1.7368767090763008e-05,0.0009220208786402376
13.772,3.478982289354781e-05,0.0009179043090982042
13.782,8.469615134966847e-05,0.0009138061189065611
13.792,0.00013217061771360908,0.0009097262260065656
13.802,0.0001770487125651818,0.0009056645487058449
13.812,0.00023071501097189493,0.0009016210056767604
