# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233330220298704E+005  0.000000000000000E+000 
      0.02000000 -0.233330220302547E+005 -0.384358295849802E-006 
      0.04000000 -0.233330220303032E+005 -0.432803700963996E-006 
      0.06000000 -0.233330220303149E+005 -0.444559290966163E-006 
      0.08000000 -0.233330220302765E+005 -0.406143260269607E-006 
      0.10000000 -0.233330220301414E+005 -0.270972536702584E-006 
      0.12000000 -0.233330220298223E+005  0.480432401930671E-007 
      0.14000000 -0.233330220291811E+005  0.689236428979689E-006 
      0.16000000 -0.233330220280164E+005  0.185398028639440E-005 
      0.18000000 -0.233330220260513E+005  0.381911276983561E-005 
      0.20000000 -0.233330220229214E+005  0.694895198777574E-005 
      0.22000000 -0.233330220181633E+005  0.117070765383739E-004 
      0.24000000 -0.233330220112033E+005  0.186670633128701E-004 
      0.26000000 -0.233330220013484E+005  0.285220311785210E-004 
      0.28000000 -0.233330219877779E+005  0.420925234110543E-004 
      0.30000000 -0.233330219695376E+005  0.603328185903536E-004 
      0.32000000 -0.233330219455352E+005  0.843351749871652E-004 
      0.34000000 -0.233330219145381E+005  0.115332280675540E-003 
      0.36000000 -0.233330218751727E+005  0.154697655697755E-003 
      0.38000000 -0.233330218259262E+005  0.203944160960528E-003 
      0.40000000 -0.233330217651497E+005  0.264720647891868E-003 
      0.42000000 -0.233330216910635E+005  0.338806912818105E-003 
      0.44000000 -0.233330216017630E+005  0.428107423191114E-003 
      0.46000000 -0.233330214952270E+005  0.534643410407259E-003 
      0.48000000 -0.233330213693262E+005  0.660544158296478E-003 
      0.50000000 -0.233330212218334E+005  0.808036992309331E-003 
      0.52000000 -0.233330210504337E+005  0.979436643801617E-003 
      0.54000000 -0.233330208527365E+005  0.117713385329923E-002 
      0.56000000 -0.233330206262872E+005  0.140358320346250E-002 
      0.58000000 -0.233330203685798E+005  0.166129062413147E-002 
      0.60000000 -0.233330200770698E+005  0.195280059110707E-002 
      0.62000000 -0.233330197491869E+005  0.228068347961115E-002 
      0.64000000 -0.233330193823472E+005  0.264752321782341E-002 
      0.66000000 -0.233330189739651E+005  0.305590526215025E-002 
      0.68000000 -0.233330185214648E+005  0.350840562430957E-002 
      0.70000000 -0.233330180222898E+005  0.400758057900239E-002 
      0.72000000 -0.233330174739128E+005  0.455595760282776E-002 
      0.74000000 -0.233330168738426E+005  0.515602776099154E-002 
      0.76000000 -0.233330162196313E+005  0.581023903755576E-002 
      0.78000000 -0.233330155088793E+005  0.652099106707824E-002 
      0.80000000 -0.233330147392397E+005  0.729063064273971E-002 
      0.82000000 -0.233330139084219E+005  0.812144851139880E-002 
      0.84000000 -0.233330130141934E+005  0.901567696060247E-002 
      0.86000000 -0.233330120543817E+005  0.997548869871141E-002 
      0.88000000 -0.233330110268737E+005  0.110029967156891E-001 
      0.90000000 -0.233330099296153E+005  0.121002550843381E-001 
      0.92000000 -0.233330087606094E+005  0.132692609927796E-001 
      0.94000000 -0.233330075179128E+005  0.145119575905438E-001 
      0.96000000 -0.233330061996326E+005  0.158302377998558E-001 
      0.98000000 -0.233330048039215E+005  0.172259488941283E-001 
      1.00000000 -0.233330033289728E+005  0.187008975714276E-001 
      1.02000000 -0.233330017730149E+005  0.202568554857869E-001 
      1.04000000 -0.233330001343054E+005  0.218955649888849E-001 
      1.06000000 -0.233329984111253E+005  0.236187450542441E-001 
      1.08000000 -0.233329966017735E+005  0.254280969291943E-001 
      1.10000000 -0.233329947045609E+005  0.273253094991349E-001 
      1.12000000 -0.233329927178063E+005  0.293120641011386E-001 
      1.14000000 -0.233329906398315E+005  0.313900389292049E-001 
      1.16000000 -0.233329884689579E+005  0.335609125176265E-001 
      1.18000000 -0.233329862035034E+005  0.358263669459346E-001 
      1.20000000 -0.233329838417800E+005  0.381880904065673E-001 
      1.22000000 -0.233329813820914E+005  0.406477790300794E-001 
      1.24000000 -0.233329788227321E+005  0.432071383050941E-001 
      1.26000000 -0.233329761619867E+005  0.458678836691761E-001 
      1.28000000 -0.233329733981300E+005  0.486317403727141E-001 
