# Fourier-transform spectra:
# Units: energy[eV], Jm[1/Angstrom^2], |Jm|^2 [1/Angstrom^4]
Energy_eV,Re_Jm_x,Re_Jm_y,Re_Jm_z,Im_Jm_x,Im_Jm_y,Im_Jm_z,Abs2_Jm_x,Abs2_Jm_y,Abs2_Jm_z
0.01,0.0220006381017908,0.000328338524927762,-0.00400082638379126,0.0065960039647407,6.10811041082901e-05,-0.000652515528696434,0.0005275353451888441,1.11537088230826e-07,1.64323882684303e-05
0.02,0.0196003418893322,0.00031282729146366,-0.00385235478455799,0.0128005223581607,0.000120593651073793,-0.00129063040461248,0.000548026774820483,1.12403742963798e-07,1.6506364227417003e-05
0.03,0.015757761847629,0.000287245256011935,-0.0036081637994172,0.0182460348543223,0.000176948155608968,-0.0019001880003334801,0.000581224846351738,1.1382048687477801e-07,1.6629560440036098e-05
0.04,0.0106991439665813,0.000252036011589356,-0.00327309969550835,0.0226113364539642,0.00022852463118182599,-0.00246751703781304,0.000625744217852002,1.1574565819465999e-07,1.68018219486345e-05
0.05,0.0047207593507881795,0.000207889298770203,-0.00285385577288342,0.0256407783207962,0.00027368382484239197,-0.00297966786328057,0.0006797350817442679,1.1812079652352701e-07,1.7022913347887e-05
0.06,-0.00182982166041068,0.000155791404819412,-0.0023588829361422,0.0271591373192925,0.000310805192699762,-0.00342464192817127,0.000740966987237095,1.2087082962474197e-07,1.72925010426115e-05
0.07,-0.00857546447520876,9.70670072954647e-05,-0.00179827678983481,0.0270811758435447,0.00033835293670898196,-0.00379161339574485,0.000806928676034559,1.2390471368489e-07,1.76101315556504e-05
0.08,-0.0151327151212999,3.34003355818595e-05,-0.00118364155467944,0.025415342066921,0.000354966409343842,-0.00407114228751771,0.0008749386793210231,1.27116734179441e-07,1.7975206855178897e-05
0.09,-0.0211349796680887,-3.317446599548161e-05,-0.0005279301720968491,0.022261482534269,0.000359566528197066,-0.00425537868139763,0.000942260970194088,1.30388633393777e-07,1.8386957988703698e-05
0.1,-0.0262541048005679,-0.000100320219510038,0.000154741088582607,0.0178028603639947,0.00035146623005348504,-0.00433825700422433,0.0010062198560191,1.33592657310552e-07,1.88444186391972e-05
0.11,-0.0302189796555821,-0.000165482464770371,0.000849306105438253,0.0122931604694403,0.00033047098416682,-0.00431567835488359,0.0010643085257519,1.36595517522664e-07,1.9346400523545398e-05
0.12,-0.0328300286645857,-0.00022601041316122798,0.00153999348943909,0.006039489150221571,0.00029695529658985,-0.00418567710730808,0.00111428621131316,1.39263155030075e-07,1.98914727941578e-05
0.13,-0.0339687881742837,-0.0002793044168897,0.00221060501940642,-0.000617383718162256,0.000251903014592848,-0.0039485659658772,0.0011542597326848099,1.4146608605506e-07,2.0477947738708602e-05
0.14,-0.0336021282800771,-0.00032297722611737,0.00284482945853929,-0.00732415086413759,0.000196902845732341,-0.0036070514847569898,0.0011827462108314,1.43085019247965e-07,2.11038750618605e-05
0.15,-0.0317810654347098,-0.00035501380994116296,0.00342659110084176,-0.0137360386395552,0.000134095360603415,-0.0031663101987886,0.00119871487767266,1.4401637098429999e-07,2.1767046847320602e-05
0.16,-0.028634481096918,-0.00037391390950283396,0.00394042933505385,-0.0195364685324949,6.6073201528978e-05,-0.0026340143468455398,0.00120160711041092,1.44177279679982e-07,2.24650149239411e-05
0.17,-0.0243583898760601,-0.00037880285254132,0.00437190183479681,-0.0244541169285699,-4.258454327098191e-06,-0.00202029605401655,0.00119133499211032,1.4350973552669698e-07,2.31951217989745e-05
0.18,-0.0192016651369936,-0.00036949929733906604,0.00470800008111941,-0.0282764184037153,-7.38496269002683e-05,-0.00133764002399154,0.00116825978177521,1.41983498127372e-07,2.39545455976045e-05
0.19,-0.0134493151281705,-0.000346533061424814,0.0049375622805096706,-0.0308588484763632,-0.00013968680320858501,-0.0006006973680342599,0.0011331526067039801,1.39597565651088e-07,2.47403586018751e-05
0.2,-0.007404499950334041,-0.000311111426564736,0.00505166586486946,-0.0321296405824737,-0.00019897174642958602,0.00017398293340298502,0.00108714042347344,1.36380075616384e-07,2.5549598071402802e-05
0.21,-0.0013704880888278199,-0.000265037614282948,0.0050439801088415104,-0.0320899137761743,-0.000249282389326908,0.000968303559202613,0.00103164080376392,1.32386646613329e-07,2.6379347121153198e-05
0.22,0.00436632330787592,-0.000210589828634698,0.00491105931530325,-0.0308094887525742,-0.000288702653753178,0.00176304254143325,0.000968289376423897,1.27697298208519e-07,2.72268226013302e-05
0.23,0.00955134597208436,-0.00015037280559543,0.00465255866901164,-0.0284189301849803,-0.000315911726085246,0.0025383388413580603,0.000898863802737234,1.22412199340801e-07,2.8089466242142304e-05
0.24,0.0139739183196192,-8.71558113231571e-05,0.004271358201061,-0.0250985578001708,-0.000330227870811275,0.00327422265156684,0.000825207996851905,1.1664658210794599e-07,2.89650348538045e-05
0.25,0.0174760631732224,-2.37113381250837e-05,0.0037735850900246,-0.0210653073555224,-0.000331606667812647,0.003951169538821571,0.0007491599580170889,1.10525209693489e-07,2.9851685156167498e-05
0.26,0.0199575989663083,3.73325664216201e-05,0.0031685303083143802,-0.0165583917485331,-0.000320598003266784,0.00455065539944814,0.000672486093797879,1.04176800214274e-07,3.07480488792333e-05
0.27,0.0213775695642704,9.36160499111569e-05,0.00246846182713297,-0.0118247133511356,-0.000298269707018094,0.0050556889082471,0.000596824326311744,9.77287829256276e-08,3.16532941289854e-05
0.28,0.0217521901692097,0.000143140539399088,0.00168834257924539,-0.007104917531274671,-0.000266108042329041,0.00545129975029493,0.000523637630283676,9.13027042116567e-08,3.25671696324586e-05
0.29,0.0211497060251111,0.000184328322965499,0.0008454665234800799,-0.00262086415904013,-0.000225906143515827,0.00572496425121851,0.00045417899388876297,8.50105163254667e-08,3.3490029320055396e-05
0.3,0.019682716742962,0.000216049537642148,-4.09700629771818e-05,0.00143485877461925,-0.000179650994361543,0.00586695467565859,0.00038946815808677795,7.89518824904772e-08,3.44228357122925e-05
0.31,0.0174986259836961,0.00023762059335939302,-0.000950342870076691,0.0049069335784583295,-0.000129417861492484,0.00587060389651443,0.00033027990846068596,7.32125292617581e-08,3.5367141680476e-05
0.32,0.0147689319062387,0.00024878022507341,-0.0018611000035291898,0.00768256725573363,-7.72785977714562e-05,0.00573248271218129,0.00027714318928998596,6.78635820610992e-08,3.63250512685937e-05
0.33,0.011678079764992,0.00024965040156854705,-0.00275127070945363,0.00969393377463915,-2.5227344346719698e-05,0.0054524921644715,0.00023034989902460498,6.29617419061249e-08,3.7299161320320597e-05
0.34,0.00841255894692681,0.0002406892357014,-0.00359896744234088,0.0109179105333888,2.48756715820677e-05,0.005033877226388229,0.000189971918450601,5.8550107219183006e-08,3.8292486581379794e-05
0.35,0.00515084957132096,0.000222642000540821,-0.00438287022734389,0.0113733666363069,7.1343936067542e-05,0.00448317078170731,0.000155884719950236,5.46594176184286e-08,3.93083716876916e-05
0.36,0.00205471716671328,0.000196494641294839,-0.00508268647474661,0.0111163817086099,0.000112691404693247,0.0038100777110665705,0.000127795804926704,5.130949674932441e-08,4.0350393964938395e-05
0.37,-0.000737772584327155,0.000163432132624575,-0.00567958330216029,0.0102338604772506,0.00014765037561312801,0.00302730816893553,0.00010527620865401601,4.85106953929146e-08,4.14222612358818e-05
0.38,-0.00311728374875718,0.00012480202193962801,-0.00615659243614929,0.00883605840199736,0.00017518457136611398,0.00215036704617403,8.779338605377379e-05,4.62651787249483e-08,4.25277088581219e-05
0.39,-0.00500618696503873,8.20818334751748e-05,-0.00649898946476255,0.0070485478273920295,0.00019450071518033201,0.00119730361729567,7.474393440395659e-05,4.45679555923071e-08,4.3670400015084005e-05
0.4,-0.006359515418958021,3.68479105199826e-05,-0.00669464935756309,0.00500413511919212,0.00020506056879734198,0.00018842205069005,6.54848046550967e-05,4.34076053851781e-08,4.4853832889906104e-05
0.41,-0.00716404744222308,-9.25714207649388e-06,-0.00673437875106123,0.0028351914537678396,0.000206593847076722,-0.00085404955743294,5.93618863339412e-05,4.27667123293846e-08,4.60812578092965e-05
0.42,-0.0074357581362343595,-5.45609888386384e-05,-0.006612222736969871,0.000666789055482507,0.00019911092483228702,-0.00190633608751746,5.573510670508671e-05,4.26220618906188e-08,4.73556068018727e-05
0.43,-0.00721595323719147,-9.740380479382371e-05,-0.0063257402130784705,-0.0013890527098594301,0.00018291305097748798,-0.0029435434564790398,5.39994485521019e-05,4.29446854062063e-08,4.86794373235386e-05
0.44,-0.00656644313084867,-0.00013618673697358402,-0.00587623783415473,-0.0032378039130692,0.00015859706104568,-0.00394014214521571,5.3601549570155894e-05,4.36998550998393e-08,5.0054891208056604e-05
0.45,-0.0055641332803898795,-0.00016942570441371002,-0.00526894887925641,-0.00480543540094129,0.00012705141923898702,-0.00487050787411705,5.4051788554562e-05,4.484713244672281e-08,5.14836692440536e-05
0.46,-0.00429540079427471,-0.000195808324539271,-0.00451314056886042,-0.00603999270877441,8.94408208901385e-05,-0.00570951691443544,5.49319799055039e-05,4.6340560400378204e-08,5.29670211905182e-05
0.47,-0.0028505983251522803,-0.000214250682119149,-0.00362213206585031,-0.00691180659294664,4.71774602153027e-05,-0.00643318815505998,5.5898981189661705e-05,4.81290675408869e-08,5.45057505408651e-05
0.48,-0.00131898000705234,-0.00022394998513233197,-0.00261320596313728,-0.00741248645003553,1.87827223690841e-06,-0.00701935805710377,5.668466363096421e-05,5.0157123747367596e-08,5.61002329396038e-05
