# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,fid_signal,fid_exp_fit,normalized_fid
12.902,0.00335163789744997,0.002484053294479889,2.6830406287856636
12.912,0.0026786424353140363,0.002484053294479889,2.252556059914552
12.922,0.0020088701466523732,0.0024840532944798888,1.8238000913061705
12.932,0.001343845288035252,0.0024840532944798888,1.3977489876932503
12.942,0.0006850698159508936,0.0024840532944798888,0.9753658162547252
12.952,3.4019294747497284e-05,0.0024840532944798888,0.5575978100695171
12.962,-0.0006078602514735915,0.0024840532944798888,0.1453743279616181
12.972,-0.0012391561763937628,0.0024840532944798888,-0.2603956341200978
12.982,-0.0018584925770110943,0.0024840532944798883,-0.6588256369320193
12.992,-0.002464533400565484,0.0024840532944798883,-1.0490538323323788
13.002,-0.0030559859384608687,0.0024840532944798883,-1.430245251074497
13.012,-0.003631604037333203,0.0024840532944798883,-1.801593915439343
13.022,-0.004190190886403575,0.0024840532944798883,-2.1623246858331306
13.032,-0.004730601790885252,0.0024840532944798883,-2.5116951020933325
13.042,-0.0052517472437161525,0.0024840532944798883,-2.8489974192245087
13.052,-0.005752595423234349,0.0024840532944798883,-3.173560279252813
13.062,-0.006232174298600797,0.002484053294479888,-3.4847501342106
13.072,-0.006689574095583675,0.002484053294479888,-3.7819729007467497
13.082,-0.00712394938611495,0.002484053294479888,-4.0646753749629445
13.092,-0.0075345208014719585,0.002484053294479888,-4.332346406731598
13.102,-0.007920576666617194,0.002484053294479888,-4.584518022705683
13.112,-0.008281474642973314,0.002484053294479888,-4.820766553584492
13.122,-0.00861664292369077,0.002484053294479888,-5.040713473133675
13.132,-0.008925581016389088,0.002484053294479888,-5.244025970415728
13.142,-0.009207860808762597,0.002484053294479888,-5.430417700182185
13.152,-0.009463127154311086,0.0024840532944798875,-5.5996492227888774
13.162,-0.009691098101241292,0.0024840532944798875,-5.751528211103679
13.172,-0.009891565130789188,0.0024840532944798875,-5.885909658842508
13.182,-0.010064393097384288,0.0024840532944798875,-6.002695893257889
13.192,-0.010209519862623294,0.0024840532944798875,-6.101836386344262
13.202,-0.010326955832496838,0.0024840532944798875,-6.183327498312671
13.212,-0.010416783361569515,0.0024840532944798875,-6.247212129672891
13.222,-0.010479155716471062,0.0024840532944798875,-6.293579084908541
13.232,-0.010514295844146211,0.0024840532944798875,-6.322562305137924
13.242,-0.010522495375401652,0.0024840532944798875,-6.334340244324203
13.252,-0.010504113054282484,0.0024840532944798875,-6.329134870969943
13.262,-0.010459572865790091,0.0024840532944798875,-6.3072104704545975
13.272,-0.010389362335322177,0.002484053294479887,-6.2688725504994585
13.282,-0.010294030664873695,0.002484053294479887,-6.214466635019315
13.292,-0.010174186634747616,0.002484053294479887,-6.144376901376024
13.302,-0.01003049608871923,0.002484053294479887,-6.059024545190275
13.312,-0.009863679672068937,0.002484053294479887,-5.958866300530625
13.322,-0.009674510386093696,0.002484053294479887,-5.844392836777142
13.332,-0.009463810792875801,0.002484053294479887,-5.716126926341033
13.342,-0.009232450464265744,0.002484053294479887,-5.5746217636155295
13.352,-0.008981342955218878,0.002484053294479887,-5.420458975538938
13.362,-0.008711442897392403,0.002484053294479887,-5.254246704811925
13.372,-0.008423743036213993,0.002484053294479887,-5.076617653294706
13.382,-0.008119271116079957,0.002484053294479887,-4.888227026002149
13.392,-0.0077990865187562205,0.002484053294479887,-4.689750315351102
13.402,-0.007464277031662367,0.002484053294479887,-4.481881166960666
13.412,-0.007115955774355178,0.002484053294479887,-4.265329346279365
13.422,-0.0067552560930959705,0.002484053294479887,-4.040817406059316
13.432,-0.006383326941551633,0.002484053294479887,-3.809077665903093
13.442,-0.0060013296070873245,0.002484053294479887,-3.5708500539383796
13.452,-0.005610433376052252,0.002484053294479887,-3.3268792726745695
13.462,-0.0052118114858152285,0.0024840532944798866,-3.077912152022762
13.472,-0.004806637595802051,0.0024840532944798866,-2.8246953378101263
13.482,-0.004396081877526079,0.0024840532944798866,-2.567972741567404
13.492,-0.003981307124194303,0.0024840532944798866,-2.3084830085703123
13.502,-0.0035634653545076264,0.0024840532944798866,-2.0469573082069945
13.512,-0.003143694279780572,0.0024840532944798866,-1.7841170435677107
13.522,-0.002723113594461563,0.0024840532944798866,-1.5206714549931324
13.532,-0.002302821824755334,0.0024840532944798866,-1.257315588459987
13.542,-0.0018838933599527822,0.0024840532944798866,-0.9947283887587376
13.552,-0.0014673750071033376,0.0024840532944798866,-0.7335704961487194
13.562,-0.001054283316966249,0.0024840532944798866,-0.47448254458683636
13.572,-0.0006456018840962568,0.0024840532944798866,-0.21808345171702823
13.582,-0.00024227854445109653,0.0024840532944798866,0.0350313480906175
13.592,0.000154776791561082,0.0024840532944798866,0.28429125555546425
13.602,0.0005446943621768116,0.0024840532944798866,0.5291518863550779
13.612,0.0009266468173139507,0.0024840532944798866,0.7690964687134962
13.622,0.0012998511182790817,0.0024840532944798866,1.003637000696685
13.632,0.001663569878116912,0.0024840532944798866,1.23231504287164
13.642,0.002017112941312213,0.0024840532944798866,1.4547026573833284
13.652,0.0023598386267365675,0.0024840532944798866,1.6704031253438283
13.662,0.0026911547180217014,0.0024840532944798866,1.8790514975291157
13.672,0.0030105193656865497,0.0024840532944798866,2.0803150838777773
13.682,0.0033174414333301157,0.0024840532944798866,2.273893583194669
13.692,0.003611480951824657,0.0024840532944798866,2.4595192786232865
13.702,0.0038922493403748606,0.0024840532944798866,2.6369570820276644
13.712,0.004159409233048323,0.0024840532944798866,2.806004324235669
13.722,0.0044126740976438445,0.0024840532944798866,2.9664904112868835
13.732,0.004651807805756932,0.0024840532944798866,3.118276449941416
13.742,0.0048766239126983545,0.0024840532944798866,3.2612546886518223
13.752,0.00508698474595072,0.0024840532944798866,3.395347837370283
13.762,0.005282800255045627,0.0024840532944798866,3.520508237673499
13.772,0.005464026656291175,0.0024840532944798866,3.6367169050560406
13.782,0.005630664952591476,0.0024840532944798866,3.74398249522195
13.792,0.005782759511707362,0.0024840532944798866,3.8423403126909954
13.802,0.005920396261661831,0.0024840532944798866,3.931851079872944
13.812,0.0060437006057604,0.0024840532944798866,4.012599533471263
13.822,0.00615283551693035,0.0024840532944798866,4.084693142028025
13.832,0.0062479995517674145,0.0024840532944798866,4.148260779107751
13.842,0.006329424689101766,0.0024840532944798866,4.203451292185903
13.852,0.00639737376440248,0.0024840532944798866,4.250431821352087
13.862,0.006452138338457178,0.002484053294479886,4.289386404245531
13.872,0.006494036671396835,0.002484053294479886,4.320514656831452
13.882,0.0065234108696088835,0.002484053294479886,4.3440299343673985
13.892,0.006540624605920176,0.002484053294479886,4.36015786823335
13.902,0.006546060856908888,0.002484053294479886,4.369134923091958
13.912,0.006540119672825665,0.002484053294479886,4.371206984068629
13.922,0.006523215719753878,0.002484053294479886,4.366627807255441
13.932,0.006495775672705191,0.002484053294479886,4.3556573844322894
13.942,0.006458236349735562,0.002484053294479886,4.338560790845696
13.952,0.006411042478702202,0.002484053294479886,4.315606806353152
13.962,0.006354644517377208,0.002484053294479886,4.287066579531189
13.972,0.006289496505017202,0.002484053294479886,4.253212320440939
13.982,0.006216054139705092,0.002484053294479886,4.2143161450849185
13.992,0.006134772993835939,0.002484053294479886,4.1706490158054645
14.002,0.006046106645447901,0.002484053294479886,4.122479634957971
14.012,0.0059505049297852,0.002484053294479886,4.070073421875328
14.022,0.005848412422982256,0.002484053294479886,4.013691643979962
14.032,0.005740267000476799,0.002484053294479886,3.9535906010364195
14.042,0.005626498502295496,0.002484053294479886,3.8900208821978133
14.052,0.005507527350612286,0.002484053294479886,3.823226596408829
14.062,0.005383763507533383,0.002484053294479886,3.7534448241514604
14.072,0.005255605680015712,0.002484053294479886,3.68090522909006
14.082,0.005123440176928572,0.002484053294479886,3.6058294488702503
14.092,0.004987640278629917,0.002484053294479886,3.5284308149258488
14.102,0.004848565730224545,0.002484053294479886,3.4489141516875828
14.112,0.004706562180117173,0.002484053294479886,3.367475539809242
14.122,0.004561960697921656,0.002484053294479886,3.284302128630805
14.132,0.004415077625586733,0.002484053294479886,3.1995721597217006
14.142,0.0042662145786831985,0.002484053294479886,3.1134550833456482
14.152,0.004115658111188801,0.002484053294479886,3.026111456098817
14.162,0.003963679959218944,0.002484053294479886,2.9376932039808517
14.172,0.0038105373214443426,0.002484053294479886,2.8483439038267937
14.182,0.0036564727205779407,0.002484053294479886,2.7581987909861847
14.192,0.003501714448555093,0.002484053294479886,2.667385133403841
14.202,0.0033464771242380435,0.002484053294479886,2.5760226707254064
14.212,0.003190961868902331,0.002484053294479886,2.484223801226784
14.222,0.0030353566891526363,0.002484053294479886,2.3920938928637625
14.232,0.0028798370499179405,0.002484053294479886,2.299731707286118
14.242,0.0027245663820143888,0.002484053294479886,2.207229772832818
14.252,0.0025696965146303043,0.002484053294479886,2.114674700159011
14.262,0.00241536825360608,0.002484053294479886,2.0221475811808087
14.272,0.002261711675902486,0.002484053294479886,1.9297241966617387
14.282,0.002108846963994195,0.002484053294479886,1.8374755587262412
14.292,0.0019568848017646294,0.002484053294479886,1.7454681627370112
14.302,0.0018059266615379453,0.002484053294479886,1.6537641596883155
14.312,0.001656065380430716,0.002484053294479886,1.5624217030359469
14.322,0.0015073858034712478,0.002484053294479886,1.4714953283443792
14.332,0.0013599652211190062,0.002484053294479886,1.3810361916323457
14.342,0.0012138735650484825,0.002484053294479886,1.291092143305522
14.352,0.001069173987774264,0.002484053294479886,1.2017080386063532
14.362,0.0009259234911540311,0.002484053294479886,1.1129260702648933
14.372,0.0007841733116823525,0.002484053294479886,1.0247859371291923
14.382,0.0006439692187297935,0.002484053294479886,0.937324949432432
14.392,0.0005053519013355489,0.002484053294479886,0.8505781832137227
14.402,0.00036835784206404657,0.002484053294479886,0.7645789397306688
14.412,0.00023301969400826055,0.002484053294479886,0.6793588809178113
14.422,9.936635361325119e-05,0.002484053294479886,0.5949479649199935
14.432,-3.257615733754017e-05,0.002484053294479886,0.511374894819355
14.442,-0.00016278404940038533,0.002484053294479886,0.42866741045398166
14.452,-0.0002912354887540833,0.002484053294479886,0.34685234348425087
14.462,-0.0004179099751812151,0.002484053294479886,0.2659558908309951
14.472,-0.0005427877469877755,0.002484053294479886,0.1860038702706298
14.482,-0.000665849184009969,0.002484053294479886,0.10702197712649675
14.492,-0.0007870742031744151,0.002484053294479886,0.029036045846771552
14.502,-0.0009064417328481782,0.002484053294479886,-0.04792773673883255
14.512,-0.0010239291903226895,0.002484053294479886,-0.12384261756673265
14.522,-0.0011395117980838167,0.002484053294479886,-0.19868095726580925
14.532,-0.001253161845019148,0.002484053294479886,-0.27241387060201316
14.542,-0.0013648485066900613,0.002484053294479886,-0.3450112189312786
14.552,-0.0014745371922593765,0.002484053294479886,-0.41644129371696836
14.562,-0.001582188867484283,0.002484053294479886,-0.48667047821395515
14.572,-0.00168775969961171,0.002484053294479886,-0.5556631074391314
14.582,-0.0017912006480179203,0.002484053294479886,-0.6233812846049744
14.592,-0.001892457181301279,0.002484053294479886,-0.6897847693468694
14.602,-0.001991468701102681,0.002484053294479886,-0.7548306687771664
14.612,-0.0020881682873433206,0.002484053294479886,-0.8184733235528984
14.622,-0.002182482669647643,0.002484053294479886,-0.8806643277345976
14.632,-0.002274332107373638,0.002484053294479886,-0.9413524789825334
14.642,-0.0023636299444639887,0.002484053294479886,-1.0004835089229243
