# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,3.840019310750914e-244
-7.989995650282732,2.9388762154095785e-241
-7.979991300565463,2.1610398041587976e-238
-7.969986950848195,1.5267855470506969e-235
-7.9599826011309265,1.0363998461492684e-232
-7.9499782514136585,6.759442812025289e-230
-7.93997390169639,4.235736708765572e-227
-7.929969551979122,2.5502441930010465e-224
-7.919965202261853,1.475263478264253e-221
-7.909960852544585,8.199600620655044e-219
-7.899956502827316,4.3787623483651784e-216
-7.889952153110048,2.2467042691608272e-213
-7.8799478033927794,1.1075838401697628e-210
-7.8699434536755115,5.246187302037353e-208
-7.859939103958243,2.387524203820437e-205
-7.849934754240975,1.0439721792207827e-202
-7.839930404523706,4.38598935784816e-200
-7.829926054806438,1.7704517524891695e-197
-7.819921705089169,6.866554561585824e-195
-7.809917355371901,2.558776234838486e-192
-7.799913005654632,9.161462492586202e-190
-7.7899086559373645,3.1516414367151256e-187
-7.779904306220096,1.0417145605123603e-184
-7.769899956502828,3.308270919657e-182
-7.759895606785559,1.0094720044289723e-179
-7.749891257068291,2.9595717059877908e-177
-7.739886907351022,8.336914460715455e-175
-7.729882557633754,2.256442392742975e-172
-7.719878207916485,5.867946373151155e-170
-7.7098738581992174,1.4661944740661532e-167
-7.699869508481949,3.519987925298166e-165
-7.689865158764681,8.119616941996967e-163
-7.679860809047412,1.7995972550556372e-160
-7.669856459330144,3.832314847497313e-158
-7.659852109612875,7.841403631606678e-156
-7.649847759895607,1.5416078729901102e-153
-7.639843410178338,2.912072963269321e-151
-7.62983906046107,5.28542085580481e-149
-7.619834710743802,9.217362743928875e-147
-7.609830361026534,1.5444874725077418e-144
-7.599826011309265,2.4866436784833743e-142
-7.589821661591997,3.846759756388614e-140
-7.579817311874728,5.717811321940326e-138
-7.56981296215746,8.166176653202763e-136
-7.559808612440191,1.120631666897207e-133
-7.549804262722923,1.477621461037879e-131
-7.5397999130056546,1.8720640906110988e-129
-7.529795563288387,2.278959133362373e-127
-7.519791213571118,2.665703110555926e-125
-7.50978686385385,2.9960398708915975e-123
-7.499782514136581,3.235527955130684e-121
-7.489778164419313,3.35742028997195e-119
-7.479773814702044,3.347576565238497e-117
