# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,fid_signal,fid_exp_fit
8.902,-0.006160646122693094,0.004332839889490986
8.912,-0.0062385334939381925,0.0043130327077785715
8.922,-0.00630071261505009,0.0042933177583160086
8.932,-0.006347487768948208,0.004273694611623318
8.942,-0.006379189456079715,0.004254162840220401
8.952,-0.006396172863227834,0.004234722018617722
8.962,-0.006398816296811361,0.004215371723307037
8.972,-0.006387519620999129,0.004196111532752176
8.982,-0.006362702725440797,0.004176941027379849
8.992,-0.006324804041581256,0.004157859789570512
9.002,-0.006274279063123073,0.0041388674036492755
9.012,-0.006211598866456209,0.00411996345587683
9.022,-0.006137248696287817,0.004101147534440461
9.032,-0.006051726534216434,0.00408241922944505
9.042,-0.00595554165840707,0.0040637781329041596
9.052,-0.005849213237001127,0.004045223838731146
9.062,-0.005733268909069644,0.0040267559427303095
9.072,-0.005608243360351261,0.004008374042588088
9.082,-0.0054746769106079765,0.003990077737864294
9.092,-0.005333114075012904,0.0039718666299834
9.102,-0.005184102112913951,0.003953740322225838
9.112,-0.005028189600933527,0.003935698419719371
9.122,-0.004865924969876931,0.003917740529430486
9.132,-0.004697855061820908,0.0038998662601558336
9.142,-0.004524523695241443,0.0038820752225137032
9.152,-0.004346470227312569,0.0038643670289355402
9.162,-0.004164228132938974,0.0038467412936575114
9.172,-0.00397832361881083,0.0038291976327120953
9.182,-0.0037892742590443554,0.0038117356639197106
9.192,-0.0035975876458964108,0.0037943550068804
9.202,-0.003403760111159036,0.0037770552829655417
9.212,-0.003208275501014121,0.003759836115309599
9.222,-0.0030116039859581552,0.0037426971288019124
9.232,-0.0028142009642915695,0.0037256379500785267
9.242,-0.002616506026800944,0.0037086582075140555
9.252,-0.0024189420042239882,0.0036917575312135974
9.262,-0.002221914146288833,0.0036749355530046584
9.272,-0.0020258093557963468,0.003658191906429146
9.282,-0.0018309955276507614,0.003641526226735381
9.292,-0.0016378210187401158,0.003624938150870149
9.302,-0.0014466142328502702,0.0036084273174708057
9.312,-0.0012576833148430235,0.003591993366857383
9.322,-0.0010713159554877297,0.003575635941024768
9.332,-0.0008877793072823999,0.0035593546836348985
9.342,-0.0007073200522301471,0.0035431492400090103
9.352,-0.0005301645520616103,0.0035270192571198945
9.362,-0.00035651911691094546,0.0035109643835842174
9.372,-0.00018657040271996528,0.0034949842696548657
9.382,-2.04858940622699e-05,0.003479078567213323
9.392,0.00014158551550612589,0.00346324692976209
9.402,0.0002995128631211867,0.0034474890124171352
9.412,0.0004531823747635857,0.003431804471900378
9.422,0.0006024966346209988,0.0034161929665322225
9.432,0.0007473737283709747,0.0034006541562240974
9.442,0.0008877463164966995,0.003385187702471056
9.452,0.0010235606762991378,0.00336979326834441
9.462,0.0011547757049849756,0.0033544705184843726
9.472,0.0012813619061690937,0.0033392191190927648
9.482,0.0014033004133720318,0.00332403873792574
9.492,0.00152058196456647,0.0033089290442865457
9.502,0.0016332059239380578,0.0032938897090183275
9.512,0.0017411793412588175,0.0032789204044969436
9.522,0.0018445160543916564,0.0032640208046238383
9.532,0.0019432358201477854,0.003249190584818938
9.542,0.0020373635124297552,0.0032344294220135743
9.552,0.0021269283974878345,0.003219736994643452
9.562,0.0022119634812795734,0.003205112982641642
9.572,0.002292504924787053,0.0031905570674316073
9.582,0.002368591553044112,0.00317606893192026
9.592,0.0024402644548716713,0.0031616482604910736
9.602,0.002507566663149171,0.0031472947389971752
9.612,0.002570542937309131,0.003133008054754525
9.622,0.0026292396174319318,0.003118787896535097
9.632,0.002683704570255742,0.003104633954560101
9.642,0.0027339872179605925,0.0030905459204932325
9.652,0.002780138642336043,0.0030765234874339576
9.662,0.0028222117622648236,0.0030625663499108235
9.672,0.0028602615615183342,0.0030486742038748145
9.682,0.0028943453824374545,0.003034846746692713
9.692,0.0029245232581249048,0.003021083677140518
9.702,0.002950858270234825,0.003007384695396879
9.712,0.002973416914259847,0.0029937495030365646
9.722,0.0029922694962961688,0.002980177803023961
9.732,0.0030074905463995105,0.0029666692997066097
9.742,0.0030191591926032125,0.002953223698808748
9.752,0.0030273594985424637,0.0029398407074249207
9.762,0.003032180795052615,0.0029265200340135825
9.772,0.003033717965871167,0.002913261388390753
9.782,0.0030320716739986285,0.002900064481723697
9.792,0.0030273485235420604,0.0028869290265246287
9.802,0.003019661149354312,0.002873854736644453
9.812,0.003009128262530125,0.0028608413272665266
9.822,0.0029958746027938183,0.0028478885149004598
9.832,0.002980030789530391,0.002834996017375933
9.842,0.002961733090800014,0.0028221635538365607
9.852,0.0029411231298894966,0.0028093908447337627
9.862,0.0029183475065340096,0.002796677611820677
9.872,0.0028935573145606624,0.0027840235781460996
9.882,0.002866907593328476,0.0027714284680484575
9.892,0.0028385566930269686,0.002758892007149791
9.902,0.002808665583191782,0.0027464139223497843
9.912,0.002777397083842356,0.0027339939418198128
9.922,0.00274491503241653,0.00272163179499703
9.932,0.002711383401615874,0.00270932721257846
9.942,0.002676965404361318,0.002697079926515141
9.952,0.0026418225160640928,0.002684889670006281
9.962,0.0026061135035799765,0.0026727561774934484
9.972,0.0025699934387928306,0.002660679184654786
9.982,0.0025336126897160848,0.002648658428399251
9.992,0.0024971159139152493,0.0026366936468608868
10.002,0.002460641076972583,0.0026247845793931197
10.012,0.0024243184928970387,0.0026129309665630716
10.022,0.0023882699038986046,0.002601132550145924
10.032,0.00235260758330088,0.0025893890731192755
10.042,0.0023174335102163052,0.0025777002796575554
10.052,0.0022828385909201905,0.002566065915126444
10.062,0.002248901945402856,0.002554485726077329
10.072,0.0022156902806221516,0.002542959460241782
10.082,0.0021832573535660368,0.0025314868665260635
10.092,0.0021516435035527524,0.0025200676950056567
10.102,0.002120875288433718,0.0025087016969198165
10.112,0.0020909652206810548,0.002497388624666154
10.122,0.0020619116136211912,0.002486128231795243
10.132,0.002033698527671568,0.0024749202730052493
10.142,0.0020062958247397946,0.002463764504136589
10.152,0.001979659340578821,0.002452660682166606
10.162,0.001953731167535628,0.002441608565204285
10.172,0.0019284400489051447,0.0024306079124849773
10.182,0.0019037018934212713,0.0024196584843651525
10.192,0.0018794203751388383,0.002408760042317183
10.202,0.0018554876620094948,0.002397912348924147
10.212,0.0018317852402286831,0.0023871151678746547
10.222,0.0018081848444691808,0.0023763682639577036
10.232,0.0017845494734310785,0.00236567140305755
10.242,0.0017607344886990668,0.002355024352148612
10.252,0.0017365888013186747,0.0023444268792903976
10.262,0.0017119561161864027,0.0023338787536224394
10.272,0.0016866762438135102,0.0023233797453592778
10.282,0.0016605864761276184,0.002312929625785448
10.292,0.0016335230016905865,0.0023025281672504993
10.302,0.0016053223243544044,0.0022921751431640427
10.312,0.0015758227315367636,0.0022818703279908013
10.322,0.0015448657811419429,0.0022716134972457086
10.332,0.0015122977535241022,0.0022614044274890106
10.342,0.0014779710977155215,0.0022512428963214074
10.352,0.0014417458708115706,0.0022411286823791968
10.362,0.0014034911273834198,0.002231061565329461
10.372,0.001363086261344709,0.0022210413258652627
10.382,0.0013204222794463982,0.0022110677457008693
10.392,0.0012754030050058476,0.0022011406075669953
10.402,0.0012279462264475868,0.0021912596952060725
10.412,0.0011779847328020272,0.0021814247933675344
10.422,0.0011254672439359578,0.002171635687803137
10.432,0.0010703592460084782,0.002161892165262276
10.442,0.0010126437158409988,0.002152194013487353
10.452,0.0009523217364019593,0.002142541021209151
10.462,0.0008894129559764899,0.0021329329781422258
10.472,0.0008239559296755723,0.0021233696749803294
10.482,0.000756008361478828,0.002113850903391849
10.492,0.0006856471606939883,0.002104376456015269
10.502,0.0006129683773599769,0.0020949461264546574
10.512,0.0005380870234807597,0.0020855597092751615
10.522,0.00046113672720657156,0.0020762169999985385
10.532,0.0003822692587895204,0.0020669177950987006
10.542,0.00030165394532131117,0.002057661891997279
10.552,0.0002194769333330279,0.002048449089059213
10.562,0.00013594033224198976,0.0020392791855883565
10.572,5.126122703587657e-05,0.0020301519818231046
10.582,-3.432940666317563e-05,0.002021067278932046
10.592,-0.00012058789657223375,0.00201202487900963
10.602,-0.00020725918639251663,0.0020030245850718507
10.612,-0.00029407821504693493,0.00199406620105196
10.622,-0.00038077138858740283,0.001985149531796196
10.632,-0.0004670581367175417,0.0019762743830595325
10.642,-0.0005526525179240106,0.001967440561501445
10.652,-0.0006372648705197626,0.0019586478746817008
10.662,-0.0007206035176590134,0.0019498961310561644
10.672,-0.0008023764703770274,0.0019411851399726318
10.682,-0.0008822931658909872,0.0019325147116666665
10.692,-0.0009600662167524961,0.001923884657257474
10.702,-0.001035413120144258,0.0019152947887437822
10.712,-0.0011080579504358506,0.00190674491899975
10.722,-0.0011777330216375802,0.0018982348617708862
10.732,-0.0012441804664891658,0.0018897644316699994
10.742,-0.0013071537970324016,0.001881333444173149
10.752,-0.0013664193634047171,0.0018729417156156366
10.762,-0.001421757712715623,0.0018645890631879952
10.772,-0.0014729648829233484,0.0018562753049320127
10.782,-0.001519853570714354,0.001848000259736766
10.792,-0.0015622541800834194,0.0018397637473346767
10.802,-0.0016000157772111951,0.0018315655882975828
10.812,-0.0016330069167223196,0.0018234056040328304
10.822,-0.0016611163028512736,0.001815283616779384
10.832,-0.0016842533708386778,0.0018071994496039513
10.842,-0.0017023487231243423,0.001799152926397135
10.852,-0.0017153544003786565,0.0017911438718695885
10.862,-0.0017232440486432206,0.0017831721115482008
10.872,-0.0017260129729192053,0.0017752374717722994
10.882,-0.0017236780480817194,0.0017673397796898608
10.892,-0.0017162775207747638,0.001759478863253748
10.902,-0.001703870689827758,0.0017516545512179633
10.912,-0.001686537484692111,0.001743866673133915
10.922,-0.001664377939032074,0.0017361150593467108
10.932,-0.001637511567358007,0.0017283995409914526
10.942,-0.0016060766525211997,0.0017207199499895646
10.952,-0.0015702294654450228,0.0017130761190451297
10.962,-0.0015301433958033058,0.0017054678816412448
10.972,-0.0014860080140223486,0.001697895072036394
10.982,-0.0014380280865099518,0.0016903575252608376
10.992,-0.0013864225096901848,0.0016828550771130165
11.002,-0.0013314232219867176,0.0016753875641559823
11.012,-0.0012732740589200793,0.0016679548237138254
11.022,-0.0012122295483000308,0.0016605566938681427
11.032,-0.0011485536901102125,0.0016531930134545017
11.042,-0.0010825186966719213,0.0016458636220589335
11.052,-0.001014403688699878,0.0016385683600144384
11.062,-0.0009444933979782627,0.0016313070683975067
11.072,-0.0008730768167435824,0.0016240795890246564
11.082,-0.000800445811945719,0.0016168857644489878
11.092,-0.0007268937810919296,0.0016097254379567557
11.102,-0.0006527142378673173,0.0016025984535639507
11.112,-0.0005781993848906415,0.0015955046560129048
11.122,-0.0005036387267696189,0.0015884438907689078
11.132,-0.0004293176634468782,0.0015814160040168415
11.142,-0.00035551606125366756,0.0015744208426578276
11.152,-0.00028250683988884686,0.0015674582543058967
11.162,-0.00021055461789973727,0.001560528087284661
11.172,-0.0001399143214382821,0.00155363019062402
11.182,-7.082984924705263e-05,0.0015467644140568612
11.192,-3.5327866948081394e-06,0.0015399306080157945
11.202,6.175885246475552e-05,0.0015331286236298903
11.212,0.00012484180924178656,0.0015263583127214373
11.222,0.00018552871212365956,0.0015196195278027148
11.232,0.00024364913579132856,0.0015129121220727796
11.242,0.0002990505710145276,0.0015062359494142665
11.252,0.0003515992692190676,0.0014995908643902099
11.262,0.00040118101985432263,0.0014929767222408691
11.272,0.0004477018150254036,0.0014863933788805792
11.282,0.0004910883525967675,0.0014798406908946102
11.292,0.0005312884432476066,0.001473318515536043
11.302,0.0005682712813840827,0.0014668267107226644
11.312,0.000602027540728176,0.0014603651350338631
11.322,0.0006325693462625193,0.0014539336477075555
11.332,0.0006599300962749047,0.001447532108637116
11.342,0.0006841641104782251,0.00144116037836833
11.352,0.0007053461264394475,0.0014348183180963488
11.362,0.0007235706728188238,0.0014285057896626697
11.372,0.0007389512621321272,0.0014222226555521268
11.382,0.0007516194317752025,0.0014159687788898934
11.392,0.0007617236546735649,0.0014097440234385021
11.402,0.0007694281075723301,0.001403548253594875
11.412,0.000774911325659958,0.0013973813343873705
11.422,0.0007783647089197087,0.0013912431314728462
11.432,0.0007799909569972933,0.001385133511133724
11.442,0.0007800023963166301,0.0013790523402750885
11.452,0.0007786191996673727,0.0013729994864217767
11.462,0.0007760675689733075,0.001366974817715499
11.472,0.0007725778688117892,0.0013609782029119642
11.482,0.0007683826883202209,0.0013550095113780208
11.492,0.0007637149202883356,0.0013490686130888101
11.502,0.0007588058326441904,0.0013431553786249386
11.512,0.0007538831078921255,0.0013372696791696516
11.522,0.0007491689665359555,0.001331411386506031
11.532,0.0007448783291116927,0.0013255803730142016
11.542,0.0007412170139089246,0.001319776511668551
11.552,0.0007383800180114138,0.001313999676034962
11.562,0.0007365499097003168,0.0013082497402680594
11.572,0.0007358953340378178,0.001302526579108465
11.582,0.000736569634095717,0.0012968300678800754
11.592,0.000738709581768803,0.0012911600824873414
11.602,0.000742434258811546,0.0012855164994125627
11.612,0.0007478441207375234,0.001279899195713202
11.622,0.00075502020066901,0.0012743080490192043
11.632,0.0007640234731004933,0.001268742937530331
11.642,0.0007748943903098178,0.0012632037400135067
11.652,0.0007876526012585432,0.0012576903358001797
11.662,0.0008022968525499227,0.00125220260478369
11.672,0.000818805035262356,0.0012467404274166584
11.682,0.0008371344030660966,0.0012413036847083755
11.692,0.00085722198434599,0.0012358922582222142
11.702,0.0008789851348912385,0.0012305060300730477
11.712,0.0009023222391266263,0.0012251448829246807
11.722,0.000927113570959534,0.0012198086999872988
11.732,0.000953222276053322,0.0012144973650149154
11.742,0.0009804954740121599,0.001209210762302845
11.752,0.0010087655031112174,0.0012039487766851847
11.762,0.0010378512285566554,0.0011987112935322984
11.772,0.0010675594553032429,0.0011934981987483256
11.782,0.0010976864190077409,0.0011883093787686924
11.792,0.0011280193327805387,0.0011831447205576406
11.802,0.0011583379951128365,0.0011780041116057622
11.812,0.0011884164191816957,0.0011728874399275508
11.822,0.001218024489870145,0.0011677945940589607
11.832,0.0012469296236077441,0.0011627254630549783
11.842,0.0012748984367065232,0.0011576799364872092
11.852,0.0013016983918978425,0.0011526579044414658
11.862,0.0013270994282723917,0.0011476592575153774
11.872,0.001350875552469531,0.0011426838868160078
11.882,0.00137280636683544,0.00113773168395748
11.892,0.0013926785549557292,0.0011328025410586163
11.902,0.0014102872910348781,0.0011278963507405882
11.912,0.001425437570983309,0.001123013006124577
11.922,0.0014379454942255094,0.0011181524008294485
11.932,0.0014476394328011301,0.0011133144289694294
11.942,0.0014543610798414307,0.001108498985151806
11.952,0.0014579664407194013,0.0011037059644746251
11.962,0.0014583267190361516,0.0010989352625244116
11.972,0.0014553290485907525,0.0010941867753738908
11.982,0.001448877148557193,0.001089460399579727
11.992,0.0014388918770490836,0.0010847560321802672
12.002,0.0014253116445844143,0.0010800735706933025
12.012,0.0014080927270867661,0.0010754129131138324
12.022,0.0013872094599294582,0.0010707739579118418
12.032,0.00136265431394892,0.001066156604030091
12.042,0.001334437878733972,0.0010615607508819148
12.052,0.001302588732832054,0.0010569862983490297
12.062,0.0012671532021433561,0.0010524331467793538
12.072,0.0012281950340870778,0.001047901196984835
12.082,0.00118579494837359,0.0010433903502392913
12.092,0.0011400501461363319,0.0010389005082762613
12.102,0.0010910737049234641,0.0010344315732868595
12.112,0.0010389938750423973,0.001029983447917649
12.122,0.0009839533478920007,0.00102555603526852
12.132,0.0009261084569977839,0.001021149238890578
12.142,0.0008656283074313723,0.0010167629627840429
12.152,0.0008026938319556547,0.0010123971113961603
12.162,0.000737496845457123,0.0010080515896191144
12.172,0.0006702390336317603,0.0010037263027879635
12.182,0.0006011309129513988,0.0009994211566785704
12.192,0.0005303907937060312,0.000995136057505554
12.202,0.00045824369502385753,0.0009908709119202457
12.212,0.00038492023839085325,0.0009866256270086554
12.222,0.0003106555699708371,0.0009824001102894475
12.232,0.00023568824761123987,0.000978194269711926
12.242,0.00016025914124396772,0.0009740080136540289
12.252,8.461035846137947e-05,0.0009698412509203351
12.262,8.984155545969274e-06,0.0009656938907400734
12.272,-6.637810309070196e-05,0.0009615658427651475
12.282,-0.00014123697392186217,0.0009574570170681672
12.292,-0.00021535595810536198,0.0009533673241404916
12.302,-0.0002885024501564046,0.0009492966748902751
12.312,-0.00036044869630361636,0.0009452449806405299
12.322,-0.0004309726778419932,0.0009412121531271924
12.332,-0.000499858940081572,0.0009371981044972009
12.342,-0.0005668994432710748,0.0009332027473065839
12.352,-0.0006318943036217326,0.0009292259945185513
12.362,-0.0006946524601207204,0.0009252677595016004
12.372,-0.0007549923513395592,0.0009213279560276295
