# Fourier-transform spectra: 
# sigma: Conductivity
# eps: Dielectric constant
# 1:Energy[eV] 2:Re(sigma_x)[1/fs*V*Angstrom] 3:Re(sigma_y)[1/fs*V*Angstrom] 4:Re(sigma_z)[1/fs*V*Angstrom] 5:Im(sigma_x)[1/fs*V*Angstrom] 6:Im(sigma_y)[1/fs*V*Angstrom] 7:Im(sigma_z)[1/fs*V*Angstrom] 8:Re(eps_x)[none] 9:Re(eps_y)[none] 10:Re(eps_z)[none] 11:Im(eps_x)[none] 12:Im(eps_y)[none] 13:Im(eps_z)[none]
      0.26000000  0.408844340526623E-008  0.352033840283644E-008 -0.141729849346028E-002 -0.147715446014968E-008 -0.265386628029055E-008 -0.109502900380213E-001  0.100000127872995E+001  0.100000229737539E+001  0.104793498076173E+002  0.353924736902840E-005  0.304745527705726E-005 -0.122691436981762E+001
      0.27000000  0.417148020632707E-008  0.373269154033463E-008 -0.147384281058340E-002 -0.147667850003593E-008 -0.260279116150572E-008 -0.115576344803003E-001  0.100000123097282E+001  0.100000216971072E+001  0.106345507067423E+002  0.347738437640796E-005  0.311160609718882E-005 -0.122860896116214E+001
      0.28000000  0.434008664177171E-008  0.402050914335365E-008 -0.155454875049190E-002 -0.121100718127191E-008 -0.224645467925490E-008 -0.121970779568980E-001  0.100000097345294E+001  0.100000180578444E+001  0.108044682337564E+002  0.348872424701821E-005  0.323183588059671E-005 -0.124960452789464E+001
      0.29000000  0.434610782523579E-008  0.411732239279553E-008 -0.163415736552761E-002 -0.588892967951030E-009 -0.149884834783726E-008 -0.128715306628106E-001  0.100000045705098E+001  0.100000116328458E+001  0.109898386363115E+002  0.337309656539603E-005  0.319553185982294E-005 -0.126830046989889E+001
      0.30000000  0.389864917771818E-008  0.371796914240352E-008 -0.169511694953783E-002  0.282484942262367E-009 -0.482217610043228E-009 -0.135707989869532E-001  0.999999788066152E+000  0.100000036178294E+001  0.111814688874527E+002  0.292495492300724E-005  0.278940003343084E-005 -0.127175861192148E+001
      0.31000000  0.280838523480934E-008  0.262847361611229E-008 -0.173090936758566E-002  0.109696352811718E-008  0.475828176519825E-009 -0.142815865933024E-001  0.999999203553203E+000  0.999999654526502E+000  0.113690994339150E+002  0.203901895340768E-005  0.190839470858735E-005 -0.125672110912435E+001
      0.32000000  0.110819428242210E-008  0.889445915315435E-009 -0.174153656047262E-002  0.144550565189914E-008  0.944876073877933E-009 -0.149943340757546E-001  0.999998983292350E+000  0.999999335414060E+000  0.115463815653330E+002  0.779457073044823E-006  0.625598706634887E-006 -0.122492329328721E+001
      0.33000000 -0.909327189833438E-009 -0.118787480876445E-008 -0.172736688766676E-002  0.976018034305124E-009  0.558945663529935E-009 -0.157031482341092E-001  0.999999334312843E+000  0.999999618774514E+000  0.117102366254022E+002 -0.620201072283933E-006 -0.810182779500668E-006 -0.117814006656385E+001
      0.34000000 -0.276401406394794E-008 -0.309963562867530E-008 -0.168723593466939E-002 -0.448883299738097E-009 -0.819981841023355E-009 -0.164013447601935E-001  0.100000029715347E+001  0.100000054281469E+001  0.118574244520188E+002 -0.182973252025452E-005 -0.205190855744995E-005 -0.111692284756217E+001
      0.35000000 -0.394844982155514E-008 -0.431858185051360E-008 -0.162196395413495E-002 -0.266656799863069E-008 -0.301509194487571E-008 -0.170783086098600E-001  0.100000171478981E+001  0.100000193891509E+001  0.119825474490447E+002 -0.253912951838600E-005 -0.277715031209039E-005 -0.104303631547230E+001
      0.36000000 -0.411356295709360E-008 -0.448872905474856E-008 -0.153948853344360E-002 -0.524411074707777E-008 -0.556867570644136E-008 -0.177216012196485E-001  0.100000327865432E+001  0.100000348157457E+001  0.120796676763566E+002 -0.257182801742742E-005 -0.280638445699135E-005 -0.962498880925335E+000
      0.37000000 -0.320203872594321E-008 -0.356430610286280E-008 -0.145636912201238E-002 -0.761646566898397E-008 -0.789000470551900E-008 -0.183234894547066E-001  0.100000463316792E+001  0.100000479956429E+001  0.121463514899151E+002 -0.194783036341995E-005 -0.216820102624903E-005 -0.885923075576596E+000
      0.38000000 -0.147263846206483E-008 -0.183275568669845E-008 -0.139322091129063E-002 -0.927846012879706E-008 -0.945976521733661E-008 -0.188872212541165E-001  0.100000549564391E+001  0.100000560303115E+001  0.121869255229999E+002 -0.872245661538687E-006 -0.108554355842480E-005 -0.825206543725827E+000
      0.39000000  0.594355907156169E-009  0.189214950487331E-009 -0.136624626455681E-002 -0.995195753936122E-008 -0.100076448177499E-007 -0.194282212536472E-001  0.100000574341480E+001  0.100000577555271E+001  0.122122999947124E+002  0.343011161323549E-006  0.109198611681979E-006 -0.788479953201603E+000
      0.40000000  0.246870097536220E-008  0.194256785641342E-008 -0.137996188711155E-002 -0.966150531884429E-008 -0.959122601621098E-008 -0.199687805213255E-001  0.100000543639597E+001  0.100000539685077E+001  0.122361577490964E+002  0.138910403491564E-005  0.109305617584787E-005 -0.776485546263943E+000
      0.41000000  0.374547017347003E-008  0.301720843903375E-008 -0.142550086364563E-002 -0.869398570265234E-008 -0.854848617033929E-008 -0.205291131147778E-001  0.100000477266927E+001  0.100000469279553E+001  0.122697065184423E+002  0.205612144044359E-005  0.165633329714574E-005 -0.782546049858722E+000
      0.42000000  0.425430169150582E-008  0.327095126843725E-008 -0.148526878719320E-002 -0.746928081839338E-008 -0.735166236483666E-008 -0.211198154167767E-001  0.100000400272518E+001  0.100000393969443E+001  0.123179326003777E+002  0.227984472666781E-005  0.175287545202149E-005 -0.795943131848781E+000
      0.43000000  0.406815388757363E-008  0.283618762056356E-008 -0.154092723084226E-002 -0.638441261052190E-008 -0.643017850551977E-008 -0.217395297808973E-001  0.100000334178701E+001  0.100000336574221E+001  0.123791013647751E+002  0.212938991416830E-005  0.148454298456224E-005 -0.806566072597569E+000
      0.44000000  0.342482835782930E-008  0.202618450528369E-008 -0.158018918936366E-002 -0.569676051051235E-008 -0.603638993396498E-008 -0.223781638278553E-001  0.100000291408061E+001  0.100000308781225E+001  0.124471677716386E+002  0.175191249392578E-005  0.103646010220937E-005 -0.808318810279667E+000
      0.45000000  0.260998306867992E-008  0.119389232839139E-008 -0.159939767611669E-002 -0.548414768439487E-008 -0.619976170673823E-008 -0.230228795132973E-001  0.100000274298166E+001  0.100000310090713E+001  0.125152508308250E+002  0.130542357582582E-005  0.597143794219318E-006 -0.799963593089427E+000
      0.46000000  0.185718103304609E-008  0.607332001692903E-009 -0.160189327672112E-002 -0.567834529697490E-008 -0.676998412805013E-008 -0.236632174011112E-001  0.100000277837103E+001  0.100000331250158E+001  0.125782317340246E+002  0.908704509963766E-006  0.297162914742068E-006 -0.783794158531551E+000
      0.47000000  0.129926561302106E-008  0.385490733579133E-009 -0.159450161612839E-002 -0.613690695069859E-008 -0.751185888322664E-008 -0.242932979259246E-001  0.100000293885363E+001  0.100000359729321E+001  0.126336205333643E+002  0.622194778165784E-006  0.184604532791823E-006 -0.763577954645606E+000
      0.48000000  0.971958396468381E-009  0.502319870499270E-009 -0.158467954453253E-002 -0.671127019247048E-008 -0.820215374618950E-008 -0.249114967774754E-001  0.100000314694941E+001  0.100000384603245E+001  0.126811300878261E+002  0.455756334937199E-006  0.235540393474366E-006 -0.743064460259119E+000
      0.49000000  0.845707906794541E-009  0.835597327846788E-009 -0.157926546962482E-002 -0.728575737964976E-008 -0.869257062795884E-008 -0.255194206676923E-001  0.100000334660843E+001  0.100000399280797E+001  0.127219808202975E+002  0.388463828866224E-006  0.383819679061612E-006 -0.725413001578707E+000
      0.50000000  0.857973345591094E-009  0.122704779428507E-008 -0.158396280271555E-002 -0.778762973765895E-008 -0.892999536514561E-008 -0.261215689893601E-001  0.100000350559359E+001  0.100000401982831E+001  0.127585976571743E+002  0.386215827062100E-006  0.552354313977015E-006 -0.713019241250349E+000
      0.51000000  0.932700423550801E-009  0.153039198581704E-008 -0.160216153979964E-002 -0.818474462111474E-008 -0.894682450736332E-008 -0.267254641240150E-001  0.100000361211221E+001  0.100000394843523E+001  0.127945494475909E+002  0.411621710826484E-006  0.675396463356316E-006 -0.707069984510201E+000
      0.52000000  0.992340510792222E-009  0.164238163090297E-008 -0.163278108243536E-002 -0.848561278999032E-008 -0.883919166770483E-008 -0.273408246319315E-001  0.100000367287495E+001  0.100000382591646E+001  0.128340810980762E+002  0.429520259162419E-006  0.710881170401745E-006 -0.706725711644330E+000
      0.53000000  0.975191845369661E-009  0.152325906236946E-008 -0.166845756634536E-002 -0.874194640100904E-008 -0.874167561870173E-008 -0.279766689345544E-001  0.100000371243232E+001  0.100000371231733E+001  0.128808198177033E+002  0.414133599308544E-006  0.646880673965535E-006 -0.708541955641824E+000
      0.54000000  0.862082662316947E-009  0.121071155670317E-008 -0.169609742522794E-002 -0.904070617635397E-008 -0.879586778560781E-008 -0.286369040450788E-001  0.100000376820803E+001  0.100000366615826E+001  0.129359936748604E+002  0.359320029442576E-006  0.504630160444067E-006 -0.706941228968040E+000
      0.55000000  0.699907625696378E-009  0.820957658593832E-009 -0.170080368611115E-002 -0.947377891476829E-008 -0.910890364968835E-008 -0.293166664796815E-001  0.100000387691993E+001  0.100000372760336E+001  0.129971523054222E+002  0.286420640321625E-006  0.335957502988247E-006 -0.696013678023080E+000
      0.56000000  0.600512933541499E-009  0.524801576958728E-009 -0.167202033061668E-002 -0.100895790463866E-007 -0.970873220585213E-008 -0.300020062806317E-001  0.100000405519083E+001  0.100000390212135E+001  0.130583683471932E+002  0.241357397307514E-006  0.210927584807605E-006 -0.672016292576659E+000
      0.57000000  0.702121096805736E-009  0.494314159221396E-009 -0.160893790842716E-002 -0.108501045613835E-007 -0.105160278896634E-007 -0.306739719666045E-001  0.100000428435396E+001  0.100000415243793E+001  0.131121554539670E+002  0.277244821155852E-006  0.195188609616810E-006 -0.635317333010117E+000
      0.58000000  0.110364040253508E-008  0.834596517430701E-009 -0.152211346671682E-002 -0.116231230307135E-007 -0.113547406766426E-007 -0.313156383586089E-001  0.100000451046292E+001  0.100000440631461E+001  0.131523299050774E+002  0.428278105481818E-006  0.323873079044496E-006 -0.590670539386237E+000
      0.59000000  0.180436948021872E-008  0.153153669461021E-008 -0.143010394473520E-002 -0.122241243451728E-007 -0.120078949932703E-007 -0.319187456848204E-001  0.100000466328569E+001  0.100000458079804E+001  0.131764329136359E+002  0.688334815667398E-006  0.584253967898295E-006 -0.545559180631451E+000
      0.60000000  0.268568625363516E-008  0.244614431010637E-008 -0.135261170108496E-002 -0.124935137702997E-007 -0.122993644421541E-007 -0.324866457324370E-001  0.100000468661874E+001  0.100000461378864E+001  0.131865253880960E+002  0.100746577482778E-005  0.917607806714660E-006 -0.507397315539076E+000
      0.61000000  0.355117211847660E-008  0.336477446081475E-008 -0.130352695078341E-002 -0.123698448226809E-007 -0.121628237743506E-007 -0.330322170731218E-001  0.100000456415823E+001  0.100000448777273E+001  0.131880482366165E+002  0.131029222109765E-005  0.124151622468948E-005 -0.480968301906849E+000
      0.62000000  0.420775875581148E-008  0.408317232147666E-008 -0.128717655058674E-002 -0.119175248075314E-007 -0.116611429431615E-007 -0.335721173730329E-001  0.100000432634004E+001  0.100000423326743E+001  0.131874632406491E+002  0.152751477043163E-005  0.148228698298326E-005 -0.467275171243815E+000
      0.63000000  0.454418414327571E-008  0.448064803141123E-008 -0.129915136318556E-002 -0.112916012724445E-007 -0.109452020233495E-007 -0.341205508711042E-001  0.100000403404984E+001  0.100000391029487E+001  0.131899453957082E+002  0.162346020683638E-005  0.160076122588471E-005 -0.464136239705421E+000
      0.64000000  0.456247611480413E-008  0.454449566459782E-008 -0.133052292997031E-002 -0.106594290377297E-007 -0.101762545286821E-007 -0.346856231825187E-001  0.100000374869619E+001  0.100000357877391E+001  0.131982015028498E+002  0.160452654137030E-005  0.159820319657772E-005 -0.467916828783396E+000
      0.65000000  0.434566716851198E-008  0.433398689786269E-008 -0.137261861830030E-002 -0.101258323550572E-007 -0.945831433780103E-008 -0.352695337984220E-001  0.100000350625624E+001  0.100000327511581E+001  0.132127266863605E+002  0.150476742058046E-005  0.150072291140498E-005 -0.475294516953930E+000
      0.66000000  0.398429894510119E-008  0.391075049218475E-008 -0.141968085247080E-002 -0.970673160510730E-008 -0.882094969626224E-008 -0.358715361374627E-001  0.100000331020859E+001  0.100000300813751E+001  0.132329813875913E+002  0.135873341613382E-005  0.133365177892249E-005 -0.484142339989108E+000
      0.67000000  0.351056383422300E-008  0.328410626285796E-008 -0.146841707133858E-002 -0.936574734916594E-008 -0.826047651708596E-008 -0.364911865911794E-001  0.100000314625494E+001  0.100000277495902E+001  0.132585600386616E+002  0.117931099400805E-005  0.110323663211106E-005 -0.493288394057068E+000
      0.68000000  0.288457109971469E-008  0.241080174507852E-008 -0.151549572808170E-002 -0.908752623117066E-008 -0.780856884026155E-008 -0.371296381438817E-001  0.100000300789755E+001  0.100000258457302E+001  0.132896093878962E+002  0.954769662169443E-006  0.797955844435172E-006 -0.501616806901697E+000
      0.69000000  0.204386029202248E-008  0.125291582740603E-008 -0.155520489789984E-002 -0.893643369451230E-008 -0.757696069081197E-008 -0.377882864694585E-001  0.100000291501922E+001  0.100000247156604E+001  0.133263468405766E+002  0.666696831398088E-006  0.408694770087997E-006 -0.507299927324587E+000
      0.70000000  0.985398472129729E-009 -0.142589339024634E-009 -0.157917523706364E-002 -0.905659986719563E-008 -0.773953958595562E-008 -0.384658751076119E-001  0.100000291201371E+001  0.100000248853275E+001  0.133681246248962E+002  0.316840084214569E-006 -0.458474611666711E-007 -0.507760088179774E+000
      0.71000000 -0.174497837460664E-009 -0.159802795275458E-008 -0.157863125819338E-002 -0.960551868084516E-008 -0.845228989326023E-008 -0.391561181890751E-001  0.100000304501017E+001  0.100000267942935E+001  0.134127371087832E+002 -0.553169180865008E-007 -0.506584967750049E-006 -0.500436092899764E+000
      0.72000000 -0.120678691503051E-008 -0.283225119401154E-008 -0.154804414463824E-002 -0.106563867177485E-007 -0.975335932631454E-008 -0.398475412088044E-001  0.100000333122335E+001  0.100000304893386E+001  0.134564792097899E+002 -0.377245763771307E-006 -0.885371519668878E-006 -0.483923954114955E+000
      0.73000000 -0.184864825413063E-008 -0.355795671713030E-008 -0.148825040983677E-002 -0.121272342796302E-007 -0.115034332626135E-007 -0.405259301384273E-001  0.100000373908366E+001  0.100000354675257E+001  0.134950042105109E+002 -0.569977484544226E-006 -0.109699355473162E-005 -0.458859181607587E+000
      0.74000000 -0.191649862210655E-008 -0.360244417084974E-008 -0.140743229633930E-002 -0.137828634030328E-007 -0.134081870487426E-007 -0.411783710992626E-001  0.100000419212291E+001  0.100000407816333E+001  0.135245957978993E+002 -0.582912095557498E-006 -0.109570038639045E-005 -0.428077171437085E+000
      0.75000000 -0.139230732747644E-008 -0.298735837953850E-008 -0.131949026457904E-002 -0.153152900707431E-007 -0.151196848226765E-007 -0.417971387909174E-001  0.100000459610814E+001  0.100000453740714E+001  0.135432929510898E+002 -0.417830482939203E-006 -0.896504219867480E-006 -0.395978131840986E+000
      0.76000000 -0.435266060726581E-009 -0.192241442334985E-008 -0.124054935345962E-002 -0.164637050244200E-007 -0.163685137145316E-007 -0.423819255016966E-001  0.100000487573687E+001  0.100000484754590E+001  0.135514345845204E+002 -0.128904324742227E-006 -0.569324271924554E-006 -0.367389491499015E+000
      0.77000000  0.688472959974407E-009 -0.714059461699366E-009 -0.118499778949045E-002 -0.171123689590253E-007 -0.170599282466831E-007 -0.429397955934591E-001  0.100000500202302E+001  0.100000498669436E+001  0.135514968972017E+002  0.201243767034661E-006 -0.208722817471966E-006 -0.346380225439310E+000
      0.78000000  0.172074832264384E-008  0.364125090505754E-009 -0.116235838058558E-002 -0.173173141894199E-007 -0.172863070635551E-007 -0.434832151549652E-001  0.100000499703291E+001  0.100000498808558E+001  0.135473878098997E+002  0.496534040790249E-006  0.105070857930081E-006 -0.335406692520732E+000
      0.79000000  0.251107908485242E-008  0.117307250591046E-008 -0.117569116327356E-002 -0.172523188375329E-007 -0.172536109740046E-007 -0.440270617606238E-001  0.100000491526186E+001  0.100000491563000E+001  0.135435044168901E+002  0.715417525776774E-006  0.334213539827458E-006 -0.334959606880013E+000
      0.80000000  0.305242770516835E-008  0.173323860439558E-008 -0.122156722443718E-002 -0.171079243746226E-007 -0.171650044818994E-007 -0.445855388493912E-001  0.100000481319670E+001  0.100000482925580E+001  0.135438342943682E+002  0.858779512758836E-006  0.487634744520689E-006 -0.343679525653651E+000
      0.81000000  0.344175076472922E-008  0.216767492622877E-008 -0.129126928916759E-002 -0.169997052765516E-007 -0.171248111408255E-007 -0.451696110730860E-001  0.100000472370371E+001  0.100000475846684E+001  0.135512681402423E+002  0.956358394366162E-006  0.602331270817350E-006 -0.358804663236506E+000
      0.82000000  0.379512395370576E-008  0.260180989176260E-008 -0.137280957634449E-002 -0.169321574651852E-007 -0.171104564409659E-007 -0.457852594118562E-001  0.100000464755697E+001  0.100000469649666E+001  0.135671877191552E+002  0.104168974373731E-005  0.714147604258597E-006 -0.376810263176265E+000
      0.83000000  0.416880410715194E-008  0.307860504962154E-008 -0.145342480857099E-002 -0.168300267785974E-007 -0.170195055555318E-007 -0.464327135937262E-001  0.100000456386711E+001  0.100000461524884E+001  0.135913486141512E+002  0.113047163852056E-005  0.834837906831029E-006 -0.394131142308383E+000
      0.84000000  0.452900038796220E-008  0.353418244875574E-008 -0.152219899209853E-002 -0.166106992758014E-007 -0.167573204261292E-007 -0.471068084202208E-001  0.100000445076747E+001  0.100000449005399E+001  0.136220724991624E+002  0.121352673133030E-005  0.946969420970443E-006 -0.407866860030623E+000
      0.85000000  0.478143808039168E-008  0.384154785207673E-008 -0.157232076696308E-002 -0.162510794425712E-007 -0.163113873867805E-007 -0.477985410440810E-001  0.100000430318050E+001  0.100000431914965E+001  0.136567438436483E+002  0.126609381093812E-005  0.101721697074420E-005 -0.416340347483568E+000
      0.86000000  0.483658129304448E-008  0.389108568487232E-008 -0.160234648307280E-002 -0.158101702214856E-007 -0.157703579977641E-007 -0.484976353553424E-001  0.100000413775117E+001  0.100000412733173E+001  0.136925355383092E+002  0.126580356951622E-005  0.101835363674917E-005 -0.419357346643209E+000
      0.87000000  0.466779891149083E-008  0.365788444388574E-008 -0.161593393681243E-002 -0.153978573162034E-007 -0.152805368902490E-007 -0.491954958115693E-001  0.100000398352286E+001  0.100000395317133E+001  0.137271852293077E+002  0.120758903594044E-005  0.946317789804425E-006 -0.418052307286629E+000
      0.88000000  0.432722013714530E-008  0.321679145439567E-008 -0.161994641801624E-002 -0.151130383493389E-007 -0.149691073575476E-007 -0.498875930356903E-001  0.100000386540841E+001  0.100000382859569E+001  0.137595733858185E+002  0.110675780362858E-005  0.822747383299717E-006 -0.414327971024468E+000
      0.89000000  0.391165107781966E-008  0.269860568484661E-008 -0.162148234596337E-002 -0.149913383712127E-007 -0.148811911725598E-007 -0.505743428898368E-001  0.100000379119982E+001  0.100000376334440E+001  0.137898814078324E+002  0.989227947125478E-006  0.682457639654800E-006 -0.410061025507321E+000
      0.90000000  0.350177032106227E-008  0.221560897266519E-008 -0.162494365019277E-002 -0.149951679459785E-007 -0.149678219948154E-007 -0.512600362494093E-001  0.100000375003309E+001  0.100000374319434E+001  0.138192517071595E+002  0.875732411657735E-006  0.554085622706977E-006 -0.406370404430055E+000
      0.91000000  0.311391369680947E-008  0.180199025635044E-008 -0.163037451607237E-002 -0.150520897446650E-007 -0.151308726704880E-007 -0.519501911905455E-001  0.100000372290267E+001  0.100000374238841E+001  0.138490800089155E+002  0.770178613672638E-006  0.445694547960525E-006 -0.403248036656376E+000
      0.92000000  0.269610936397867E-008  0.140536628681336E-008 -0.163383141108415E-002 -0.151173913089578E-007 -0.152971013866716E-007 -0.526484514111474E-001  0.100000369841211E+001  0.100000374237750E+001  0.138802427950303E+002  0.659592870810390E-006  0.343817500893741E-006 -0.399710622000461E+000
      0.93000000  0.217330085074999E-008  0.935352843687592E-009 -0.162964893075282E-002 -0.152209344598137E-007 -0.154759792720158E-007 -0.533544361773050E-001  0.100000368370330E+001  0.100000374542812E+001  0.139126048740830E+002  0.525972668232972E-006  0.226369961970008E-006 -0.394400432915339E+000
