# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,delta_Jm_x,delta_Jm_x_drude_fit
0.002,2.1312310420233998e-10,
0.004,2.2036154338020198e-10,
0.006,1.98406277427331e-10,
0.008,1.63144495443238e-10,
0.01,1.41170800217288e-10,
0.012,1.44317326942659e-10,
0.014,1.6652882981146398e-10,
0.016,1.89289567421299e-10,
0.018,1.9742929788182402e-10,
0.02,1.94901274098263e-10,
0.022,2.03246331427107e-10,
0.024,2.39510989716698e-10,
0.026,2.9709190110619503e-10,
0.028,3.48956186991359e-10,
0.03,3.70343651286544e-10,
0.032,3.59374127920655e-10,
0.034,3.3674232311034703e-10,
0.036,3.26541575122777e-10,
0.038,3.3689450769800303e-10,
0.04,3.55521080860355e-10,
0.042,3.60893967606704e-10,
0.044,3.3943472528102597e-10,
0.046,2.96698770159736e-10,
0.048,2.54421751816228e-10,
0.05,2.35004127164566e-10,
0.052,2.44928998415265e-10,
0.054,2.7008739066921e-10,
0.056,2.8676916819215397e-10,
0.058,2.7947976022704e-10,
0.06,2.51354969280389e-10,
0.062,2.19507124287948e-10,
0.064,2.00396479736071e-10,
0.066,1.9784599426096e-10,
0.068,2.02501735404672e-10,
0.07,2.01195468271574e-10,
0.072,1.87472610715891e-10,
0.074,1.65397920013592e-10,
0.076,1.45058640913113e-10,
0.078,1.34250527946523e-10,
0.08,1.3271049814822398e-10,
0.082,1.3262373403866602e-10,
0.084,1.24470687912776e-10,
0.086,1.03755777908965e-10,
0.088,7.377818315927491e-11,
0.09,4.2547155553013295e-11,
0.092,1.64215994825146e-11,
0.094,-4.26512281789623e-12,
0.096,-2.40492958029487e-11,
0.098,-4.70795172617484e-11,
0.1,-7.282271158154299e-11,
0.102,-9.6556799991586e-11,
0.104,-1.1375792061802801e-10,
0.106,-1.24067511958262e-10,
0.108,-1.3140293543174e-10,
0.11,-1.40521248430026e-10,
0.112,-1.53265706318899e-10,
0.114,-1.67610712655322e-10,
0.116,-1.80097404062178e-10,
0.118,-1.8950054022325601e-10,
0.12,-1.98572685701842e-10,
0.122,-2.1220707689555102e-10,
0.124,-2.3334679891816696e-10,
0.126,-2.60091193303939e-10,
0.128,-2.86706471267828e-10,
0.13,-3.0797462789601304e-10,
0.132,-3.23286420801823e-10,
0.134,-3.36905508163593e-10,
0.136,-3.5404340045058e-10,
0.138,-3.76025729140998e-10,
0.14,-3.98703634169916e-10,
0.142,-4.15577103207505e-10,
0.144,-4.23124255652482e-10,
0.146,-4.23939314296015e-10,
0.148,-4.25058267139614e-10,
0.15,-4.32766233378759e-10,
0.152,-4.47951729365239e-10,
0.154,-4.6551561781565205e-10,
0.156,-4.7812932074019e-10,
0.158,-4.814577287908249e-10,
0.16,-4.77120726720816e-10,
0.162,-4.714458025428321e-10,
0.164,-4.70980183563779e-10,
0.166,-4.77865133246282e-10,
0.168,-4.88278229655121e-10,
0.17,-4.95139353941884e-10,
0.172,-4.93317071628702e-10,
0.174,-4.83621380665209e-10,
0.176,-4.72499348690582e-10,
0.178,-4.674133828875239e-10,
0.18,-4.712472122761441e-10,
0.182,-4.80067516696163e-10,
0.184,-4.861329267348939e-10,
0.186,-4.839019495566429e-10,
0.188,-4.74263513956006e-10,
0.19,-4.6352100908109397e-10,
0.192,-4.57909188668866e-10,
0.194,-4.58145114268786e-10,
0.196,-4.58542989008513e-10,
0.198,-4.5147643501190004e-10,
0.2,-4.3358699471458997e-10,
