# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233373731255419E+005  0.000000000000000E+000 
      0.02000000 -0.233373731255501E+005 -0.821653869625152E-008 
      0.04000000 -0.233373731255482E+005 -0.630470853274119E-008 
      0.06000000 -0.233373731255340E+005  0.786387099618651E-008 
      0.08000000 -0.233373731254814E+005  0.604639491032515E-007 
      0.10000000 -0.233373731253382E+005  0.203699626127025E-006 
      0.12000000 -0.233373731250143E+005  0.527603253602524E-006 
      0.14000000 -0.233373731243698E+005  0.117208182043712E-005 
      0.16000000 -0.233373731232021E+005  0.233973363958921E-005 
      0.18000000 -0.233373731212334E+005  0.430841136148897E-005 
      0.20000000 -0.233373731180982E+005  0.744370764805116E-005 
      0.22000000 -0.233373731133311E+005  0.122107107626773E-004 
      0.24000000 -0.233373731063569E+005  0.191850084212130E-004 
      0.26000000 -0.233373730964797E+005  0.290621696033575E-004 
      0.28000000 -0.233373730828760E+005  0.426658620969179E-004 
      0.30000000 -0.233373730645878E+005  0.609541046155445E-004 
      0.32000000 -0.233373730405183E+005  0.850235792441158E-004 
      0.34000000 -0.233373730094297E+005  0.116112183639199E-003 
      0.36000000 -0.233373729699425E+005  0.155599389883905E-003 
      0.38000000 -0.233373729205372E+005  0.205004676044692E-003 
      0.40000000 -0.233373728595575E+005  0.265984373817101E-003 
      0.42000000 -0.233373727852154E+005  0.340326434194632E-003 
      0.44000000 -0.233373726955978E+005  0.429944098011595E-003 
      0.46000000 -0.233373725886739E+005  0.536868007323506E-003 
      0.48000000 -0.233373724623045E+005  0.663237370153128E-003 
      0.50000000 -0.233373723142519E+005  0.811289943490357E-003 
      0.52000000 -0.233373721421905E+005  0.983351341892476E-003 
      0.54000000 -0.233373719437185E+005  0.118182331901706E-002 
      0.56000000 -0.233373717163705E+005  0.140917136547454E-002 
      0.58000000 -0.233373714576298E+005  0.166791202207172E-002 
      0.60000000 -0.233373711649422E+005  0.196059966405373E-002 
      0.62000000 -0.233373708357280E+005  0.228981386693840E-002 
      0.64000000 -0.233373704673954E+005  0.265814645989935E-002 
      0.66000000 -0.233373700573523E+005  0.306818960621641E-002 
      0.68000000 -0.233373696030175E+005  0.352252436013689E-002 
      0.70000000 -0.233373691018313E+005  0.402371054469384E-002 
      0.72000000 -0.233373685512638E+005  0.457427806803730E-002 
      0.74000000 -0.233373679488223E+005  0.517671956690989E-002 
      0.76000000 -0.233373672920574E+005  0.583348443295088E-002 
      0.78000000 -0.233373665785677E+005  0.654697413211525E-002 
      0.80000000 -0.233373658060031E+005  0.731953880173973E-002 
      0.82000000 -0.233373649720668E+005  0.815347502935505E-002 
      0.84000000 -0.233373640745168E+005  0.905102501123311E-002 
      0.86000000 -0.233373631111648E+005  0.100143770318913E-001 
      0.88000000 -0.233373620798747E+005  0.110456671439047E-001 
      0.90000000 -0.233373609785596E+005  0.121469822583883E-001 
      0.92000000 -0.233373598051773E+005  0.133203645904666E-001 
