#esp: single-particle energies (eigen energies)
#occ: occupation numbers, io: orbital index
# 1:io, 2:esp[eV], 3:occ
k=     1,  spin=     1
     1  -0.3774501171246293E+001   0.2000000000000000E+001
     2  -0.3015778991657709E+001   0.2000000000000000E+001
     3  -0.3015778975335738E+001   0.2000000000000000E+001
     4  -0.3015778942860475E+001   0.2000000000000000E+001
     5  -0.4299978923448596E+000   0.2000000000000000E+001
     6  -0.4299978881408765E+000   0.2000000000000000E+001
     7  -0.4299978655848226E+000   0.2000000000000000E+001
     8   0.3765053764838240E+000   0.2000000000000000E+001
     9   0.3952972847215227E+001   0.2000000000000000E+001
    10   0.3952972856498775E+001   0.2000000000000000E+001
    11   0.3952972886716406E+001   0.2000000000000000E+001
    12   0.4611009479525670E+001   0.2000000000000000E+001
    13   0.4611009491861564E+001   0.2000000000000000E+001
    14   0.4611009499892806E+001   0.2000000000000000E+001
    15   0.5101301646817902E+001   0.2000000000000000E+001
    16   0.5101301657405548E+001   0.2000000000000000E+001
    17   0.8117501918250275E+001   0.0000000000000000E+000
    18   0.8372308713834954E+001   0.0000000000000000E+000
    19   0.8372308730771541E+001   0.0000000000000000E+000
    20   0.8372308736754905E+001   0.0000000000000000E+000
    21   0.9377896023113488E+001   0.0000000000000000E+000
    22   0.9377896032643589E+001   0.0000000000000000E+000
    23   0.9642845486760661E+001   0.0000000000000000E+000
    24   0.9642845492722930E+001   0.0000000000000000E+000
    25   0.9642845513512832E+001   0.0000000000000000E+000
    26   0.1001137383950465E+002   0.0000000000000000E+000
    27   0.1001137385779484E+002   0.0000000000000000E+000
    28   0.1001137386371052E+002   0.0000000000000000E+000
    29   0.1337039387181275E+002   0.0000000000000000E+000
    30   0.1337039388113653E+002   0.0000000000000000E+000
    31   0.1337039390258758E+002   0.0000000000000000E+000
    32   0.1400500359467807E+002   0.0000000000000000E+000
k=     2,  spin=     1
     1  -0.4236256223283020E+001   0.2000000000000000E+001
     2  -0.3247758667605531E+001   0.2000000000000000E+001
     3  -0.3247758638767656E+001   0.2000000000000000E+001
     4  -0.2510657400995727E+001   0.2000000000000000E+001
     5  -0.2307729120548165E+000   0.2000000000000000E+001
     6   0.5717450625897976E+000   0.2000000000000000E+001
     7   0.5717450779036269E+000   0.2000000000000000E+001
     8   0.1735868327871131E+001   0.2000000000000000E+001
     9   0.2168842115141226E+001   0.2000000000000000E+001
    10   0.2867347729099664E+001   0.2000000000000000E+001
    11   0.2867347741143752E+001   0.2000000000000000E+001
    12   0.3884792452587596E+001   0.2000000000000000E+001
    13   0.4227731759441428E+001   0.2000000000000000E+001
    14   0.4227731793988812E+001   0.2000000000000000E+001
    15   0.4276063847332094E+001   0.2000000000000000E+001
    16   0.5415597152764666E+001   0.2000000000000000E+001
    17   0.7909780798202839E+001   0.0000000000000000E+000
    18   0.8949962241187771E+001   0.0000000000000000E+000
    19   0.8949962250020725E+001   0.0000000000000000E+000
    20   0.9000179018631533E+001   0.0000000000000000E+000
    21   0.9623266809992714E+001   0.0000000000000000E+000
    22   0.9623266844348377E+001   0.0000000000000000E+000
    23   0.9695623490997560E+001   0.0000000000000000E+000
    24   0.9911119755004608E+001   0.0000000000000000E+000
    25   0.1102591229864338E+002   0.0000000000000000E+000
    26   0.1102591230865113E+002   0.0000000000000000E+000
    27   0.1141641771658091E+002   0.0000000000000000E+000
    28   0.1159748272281746E+002   0.0000000000000000E+000
    29   0.1198263073505499E+002   0.0000000000000000E+000
    30   0.1198263074587433E+002   0.0000000000000000E+000
    31   0.1209647241683759E+002   0.0000000000000000E+000
    32   0.1235174799732509E+002   0.0000000000000000E+000
k=     3,  spin=     1
     1  -0.4236256223689963E+001   0.2000000000000000E+001
     2  -0.3247758667567741E+001   0.2000000000000000E+001
     3  -0.3247758638745577E+001   0.2000000000000000E+001
     4  -0.2510657398933692E+001   0.2000000000000000E+001
     5  -0.2307729176425486E+000   0.2000000000000000E+001
     6   0.5717450618045691E+000   0.2000000000000000E+001
     7   0.5717450774695341E+000   0.2000000000000000E+001
     8   0.1735868331592837E+001   0.2000000000000000E+001
     9   0.2168842118975052E+001   0.2000000000000000E+001
    10   0.2867347731934075E+001   0.2000000000000000E+001
    11   0.2867347742858064E+001   0.2000000000000000E+001
    12   0.3884792449180176E+001   0.2000000000000000E+001
    13   0.4227731757411935E+001   0.2000000000000000E+001
    14   0.4227731792583926E+001   0.2000000000000000E+001
    15   0.4276063847098778E+001   0.2000000000000000E+001
    16   0.5415597153318621E+001   0.2000000000000000E+001
    17   0.7909780797746820E+001   0.0000000000000000E+000
    18   0.8949962237410276E+001   0.0000000000000000E+000
    19   0.8949962247460816E+001   0.0000000000000000E+000
    20   0.9000179016664505E+001   0.0000000000000000E+000
    21   0.9623266810994224E+001   0.0000000000000000E+000
    22   0.9623266844528031E+001   0.0000000000000000E+000
    23   0.9695623488287278E+001   0.0000000000000000E+000
    24   0.9911119753864263E+001   0.0000000000000000E+000
    25   0.1102591230108109E+002   0.0000000000000000E+000
    26   0.1102591231035705E+002   0.0000000000000000E+000
    27   0.1141641771890325E+002   0.0000000000000000E+000
    28   0.1159748272642340E+002   0.0000000000000000E+000
    29   0.1198263073687996E+002   0.0000000000000000E+000
    30   0.1198263074860730E+002   0.0000000000000000E+000
    31   0.1209647241901923E+002   0.0000000000000000E+000
    32   0.1235174799945902E+002   0.0000000000000000E+000
k=     4,  spin=     1
     1  -0.3774501172682796E+001   0.2000000000000000E+001
     2  -0.3015778986862823E+001   0.2000000000000000E+001
     3  -0.3015778967751974E+001   0.2000000000000000E+001
     4  -0.3015778952157626E+001   0.2000000000000000E+001
     5  -0.4299978922138232E+000   0.2000000000000000E+001
     6  -0.4299978840355728E+000   0.2000000000000000E+001
     7  -0.4299978773692560E+000   0.2000000000000000E+001
     8   0.3765053816844240E+000   0.2000000000000000E+001
     9   0.3952972851079560E+001   0.2000000000000000E+001
