# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,8.118628332818401e-265
-7.989995650282732,8.219289989078316e-262
-7.979991300565463,7.994946385079442e-259
-7.969986950848195,7.471821265200576e-256
-7.9599826011309265,6.709144095360849e-253
-7.9499782514136585,5.788120353373692e-250
-7.93997390169639,4.797752489549934e-247
-7.929969551979122,3.8209208967777985e-244
-7.919965202261853,2.9236692838187798e-241
-7.909960852544585,2.149406251757825e-238
-7.899956502827316,1.5182346927759275e-235
-7.889952153110048,1.0303612917638394e-232
-7.8799478033927794,6.718471232878291e-230
-7.8699434536755115,4.2090276497742055e-227
-7.859939103958243,2.5335155562752877e-224
-7.849934754240975,1.4651967463247787e-221
-7.839930404523706,8.141398024421424e-219
-7.829926054806438,4.346431134136591e-216
-7.819921705089169,2.2294487759203755e-213
-7.809917355371901,1.098735570658177e-210
-7.799913005654632,5.202594498404019e-208
-7.7899086559373645,2.3668895758943093e-205
-7.779904306220096,1.0345878388984743e-202
-7.769899956502828,4.34498443490231e-200
-7.759895606785559,1.7532372978355166e-197
-7.749891257068291,6.797120043745175e-195
-7.739886907351022,2.5318681785129406e-192
-7.729882557633754,9.061274923687775e-190
-7.719878207916485,3.115801287756397e-187
-7.7098738581992174,1.029396280381283e-184
-7.699869508481949,3.267593397764742e-182
-7.689865158764681,9.965662656077143e-180
-7.679860809047412,2.920231642704313e-177
-7.669856459330144,8.22169897574951e-175
-7.659852109612875,2.2240226118144528e-172
-7.649847759895607,5.780300287016798e-170
-7.639843410178338,1.4434289317550813e-167
-7.62983906046107,3.4631751139928614e-165
-7.619834710743802,7.983398112765956e-163
-7.609830361026534,1.7682174416847183e-160
-7.599826011309265,3.762862700399975e-158
-7.589821661591997,7.693716433757512e-156
-7.579817311874728,1.5114346560873924e-153
-7.56981296215746,2.8528456960610196e-151
-7.559808612440191,5.173723522939801e-149
-7.549804262722923,9.014974798248519e-147
-7.5397999130056546,1.5092546934361323e-144
-7.529795563288387,2.427714653697409e-142
-7.519791213571118,3.7520638152915676e-140
-7.50978686385385,5.57160946810587e-138
-7.499782514136581,7.949309673199061e-136
-7.489778164419313,1.0897249667933004e-133
-7.479773814702044,1.4353029772437191e-131
-7.469769464984776,1.8163935551422858e-129
-7.4597651152675075,2.208597145290395e-127
-7.44976076555024,2.580261828541212e-125
-7.439756415832971,2.8963585259986928e-123
-7.429752066115703,3.1237963579355573e-121
-7.419747716398434,3.2370959199575665e-119
-7.409743366681166,3.223083224634781e-117
-7.399739016963897,3.0834097136089476e-115
-7.389734667246629,2.8342321350377864e-113
-7.3797303175293605,2.5031380309597525e-111
-7.3697259678120925,2.124125381550111e-109
-7.359721618094824,1.7318978564330477e-107
-7.349717268377556,1.3567880962659248e-105
-7.339712918660287,1.0212928406496923e-103
-7.329708568943019,7.386487997890644e-102
-7.31970421922575,5.133057529448439e-100
-7.309699869508482,3.4274073391855136e-98
-7.2996955197912134,2.198912001839316e-96
-7.2896911700739455,1.3555128840111495e-94
-7.279686820356677,8.028867983941489e-93
-7.269682470639409,4.5694202986295463e-91
-7.25967812092214,2.4987645671401133e-89
-7.249673771204872,1.3129506509158225e-87
-7.239669421487603,6.628751822531188e-86
-7.229665071770335,3.215710524627141e-84
-7.219660722053066,1.498944608868795e-82
-7.2096563723357985,6.713660516595492e-81
-7.19965202261853,2.8893497821133273e-79
-7.189647672901262,1.1948398732972798e-77
-7.179643323183993,4.7477750265644794e-76
-7.169638973466725,1.8127733032441456e-74
-7.159634623749456,6.650771381102372e-73
-7.149630274032188,2.3446500871647025e-71
-7.139625924314919,7.942624320173791e-70
-7.1296215745976514,2.5854287417289468e-68
-7.119617224880383,8.08698134290153e-67
-7.109612875163115,2.430684157382737e-65
-7.099608525445846,7.020400787437325e-64
-7.089604175728578,1.948452434118115e-62
-7.079599826011309,5.1965565692907785e-61
-7.069595476294041,1.3318124729165346e-59
-7.059591126576772,3.280015448494363e-58
-7.049586776859504,7.76279537334124e-57
-7.039582427142236,1.765525944304085e-55
-7.029578077424968,3.858764834357064e-54
-7.019573727707699,8.104860648977816e-53
-7.009569377990431,1.635953264922298e-51
-6.999565028273162,3.1734356686545204e-50
-6.989560678555894,5.915992975402584e-49
-6.979556328838625,1.0599143174587235e-47
-6.969551979121357,1.8250106094650747e-46
-6.9595476294040886,3.020078957897645e-45
-6.949543279686821,4.803265715326114e-44
-6.939538929969552,7.342228610011272e-43
-6.929534580252284,1.0786987633375647e-41
-6.919530230535015,1.5232175455556318e-40
-6.909525880817747,2.0673887581880552e-39
-6.899521531100478,2.697058413337329e-38
-6.88951718138321,3.3820235260626338e-37
-6.8795128316659415,4.076539405790492e-36
-6.869508481948674,4.7233129553050054e-35
-6.859504132231405,5.26082465779021e-34
