# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,fid_signal,fid_exp_fit
8.902,-0.009153137332119733,0.005287748265633016
8.912,-0.008946514110705125,0.005277617105187702
8.922,-0.008723937864513975,0.005267505355729228
8.932,-0.008486258695721756,0.0052574129800667425
8.942,-0.008234347980014418,0.005247339941080661
8.952,-0.0079690957908397,0.005237286201722516
8.962,-0.0076914078224121895,0.005227251725014821
8.972,-0.0074022023298132315,0.005217236474050942
8.982,-0.007102407256095511,0.005207240411994955
8.992,-0.006792957430469132,0.005197263502081507
9.002,-0.006474791562137693,0.005187305707615698
9.012,-0.0061488495972953075,0.005177366991972926
9.022,-0.0058160701048716006,0.005167447318598761
9.032,-0.005477387589570575,0.005157546651008811
9.042,-0.005133729726990779,0.005147664952788587
9.052,-0.004786014850887933,0.005137802187593372
9.062,-0.004435149664320317,0.005127958319148079
9.072,-0.004082026768599481,0.005118133311247126
9.082,-0.003727522610558415,0.005108327127754299
9.092,-0.0033724954376917787,0.005098539732602623
9.102,-0.003017783025775793,0.005088771089794222
9.112,-0.0026642002684972798,0.005079021163400191
9.122,-0.0023125373679862664,0.005069289917560468
9.132,-0.001963557872254473,0.005059577316483691
9.142,-0.00161799708559918,0.0050498833244470775
9.152,-0.0012765599406300667,0.005040207905796292
9.162,-0.0009399199769212595,0.005030551024945299
9.172,-0.0006087178702552013,0.005020912646376263
9.182,-0.00028356004434202856,0.0050112927346393854
9.192,3.49823770711752e-05,0.005001691254352792
9.202,0.0003463745505632944,0.004992108170202403
9.212,0.0006501189721989419,0.004982543446941793
9.222,0.0009457560888456004,0.004972997049392075
9.232,0.0012328648943313112,0.004963468942441755
9.242,0.0015110630949142715,0.004953959091046617
9.252,0.0017800073901869623,0.004944467460229591
9.262,0.0020393933781981725,0.004934994015080615
9.272,0.002288954965505993,0.004925538720756521
9.282,0.002528464005397744,0.004916101542480891
9.292,0.0027577298177594843,0.004906682445543946
9.302,0.002976598429598695,0.004897281395302405
9.312,0.003184951471263473,0.004887898357179363
9.322,0.0033827050682766705,0.0048785332966641655
9.332,0.0035698083363550994,0.004869186179312273
9.342,0.003746241657636527,0.004859856970745151
9.352,0.003912015156323296,0.0048505456366501245
9.362,0.004067166736430953,0.004841252142780265
9.372,0.004211760192856732,0.004831976454954257
9.382,0.004345883492920509,0.004822718539056278
9.392,0.004469646686157558,0.00481347836103587
9.402,0.004583179997842345,0.00480425588690781
9.412,0.004686631738612521,0.004795051082751995
9.422,0.004780165974843257,0.004785863914713314
9.432,0.004863960153652543,0.004776694349001514
9.442,0.004938202929254068,0.00476754235189109
9.452,0.005003092041988904,0.004758407889721147
9.462,0.0050588324504843895,0.004749290928895288
9.472,0.005105634259256105,0.004740191435881486
9.482,0.005143711431537761,0.004731109377211957
9.492,0.005173279996711307,0.0047220447194830425
9.502,0.005194556828734532,0.004712997429355085
9.512,0.005207758131304675,0.004703967473552307
9.522,0.005213098392216469,0.004694954818862677
9.532,0.005210789234410124,0.004685959432137805
9.542,0.005201038519122457,0.004676981280292812
9.552,0.00518404944954316,0.004668020330306204
9.562,0.005160020104834854,0.004659076549219761
9.572,0.0051291432835266874,0.004650149904138404
9.582,0.005091606449604141,0.0046412403622300815
9.592,0.005047591894338164,0.004632347890725652
9.602,0.0049972771759493875,0.004623472456918754
9.612,0.004940835575910678,0.0046146140281656915
9.622,0.00487843652502787,0.004605772571885312
9.632,0.004810246368649361,0.004596948055558888
9.642,0.004736428824050273,0.004588140446729999
9.652,0.004657145798139574,0.004579349713004405
9.662,0.004572558093796456,0.004570575822049935
9.672,0.004482826712192137,0.004561818741596371
9.682,0.004388113786970589,0.004553078439435315
9.692,0.004288583680055751,0.0045443548834200815
9.702,0.004184404146651362,0.004535648041465581
9.712,0.004075747480309281,0.004526957881548195
9.722,0.003962791244588441,0.004518284371705661
9.732,0.0038457190915079905,0.004509627480036956
9.742,0.00372472121507381,0.004500987174702176
9.752,0.0035999951119257594,0.004492363423922429
9.762,0.003471746071026509,0.0044837561959797
9.772,0.0033401878427846286,0.004475165459216751
9.782,0.003205542958548308,0.004466591182036998
9.792,0.0030680433963315877,0.0044580333329043926
9.802,0.0029279304215441976,0.004449491880343309
9.812,0.0027854544751541054,0.004440966792938432
9.822,0.002640875198739613,0.00443245803933463
9.832,0.0024944607419903706,0.004423965588236851
9.842,0.0023464868081707886,0.004415489408410004
9.852,0.0021972362321646764,0.004407029468678843
9.862,0.0020469982793599943,0.004398585737927851
9.872,0.0018960676106428921,0.004390158185101129
9.882,0.00174474325935993,0.00438174677920228
9.892,0.0015933278228396977,0.004373351489294293
9.902,0.0014421263582292654,0.0043649722844994335
9.912,0.0012914449207427217,0.004356609133999129
9.922,0.0011415893676185681,0.004348262007033852
9.932,0.0009928639094896642,0.004339930872903009
9.942,0.0008455694594808905,0.004331615700964831
9.952,0.0007000020226161678,0.0043233164606362555
9.962,0.000556451423380842,0.0043150331213928144
9.972,0.00041519968347962836,0.0043067656527685265
9.982,0.0002765196428982245,0.004298514024355782
9.992,0.00014067338742159078,0.004290278205805228
10.002,7.910989757391006e-06,0.004282058166825665
10.012,-0.00012153092010737789,0.004273853877183928
10.022,-0.00024743058703774175,0.00426566530670478
10.032,-0.00036958266802013956,0.0042574924252707915
10.042,-0.0004877994777363407,0.004249335202822245
10.052,-0.000601912154561892,0.004241193609357014
10.062,-0.000711771707313322,0.004233067614930455
10.072,-0.0008172499945958453,0.0042249571896552955
10.082,-0.0009182404595150225,0.004216862303701528
10.092,-0.0010146588720413585,0.0042087829272963026
10.102,-0.0011064441890128488,0.004200719030723803
10.112,-0.0011935589097784563,0.004192670584325158
10.122,-0.0012759898209426866,0.004184637558498315
10.132,-0.0013537484523694831,0.0041766199236979405
10.142,-0.0014268712251801897,0.004168617650435309
10.152,-0.0014954193078376959,0.0041606307092781954
10.162,-0.0015594787149118424,0.0041526590708507605
10.172,-0.001619159725600509,0.004144702705833458
10.182,-0.0016745964074243154,0.004136761584962908
10.192,-0.0017259459171210516,0.004128835679031803
10.202,-0.0017733875669049383,0.004120924958888792
10.212,-0.001817121650713256,0.004113029395438382
10.222,-0.0018573683580050233,0.004105148959640825
10.232,-0.001894366089378981,0.004097283622512006
10.242,-0.0019283700738808984,0.004089433355123351
10.252,-0.0019596505248997264,0.004081598128601707
10.262,-0.0019884901336848036,0.004073777914129245
10.272,-0.002015182124646271,0.004065972682943347
10.282,-0.0020400274896116887,0.004058182406336504
10.292,-0.0020633323150005063,0.00405040705565621
10.302,-0.0020854049587371738,0.004042646602304855
10.312,-0.0021065532300902326,0.004034901017739623
10.322,-0.002127081157855901,0.0040271702734723845
10.332,-0.0021472859867540496,0.0040194543410695905
10.342,-0.002167454949070648,0.004011753192152176
10.352,-0.0021878618396124665,0.004004066798395441
10.362,-0.002208763593326325,0.003996395131528959
10.372,-0.0022303974528402634,0.003988738163336472
10.382,-0.002252977270436702,0.003981095865655776
10.392,-0.002276690540723081,0.003973468210378631
10.402,-0.002301695567362609,0.003965855169450647
10.412,-0.0023281185448776084,0.003958256714871189
10.422,-0.0023560508436576573,0.00395067281869327
10.432,-0.0023855471551955374,0.003943103453023447
10.442,-0.002416623693218346,0.00393554859002172
10.452,-0.0024492561760778957,0.0039280082019014315
