t,j,j_drude,delta
0.0,0.009086455029452711,0.006699603606305551,0.0023868514231471603
0.0019999999999997797,0.00902798461994752,0.006736389416000908,0.0022915952039466118
0.0039999999999995595,0.0089687895778607,0.0067731712569631865,0.0021956183208975133
0.006000000000000227,0.00890890422744459,0.006809949048730646,0.0020989551787139434
0.008000000000000007,0.00884836315759819,0.006846722710845881,0.0020016404467523086
0.009999999999999787,0.00878720121028262,0.006883492162856114,0.0019037090474265054
0.011999999999999567,0.00872545346973147,0.006920257324313336,0.0018051961454181344
0.014000000000000234,0.00866315525249682,0.006957018114774992,0.0017061371377218287
0.016000000000000014,0.008600342098307729,0.006993774453803984,0.0016065676445037444
0.017999999999999794,0.008537049761653951,0.007030526260969145,0.0015065235006848062
0.019999999999999574,0.00847331420396045,0.007067273455845531,0.0014060407481149189
0.02200000000000024,0.008409171586202399,0.00710401595801475,0.0013051556281876492
0.02400000000000002,0.00834465826182785,0.007140753687065352,0.0012039045747624984
0.0259999999999998,0.00827981076990488,0.007177486562593063,0.001102324207311817
0.02799999999999958,0.008214665828472661,0.007214214504201109,0.0010004513242715526
0.03000000000000025,0.008149260328134589,0.007250937431500686,0.0008983228966339034
0.03200000000000003,0.00808363132596363,0.007287655264111124,0.0007959760618525061
0.03399999999999981,0.008017816039785111,0.007324367921660337,0.0006934481181247749
0.03599999999999959,0.00795185184285873,0.007361075323785097,0.0005907765190736334
0.038000000000000256,0.00788577625891166,0.0073977773901313755,0.0004879988687802846
0.040000000000000036,0.0078196269573999,0.007434474040354602,0.0003851529170452979
0.041999999999999815,0.007753441748816483,0.00747116519412024,0.00028227655469624264
0.043999999999999595,0.00768725857984113,0.007507850771103799,0.00017940780873733093
0.04600000000000026,0.0076211155281414355,0.007544530690991341,7.658483715009424e-05
0.04800000000000004,0.007555050796684835,0.007581204873479888,-2.6154076795052543e-05
0.04999999999999982,0.007489102707486328,0.007617873238277571,-0.00012877053079124283
0.0519999999999996,0.0074233096947803,0.007654535705104122,-0.0002312260103238227
0.05400000000000027,0.007357710297645372,0.007691192193691109,-0.0003334818960457368
0.05600000000000005,0.007292343152121837,0.0077278426237823074,-0.0004354994716604709
0.05799999999999983,0.007227246982838926,0.007764486915134055,-0.0005372399322951284
0.05999999999999961,0.007162460594124885,0.007801124987515593,-0.0006386643933907078
0.06200000000000028,0.007098022860520975,0.007837756760709328,-0.0007397339001883538
0.06400000000000006,0.00703397271657643,0.007874382154511257,-0.0008404094379348276
0.06599999999999984,0.006970349145778814,0.007911001088731306,-0.0009406519429524919
0.06799999999999962,0.006907191168477747,0.007947613483193562,-0.001040422314715815
0.07000000000000028,0.0068445378286896875,0.0079842192577368,-0.001139681429047112
0.07200000000000006,0.0067824281797186,0.008020818332214599,-0.0012383901524959983
0.07399999999999984,0.006720901268580023,0.008057410626495837,-0.0013365093579158138
0.07599999999999962,0.006659996119260837,0.008093996060465033,-0.0014339999412041962
0.07800000000000029,0.0065997517148735745,0.008130574554022559,-0.001530822839148984
0.08000000000000007,0.006540206978766951,0.008167146027085147,-0.0016269390483181958
0.08199999999999985,0.006481400754634331,0.00820371039958611,-0.0017223096449517795
0.08399999999999963,0.006423371785628504,0.008240267591475725,-0.0018168958058472212
0.0860000000000003,0.006366158692456438,0.008276817522721587,-0.0019106588302651491
0.08800000000000008,0.006309799950404959,0.008313360113308908,-0.0020035601629039487
0.08999999999999986,0.006254333865248069,0.008349895283241,-0.0020955614179929303
0.09199999999999964,0.00619979854801001,0.008386422952539385,-0.002186624404529375
0.0940000000000003,0.006146231888601236,0.008422943041244338,-0.002276711152643102
0.09600000000000009,0.006093671528392394,0.008459455469415133,-0.0023657839410227387
0.09799999999999986,0.006042154831832729,0.008495960157130451,-0.0024538053252977227
0.09999999999999964,0.0059917188572398685,0.008532457024488654,-0.002540738167248786
0.10200000000000031,0.005942400326884838,0.00856894599160821,-0.002626545664723372
0.10400000000000009,0.005894235596474357,0.00860542697862794,-0.002711191382153583
0.10599999999999987,0.005847260624101553,0.008641899905707436,-0.0027946392816058825
0.10799999999999965,0.005801510938713134,0.008678364693027522,-0.0028768537543143874
0.11000000000000032,0.005757021608132919,0.008714821260790264,-0.0029577996526573445
0.1120000000000001,0.005713827206696239,0.008751269529219683,-0.0030374423225234433
0.11399999999999988,0.005671961782578754,0.008787709418561891,-0.003115747635983137
0.11599999999999966,0.005631458824939123,0.008824140849085527,-0.003192682024146404
0.11800000000000033,0.005592351231022285,0.008860563741081996,-0.003268212510059711
