# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233321820974705E+005  0.000000000000000E+000 
      0.02000000 -0.233321820996364E+005 -0.216593961571244E-005 
      0.04000000 -0.233321820996397E+005 -0.216919715157356E-005 
      0.06000000 -0.233321820996406E+005 -0.217015306665532E-005 
      0.08000000 -0.233321820996414E+005 -0.217092336715809E-005 
      0.10000000 -0.233321820996421E+005 -0.217165345116875E-005 
      0.12000000 -0.233321820996428E+005 -0.217232785080572E-005 
      0.14000000 -0.233321820996435E+005 -0.217295894037426E-005 
      0.16000000 -0.233321820996441E+005 -0.217359621709543E-005 
      0.18000000 -0.233321820996447E+005 -0.217420255805343E-005 
      0.20000000 -0.233321820996453E+005 -0.217478105682459E-005 
      0.22000000 -0.233321820996459E+005 -0.217535955559575E-005 
      0.24000000 -0.233321820996464E+005 -0.217593496079060E-005 
      0.26000000 -0.233321820996470E+005 -0.217652274029070E-005 
      0.28000000 -0.233321820996476E+005 -0.217706102256975E-005 
      0.30000000 -0.233321820996481E+005 -0.217763642776459E-005 
      0.32000000 -0.233321820996487E+005 -0.217822111368839E-005 
      0.34000000 -0.233321820996493E+005 -0.217876867669638E-005 
      0.36000000 -0.233321820996498E+005 -0.217931933328069E-005 
      0.38000000 -0.233321820996504E+005 -0.217986998986501E-005 
      0.40000000 -0.233321820996509E+005 -0.218042992717827E-005 
      0.42000000 -0.233321820996515E+005 -0.218095892872836E-005 
      0.44000000 -0.233321820996520E+005 -0.218152814677057E-005 
      0.46000000 -0.233321820996526E+005 -0.218207261620225E-005 
      0.48000000 -0.233321820996531E+005 -0.218264183424446E-005 
      0.50000000 -0.233321820996537E+005 -0.218316774221825E-005 
      0.52000000 -0.233321820996542E+005 -0.218371221164992E-005 
      0.54000000 -0.233321820996548E+005 -0.218427833611582E-005 
      0.56000000 -0.233321820996553E+005 -0.218481043124223E-005 
      0.58000000 -0.233321820996559E+005 -0.218535799425023E-005 
      0.60000000 -0.233321820996564E+005 -0.218590555725822E-005 
      0.62000000 -0.233321820996569E+005 -0.218644383953727E-005 
