# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233327875650795E+005  0.000000000000000E+000 
      0.02000000 -0.233327875650965E+005 -0.169961082820805E-007 
      0.04000000 -0.233327875650979E+005 -0.184067790823406E-007 
      0.06000000 -0.233327875650990E+005 -0.194493143009538E-007 
      0.08000000 -0.233327875650996E+005 -0.201082460563384E-007 
      0.10000000 -0.233327875650998E+005 -0.202412698379419E-007 
      0.12000000 -0.233327875650990E+005 -0.194771564878010E-007 
      0.14000000 -0.233327875650967E+005 -0.171817228610621E-007 
      0.16000000 -0.233327875650920E+005 -0.124238024865008E-007 
      0.18000000 -0.233327875650835E+005 -0.397215199020593E-008 
      0.20000000 -0.233327875650697E+005  0.984685341497311E-008 
      0.22000000 -0.233327875650483E+005  0.312203721847027E-007 
      0.24000000 -0.233327875650169E+005  0.626418268299688E-007 
      0.26000000 -0.233327875649722E+005  0.107356378906633E-006 
      0.28000000 -0.233327875649105E+005  0.169051571383795E-006 
      0.30000000 -0.233327875648275E+005  0.252027475341197E-006 
      0.32000000 -0.233327875647183E+005  0.361196689969216E-006 
      0.34000000 -0.233327875645775E+005  0.502075061839923E-006 
      0.36000000 -0.233327875643988E+005  0.680741468414965E-006 
      0.38000000 -0.233327875641756E+005  0.903955373945587E-006 
      0.40000000 -0.233327875639007E+005  0.117882581680678E-005 
      0.42000000 -0.233327875635663E+005  0.151326616521580E-005 
      0.44000000 -0.233327875631641E+005  0.191544346064784E-005 
      0.46000000 -0.233327875626855E+005  0.239408158831502E-005 
      0.48000000 -0.233327875621213E+005  0.295821997821375E-005 
      0.50000000 -0.233327875614623E+005  0.361723526015892E-005 
      0.52000000 -0.233327875606986E+005  0.438089385458128E-005 
      0.54000000 -0.233327875598206E+005  0.525896836906420E-005 
      0.56000000 -0.233327875588180E+005  0.626152839451744E-005 
      0.58000000 -0.233327875576808E+005  0.739868683191917E-005 
      0.60000000 -0.233327875563990E+005  0.868051636575547E-005 
      0.62000000 -0.233327875549624E+005  0.101171020548177E-004 
      0.64000000 -0.233327875533612E+005  0.117183031268260E-004 
      0.66000000 -0.233327875515856E+005  0.134938921893638E-004 
      0.68000000 -0.233327875496261E+005  0.154534036446382E-004 
      0.70000000 -0.233327875474736E+005  0.176059573556298E-004 
      0.72000000 -0.233327875451190E+005  0.199605092257744E-004 
      0.74000000 -0.233327875425540E+005  0.225255139991446E-004 
      0.76000000 -0.233327875397705E+005  0.253090799392656E-004 
      0.78000000 -0.233327875367606E+005  0.283189193318941E-004 
      0.80000000 -0.233327875335173E+005  0.315622773327631E-004 
      0.82000000 -0.233327875300336E+005  0.350459814648027E-004 
      0.84000000 -0.233327875263032E+005  0.387763580915798E-004 
      0.86000000 -0.233327875223202E+005  0.427593468796219E-004 
      0.88000000 -0.233327875180791E+005  0.470004605819248E-004 
      0.90000000 -0.233327875135748E+005  0.515047726636473E-004 
      0.92000000 -0.233327875088026E+005  0.562769358635691E-004 
      0.94000000 -0.233327875037582E+005  0.613213430600595E-004 
      0.96000000 -0.233327874984376E+005  0.666419385629219E-004 
      0.98000000 -0.233327874928370E+005  0.722425181902965E-004 
      1.00000000 -0.233327874869530E+005  0.781265498412338E-004 
      1.02000000 -0.233327874807822E+005  0.842973219873582E-004 
      1.04000000 -0.233327874743215E+005  0.907580426673097E-004 
      1.06000000 -0.233327874675678E+005  0.975117343051495E-004 
      1.08000000 -0.233327874605181E+005  0.104561437886396E-003 
      1.10000000 -0.233327874531694E+005  0.111910166554383E-003 
      1.12000000 -0.233327874455186E+005  0.119560970575356E-003 
      1.14000000 -0.233327874375626E+005  0.127516918777023E-003 
      1.16000000 -0.233327874292983E+005  0.135781234665904E-003 
      1.18000000 -0.233327874207223E+005  0.144357240742964E-003 
      1.20000000 -0.233327874118311E+005  0.153248469872356E-003 
      1.22000000 -0.233327874026210E+005  0.162458572474133E-003 
      1.24000000 -0.233327873930881E+005  0.171991465015911E-003 
      1.26000000 -0.233327873832284E+005  0.181851144398292E-003 
      1.28000000 -0.233327873730376E+005  0.192041966376728E-003 
      1.30000000 -0.233327873625111E+005  0.202568435198337E-003 
      1.32000000 -0.233327873516443E+005  0.213435185040440E-003 
      1.34000000 -0.233327873404324E+005  0.224647159437992E-003 
      1.36000000 -0.233327873288701E+005  0.236209407107539E-003 
      1.38000000 -0.233327873169523E+005  0.248127187128820E-003 
      1.40000000 -0.233327873046737E+005  0.260405851388862E-003 
      1.42000000 -0.233327872920286E+005  0.273050890985628E-003 
      1.44000000 -0.233327872790117E+005  0.286067784642772E-003 
      1.46000000 -0.233327872656173E+005  0.299462196698531E-003 
      1.48000000 -0.233327872518399E+005  0.313239612063713E-003 
      1.50000000 -0.233327872376740E+005  0.327405537304161E-003 
      1.52000000 -0.233327872231142E+005  0.341965361429818E-003 
      1.54000000 -0.233327872081552E+005  0.356924368269034E-003 
      1.56000000 -0.233327871927920E+005  0.372287507543913E-003 
      1.58000000 -0.233327871770200E+005  0.388059574297747E-003 
      1.60000000 -0.233327871608345E+005  0.404245007812549E-003 
      1.62000000 -0.233327871442316E+005  0.420847919451244E-003 
      1.64000000 -0.233327871272075E+005  0.437872006037530E-003 
      1.66000000 -0.233327871097591E+005  0.455320475610047E-003 
      1.68000000 -0.233327870918835E+005  0.473196025767342E-003 
      1.70000000 -0.233327870735787E+005  0.491500828199990E-003 
      1.72000000 -0.233327870548431E+005  0.510236386386081E-003 
      1.74000000 -0.233327870356759E+005  0.529403616024203E-003 
      1.76000000 -0.233327870160768E+005  0.549002684167480E-003 
      1.78000000 -0.233327869960464E+005  0.569033126779462E-003 
      1.80000000 -0.233327869755859E+005  0.589493601248028E-003 
      1.82000000 -0.233327869546974E+005  0.610382096748573E-003 
      1.84000000 -0.233327869333838E+005  0.631695761003734E-003 
      1.86000000 -0.233327869116486E+005  0.653430887909083E-003 
      1.88000000 -0.233327868894965E+005  0.675582985591809E-003 
      1.90000000 -0.233327868669328E+005  0.698146745474952E-003 
      1.92000000 -0.233327868439635E+005  0.721116054651713E-003 
      1.94000000 -0.233327868205956E+005  0.744483903078158E-003 
      1.96000000 -0.233327867968370E+005  0.768242541345614E-003 
      1.98000000 -0.233327867726961E+005  0.792383394060532E-003 
      2.00000000 -0.233327867481824E+005  0.816897149558201E-003 
      2.02000000 -0.233327867233058E+005  0.841773704218371E-003 
      2.04000000 -0.233327866980773E+005  0.867002276927580E-003 
      2.06000000 -0.233327866725081E+005  0.892571440014915E-003 
      2.08000000 -0.233327866466104E+005  0.918469140907047E-003 
      2.10000000 -0.233327866203968E+005  0.944682689753926E-003 
      2.12000000 -0.233327865938806E+005  0.971198926481904E-003 
      2.14000000 -0.233327865670753E+005  0.998004183670814E-003 
      2.16000000 -0.233327865399952E+005  0.102508429892828E-002 
      2.18000000 -0.233327865126547E+005  0.105242481287860E-002 
      2.20000000 -0.233327864850687E+005  0.108001086088757E-002 
      2.22000000 -0.233327864572522E+005  0.110782730608628E-002 
      2.24000000 -0.233327864292207E+005  0.113585879814904E-002 
      2.26000000 -0.233327864009898E+005  0.116408969595401E-002 
      2.28000000 -0.233327863725752E+005  0.119250429341422E-002 
      2.30000000 -0.233327863439929E+005  0.122108664314375E-002 
      2.32000000 -0.233327863152587E+005  0.124982085034751E-002 
      2.34000000 -0.233327862863887E+005  0.127869085627082E-002 
      2.36000000 -0.233327862573989E+005  0.130768058978473E-002 
      2.38000000 -0.233327862283054E+005  0.133677409731617E-002 
      2.40000000 -0.233327861991242E+005  0.136595533557837E-002 
      2.42000000 -0.233327861698713E+005  0.139520827675243E-002 
      2.44000000 -0.233327861405624E+005  0.142451710338264E-002 
      2.46000000 -0.233327861112136E+005  0.145386596707754E-002 
      2.48000000 -0.233327860818404E+005  0.148323911534653E-002 
      2.50000000 -0.233327860524587E+005  0.151262084210264E-002 
      2.52000000 -0.233327860230840E+005  0.154199554644051E-002 
      2.54000000 -0.233327859937319E+005  0.157134762745478E-002 
      2.56000000 -0.233327859644180E+005  0.160066157086022E-002 
      2.58000000 -0.233327859351577E+005  0.162992180978080E-002 
      2.60000000 -0.233327859059667E+005  0.165911283611847E-002 
      2.62000000 -0.233327858768605E+005  0.168821907371645E-002 
      2.64000000 -0.233327858478546E+005  0.171722493404370E-002 
      2.66000000 -0.233327858189647E+005  0.174611479453981E-002 
      2.68000000 -0.233327857902067E+005  0.177487283156193E-002 
      2.70000000 -0.233327857615963E+005  0.180348320290574E-002 
      2.72000000 -0.233327857331496E+005  0.183192990240738E-002 
      2.74000000 -0.233327857048827E+005  0.186019680634709E-002 
      2.76000000 -0.233327856768119E+005  0.188826759301623E-002 
      2.78000000 -0.233327856489538E+005  0.191612577984018E-002 
      2.80000000 -0.233327856213249E+005  0.194375465841325E-002 
      2.82000000 -0.233327855939422E+005  0.197113736874452E-002 
      2.84000000 -0.233327855668228E+005  0.199825672601756E-002 
      2.86000000 -0.233327855399841E+005  0.202509544642148E-002 
      2.88000000 -0.233327855134436E+005  0.205163597081712E-002 
      2.90000000 -0.233327854872190E+005  0.207786057919933E-002 
      2.92000000 -0.233327854613282E+005  0.210375130717045E-002 
      2.94000000 -0.233327854357896E+005  0.212928997378246E-002 
      2.96000000 -0.233327854106213E+005  0.215445827125072E-002 
      2.98000000 -0.233327853858418E+005  0.217923768142740E-002 
      3.00000000 -0.233327853614700E+005  0.220360956242162E-002 
      3.02000000 -0.233327853375243E+005  0.222755523521959E-002 
      3.04000000 -0.233327853140236E+005  0.225105592800021E-002 
      3.06000000 -0.233327852909867E+005  0.227409280397730E-002 
      3.08000000 -0.233327852684325E+005  0.229664704183254E-002 
      3.10000000 -0.233327852463796E+005  0.231869988830631E-002 
      3.12000000 -0.233327852248468E+005  0.234023274172421E-002 
      3.14000000 -0.233327852038524E+005  0.236122709631273E-002 
      3.16000000 -0.233327851834148E+005  0.238166470306516E-002 
      3.18000000 -0.233327851635520E+005  0.240152754808663E-002 
      3.20000000 -0.233327851442816E+005  0.242079794540133E-002 
      3.22000000 -0.233327851256210E+005  0.243945854313970E-002 
      3.24000000 -0.233327851075871E+005  0.245749241325213E-002 
      3.26000000 -0.233327850901964E+005  0.247488309481906E-002 
      3.28000000 -0.233327850734649E+005  0.249161467448391E-002 
      3.30000000 -0.233327850574078E+005  0.250767169364582E-002 
      3.32000000 -0.233327850420401E+005  0.252303942688153E-002 
      3.34000000 -0.233327850273759E+005  0.253770365302071E-002 
      3.36000000 -0.233327850134286E+005  0.255165096759718E-002 
      3.38000000 -0.233327850002109E+005  0.256486864982514E-002 
      3.40000000 -0.233327849877348E+005  0.257734474612569E-002 
      3.42000000 -0.233327849760114E+005  0.258906811343695E-002 
      3.44000000 -0.233327849650511E+005  0.260002844086905E-002 
      3.46000000 -0.233327849548632E+005  0.261021629301422E-002 
      3.48000000 -0.233327849454565E+005  0.261962302023309E-002 
      3.50000000 -0.233327849368386E+005  0.262824096592427E-002 
      3.52000000 -0.233327849290163E+005  0.263606322522542E-002 
      3.54000000 -0.233327849219956E+005  0.264308389249937E-002 
      3.56000000 -0.233327849157817E+005  0.264929782312868E-002 
      3.58000000 -0.233327849103787E+005  0.265470078510096E-002 
      3.60000000 -0.233327849057901E+005  0.265928944354095E-002 
      3.62000000 -0.233327849020183E+005  0.266306120603169E-002 
      3.64000000 -0.233327848990652E+005  0.266601437419978E-002 
      3.66000000 -0.233327848969315E+005  0.266814800450444E-002 
      3.68000000 -0.233327848956176E+005  0.266946190514395E-002 
      3.70000000 -0.233327848951229E+005  0.266995662058773E-002 
      3.72000000 -0.233327848954461E+005  0.266963342848281E-002 
      3.74000000 -0.233327848965853E+005  0.266849423137862E-002 
      3.76000000 -0.233327848985380E+005  0.266654155982058E-002 
      3.78000000 -0.233327849013010E+005  0.266377855378866E-002 
      3.80000000 -0.233327849048706E+005  0.266020889154509E-002 
      3.82000000 -0.233327849092427E+005  0.265583681747659E-002 
      3.84000000 -0.233327849144125E+005  0.265066702144484E-002 
      3.86000000 -0.233327849203749E+005  0.264470461094435E-002 
      3.88000000 -0.233327849271244E+005  0.263795512657030E-002 
      3.90000000 -0.233327849346551E+005  0.263042443683697E-002 
      3.92000000 -0.233327849429606E+005  0.262211888666936E-002 
      3.94000000 -0.233327849520346E+005  0.261304496329703E-002 
      3.96000000 -0.233327849618699E+005  0.260320963654741E-002 
      3.98000000 -0.233327849724594E+005  0.259262010207902E-002 
