# Units: Energy [eV], Spectral intensity [normalized] 
energies,F_fid,F_fid_normalized
0.0,0.2797654432156188,0.05778868694768425
0.0023624287078715866,0.2797604559535769,0.05779897380052452
0.004724857415743173,0.27974549837947826,0.057829811149309296
0.007087286123614759,0.27972058312160997,0.05788112950326843
0.009449714831486346,0.27968573120114953,0.05795281350387813
0.011812143539357932,0.27964097199325205,0.05804470260693668
0.014174572247229518,0.2795863431726513,0.05815659202354066
0.016537000955101102,0.27952189064385297,0.05828823390648152
0.018899429662972693,0.2794476684560215,0.058439338765354204
0.02126185837084428,0.2793637387026844,0.05860957709087098
0.023624287078715864,0.27927017140640076,0.05879858116656404
0.02598671578658745,0.27916704438856355,0.05900594704427893
0.028349144494459036,0.2790544431245284,0.059231236658628623
0.030711573202330627,0.27893246058428484,0.05947398005489072
0.033074001910202204,0.2788011970589078,0.05973367770467973
0.0354364306180738,0.27866075997305334,0.060009802884067986
0.037798859325945386,0.27851126368378304,0.06030180408962797
0.04016128803381697,0.2783528292660276,0.06060910746905942
0.04252371674168856,0.2781855842850219,0.060931119244589965
0.04488614544956014,0.278009662556069,0.06126722810912754
0.04724857415743173,0.27782520389201343,0.06161680757713035
0.049611002865303316,0.2776323538388296,0.06197921827427609
0.0519734315731749,0.27743126339975227,0.062353810152199214
0.054335860281046484,0.27722208874840315,0.06273992461676041
0.05669828898891807,0.27700499093138925,0.06313689656047101
0.059060717696789666,0.2767801355608726,0.06354405629177062
0.061423146404661254,0.2765476924976359,0.06396073135581766
0.06378557511253283,0.2763078355251894,0.06438624824327022
0.06614800382040441,0.27606074201549,0.06481993398519102
0.068510432528276,0.27580659258686435,0.06526111763369453
0.0708728612361476,0.275545570754749,0.06570913162925679
0.07323528994401919,0.2752778625758857,0.06616331305673384
0.07559771865189077,0.2750036562866264,0.06662300479308224
0.07796014735976235,0.2747231419360265,0.06708755655055539
0.08032257606763395,0.2744365110144216,0.06755632581977164
0.08268500477550553,0.2741439560782023,0.06802867871752691
0.08504743348337712,0.27384567037152036,0.06850399074456896
0.0874098621912487,0.2735418474456732,0.06898164745877712
0.08977229089912028,0.2732326807769306,0.06946104506931478
0.09213471960699188,0.2729183633835809,0.0699415909573553
0.09449714831486346,0.27259908744298555,0.07042270412894032
0.09685957702273504,0.2722750439094412,0.07090381560542326
0.09922200573060663,0.2719464221336599,0.07138436875679509
0.10158443443847821,0.2716134094846804,0.07186381958299055
0.1039468631463498,0.27127619097503486,0.07234163694804488
0.10630929185422139,0.27093494888999226,0.07281730277171894
0.10867172056209297,0.2705898624217052,0.07329031218294375
0.11103414926996456,0.27024110730908574,0.07376017363915831
0.11339657797783614,0.26988885548422803,0.07422640901533527
0.11575900668570774,0.2695332747261963,0.0746885536662085
0.11812143539357933,0.26917452832298316,0.07514615646494155
0.12048386410145091,0.26881277474243637,0.07559877982120707
0.12284629280932251,0.2684481673129367,0.07604599968138917
0.1252087215171941,0.26808085391459574,0.07648740551337076
0.12757115022506565,0.26771097668172256,0.07692260027813422
0.12993357893293725,0.26733867171728976,0.07735120039017879
0.13229600764080882,0.26696406882010365,0.07777283566855038
0.1346584363486804,0.2665872912253592,0.07818714928008252
0.137020865056552,0.266208455359232,0.0785937976762656
0.13938329376442363,0.2658276706081268,0.07899245052499293
0.1417457224722952,0.26544503910317296,0.07938279063827615
0.1441081511801668,0.26506065552051794,0.07976451389687914
0.14647057988803838,0.2646746068979332,0.08013732917268868
0.14883300859590995,0.26428697246820865,0.08050095824951992
0.15119543730378154,0.2638978235097704,0.0808551357429456
0.15355786601165314,0.26350722321491,0.08119960901963841
0.1559202947195247,0.26311522657597,0.08153413811662585
0.1582827234273963,0.2627218802897874,0.0818584956607765
0.1606451521352679,0.26232722268064174,0.08217246678876206
0.16300758084313946,0.26193128364191187,0.08247584906767419
0.16537000955101105,0.26153408459659133,0.08276845241641627
0.16773243825888265,0.2611356384767647,0.08305009902793639
