# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_pump_z,Jm_probe_z,Jm_both_y,Jm_pump_y,Jm_probe_y,Jm_both_x,Jm_pump_x,Jm_probe_x,En_both_z,En_pump_z,En_probe_z,En_both_x,En_pump_x,En_probe_x
0.002,0.0,-3.9025002262872e-07,-2.93016281011465e-11,-2.92595484021493e-11,-2.93016281011465e-11,-2.00142121044247e-11,-2.0084554513870603e-11,-2.00142121044247e-11,2.6445119896743303e-09,-1.23747418990909e-11,2.6445119896743303e-09,0.0,0.0,0.0,0.0,-0.0,0.0
0.022,0.0,-6.67208539664262e-06,-1.35502073617432e-10,-1.08170677457828e-10,-1.35502073617432e-10,1.33347479991568e-10,1.01354644940256e-10,1.33347479991568e-10,2.65434509607699e-07,3.13056302430005e-11,2.65434509607699e-07,0.0,0.0,0.0,1.9758203006792984e-12,2.0794428879705407e-16,1.9758203006792984e-12
0.042,0.0,-1.00055141237505e-05,-3.7494930152375496e-10,-1.93163062699545e-10,-3.7494930152375496e-10,3.4231322942055196e-10,1.81108230561815e-10,3.4231322942055196e-10,7.911447800360159e-07,5.72016198956431e-11,7.911447800360159e-07,0.0,0.0,0.0,1.7608071690387754e-11,1.6778850886193966e-15,1.7608071690387754e-11
0.062,0.0,-1.03902287571547e-05,-6.38367190717787e-10,-1.95927977660121e-10,-6.38367190717787e-10,6.70478953918455e-10,2.41332618617294e-10,6.70478953918455e-10,1.3707729935652001e-06,4.7339070426684395e-11,1.3707729935652001e-06,0.0,0.0,0.0,5.494148043009354e-11,3.553365162649797e-15,5.494148043009354e-11
0.082,0.0,-7.82618856938883e-06,-1.1177224963669e-09,-2.2664266235699e-10,-1.1177224963669e-09,1.29241532371389e-09,2.23691485303669e-10,1.29241532371389e-09,1.81263445577168e-06,2.72173360974703e-11,1.81263445577168e-06,0.0,0.0,0.0,1.0285749283409314e-10,4.620621697636245e-15,1.0285749283409314e-10
0.102,0.0,-2.31361955588098e-06,-1.8490194725053303e-09,-2.45410320527624e-10,-1.8490194725053303e-09,2.36271622517166e-09,1.50517629856784e-10,2.36271622517166e-09,1.9341881976553e-06,2.0462352801796398e-11,1.9341881976553e-06,0.0,0.0,0.0,1.3356568361057379e-10,5.004655751402169e-15,1.3356568361057379e-10
0.122,0.0,6.1469855836460995e-06,-2.61268383893571e-09,-1.7060561431263302e-10,-2.61268383893571e-09,3.6699542582727097e-09,-4.31101091934485e-12,3.6699542582727097e-09,1.5696588429059e-06,-2.47714847814072e-11,1.5696588429059e-06,0.0,0.0,0.0,1.225109129642543e-10,5.109740400317231e-15,1.225109129642543e-10
0.142,0.0,1.75548674856199e-05,-3.15368280309458e-09,-4.51383787583547e-11,-3.15368280309458e-09,4.8597799677737195e-09,-1.40468010158296e-10,4.8597799677737195e-09,5.7686900911947e-07,-9.62331044089328e-11,5.7686900911947e-07,0.0,0.0,0.0,8.350753387129226e-11,7.786328727717772e-15,8.350753387129226e-11
0.162,0.0,3.19090001849905e-05,-3.09290434937445e-09,1.36768779689914e-10,-3.09290434937445e-09,5.389781899277151e-09,-2.48091773250126e-10,5.389781899277151e-09,-1.16420049122467e-06,-1.60887803393591e-10,-1.16420049122467e-06,0.0,-0.0,0.0,1.1572485411271423e-10,1.9031792117147348e-14,1.1572485411271423e-10
0.182,0.0,4.92080911995455e-05,-2.04790543559088e-09,3.28558723542033e-10,-2.04790543559088e-09,4.74303294340107e-09,-3.10574856140051e-10,4.74303294340107e-09,-3.75297620427686e-06,-1.91764390288651e-10,-3.75297620427686e-06,0.0,-0.0,0.0,4.594299697633656e-10,4.261743180858012e-14,4.594299697633656e-10
0.202,0.0,6.94505816362473e-05,3.6242628731539e-10,4.69995279316576e-10,3.6242628731539e-10,2.29900957497823e-09,-3.2630399769583803e-10,2.29900957497823e-09,-7.27009768683002e-06,-2.18381121367318e-10,-7.27009768683002e-06,-0.0,-0.0,-0.0,1.5578011622904287e-09,8.284751690356567e-14,1.5578011622904287e-09
0.222,0.0,9.26346463195461e-05,4.52897602421391e-09,5.69644723044036e-10,4.52897602421391e-09,-2.57453602554464e-09,-2.5224577674473503e-10,-2.57453602554464e-09,-1.1781358628006699e-05,-2.1997662250637198e-10,-1.1781358628006699e-05,-0.0,-0.0,-0.0,4.122842668921107e-09,1.4119766987780693e-13,4.122842668921107e-09
0.242,0.0,0.000118758193941226,1.07699287267526e-08,6.24312639028714e-10,1.07699287267526e-08,-1.05387999603458e-08,-1.52371181928237e-10,-1.05387999603458e-08,-1.73402108175897e-05,-1.89660015581231e-10,-1.73402108175897e-05,-0.0,-0.0,-0.0,9.204168340730277e-09,2.095964634738448e-13,9.204168340730277e-09
0.262,0.0,0.000147818867232647,1.93085003512014e-08,6.183836127552901e-10,1.93085003512014e-08,-2.21750112151659e-08,-3.45957870800735e-11,-2.21750112151659e-08,-2.3988151692443398e-05,-1.66817143093623e-10,-2.3988151692443398e-05,-0.0,-0.0,-0.0,1.8259132908555538e-08,2.86757593329349e-13,1.8259132908555538e-08
0.282,0.0,0.000179814043158941,3.0268478509959194e-08,5.73779895648182e-10,3.0268478509959194e-08,-3.79839237100159e-08,9.2480695182632e-11,-3.79839237100159e-08,-3.17548833646583e-05,-1.17360105767669e-10,-3.17548833646583e-05,-0.0,-0.0,-0.0,3.32225550822949e-08,3.601349942927581e-13,3.32225550822949e-08
0.302,0.0,0.00021474083313419498,4.36153455452312e-08,4.93825123043833e-10,4.36153455452312e-08,-5.834525231467639e-08,1.6696621830587401e-10,-5.834525231467639e-08,-4.06589295615856e-05,-9.430567567099342e-11,-4.06589295615856e-05,-0.0,-0.0,-0.0,5.6574639394734654e-08,4.2230274803683146e-13,5.6574639394734654e-08
0.322,0.0,0.000252596083259295,5.922801310306929e-08,4.34642815343167e-10,5.922801310306929e-08,-8.34304512892149e-08,1.79413795350493e-10,-8.34304512892149e-08,-5.0707840745752003e-05,-7.57507416009306e-11,-5.0707840745752003e-05,-0.0,-0.0,-0.0,9.140565520496262e-08,4.880532890600341e-13,9.140565520496262e-08
0.342,0.0,0.000293376374582367,7.678755371662981e-08,4.0800482333303603e-10,7.678755371662981e-08,-1.1322452457858698e-07,1.4284254880699399e-10,-1.1322452457858698e-07,-6.18987882912418e-05,-6.095811201135321e-11,-6.18987882912418e-05,-0.0,-0.0,-0.0,1.4147598023916528e-07,5.439550774807975e-13,1.4147598023916528e-07
0.362,0.0,0.000337078023378577,9.579409788529901e-08,3.95742557643487e-10,9.579409788529901e-08,-1.4752218565716e-07,4.42227295737448e-11,-1.4752218565716e-07,-7.42194625963703e-05,-7.0540219637982e-11,-7.42194625963703e-05,-0.0,-0.0,-0.0,2.1127077403292106e-07,6.116836416888312e-13,2.1127077403292106e-07
0.382,0.0,0.000383697081453931,1.1562790553692998e-07,4.2203270887957297e-10,1.1562790553692998e-07,-1.8587411710858397e-07,-6.2991981215594e-11,-1.8587411710858397e-07,-8.764889216033721e-05,-8.82499703811002e-11,-8.764889216033721e-05,-0.0,-0.0,-0.0,3.060484223052705e-07,7.067738713096931e-13,3.060484223052705e-07
