# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233053203211255E+005  0.000000000000000E+000 
      0.02000000 -0.233042147465850E+005  0.110557454057376E+001 
      0.04000000 -0.233042145223118E+005  0.110579881374457E+001 
      0.06000000 -0.233042144244253E+005  0.110589670027802E+001 
      0.08000000 -0.233042144428593E+005  0.110587826623835E+001 
      0.10000000 -0.233042143763291E+005  0.110594479644931E+001 
      0.12000000 -0.233042142648365E+005  0.110605628907896E+001 
      0.14000000 -0.233042141932530E+005  0.110612787259115E+001 
      0.16000000 -0.233042141636325E+005  0.110615749306466E+001 
      0.18000000 -0.233042141608839E+005  0.110616024162987E+001 
      0.20000000 -0.233042141754428E+005  0.110614568269670E+001 
      0.22000000 -0.233042141997149E+005  0.110612141069491E+001 
      0.24000000 -0.233042142294701E+005  0.110609165542191E+001 
      0.26000000 -0.233042142602362E+005  0.110606088939090E+001 
      0.28000000 -0.233042142873974E+005  0.110603372816826E+001 
      0.30000000 -0.233042143088290E+005  0.110601229649954E+001 
      0.32000000 -0.233042143261361E+005  0.110599498948993E+001 
      0.34000000 -0.233042143414697E+005  0.110597965589121E+001 
      0.36000000 -0.233042143540523E+005  0.110596707325524E+001 
      0.38000000 -0.233042143609247E+005  0.110596020081358E+001 
      0.40000000 -0.233042143654691E+005  0.110595565643040E+001 
      0.42000000 -0.233042143716767E+005  0.110594944889110E+001 
      0.44000000 -0.233042143824525E+005  0.110593867308312E+001 
      0.46000000 -0.233042143983794E+005  0.110592274609935E+001 
      0.48000000 -0.233042144163322E+005  0.110590479332115E+001 
      0.50000000 -0.233042144334004E+005  0.110588772510161E+001 
      0.52000000 -0.233042144495979E+005  0.110587152768976E+001 
      0.54000000 -0.233042144657476E+005  0.110585537799015E+001 
      0.56000000 -0.233042144825070E+005  0.110583861858067E+001 
      0.58000000 -0.233042144997225E+005  0.110582140307905E+001 
      0.60000000 -0.233042145172475E+005  0.110580387808368E+001 
      0.62000000 -0.233042145351919E+005  0.110578593369526E+001 
      0.64000000 -0.233042145531565E+005  0.110576796902227E+001 
      0.66000000 -0.233042145711190E+005  0.110575000655808E+001 
      0.68000000 -0.233042145894943E+005  0.110573163119736E+001 
      0.70000000 -0.233042146079817E+005  0.110571314383680E+001 
      0.72000000 -0.233042146259997E+005  0.110569512588933E+001 
      0.74000000 -0.233042146434699E+005  0.110567765559767E+001 
      0.76000000 -0.233042146605640E+005  0.110566056155604E+001 
      0.78000000 -0.233042146776003E+005  0.110564352526529E+001 
      0.80000000 -0.233042146948337E+005  0.110562629180546E+001 
      0.82000000 -0.233042147122628E+005  0.110560886277902E+001 
      0.84000000 -0.233042147296283E+005  0.110559149723276E+001 
      0.86000000 -0.233042147469102E+005  0.110557421531824E+001 
      0.88000000 -0.233042147639908E+005  0.110555713477698E+001 
      0.90000000 -0.233042147808000E+005  0.110554032551761E+001 
      0.92000000 -0.233042147975577E+005  0.110552356789622E+001 
      0.94000000 -0.233042148142685E+005  0.110550685706518E+001 
      0.96000000 -0.233042148306767E+005  0.110549044881064E+001 
      0.98000000 -0.233042148466474E+005  0.110547447811154E+001 
      1.00000000 -0.233042148620544E+005  0.110545907113938E+001 
      1.02000000 -0.233042148769383E+005  0.110544418720745E+001 
      1.04000000 -0.233042148917615E+005  0.110542936404573E+001 
      1.06000000 -0.233042149069033E+005  0.110541422224875E+001 
      1.08000000 -0.233042149221346E+005  0.110539899092058E+001 
      1.10000000 -0.233042149372322E+005  0.110538389334008E+001 
      1.12000000 -0.233042149522548E+005  0.110536887073550E+001 
      1.14000000 -0.233042149671690E+005  0.110535395649890E+001 
      1.16000000 -0.233042149819194E+005  0.110533920612903E+001 
      1.18000000 -0.233042149965215E+005  0.110532460406521E+001 
      1.20000000 -0.233042150110081E+005  0.110531011743510E+001 
      1.22000000 -0.233042150253964E+005  0.110529572919000E+001 
      1.24000000 -0.233042150396896E+005  0.110528143594863E+001 
      1.26000000 -0.233042150538775E+005  0.110526724801569E+001 
      1.28000000 -0.233042150679807E+005  0.110525314489004E+001 
      1.30000000 -0.233042150820460E+005  0.110523907956481E+001 
      1.32000000 -0.233042150960875E+005  0.110522503800753E+001 
      1.34000000 -0.233042151100839E+005  0.110521104163811E+001 
      1.36000000 -0.233042151240041E+005  0.110519712148204E+001 
      1.38000000 -0.233042151378188E+005  0.110518330669937E+001 
      1.40000000 -0.233042151515210E+005  0.110516960450740E+001 
      1.42000000 -0.233042151651054E+005  0.110515602011264E+001 
      1.44000000 -0.233042151785688E+005  0.110514255678808E+001 
      1.46000000 -0.233042151919029E+005  0.110512922266982E+001 
      1.48000000 -0.233042152051185E+005  0.110511600708195E+001 
      1.50000000 -0.233042152182384E+005  0.110510288715054E+001 
      1.52000000 -0.233042152313008E+005  0.110508982479678E+001 
      1.54000000 -0.233042152443219E+005  0.110507680365874E+001 
      1.56000000 -0.233042152572862E+005  0.110506383934041E+001 
      1.58000000 -0.233042152701712E+005  0.110505095433829E+001 
      1.60000000 -0.233042152829743E+005  0.110503815127262E+001 
      1.62000000 -0.233042152957054E+005  0.110502542011096E+001 
      1.64000000 -0.233042153083630E+005  0.110501276258878E+001 
      1.66000000 -0.233042153209396E+005  0.110500018592650E+001 
      1.68000000 -0.233042153334303E+005  0.110498769519758E+001 
      1.70000000 -0.233042153458386E+005  0.110497528694341E+001 
      1.72000000 -0.233042153581698E+005  0.110496295576879E+001 
      1.74000000 -0.233042153704070E+005  0.110495071852751E+001 
      1.76000000 -0.233042153825364E+005  0.110493858909738E+001 
      1.78000000 -0.233042153945699E+005  0.110492655567947E+001 
      1.80000000 -0.233042154065466E+005  0.110491457892042E+001 
      1.82000000 -0.233042154184784E+005  0.110490264712650E+001 
      1.84000000 -0.233042154303531E+005  0.110489077243690E+001 
      1.86000000 -0.233042154421644E+005  0.110487896115324E+001 
      1.88000000 -0.233042154539027E+005  0.110486722286561E+001 
      1.90000000 -0.233042154655631E+005  0.110485556239689E+001 
      1.92000000 -0.233042154771522E+005  0.110484397330626E+001 
      1.94000000 -0.233042154886798E+005  0.110483244579636E+001 
      1.96000000 -0.233042155001474E+005  0.110482097818738E+001 
      1.98000000 -0.233042155115512E+005  0.110480957438650E+001 
      2.00000000 -0.233042155228908E+005  0.110479823477115E+001 
      2.02000000 -0.233042155341740E+005  0.110478695152075E+001 
      2.04000000 -0.233042155454058E+005  0.110477571979077E+001 
      2.06000000 -0.233042155565817E+005  0.110476454381942E+001 
      2.08000000 -0.233042155676986E+005  0.110475342693537E+001 
      2.10000000 -0.233042155787574E+005  0.110474236814250E+001 
      2.12000000 -0.233042155897511E+005  0.110473137443228E+001 
      2.14000000 -0.233042156006786E+005  0.110472044696172E+001 
      2.16000000 -0.233042156115407E+005  0.110470958480275E+001 
      2.18000000 -0.233042156223464E+005  0.110469877914795E+001 
      2.20000000 -0.233042156331016E+005  0.110468802396175E+001 
      2.22000000 -0.233042156438098E+005  0.110467731574532E+001 
      2.24000000 -0.233042156544728E+005  0.110466665271366E+001 
      2.26000000 -0.233042156650916E+005  0.110465603398821E+001 
      2.28000000 -0.233042156756620E+005  0.110464546351945E+001 
      2.30000000 -0.233042156861826E+005  0.110463494296555E+001 
      2.32000000 -0.233042156966507E+005  0.110462447488179E+001 
      2.34000000 -0.233042157070670E+005  0.110461405854119E+001 
      2.36000000 -0.233042157174278E+005  0.110460369776741E+001 
      2.38000000 -0.233042157277328E+005  0.110459339273988E+001 
      2.40000000 -0.233042157379873E+005  0.110458313828613E+001 
      2.42000000 -0.233042157481910E+005  0.110457293459487E+001 
      2.44000000 -0.233042157583443E+005  0.110456278129179E+001 
      2.46000000 -0.233042157684536E+005  0.110455267192367E+001 
      2.48000000 -0.233042157785213E+005  0.110454260420747E+001 
      2.50000000 -0.233042157885515E+005  0.110453257399779E+001 
      2.52000000 -0.233042157985448E+005  0.110452258070065E+001 
      2.54000000 -0.233042158084984E+005  0.110451262717145E+001 
      2.56000000 -0.233042158184097E+005  0.110450271582625E+001 
      2.58000000 -0.233042158282785E+005  0.110449284700844E+001 
      2.60000000 -0.233042158381054E+005  0.110448302013334E+001 
      2.62000000 -0.233042158478911E+005  0.110447323440281E+001 
      2.64000000 -0.233042158576362E+005  0.110446348933424E+001 
      2.66000000 -0.233042158673389E+005  0.110445378662292E+001 
      2.68000000 -0.233042158770006E+005  0.110444412496954E+001 
      2.70000000 -0.233042158866249E+005  0.110443450064326E+001 
      2.72000000 -0.233042158962126E+005  0.110442491289852E+001 
      2.74000000 -0.233042159057608E+005  0.110441536472062E+001 
      2.76000000 -0.233042159152675E+005  0.110440585801520E+001 
      2.78000000 -0.233042159247323E+005  0.110439639323083E+001 
      2.80000000 -0.233042159341587E+005  0.110438696684394E+001 
      2.82000000 -0.233042159435508E+005  0.110437757473386E+001 
      2.84000000 -0.233042159529085E+005  0.110436821702746E+001 
      2.86000000 -0.233042159622279E+005  0.110435889765974E+001 
      2.88000000 -0.233042159715065E+005  0.110434961909011E+001 
      2.90000000 -0.233042159807482E+005  0.110434037735878E+001 
      2.92000000 -0.233042159899561E+005  0.110433116946499E+001 
      2.94000000 -0.233042159991281E+005  0.110432199746906E+001 
      2.96000000 -0.233042160082623E+005  0.110431286325189E+001 
      2.98000000 -0.233042160173581E+005  0.110430376747549E+001 
      3.00000000 -0.233042160264191E+005  0.110429470644615E+001 
      3.02000000 -0.233042160354507E+005  0.110428567483052E+001 
      3.04000000 -0.233042160444539E+005  0.110427667165724E+001 
      3.06000000 -0.233042160534268E+005  0.110426769878245E+001 
      3.08000000 -0.233042160623676E+005  0.110425875798185E+001 
      3.10000000 -0.233042160712748E+005  0.110424985075274E+001 
