# Fourier-transform spectra:
# Units: energy[eV], Jm[1/Angstrom^2], |Jm|^2 [1/Angstrom^4]
Energy_eV,Re_Jm_x,Re_Jm_y,Re_Jm_z,Im_Jm_x,Im_Jm_y,Im_Jm_z,Abs2_Jm_x,Abs2_Jm_y,Abs2_Jm_z
0.01,0.038165752507881,8.7963833766504e-06,-0.00553429968637467,0.0105584577716465,2.47046392211328e-06,-0.000878469245581819,0.00156810569500847,8.34795524994749e-11,3.14001812340399e-05
0.02,0.034045248372657,7.76278163322161e-06,-0.00533510147813398,0.0203488296823522,4.73300034637713e-06,-0.00173827702832676,0.00157315380619729,8.26620709638887e-11,3.1484914809196e-05
0.03,0.0275401314175803,6.14458542216754e-06,-0.00500661029655778,0.0286695769094728,6.59995949458966e-06,-0.00256079430328345,0.00158040347866577,8.131539534053809e-11,3.16238141253273e-05
0.04,0.0191581335298396,4.08710980200307e-06,-0.00455424819988648,0.034945480447099,7.92201545464708e-06,-0.00332750717346846,0.00158822068402574,7.94627953972968e-11,3.18134806556533e-05
0.05,0.00954238249654859,1.77236304006049e-06,-0.00398589713918443,0.0387746463534886,8.60202007967983e-06,-0.00402019273692068,0.00159453026354854,7.71360201969874e-11,3.20493256461484e-05
0.06,-0.00058743423174894,-5.99394347823036e-07,-0.00331211198953884,0.0399582135128538,8.60321016340585e-06,-0.00462121683426858,0.00159700390611544,7.43744986999319e-11,3.23257308605742e-05
0.07,-0.0104992632349099,-2.82951085037279e-06,-0.00254629493574539,0.0385101956085968,7.95098869397296e-06,-0.00511396379853759,0.00159326969428832,7.12243528640633e-11,3.26362436325557e-05
0.08,-0.0195115845988546,-4.74002110938743e-06,-0.00170477580293635,0.0346471044320641,6.72825774812365e-06,-0.00548338743016318,0.00158112377908461,6.773725244262439e-11,3.29737982475489e-05
0.09,-0.0270487238778787,-6.18988674463131e-06,-0.000806748768258978,0.0287591984168622,5.0650219757881e-06,-0.00571665208885221,0.00155872495700218,6.39691455265787e-11,3.33309546800657e-05
0.1,-0.0326833515717653,-7.08674349329196e-06,0.000125971335062947,0.0213671140936768,3.12361479754671e-06,-0.00580381567091489,0.00152475503465581,5.99789027431687e-11,3.37001451192148e-05
0.11,-0.0361625720636496,-7.39307799098393e-06,0.00106939178906652,0.0130690471479472,1.08134802942984e-06,-0.00573849455461242,0.00147853161161391,5.5826915741522796e-11,3.40739185518393e-05
0.12,-0.0374159724115763,-7.1264446059969e-06,0.0019979812952684,0.00448440240620999,-8.87400309333224e-07,-0.00551844585764895,0.00142006485644466,5.157369203134699e-11,3.44451739400453e-05
0.13,-0.0365460588518966,-6.35403560726038e-06,0.00288548159231863,-0.00380013508248674,-2.62768334983267e-06,-0.00514600516821712,0.00135005544425144,4.7278488285320595e-11,3.4807373210927e-05
0.14,-0.0338034016030328,-5.1825474580237e-06,0.00370584766517813,-0.0112768126850572,-4.01736538707897e-06,-0.00462832792874341,0.00126983646426978,4.2998022807967994e-11,3.51547263334925e-05
0.15,-0.0295503148527785,-3.74476654389345e-06,0.00443425781303983,-0.0175512421474054,-4.97614595220418e-06,-0.00397739862018215,0.0011812672088152,3.8785305005901695e-11,3.54823421363317e-05
