# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,delta_Jm_x,delta_Jm_x_drude_fit
0.002,4.7208081954566e-11,
0.004,4.93266672139059e-11,
0.006,4.89029276635016e-11,
0.008,4.63126399172856e-11,
0.01,4.1972871482984e-11,
0.012,3.587840266502679e-11,
0.014,3.01226203685181e-11,
0.016,2.77915883613104e-11,
0.018,3.04694260719699e-11,
0.02,3.70128381519813e-11,
0.022,4.5002304948883604e-11,
0.024,5.27157461202977e-11,
0.026,5.97847236847772e-11,
0.028,6.64351992882499e-11,
0.03,7.25305581265252e-11,
0.032,7.7329274759301e-11,
0.034,7.99875329337555e-11,
0.036,8.0276572979857e-11,
0.038,7.89414048201162e-11,
0.04,7.736582574370801e-11,
0.042,7.67525442605031e-11,
0.044,7.752260378199899e-11,
0.046,7.94039341879711e-11,
0.048,8.191297294238229e-11,
0.05,8.46529046845114e-11,
0.052,8.73144967578324e-11,
0.054,8.96547021638048e-11,
0.056,9.15586324448749e-11,
0.058,9.303443680343071e-11,
0.06,9.409951758704891e-11,
0.062,9.47206089177122e-11,
0.064,9.488898726979841e-11,
0.066,9.47086190577928e-11,
0.068,9.438963632421809e-11,
0.07,9.41926232906093e-11,
0.072,9.437189319697141e-11,
0.074,9.50684258224777e-11,
0.076,9.61687172774271e-11,
0.078,9.731193582983679e-11,
0.08,9.8156061036622e-11,
0.082,9.86915246052385e-11,
0.084,9.92529922447673e-11,
0.086,1.0017990689666799e-10,
0.088,1.0147037392303999e-10,
0.09,1.0277251462106901e-10,
0.092,1.0368043654762e-10,
0.094,1.04011910067452e-10,
0.096,1.03835270195948e-10,
0.098,1.0330562713719799e-10,
0.1,1.02522737207783e-10,
0.102,1.01530464964782e-10,
0.104,1.00401148381151e-10,
0.106,9.92746515115072e-11,
0.108,9.82958334427016e-11,
0.11,9.7520551437959e-11,
0.112,9.69034741797957e-11,
0.114,9.638864420150391e-11,
0.116,9.599539055822929e-11,
0.118,9.57860816317803e-11,
0.12,9.5738877906249e-11,
0.122,9.566361949862071e-11,
0.124,9.5247643514384e-11,
0.126,9.4172288196394e-11,
0.128,9.21904081764742e-11,
0.13,8.914393376562129e-11,
0.132,8.497865315858429e-11,
0.134,7.97709853050657e-11,
0.136,7.3707318637798e-11,
0.138,6.698962725005121e-11,
0.14,5.97503545112724e-11,
0.142,5.20833955189885e-11,
0.144,4.41781091268684e-11,
0.146,3.6412206577058896e-11,
0.148,2.92720722371772e-11,
0.15,2.31185707448525e-11,
0.152,1.7956657825101802e-11,
0.154,1.3375454781945001e-11,
0.156,8.7082244867105e-12,
0.158,3.32014283274873e-12,
0.16,-3.13421300701219e-12,
0.162,-1.0604122179412401e-11,
0.164,-1.87148619977786e-11,
0.166,-2.69685025128462e-11,
0.168,-3.49869652149889e-11,
0.17,-4.27000474396675e-11,
0.172,-5.03867756472838e-11,
0.174,-5.85252576026571e-11,
0.176,-6.75073770937675e-11,
0.178,-7.73761852192763e-11,
0.18,-8.775645005518721e-11,
0.182,-9.80403221945057e-11,
0.184,-1.07730635498412e-10,
0.186,-1.16744649135362e-10,
0.188,-1.25501751567116e-10,
0.19,-1.34739011236382e-10,
