# Fourier-transform spectra:
# Units: energy[eV], Jm[1/Angstrom^2], |Jm|^2 [1/Angstrom^4]
Energy_eV,Re_Jm_x,Re_Jm_y,Re_Jm_z,Im_Jm_x,Im_Jm_y,Im_Jm_z,Abs2_Jm_x,Abs2_Jm_y,Abs2_Jm_z
0.01,4.40203838048115e-05,-3.79953601752257e-05,-0.00441436543197742,1.28002479574703e-05,-6.83867095192215e-06,-0.000624606073190706,2.10164053809563e-09,1.4904148152337899e-09,1.9876754913703896e-05
0.02,3.85550667970174e-05,-3.6329786374618604e-05,-0.00430047234077076,2.44815053887372e-05,-1.35391427299186e-05,-0.00124385386495663,2.08583728182124e-09,1.5031617638865302e-09,2.0041234791101898e-05
0.03,3.0017692922131102e-05,-3.35548098941845e-05,-0.00410897393921727,3.40378067241997e-05,-1.99538424844888e-05,-0.00185165919491419,2.0596341749613396e-09,1.52408109693065e-09,2.0312308607276897e-05
0.04,1.92008529991792e-05,-2.9680363216900896e-05,-0.0038378421731810296,4.06763599477267e-05,-2.5918437181921102e-05,-0.00244058323277678,2.02323901449311e-09,1.55268934664035e-09,2.0685479062358e-05
0.05,7.092823458209129e-06,-2.47360173024776e-05,-0.0034851546543390698,4.3893538684507e-05,-3.12481848292569e-05,-0.00300138749950082,1.97695088285763e-09,1.5883196071118698e-09,2.1154629886821e-05
0.06,-5.22631147201327e-06,-1.87838407052111e-05,-0.0030498854341609698,4.35184205270441e-05,-3.57393216879271e-05,-0.0035228393185714,1.9211672567711498e-09,1.6301317863518803e-09,2.17121980259798e-05
0.07,-1.66957713523711e-05,-1.19312573875108e-05,-0.00253275703669055,3.9719553519123105e-05,-3.91761567567561e-05,-0.0039918073693855395,1.85639171280914e-09,1.6771261610769598e-09,2.23493842811862e-05
0.08,-2.63796269078118e-05,-4.3417046199668095e-06,-0.0019370553997344199,3.29750901131235e-05,-4.13438026441955e-05,-0.00439365580543471,1.7832412837639603e-09,1.72816041608923e-09,2.3056394958270398e-05
0.09,-3.35549473948349e-05,3.7590293150621803e-06,-0.00126931184045858,2.40107881920774e-05,-4.20456893304679e-05,-0.00471291348414058,1.7024524442749403e-09,1.78197029266572e-09,2.38227060573224e-05
0.1,-3.77731189882629e-05,1.2082564058727198e-05,-0.000539768664468012,1.3714086877267099e-05,-4.11242691707557e-05,-0.00493416564877127,1.6148846969787e-09,1.8371938690620103e-09,2.4637340860656e-05
0.11,-3.88884199122392e-05,2.0284968307050303e-05,0.000237433957338242,3.03506014932414e-06,-3.848271580220539e-05,-0.005043091966027271,1.52152079338066e-09,1.89239935473135e-09,2.54891514619061e-05
0.12,-3.7052084941283096e-05,2.79814785561533e-05,0.00104438514372,-7.113772284485451e-06,-3.4105028423736e-05,-0.00502755949828625,1.4234627546115698e-09,1.94611610597231e-09,2.63670948372314e-05
0.13,-3.26743225819145e-05,3.4768377251724e-05,0.0018598496651271,-1.59471531556411e-05,-2.80718421016711e-05,-0.00487867335504897,1.32192304995648e-09,1.99686837569935e-09,2.72604944821381e-05
0.14,-2.63605165593118e-05,4.025057358324821e-05,0.00266000876345603,-2.28764879796428e-05,-2.0569453905903697e-05,-0.00459169171221088,1.21821053555649e-09,2.04321110776757e-09,2.8159279401649e-05
0.15,-1.88306785588058e-05,4.40725788902101e-05,0.00341944404791533,-2.7552070409442e-05,-1.1890108586022198e-05,-0.00416672481853135,1.1137110388319198e-09,2.0837668922212e-09,2.9054193310188698e-05
0.16,-1.08327878346693e-05,4.5949917877711605e-05,0.0041122923359063705,-2.98749642355367e-05,-2.42241094625577e-06,-0.00360915779164255,1.0098627803455601e-09,2.1172630277609803e-09,2.99369682209284e-05
0.17,-3.06079982283755e-06,4.5697666082498205e-05,0.004713486257258171,-2.99793035485782e-05,7.368230528916639e-06,-0.0029297620082678302,9.081271368132749e-10,2.14256750651477e-09,3.08004581224512e-05
0.18,3.913131187159559e-06,4.32528241322623e-05,0.00519999096375322,-2.81894120770693e-05,1.69680836042404e-05,-0.00214448689970778,8.099555489387401e-10,2.1587226566169e-09,3.16387300861333e-05
0.19,9.68506964103895e-06,3.86876596481562e-05,0.00555195127286749,-2.49590279114208e-05,2.58503414045163e-05,-0.00127395012171428,7.16753648234855e-10,2.16497515978162e-09,3.2447111848910806e-05
0.2,1.40404044882992e-05,3.22119476011872e-05,0.00575367500402391,-2.08017053072658e-05,3.3514051402523e-05,-0.00034266681843836,6.29843901885381e-10,2.16080120967258e-09,3.32221966003882e-05
0.21,1.69492191596962e-05,2.4163147028348e-05,0.00579439538719237,-1.62219668978045e-05,3.95230062033447e-05,0.000621923947929324,5.50428240156876e-10,2.14592569366318e-09,3.39618073001242e-05
0.22,1.8538879021088897e-05,1.49848470979975e-05,0.0056687760153304205,-1.16559937696951e-05,4.35406570877622e-05,0.00159056681194861,4.79552226117742e-10,2.12033446218446e-09,3.46649242952578e-05
0.23,1.90495721567841e-05,5.19514553717071e-06,0.005377143477052221,-7.42873784804593e-06,4.535735278128379e-05,0.00253335928577228,4.18072345371515e-10,2.0842789884782197e-09,3.53315812436139e-05
0.24,1.87803842118726e-05,-4.65218069761411e-06,0.00492545326856856,-3.73163503675708e-06,4.4906906153599e-05,0.00342091295211624,3.66627931193105e-10,2.0382730055314e-09,3.5962735326809295e-05
0.25,1.80341958088114e-05,-1.4009949432146301e-05,0.00432501194832859,-6.21997377844779e-07,4.2270584788695204e-05,0.00422544554750131,3.25619099208596e-10,1.98308102146957e-09,3.65601184280837e-05
0.26,1.70692273626445e-05,-2.2379049151825798e-05,0.00359199143671594,1.9578887695284403e-06,3.76679851058004e-05,0.0049217551594236105,2.95191851191498e-10,1.91969894287064e-09,3.7126076330753604e-05
0.27,1.60635490392646e-05,-2.9344896462376197e-05,0.00274677921970614,4.14651920649721e-06,3.14357187152938e-05,0.00548804218079695,2.75231229266709e-10,1.84932735953465e-09,3.7663403060015995e-05
0.28,1.5096588588411099e-05,-3.46051936628195e-05,0.0018132110100705801,6.1201377365501e-06,2.39962271674426e-05,0.00590655932715684,2.65363072922089e-10,1.7733383467127498e-09,3.8175177252264705e-05
0.29,1.41489664041926e-05,-3.79863041626164e-05,0.000817730769836655,8.04806295528917e-06,1.58201644005077e-05,0.0061640833302900105,2.64964567639269e-10,1.6932369055939e-09,3.86646069146969e-05
