# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233378478916608E+005  0.000000000000000E+000 
      0.02000000 -0.233378478917033E+005 -0.424686156709868E-007 
      0.04000000 -0.233378478917013E+005 -0.405103818627310E-007 
      0.06000000 -0.233378478916869E+005 -0.260788483469128E-007 
      0.08000000 -0.233378478916340E+005  0.267965580523082E-007 
      0.10000000 -0.233378478914905E+005  0.170344686284034E-006 
      0.12000000 -0.233378478911663E+005  0.494477238406944E-006 
      0.14000000 -0.233378478905219E+005  0.113896817954680E-005 
      0.16000000 -0.233378478893548E+005  0.230602603204616E-005 
      0.18000000 -0.233378478873879E+005  0.427290329252979E-005 
      0.20000000 -0.233378478842567E+005  0.740415318127018E-005 
      0.22000000 -0.233378478794976E+005  0.121632274597975E-004 
      0.24000000 -0.233378478725375E+005  0.191233534452279E-004 
      0.26000000 -0.233378478626840E+005  0.289767745227207E-004 
      0.28000000 -0.233378478491183E+005  0.425425335834899E-004 
      0.30000000 -0.233378478308885E+005  0.607723662876873E-004 
      0.32000000 -0.233378478069060E+005  0.847548031465978E-004 
      0.34000000 -0.233378477759437E+005  0.115717090633532E-003 
      0.36000000 -0.233378477366356E+005  0.155025209745283E-003 
      0.38000000 -0.233378476874790E+005  0.204181865177524E-003 
      0.40000000 -0.233378476268384E+005  0.264822420365524E-003 
      0.42000000 -0.233378475529516E+005  0.338709214584458E-003 
      0.44000000 -0.233378474639365E+005  0.427724289951486E-003 
      0.46000000 -0.233378473578001E+005  0.533860735599220E-003 
      0.48000000 -0.233378472324478E+005  0.659213010969007E-003 
      0.50000000 -0.233378470856949E+005  0.805965960521428E-003 
      0.52000000 -0.233378469152775E+005  0.976383296351675E-003 
      0.54000000 -0.233378467188656E+005  0.117279517438706E-002 
      0.56000000 -0.233378464940754E+005  0.139758540554253E-002 
      0.58000000 -0.233378462384829E+005  0.165317789966924E-002 
      0.60000000 -0.233378459496378E+005  0.194202300432155E-002 
      0.62000000 -0.233378456250771E+005  0.226658374452956E-002 
      0.64000000 -0.233378452623386E+005  0.262932226056055E-002 
      0.66000000 -0.233378448589741E+005  0.303268675302690E-002 
      0.68000000 -0.233378444125615E+005  0.347909930966333E-002 
      0.70000000 -0.233378439207162E+005  0.397094463542833E-002 
      0.72000000 -0.233378433811007E+005  0.451056014687284E-002 
      0.74000000 -0.233378427914337E+005  0.510022709666976E-002 
      0.76000000 -0.233378421494975E+005  0.574216330989677E-002 
      0.78000000 -0.233378414531435E+005  0.643851729696063E-002 
      0.80000000 -0.233378407002972E+005  0.719136365654273E-002 
      0.82000000 -0.233378398889612E+005  0.800269961698079E-002 
