# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,5.2463202859734405e-208
-7.989995650282732,2.3875897263149437e-205
-7.979991300565463,1.0440031968422268e-202
-7.969986950848195,4.386130433900715e-200
-7.9599826011309265,1.7705134013160058e-197
-7.9499782514136585,6.866813396556304e-195
-7.93997390169639,2.5588806461782823e-192
-7.929969551979122,9.161867160597107e-190
-7.919965202261853,3.1517921239700376e-187
-7.909960852544585,1.041768471900739e-184
-7.899956502827316,3.3084562347539797e-182
-7.889952153110048,1.0095332066639228e-179
-7.8799478033927794,2.9597659062849457e-177
-7.8699434536755115,8.337506510906955e-175
-7.859939103958243,2.2566158103200243e-172
-7.849934754240975,5.868434411051933e-170
-7.839930404523706,1.4663264332888669e-167
-7.829926054806438,3.520330733811583e-165
-7.819921705089169,8.120472577912134e-163
-7.809917355371901,1.7998024430054338e-160
-7.799913005654632,3.832787606744986e-158
-7.7899086559373645,7.842450165802183e-156
-7.779904306220096,1.5418304559471495e-153
-7.769899956502828,2.912527799815133e-151
-7.759895606785559,5.286313839708977e-149
-7.749891257068291,9.219047188017431e-147
-7.739886907351022,1.5447927495328765e-144
-7.729882557633754,2.4871752430700617e-142
-7.719878207916485,3.8476490439264797e-140
-7.7098738581992174,5.719240717584572e-138
-7.699869508481949,8.16838408157045e-136
-7.689865158764681,1.1209591919488108e-133
-7.679860809047412,1.478088363310752e-131
-7.669856459330144,1.8727035762864575e-129
-7.659852109612875,2.279800642481875e-127
-7.649847759895607,2.6667670325814564e-125
-7.639843410178338,2.9973322309533722e-123
-7.62983906046107,3.2370362275491174e-121
-7.619834710743802,3.35911150314728e-119
-7.609830361026534,3.34939852583165e-117
-7.599826011309265,3.2090477648479657e-115
-7.589821661591997,2.954295587118226e-113
-7.579817311874728,2.613374348112954e-111
-7.56981296215746,2.221369338320574e-109
-7.559808612440191,1.8143163015329448e-107
-7.549804262722923,1.4239015958334975e-105
-7.5397999130056546,1.0738000359388397e-103
-7.529795563288387,7.781173348523947e-102
-7.519791213571118,5.41809779739754e-100
-7.50978686385385,3.6251881776283575e-98
-7.499782514136581,2.3307634016440614e-96
-7.489778164419313,1.439964419054866e-94
-7.479773814702044,8.54856754047323e-93
-7.469769464984776,4.8766893703762816e-91
-7.4597651152675075,2.6733093001090566e-89
-7.44976076555024,1.4082117795923947e-87
-7.439756415832971,7.128263255204582e-86
-7.429752066115703,3.4673597046777455e-84
-7.419747716398434,1.6207497463602885e-82
-7.409743366681166,7.280102317042473e-81
-7.399739016963897,3.142433475706402e-79
-7.389734667246629,1.3034803772063474e-77
-7.3797303175293605,5.195836546303832e-76
-7.3697259678120925,1.990315380717812e-74
-7.359721618094824,7.326670992399607e-73
-7.349717268377556,2.591867917663462e-71
-7.339712918660287,8.811371669791282e-70
-7.329708568943019,2.878735911737401e-68
-7.31970421922575,9.038389108250763e-67
-7.309699869508482,2.7271842469501955e-65
-7.2996955197912134,7.908162370117113e-64
-7.2896911700739455,2.2038286554877714e-62
-7.279686820356677,5.9023478955276205e-61
-7.269682470639409,1.5192182753081342e-59
-7.25967812092214,3.758094432948485e-58
-7.249673771204872,8.934518930545844e-57
-7.239669421487603,2.04143024752326e-55
-7.229665071770335,4.482928429505461e-54
-7.219660722053066,9.46143563834766e-53
-7.2096563723357985,1.9192184923758504e-51
-7.19965202261853,3.741693457054479e-50
-7.189647672901262,7.011206205920082e-49
-7.179643323183993,1.26270663155727e-47
-7.169638973466725,2.185757067711865e-46
-7.159634623749456,3.63660092534591e-45
-7.149630274032188,5.815518327802755e-44
-7.139625924314919,8.938919867411337e-43
-7.1296215745976514,1.3206580675602564e-41
-7.119617224880383,1.875467143211372e-40
-7.109612875163115,2.560043580557121e-39
-7.099608525445846,3.358994492569792e-38
-7.089604175728578,4.236435312513775e-37
-7.079599826011309,5.13601944088803e-36
-7.069595476294041,5.985398804926277e-35
-7.059591126576772,6.705104876527254e-34
-7.049586776859504,7.220544412155454e-33
-7.039582427142236,7.474672821668337e-32
-7.029578077424968,7.438381738817105e-31
-7.019573727707699,7.115986311132345e-30
-7.009569377990431,6.544382036172151e-29
-6.999565028273162,5.786098608650437e-28
-6.989560678555894,4.918058059231168e-27
-6.979556328838625,4.018827414870082e-26
-6.969551979121357,3.157261021685434e-25
-6.9595476294040886,2.3847063894283183e-24
-6.949543279686821,1.7317327475392516e-23
-6.939538929969552,1.2090854311518377e-22
-6.929534580252284,8.116566704821792e-22
-6.919530230535015,5.238857577269782e-21
-6.909525880817747,3.251320998057563e-20
-6.899521531100478,1.940228795455842e-19
-6.88951718138321,1.1133389846006466e-18
-6.8795128316659415,6.14321345605056e-18
-6.869508481948674,3.259648496307088e-17
-6.859504132231405,1.6632870028786555e-16
-6.849499782514137,8.162069994365865e-16
-6.839495432796868,3.852005266983809e-15
-6.8294910830796,1.7484171955992386e-14
-6.819486733362331,7.632991076541918e-14
-6.809482383645063,3.205218424954213e-13
-6.7994780339277945,1.2946652186274095e-12
-6.7894736842105265,5.030607436497321e-12
-6.779469334493258,1.8805081622220406e-11
-6.76946498477599,6.76322065851143e-11
-6.759460635058721,2.340401788638074e-10
-6.749456285341453,7.793355565537228e-10
-6.739451935624184,2.497460066654958e-09
-6.729447585906916,7.703001254230394e-09
-6.7194432361896475,2.286973736471224e-08
-6.7094388864723795,6.536725242669665e-08
-6.699434536755111,1.798959397512112e-07
-6.689430187037843,4.7677730275383324e-07
-6.679425837320574,1.2170859236103135e-06
-6.669421487603306,2.9931240104005647e-06
-6.659417137886037,7.092851717355166e-06
-6.649412788168769,1.6199951474003273e-05
-6.6394084384515,3.567111491684332e-05
-6.6294040887342325,7.574484611701074e-05
-6.619399739016964,0.00015515157519437793
-6.609395389299696,0.00030666847913701106
-6.599391039582427,0.0005851195688257934
-6.589386689865159,0.0010780630916465775
-6.57938234014789,0.0019188328546461853
-6.569377990430622,0.0033006481081709095
-6.559373640713353,0.005489219790224922
-6.5493692909960854,0.008829859920836016
-6.539364941278817,0.013743932962480726
-6.529360591561549,0.020709112403339815
-6.51935624184428,0.030218898100238867
-6.509351892127012,0.042719629993509756
-6.499347542409743,0.05852784059180293
-6.489343192692475,0.07773669311538962
-6.479338842975206,0.10012629603318714
-6.469334493257938,0.1250972167913374
-6.45933014354067,0.15164775376148942
-6.449325793823402,0.17841208180702972
-6.439321444106133,0.20376784825363153
-6.429317094388865,0.22600911875979743
-6.419312744671596,0.2435661167330827
-6.409308394954328,0.2552402812837257
-6.399304045237059,0.2604151978184979
-6.389299695519791,0.25920342800963037
-6.3792953458025226,0.2524969765740477
-6.369290996085255,0.2419039202347061
-6.359286646367986,0.2295728312727132
-6.349282296650718,0.2179264692809061
-6.339277946933449,0.2093431986991152
-6.329273597216181,0.20583568931035168
-6.319269247498912,0.2087794790854751
-6.309264897781644,0.2187377322783199
-6.2992605480643755,0.23541313077750203
-6.289256198347108,0.25773519645200327
-6.279251848629839,0.28406544741434653
-6.269247498912571,0.31247935328194354
-6.259243149195302,0.341069170235734
-6.249238799478034,0.3682098442636955
-6.239234449760765,0.3927421386485188
-6.229230100043497,0.4140495088762701
-6.2192257503262285,0.4320312128493977
-6.2092214006089606,0.44699602824108603
-6.199217050891692,0.45951306298368455
-6.189212701174424,0.4702567269639733
-6.179208351457155,0.4798743015180653
-6.169204001739887,0.48889154300184734
-6.159199652022618,0.49765941239778244
-6.14919530230535,0.5063366047648188
-6.1391909525880815,0.5148988719364773
-6.1291866028708135,0.5231661203678709
-6.119182253153545,0.5308402062205999
-6.109177903436277,0.5375489137084997
-6.099173553719008,0.5428941492577563
