# k-point distribution
# ik: k-point index
# kx,ky,kz: Reduced coordinate of k-points
# wk: Weight of k-point
# 1:ik[none] 2:kx[none] 3:ky[none] 4:kz[none] 5:wk[none]
     1 -0.333333333333333E+000 -0.333333333333333E+000 -0.333333333333333E+000  0.370370370370370E-001
     2  0.000000000000000E+000 -0.333333333333333E+000 -0.333333333333333E+000  0.370370370370370E-001
     3  0.333333333333333E+000 -0.333333333333333E+000 -0.333333333333333E+000  0.370370370370370E-001
     4 -0.333333333333333E+000  0.000000000000000E+000 -0.333333333333333E+000  0.370370370370370E-001
     5  0.000000000000000E+000  0.000000000000000E+000 -0.333333333333333E+000  0.370370370370370E-001
     6  0.333333333333333E+000  0.000000000000000E+000 -0.333333333333333E+000  0.370370370370370E-001
     7 -0.333333333333333E+000  0.333333333333333E+000 -0.333333333333333E+000  0.370370370370370E-001
     8  0.000000000000000E+000  0.333333333333333E+000 -0.333333333333333E+000  0.370370370370370E-001
     9  0.333333333333333E+000  0.333333333333333E+000 -0.333333333333333E+000  0.370370370370370E-001
    10 -0.333333333333333E+000 -0.333333333333333E+000  0.000000000000000E+000  0.370370370370370E-001
    11  0.000000000000000E+000 -0.333333333333333E+000  0.000000000000000E+000  0.370370370370370E-001
    12  0.333333333333333E+000 -0.333333333333333E+000  0.000000000000000E+000  0.370370370370370E-001
    13 -0.333333333333333E+000  0.000000000000000E+000  0.000000000000000E+000  0.370370370370370E-001
    14  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.370370370370370E-001
    15  0.333333333333333E+000  0.000000000000000E+000  0.000000000000000E+000  0.370370370370370E-001
    16 -0.333333333333333E+000  0.333333333333333E+000  0.000000000000000E+000  0.370370370370370E-001
    17  0.000000000000000E+000  0.333333333333333E+000  0.000000000000000E+000  0.370370370370370E-001
    18  0.333333333333333E+000  0.333333333333333E+000  0.000000000000000E+000  0.370370370370370E-001
    19 -0.333333333333333E+000 -0.333333333333333E+000  0.333333333333333E+000  0.370370370370370E-001
    20  0.000000000000000E+000 -0.333333333333333E+000  0.333333333333333E+000  0.370370370370370E-001
    21  0.333333333333333E+000 -0.333333333333333E+000  0.333333333333333E+000  0.370370370370370E-001
    22 -0.333333333333333E+000  0.000000000000000E+000  0.333333333333333E+000  0.370370370370370E-001
    23  0.000000000000000E+000  0.000000000000000E+000  0.333333333333333E+000  0.370370370370370E-001
    24  0.333333333333333E+000  0.000000000000000E+000  0.333333333333333E+000  0.370370370370370E-001
    25 -0.333333333333333E+000  0.333333333333333E+000  0.333333333333333E+000  0.370370370370370E-001
    26  0.000000000000000E+000  0.333333333333333E+000  0.333333333333333E+000  0.370370370370370E-001
    27  0.333333333333333E+000  0.333333333333333E+000  0.333333333333333E+000  0.370370370370370E-001
# coefficients (2*pi/a [a.u.]) in kx, ky, kz
 0.306161922189321E+000 0.306161922189321E+000 0.306161922189321E+000
