# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,4.2358187729980845e-227
-7.989995650282732,2.550297693276189e-224
-7.979991300565463,1.4752969891008968e-221
-7.969986950848195,8.199802290810678e-219
-7.9599826011309265,4.3788789554838547e-216
-7.9499782514136585,2.2467690483500497e-213
-7.93997390169639,1.1076184160242072e-210
-7.929969551979122,5.246364613679003e-208
-7.919965202261853,2.387611567002308e-205
-7.909960852544585,1.0440135359746264e-202
-7.899956502827316,4.3861774588862544e-200
-7.889952153110048,1.7705339507505504e-197
-7.8799478033927794,6.866899674091679e-195
-7.8699434536755115,2.5589154496115217e-192
-7.859939103958243,9.162002048483824e-190
-7.849934754240975,3.151842352467499e-187
-7.839930404523706,1.04178644213652e-184
-7.829926054806438,3.308518005604513e-182
-7.819921705089169,1.0095536071058886e-179
-7.809917355371901,2.95983063867284e-177
-7.799913005654632,8.337703857525428e-175
-7.7899086559373645,2.2566736150834496e-172
-7.779904306220096,5.868597087014104e-170
-7.769899956502828,1.4663704187169283e-167
-7.759895606785559,3.520445000559967e-165
-7.749891257068291,8.120757782420878e-163
-7.739886907351022,1.7998708370496308e-160
-7.729882557633754,3.832945188315045e-158
-7.719878207916485,7.842798998909293e-156
-7.7098738581992174,1.541904647584573e-153
-7.699869508481949,2.9126794060577677e-151
-7.689865158764681,5.286611488363754e-149
-7.679860809047412,9.21960864351973e-147
-7.669856459330144,1.5448945034581825e-144
-7.659852109612875,2.4873524216693872e-142
-7.649847759895607,3.8479454556940406e-140
-7.639843410178338,5.719717152452158e-138
-7.62983906046107,8.169119840195604e-136
-7.619834710743802,1.1210683587870186e-133
-7.609830361026534,1.4782439847546962e-131
-7.599826011309265,1.8729167193911908e-129
-7.589821661591997,2.280081118703704e-127
-7.579817311874728,2.667121636477937e-125
-7.56981296215746,2.9977629691732414e-123
-7.559808612440191,3.2375389236570827e-121
-7.549804262722923,3.359675166216863e-119
-7.5397999130056546,3.350005758765985e-117
-7.529795563288387,3.2096762752160543e-115
-7.519791213571118,2.954920602453504e-113
-7.50978686385385,2.6139715067057023e-111
-7.499782514136581,2.221917500620304e-109
-7.489778164419313,1.814799748414983e-107
-7.479773814702044,1.4243112412822868e-105
-7.469769464984776,1.0741335290758568e-103
-7.4597651152675075,7.783781811499289e-102
-7.44976076555024,5.420058000405662e-100
-7.439756415832971,3.626603435565512e-98
-7.429752066115703,2.3317451221676805e-96
-7.419747716398434,1.4406186896409915e-94
-7.409743366681166,8.552756861893315e-93
-7.399739016963897,4.879266559039929e-91
-7.389734667246629,2.6748325264519374e-89
-7.3797303175293605,1.4090767431322411e-87
-7.3697259678120925,7.132982208622349e-86
-7.359721618094824,3.469833179417622e-84
-7.349717268377556,1.6219953575629182e-82
-7.339712918660287,7.28612888518914e-81
-7.329708568943019,3.145234839065248e-79
-7.31970421922575,1.3047314421349416e-77
-7.309699869508482,5.201204397571288e-76
-7.2996955197912134,1.9925281210850194e-74
-7.2896911700739455,7.33543431698888e-73
-7.279686820356677,2.5952022956956384e-71
-7.269682470639409,8.823560646928619e-70
-7.25967812092214,2.8830167134363886e-68
