# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000  0.241465729492836E-009  0.105923920096688E-009 -0.991516444358303E-003  0.175932572782518E-010  0.139823218436900E-010  0.347195077177112E-004  0.586152212211661E-019  0.114153821727900E-019  0.984310303649093E-006  0.000000000000000E+000  0.000000000000000E+000  0.132490070392228E-003  0.000000000000000E+000  0.000000000000000E+000  0.401916999432956E-004  0.000000000000000E+000  0.000000000000000E+000  0.191689914968694E-007  0.000000000000000E+000  0.000000000000000E+000  0.132490070392228E-003  0.000000000000000E+000  0.000000000000000E+000  0.401916999432956E-004  0.000000000000000E+000  0.000000000000000E+000  0.191689914968694E-007
      0.02000000  0.238076790341332E-009  0.102572370211987E-009 -0.102201453215935E-002  0.348480054496216E-010  0.276014536043316E-010  0.649069896095592E-004  0.578949415830475E-019  0.112829313719771E-019  0.104872662124507E-005  0.000000000000000E+000  0.000000000000000E+000  0.131638158799498E-003  0.000000000000000E+000  0.000000000000000E+000  0.806293164630486E-004  0.000000000000000E+000  0.000000000000000E+000  0.238296915254202E-007  0.000000000000000E+000  0.000000000000000E+000  0.131638158799498E-003  0.000000000000000E+000  0.000000000000000E+000  0.806293164630486E-004  0.000000000000000E+000  0.000000000000000E+000  0.238296915254202E-007
      0.03000000  0.232523687176181E-009  0.970859071177109E-010 -0.107143750441608E-002  0.514365116249290E-010  0.405044432886777E-010  0.861830354531468E-004  0.567129798261478E-019  0.110662832869945E-019  0.115540584146927E-005  0.000000000000000E+000  0.000000000000000E+000  0.130086111655643E-003  0.000000000000000E+000  0.000000000000000E+000  0.121538585891620E-003  0.000000000000000E+000  0.000000000000000E+000  0.316940243062190E-007  0.000000000000000E+000  0.000000000000000E+000  0.130086111655643E-003  0.000000000000000E+000  0.000000000000000E+000  0.121538585891620E-003  0.000000000000000E+000  0.000000000000000E+000  0.316940243062190E-007
      0.04000000  0.224945356921209E-009  0.896105447453261E-010 -0.113772254698509E-002  0.670521423773449E-010  0.523584763961720E-010  0.944683699688262E-004  0.550964033978018E-019  0.107714597800826E-019  0.130333686684282E-005  0.000000000000000E+000  0.000000000000000E+000  0.127643169930175E-003  0.000000000000000E+000  0.000000000000000E+000  0.163105717889593E-003  0.000000000000000E+000  0.000000000000000E+000  0.428962540381028E-007  0.000000000000000E+000  0.000000000000000E+000  0.127643169930175E-003  0.000000000000000E+000  0.000000000000000E+000  0.163105717889593E-003  0.000000000000000E+000  0.000000000000000E+000  0.428962540381028E-007
      0.05000000  0.215528973213546E-009  0.803444885175252E-010 -0.121807587758088E-002  0.814188024805586E-010  0.628601114562349E-010  0.861213694639453E-004  0.530817596918537E-019  0.104066304474330E-019  0.149112573382277E-005  0.000000000000000E+000  0.000000000000000E+000  0.124057069550842E-003  0.000000000000000E+000  0.000000000000000E+000  0.205459691683462E-003  0.000000000000000E+000  0.000000000000000E+000  0.576038414122059E-007  0.000000000000000E+000  0.000000000000000E+000  0.124057069550842E-003  0.000000000000000E+000  0.000000000000000E+000  0.205459691683462E-003  0.000000000000000E+000  0.000000000000000E+000  0.576038414122059E-007
      0.06000000  0.204503006489640E-009  0.695321918240136E-010 -0.130906292073671E-002  0.942990994087821E-010  0.717435529034183E-010  0.580610413137616E-004  0.507137998126092E-019  0.998186308305700E-020  0.171701681496616E-005  0.000000000000000E+000  0.000000000000000E+000  0.119028224569987E-003  0.000000000000000E+000  0.000000000000000E+000  0.248656954474330E-003  0.000000000000000E+000  0.000000000000000E+000  0.759979992527321E-007  0.000000000000000E+000  0.000000000000000E+000  0.119028224569987E-003  0.000000000000000E+000  0.000000000000000E+000  0.248656954474330E-003  0.000000000000000E+000  0.000000000000000E+000  0.759979992527321E-007
      0.07000000  0.192128848110665E-009  0.574570876628768E-010 -0.140671873250225E-002  0.105500903932166E-009  0.787877005148537E-010  0.787147082607189E-005  0.480439350068349E-019  0.950881867511779E-020  0.197891955242570E-005  0.000000000000000E+000  0.000000000000000E+000  0.112227101947970E-003  0.000000000000000E+000  0.000000000000000E+000  0.292669208970061E-003  0.000000000000000E+000  0.000000000000000E+000  0.982501882908011E-007  0.000000000000000E+000  0.000000000000000E+000  0.112227101947970E-003  0.000000000000000E+000  0.000000000000000E+000  0.292669208970061E-003  0.000000000000000E+000  0.000000000000000E+000  0.982501882908011E-007
      0.08000000  0.178691371571113E-009  0.444332530572765E-010 -0.150667483702240E-002  0.114882052459995E-009  0.838217625228205E-010 -0.661155757134246E-004  0.451284922513866E-019  0.900040184968410E-020  0.227444033386838E-005  0.000000000000000E+000  0.000000000000000E+000  0.103314174234551E-003  0.000000000000000E+000  0.000000000000000E+000  0.337374882964181E-003  0.000000000000000E+000  0.000000000000000E+000  0.124495630252862E-006  0.000000000000000E+000  0.000000000000000E+000  0.103314174234551E-003  0.000000000000000E+000  0.000000000000000E+000  0.337374882964181E-003  0.000000000000000E+000  0.000000000000000E+000  0.124495630252862E-006
      0.09000000  0.164488847869427E-009  0.307962976277879E-010 -0.160429810000805E-002  0.122353023592313E-009  0.867292750564130E-010 -0.164762401157917E-003  0.420268434555928E-019  0.847037909939023E-020  0.260091904252476E-005  0.000000000000000E+000  0.000000000000000E+000  0.919617345882175E-004  0.000000000000000E+000  0.000000000000000E+000  0.382554760635591E-003  0.000000000000000E+000  0.000000000000000E+000  0.154805105513428E-006  0.000000000000000E+000  0.000000000000000E+000  0.919617345882175E-004  0.000000000000000E+000  0.000000000000000E+000  0.382554760635591E-003  0.000000000000000E+000  0.000000000000000E+000  0.154805105513428E-006
      0.10000000  0.149822656006882E-009  0.168937892390268E-010 -0.169483689557498E-002  0.127877515316084E-009  0.874504312171977E-010 -0.288093102920915E-003  0.387994871763719E-019  0.793297803492648E-020  0.295546973855284E-005  0.000000000000000E+000  0.000000000000000E+000  0.778767762902686E-004  0.000000000000000E+000  0.000000000000000E+000  0.427892125499574E-003  0.000000000000000E+000  0.000000000000000E+000  0.189156463349907E-006  0.000000000000000E+000  0.000000000000000E+000  0.778767762902686E-004  0.000000000000000E+000  0.000000000000000E+000  0.427892125499574E-003  0.000000000000000E+000  0.000000000000000E+000  0.189156463349907E-006
      0.11000000  0.134987232306949E-009  0.307553826685229E-011 -0.177356963592349E-002  0.131470945769002E-009  0.859826861147777E-010 -0.435287958848256E-003  0.355061624672860E-019  0.740248124714326E-020  0.333502486058806E-005  0.000000000000000E+000  0.000000000000000E+000  0.608240787294876E-004  0.000000000000000E+000  0.000000000000000E+000  0.472977621908689E-003  0.000000000000000E+000  0.000000000000000E+000  0.227407399379690E-006  0.000000000000000E+000  0.000000000000000E+000  0.608240787294876E-004  0.000000000000000E+000  0.000000000000000E+000  0.472977621908689E-003  0.000000000000000E+000  0.000000000000000E+000  0.227407399379690E-006
