# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000  0.381657525078810E-001  0.879638337665040E-005 -0.553429968637467E-002  0.105584577716465E-001  0.247046392211328E-005 -0.878469245581819E-003  0.156810569500847E-002  0.834795524994749E-010  0.314001812340399E-004  0.141102840621450E+000  0.000000000000000E+000  0.461472050096478E-004 -0.110587512908619E-001  0.000000000000000E+000  0.411257813333704E-004  0.200323076115555E-001  0.000000000000000E+000  0.382089442048265E-008  0.141102840621450E+000  0.000000000000000E+000  0.461472050096478E-004 -0.110587512908619E-001  0.000000000000000E+000  0.411257813333704E-004  0.200323076115555E-001  0.000000000000000E+000  0.382089442048265E-008
      0.02000000  0.340452483726570E-001  0.776278163322161E-005 -0.533510147813398E-002  0.203488296823522E-001  0.473300034637713E-005 -0.173827702832676E-002  0.157315380619729E-002  0.826620709638887E-010  0.314849148091960E-004  0.150011324321690E+000  0.000000000000000E+000  0.399538947131048E-004 -0.203958810055974E-001  0.000000000000000E+000  0.832830782687663E-004  0.229193893867418E-001  0.000000000000000E+000  0.853238482866732E-008  0.150011324321690E+000  0.000000000000000E+000  0.399538947131048E-004 -0.203958810055974E-001  0.000000000000000E+000  0.832830782687663E-004  0.229193893867418E-001  0.000000000000000E+000  0.853238482866732E-008
      0.03000000  0.275401314175803E-001  0.614458542216754E-005 -0.500661029655778E-002  0.286695769094728E-001  0.659995949458966E-005 -0.256079430328345E-002  0.158040347866577E-002  0.813153953405381E-010  0.316238141253273E-004  0.164138987094347E+000  0.000000000000000E+000  0.285959646955344E-004 -0.263969952246390E-001  0.000000000000000E+000  0.127296503152838E-003  0.276384084412480E-001  0.000000000000000E+000  0.170221289118088E-007  0.164138987094347E+000  0.000000000000000E+000  0.285959646955344E-004 -0.263969952246390E-001  0.000000000000000E+000  0.127296503152838E-003  0.276384084412480E-001  0.000000000000000E+000  0.170221289118088E-007
      0.04000000  0.191581335298396E-001  0.408710980200307E-005 -0.455424819988648E-002  0.349454804470990E-001  0.792201545464708E-005 -0.332750717346846E-002  0.158822068402574E-002  0.794627953972968E-010  0.318134806556533E-004  0.182451547145574E+000  0.000000000000000E+000  0.106152129391721E-004 -0.276557077710305E-001  0.000000000000000E+000  0.173589938861179E-003  0.340534052281302E-001  0.000000000000000E+000  0.302461496195717E-007  0.182451547145574E+000  0.000000000000000E+000  0.106152129391721E-004 -0.276557077710305E-001  0.000000000000000E+000  0.173589938861179E-003  0.340534052281302E-001  0.000000000000000E+000  0.302461496195717E-007
      0.05000000  0.954238249654859E-002  0.177236304006049E-005 -0.398589713918443E-002  0.387746463534886E-001  0.860202007967983E-005 -0.402019273692068E-002  0.159453026354854E-002  0.771360201969874E-010  0.320493256461484E-004  0.203589023438561E+000  0.000000000000000E+000 -0.158441920360871E-004 -0.230619269644715E-001  0.000000000000000E+000  0.222018254843756E-003  0.419803429399815E-001  0.000000000000000E+000  0.495431439051433E-007  0.203589023438561E+000  0.000000000000000E+000 -0.158441920360871E-004 -0.230619269644715E-001  0.000000000000000E+000  0.222018254843756E-003  0.419803429399815E-001  0.000000000000000E+000  0.495431439051433E-007
      0.06000000 -0.587434231748940E-003 -0.599394347823036E-006 -0.331211198953884E-002  0.399582135128538E-001  0.860321016340585E-005 -0.462121683426858E-002  0.159700390611544E-002  0.743744986999319E-010  0.323257308605742E-004  0.225947277041593E+000  0.000000000000000E+000 -0.528619269130882E-004 -0.118723807207208E-001  0.000000000000000E+000  0.271735831662439E-003  0.511931254264880E-001  0.000000000000000E+000  0.766347455262418E-007  0.225947277041593E+000  0.000000000000000E+000 -0.528619269130882E-004 -0.118723807207208E-001  0.000000000000000E+000  0.271735831662439E-003  0.511931254264880E-001  0.000000000000000E+000  0.766347455262418E-007
      0.07000000 -0.104992632349099E-001 -0.282951085037279E-005 -0.254629493574539E-002  0.385101956085968E-001  0.795098869397296E-005 -0.511396379853759E-002  0.159326969428832E-002  0.712243528640633E-010  0.326362436325557E-004  0.247774067741603E+000  0.000000000000000E+000 -0.102534454689207E-003  0.624078583781591E-002  0.000000000000000E+000  0.321111422479237E-003  0.614309360530940E-001  0.000000000000000E+000  0.113625860045052E-006  0.247774067741603E+000  0.000000000000000E+000 -0.102534454689207E-003  0.624078583781591E-002  0.000000000000000E+000  0.321111422479237E-003  0.614309360530940E-001  0.000000000000000E+000  0.113625860045052E-006
      0.08000000 -0.195115845988546E-001 -0.474002110938743E-005 -0.170477580293635E-002  0.346471044320641E-001  0.672825774812365E-005 -0.548338743016318E-002  0.158112377908461E-002  0.677372524426244E-010  0.329737982475489E-004  0.267273817129479E+000  0.000000000000000E+000 -0.166745992401376E-003  0.311661501070717E-001  0.000000000000000E+000  0.367696673745221E-003  0.724066222354588E-001  0.000000000000000E+000  0.163005069865219E-006  0.267273817129479E+000  0.000000000000000E+000 -0.166745992401376E-003  0.311661501070717E-001  0.000000000000000E+000  0.367696673745221E-003  0.724066222354588E-001  0.000000000000000E+000  0.163005069865219E-006
      0.09000000 -0.270487238778787E-001 -0.618988674463131E-005 -0.806748768258978E-003  0.287591984168622E-001  0.506502197578810E-005 -0.571665208885221E-002  0.155872495700218E-002  0.639691455265787E-010  0.333309546800657E-004  0.282714778405919E+000  0.000000000000000E+000 -0.246930273611806E-003  0.623551771011155E-001  0.000000000000000E+000  0.408253042416953E-003  0.838158140404194E-001  0.000000000000000E+000  0.227645106668700E-006  0.282714778405919E+000  0.000000000000000E+000 -0.246930273611806E-003  0.623551771011155E-001  0.000000000000000E+000  0.408253042416953E-003  0.838158140404194E-001  0.000000000000000E+000  0.227645106668700E-006
      0.10000000 -0.326833515717653E-001 -0.708674349329196E-005  0.125971335062947E-003  0.213671140936768E-001  0.312361479754671E-005 -0.580381567091489E-002  0.152475503465581E-002  0.599789027431687E-010  0.337001451192148E-004  0.292532217119038E+000  0.000000000000000E+000 -0.343836777762079E-003  0.988501082318169E-001  0.000000000000000E+000  0.438838989151113E-003  0.953464419500220E-001  0.000000000000000E+000  0.310803388140980E-006  0.292532217119038E+000  0.000000000000000E+000 -0.343836777762079E-003  0.988501082318169E-001  0.000000000000000E+000  0.438838989151113E-003  0.953464419500220E-001  0.000000000000000E+000  0.310803388140980E-006
