 # Mr=        2000
 # Rps(ik), NRps(ik)   2.26767135054939              122
 # Mlps(ik), Lref(ik) =           2           2
   0.642506882656E+00   0.715494806802E+00   0.123381667862E+01   0.000000000000E+00  -0.199522057031E+00  -0.100186372084E+01   0.000000000000E+00
   0.661404143910E+00   0.711471690181E+00   0.121443765307E+01   0.000000000000E+00  -0.226764814425E+00  -0.104920343818E+01   0.000000000000E+00
   0.680301405165E+00   0.706920968833E+00   0.119416882153E+01   0.000000000000E+00  -0.254818007789E+00  -0.109455958080E+01   0.000000000000E+00
   0.699198666419E+00   0.701837297779E+00   0.117307519565E+01   0.000000000000E+00  -0.284100436310E+00  -0.113923443145E+01   0.000000000000E+00
   0.718095927674E+00   0.696180026552E+00   0.115111879575E+01   0.000000000000E+00  -0.314943363117E+00  -0.118423159144E+01   0.000000000000E+00
   0.736993188929E+00   0.689930617231E+00   0.112832470840E+01   0.000000000000E+00  -0.346284702882E+00  -0.122780303213E+01   0.000000000000E+00
   0.755890450183E+00   0.683088534582E+00   0.110472169945E+01   0.000000000000E+00  -0.378886321077E+00  -0.126867298082E+01   0.000000000000E+00
   0.774787711438E+00   0.675607447163E+00   0.108038242034E+01   0.000000000000E+00  -0.412549585195E+00  -0.130882430829E+01   0.000000000000E+00
   0.793684972692E+00   0.667492821234E+00   0.105526330620E+01   0.000000000000E+00  -0.446680356824E+00  -0.134695863890E+01   0.000000000000E+00
   0.812582233947E+00   0.658722056593E+00   0.102948147942E+01   0.000000000000E+00  -0.481508520881E+00  -0.138276865834E+01   0.000000000000E+00
   0.831479495201E+00   0.649291149625E+00   0.100301024876E+01   0.000000000000E+00  -0.516477843224E+00  -0.141700027048E+01   0.000000000000E+00
   0.850376756456E+00   0.639198783350E+00   0.975933942852E+00   0.000000000000E+00  -0.552109147298E+00  -0.144768890228E+01   0.000000000000E+00
   0.869274017711E+00   0.628421832469E+00   0.948302771335E+00   0.000000000000E+00  -0.587808254261E+00  -0.147634688948E+01   0.000000000000E+00
   0.888171278965E+00   0.616980032583E+00   0.920143846038E+00   0.000000000000E+00  -0.623370808643E+00  -0.150266760354E+01   0.000000000000E+00
   0.907068540220E+00   0.604859680522E+00   0.891517697949E+00   0.000000000000E+00  -0.658882057432E+00  -0.152573310332E+01   0.000000000000E+00
   0.925965801474E+00   0.592075856295E+00   0.862486785487E+00   0.000000000000E+00  -0.694077482597E+00  -0.154487631908E+01   0.000000000000E+00
   0.944863062729E+00   0.578626014663E+00   0.833136264309E+00   0.000000000000E+00  -0.728695260759E+00  -0.156181758113E+01   0.000000000000E+00
   0.963760323983E+00   0.564533951897E+00   0.803466544348E+00   0.000000000000E+00  -0.762235557961E+00  -0.157520961299E+01   0.000000000000E+00
   0.982657585238E+00   0.549816898943E+00   0.773607734260E+00   0.000000000000E+00  -0.795225094860E+00  -0.158498597467E+01   0.000000000000E+00
   0.100155484649E+01   0.534479039396E+00   0.743569871465E+00   0.000000000000E+00  -0.826861068100E+00  -0.159160665962E+01   0.000000000000E+00
   0.102045210775E+01   0.518566146569E+00   0.713459246329E+00   0.000000000000E+00  -0.856923207961E+00  -0.159451563276E+01   0.000000000000E+00
   0.103934936900E+01   0.502093127348E+00   0.683312080239E+00   0.000000000000E+00  -0.885586223742E+00  -0.159412457962E+01   0.000000000000E+00
   0.105824663026E+01   0.485097337955E+00   0.653215163095E+00   0.000000000000E+00  -0.912365897950E+00  -0.159001194817E+01   0.000000000000E+00
   0.107714389151E+01   0.467612884811E+00   0.623223420893E+00   0.000000000000E+00  -0.937017177299E+00  -0.158257049552E+01   0.000000000000E+00
   0.109604115277E+01   0.449685783609E+00   0.593407158526E+00   0.000000000000E+00  -0.959489866686E+00  -0.157145633178E+01   0.000000000000E+00
   0.111493841402E+01   0.431352918146E+00   0.563834863912E+00   0.000000000000E+00  -0.979365745074E+00  -0.155677713454E+01   0.000000000000E+00
   0.113383567527E+01   0.412674636327E+00   0.534572777052E+00   0.000000000000E+00  -0.996621562450E+00  -0.153863268143E+01   0.000000000000E+00
   0.115273293653E+01   0.393690735929E+00   0.505685608764E+00   0.000000000000E+00  -0.101117095967E+01  -0.151763588631E+01   0.000000000000E+00
   0.117163019778E+01   0.374462787557E+00   0.477217325552E+00   0.000000000000E+00  -0.102254364601E+01  -0.149330376250E+01   0.000000000000E+00
   0.119052745904E+01   0.355049522301E+00   0.449248195612E+00   0.000000000000E+00  -0.103085504767E+01  -0.146559136617E+01   0.000000000000E+00
   0.120942472029E+01   0.335508120528E+00   0.421827052108E+00   0.000000000000E+00  -0.103581634010E+01  -0.143511010560E+01   0.000000000000E+00
   0.122832198155E+01   0.315907408731E+00   0.395009257583E+00   0.000000000000E+00  -0.103733686470E+01  -0.140179108712E+01   0.000000000000E+00
   0.124721924280E+01   0.296309073194E+00   0.368846706932E+00   0.000000000000E+00  -0.103542518360E+01  -0.136582321188E+01   0.000000000000E+00
   0.126611650406E+01   0.276780805258E+00   0.343387626747E+00   0.000000000000E+00  -0.103000409338E+01  -0.132753981226E+01   0.000000000000E+00
   0.128501376531E+01   0.257387722460E+00   0.318671657230E+00   0.000000000000E+00  -0.102093324092E+01  -0.128694009089E+01   0.000000000000E+00
   0.130391102657E+01   0.238202080451E+00   0.294746000108E+00   0.000000000000E+00  -0.100831488591E+01  -0.124413136966E+01   0.000000000000E+00
   0.132280828782E+01   0.219286335090E+00   0.271647333700E+00   0.000000000000E+00  -0.992077001265E+00  -0.119946656449E+01   0.000000000000E+00
   0.134170554908E+01   0.200713825397E+00   0.249409139143E+00   0.000000000000E+00  -0.972370931280E+00  -0.115316362977E+01   0.000000000000E+00
   0.136060281033E+01   0.182543326892E+00   0.228059879861E+00   0.000000000000E+00  -0.949253265721E+00  -0.110544032905E+01   0.000000000000E+00
   0.137950007158E+01   0.164843838346E+00   0.207624787854E+00   0.000000000000E+00  -0.922708051839E+00  -0.105650176295E+01   0.000000000000E+00
   0.139839733284E+01   0.147676279403E+00   0.188124591592E+00   0.000000000000E+00  -0.893099999512E+00  -0.100650640612E+01   0.000000000000E+00
   0.141729459409E+01   0.131095789113E+00   0.169578293464E+00   0.000000000000E+00  -0.860484865387E+00  -0.955700823673E+00   0.000000000000E+00
   0.143619185535E+01   0.115160063323E+00   0.151997811957E+00   0.000000000000E+00  -0.825063523479E+00  -0.904438744238E+00   0.000000000000E+00
   0.145508911660E+01   0.999179616375E-01   0.135388726976E+00   0.000000000000E+00  -0.787101690233E+00  -0.852750888268E+00   0.000000000000E+00
   0.147398637786E+01   0.854162500089E-01   0.119760745638E+00   0.000000000000E+00  -0.746839703427E+00  -0.800955216668E+00   0.000000000000E+00
   0.149288363911E+01   0.716952252991E-01   0.105109324147E+00   0.000000000000E+00  -0.704584308366E+00  -0.749296914444E+00   0.000000000000E+00
   0.151178090037E+01   0.587898906752E-01   0.914330776108E-01   0.000000000000E+00  -0.660590151889E+00  -0.697912678213E+00   0.000000000000E+00
   0.153067816162E+01   0.467306764102E-01   0.787234643426E-01   0.000000000000E+00  -0.615199168318E+00  -0.647056964161E+00   0.000000000000E+00
   0.154957542288E+01   0.355402108711E-01   0.669689458919E-01   0.000000000000E+00  -0.568745804608E+00  -0.596934066628E+00   0.000000000000E+00
   0.156847268413E+01   0.252357883376E-01   0.561535665142E-01   0.000000000000E+00  -0.521574800150E+00  -0.547708856528E+00   0.000000000000E+00
   0.158736994538E+01   0.158274770204E-01   0.462591507648E-01   0.000000000000E+00  -0.474028753874E+00  -0.499593970873E+00   0.000000000000E+00
   0.160626720664E+01   0.731929279012E-02   0.372623411725E-01   0.000000000000E+00  -0.426440574088E+00  -0.452745671761E+00   0.000000000000E+00
   0.162516446789E+01  -0.291309019553E-03   0.291383299957E-01   0.000000000000E+00  -0.379174902537E+00  -0.407333041802E+00   0.000000000000E+00
   0.164406172915E+01  -0.701380987255E-02   0.218579469165E-01   0.000000000000E+00  -0.332576363034E+00  -0.363502073908E+00   0.000000000000E+00
   0.166295899040E+01  -0.128637533616E-01   0.153904518189E-01   0.000000000000E+00  -0.286959688892E+00  -0.321387832917E+00   0.000000000000E+00
   0.168185625166E+01  -0.178628885272E-01   0.970186652250E-02   0.000000000000E+00  -0.242659559913E+00  -0.281140957333E+00   0.000000000000E+00
   0.170075351291E+01  -0.220389627723E-01   0.475565471843E-02   0.000000000000E+00  -0.199976284246E+00  -0.242880399065E+00   0.000000000000E+00
   0.171965077417E+01  -0.254253897791E-01   0.513385486745E-03   0.000000000000E+00  -0.159189258748E+00  -0.206700391163E+00   0.000000000000E+00
   0.173854803542E+01  -0.280602093593E-01  -0.306520306861E-02   0.000000000000E+00  -0.120547966178E+00  -0.172691538141E+00   0.000000000000E+00
   0.175744529668E+01  -0.299864608337E-01  -0.602180005747E-02   0.000000000000E+00  -0.843182533539E-01  -0.140938116269E+00   0.000000000000E+00
   0.177634255793E+01  -0.312521745199E-01  -0.839993740893E-02   0.000000000000E+00  -0.506773696527E-01  -0.111509395511E+00   0.000000000000E+00
   0.179523981918E+01  -0.319069843488E-01  -0.102438373997E-01   0.000000000000E+00  -0.198051002126E-01  -0.844507275567E-01   0.000000000000E+00
   0.181413708044E+01  -0.320058699571E-01  -0.115988882107E-01   0.000000000000E+00   0.813197777171E-02  -0.597981272742E-01   0.000000000000E+00
   0.183303434169E+01  -0.316046540953E-01  -0.125105173818E-01   0.000000000000E+00   0.330496248488E-01  -0.375742819582E-01   0.000000000000E+00
   0.185193160295E+01  -0.307615535721E-01  -0.130251345765E-01   0.000000000000E+00   0.548467335751E-01  -0.177913779474E-01   0.000000000000E+00
   0.187082886420E+01  -0.295361984086E-01  -0.131885019458E-01   0.000000000000E+00   0.734797069650E-01  -0.434831136733E-03   0.000000000000E+00
   0.188972612546E+01  -0.279884746794E-01  -0.130465521648E-01   0.000000000000E+00   0.889530214851E-01   0.145197395171E-01   0.000000000000E+00
   0.190862338671E+01  -0.261778574252E-01  -0.126441177190E-01   0.000000000000E+00   0.101283796760E+00   0.271166405106E-01   0.000000000000E+00
   0.192752064797E+01  -0.241635712220E-01  -0.120254557464E-01   0.000000000000E+00   0.110513400913E+00   0.374137861616E-01   0.000000000000E+00
   0.194641790922E+01  -0.220035342649E-01  -0.112332290960E-01   0.000000000000E+00   0.116743567306E+00   0.454809794082E-01   0.000000000000E+00
   0.196531517048E+01  -0.197531924634E-01  -0.103090436429E-01   0.000000000000E+00   0.120108471612E+00   0.514029524567E-01   0.000000000000E+00
   0.198421243173E+01  -0.174653747909E-01  -0.929238078642E-02   0.000000000000E+00   0.120751444992E+00   0.553003653564E-01   0.000000000000E+00
   0.200310969299E+01  -0.151900787576E-01  -0.822030347101E-02   0.000000000000E+00   0.118861822857E+00   0.572990071212E-01   0.000000000000E+00
   0.202200695424E+01  -0.129730743393E-01  -0.712752400381E-02   0.000000000000E+00   0.114664574969E+00   0.575409314322E-01   0.000000000000E+00
   0.204090421549E+01  -0.108558275978E-01  -0.604576729643E-02   0.000000000000E+00   0.108394278333E+00   0.561890250772E-01   0.000000000000E+00
   0.205980147675E+01  -0.887519900595E-02  -0.500357580498E-02   0.000000000000E+00   0.100338239963E+00   0.534252169443E-01   0.000000000000E+00
   0.207869873800E+01  -0.706196622417E-02  -0.402582894590E-02   0.000000000000E+00   0.907994994030E-01   0.494468269144E-01   0.000000000000E+00
   0.209759599926E+01  -0.544136255878E-02  -0.313359681254E-02   0.000000000000E+00   0.801134950184E-01   0.444715065623E-01   0.000000000000E+00
   0.211649326051E+01  -0.403167629593E-02  -0.234355635816E-02   0.000000000000E+00   0.686407459099E-01   0.387404251870E-01   0.000000000000E+00
   0.213539052177E+01  -0.284438354220E-02  -0.166767864184E-02   0.000000000000E+00   0.567675600743E-01   0.325071251744E-01   0.000000000000E+00
   0.215428778302E+01  -0.188328659251E-02  -0.111304778111E-02   0.000000000000E+00   0.449077313171E-01   0.260463329697E-01   0.000000000000E+00
   0.217318504428E+01  -0.114417369224E-02  -0.681283309039E-03   0.000000000000E+00   0.335044766068E-01   0.196548025945E-01   0.000000000000E+00
   0.219208230553E+01  -0.614144424064E-03  -0.368231322713E-03   0.000000000000E+00   0.230278043079E-01   0.136464816875E-01   0.000000000000E+00
   0.221097956679E+01  -0.271220705639E-03  -0.163693304893E-03   0.000000000000E+00   0.139670553655E-01   0.835049116609E-02   0.000000000000E+00
   0.222987682804E+01  -0.840329510256E-04  -0.510509005906E-04   0.000000000000E+00   0.684164620349E-02   0.412296130231E-02   0.000000000000E+00
   0.224877408929E+01  -0.109699283220E-04  -0.668271764717E-05   0.000000000000E+00   0.219888440235E-02   0.133322218743E-02   0.000000000000E+00
   0.226767135055E+01   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.285866995727E-03   0.173694210598E-03   0.000000000000E+00
   0.228656861180E+01   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00
