# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,1.53509389709584e-11,-2.84516172892625e-10,-2.71219292887135e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,3.22999547195367e-11,-2.5219449574774e-10,-3.63126747264021e-07,-0.0,3.693843673689415e-12
0.042,0.0,2.61634792217965e-05,-2.11131796704964e-10,8.07230114869741e-10,-1.51757004304425e-06,-0.0,6.39944790796655e-11
0.062,0.0,4.7061743362833896e-05,-4.65694581699259e-10,3.6381977734046898e-09,-3.7119049897064905e-06,-0.0,3.8987928976217766e-10
0.082,0.0,7.32884003671915e-05,-1.09309879209384e-09,9.59039796498432e-09,-7.175489942427789e-06,-0.0,1.4903687330741022e-09
0.102,0.0,0.000104836337950704,-2.391052691068e-09,2.09139005441962e-08,-1.2106831621314099e-05,-0.0,4.351267137542231e-09
0.122,0.0,0.00014169699751098602,-4.658672538167971e-09,4.0500179097187e-08,-1.8662557452186898e-05,-0.0,1.0633174859868409e-08
0.142,0.0,0.00018386037624308602,-8.39064538690073e-09,7.16276595615551e-08,-2.69581363914825e-05,-0.0,2.2879252125869655e-08
0.162,0.0,0.000231315029611945,-1.3983217203877601e-08,1.17227564190585e-07,-3.7070581411167104e-05,-0.0,4.4723416537586536e-08
0.182,0.0,0.00028404807418118,-2.17210845695883e-08,1.7997383918593198e-07,-4.90436900110748e-05,-0.0,8.109173190494373e-08
0.202,0.0,0.00034204519079754304,-3.18863705502437e-08,2.61965665373014e-07,-6.28959963744001e-05,-0.0,1.383941451110646e-07
0.222,0.0,0.000405290628131675,-4.4813740744040494e-08,3.64874601420475e-07,-7.86210733713024e-05,-0.0,2.2470218615231366e-07
0.242,0.0,0.00047376720657083,-6.077892706402009e-08,4.89765075179455e-07,-9.618497593952e-05,-0.0,3.499013436979104e-07
0.262,0.0,0.0005474563224668469,-7.97863224071172e-08,6.370282603454879e-07,-0.000115529114047875,-0.0,5.258131092653817e-07
