# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-2.19280627669919e-10,4.2885740770220196e-10,-2.90312077353695e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-2.2241995297253402e-10,4.4161734009747094e-10,-3.6341717874639e-07,0.0,3.698623437155761e-12
0.042,0.0,2.61634792217965e-05,-7.549951363374111e-10,2.93453265141272e-10,-1.51798316044746e-06,0.0,6.402122118392541e-11
0.062,0.0,4.7061743362833896e-05,-2.3120324018488796e-09,-2.374751307953e-10,-3.7126727157615896e-06,0.0,3.8997441762015567e-10
0.082,0.0,7.32884003671915e-05,-5.64359219574344e-09,-1.05455106009661e-09,-7.177036606445779e-06,0.0,1.4906997406627999e-09
0.102,0.0,0.000104836337950704,-1.1964871904111e-08,-2.56460896058255e-09,-1.21096352585961e-05,0.0,4.352243830383769e-09
0.122,0.0,0.00014169699751098602,-2.27138494053945e-08,-5.1340366994926e-09,-1.8667143416459697e-05,0.0,1.0635662678561934e-08
0.142,0.0,0.00018386037624308602,-3.93274623482238e-08,-8.973246564432679e-09,-2.6965375248934804e-05,0.0,2.2884895634525747e-08
0.162,0.0,0.000231315029611945,-6.34440747601895e-08,-1.46792001312069e-08,-3.7082324924804e-05,0.0,4.473550628320863e-08
0.182,0.0,0.00028404807418118,-9.61116250923546e-08,-2.25297481533915e-08,-4.90631091255926e-05,0.0,8.111693403429669e-08
0.202,0.0,0.00034204519079754304,-1.3829000437039403e-07,-3.2869457730913404e-08,-6.292753573369859e-05,0.0,1.3844546981653365e-07
0.222,0.0,0.000405290628131675,-1.9076450907965802e-07,-4.62179838141867e-08,-7.86708369557254e-05,0.0,2.2480323249824373e-07
0.242,0.0,0.00047376720657083,-2.53926248247254e-07,-6.301918964420379e-08,-9.62606053968105e-05,0.0,3.500925378157785e-07
0.262,0.0,0.0005474563224668469,-3.2768398703994104e-07,-8.34006238007164e-08,-0.00011563975697558701,0.0,5.261597786075481e-07
0.282,0.0,0.0006263379527344231,-4.1193560010532605e-07,-1.0763206561626301e-07,-0.00013672909718194498,0.0,7.668888269324531e-07
0.302,0.0,0.000710390659802945,-5.06115697354251e-07,-1.3592202807686802e-07,-0.000159425979269546,0.0,1.0882554063127053e-06
0.322,0.0,0.000799591596915108,-6.094069286322471e-07,-1.68318818854718e-07,-0.000183605786272359,0.0,1.508336525143071e-06
0.342,0.0,0.000893916513776111,-7.205995217950559e-07,-2.04828275594931e-07,-0.000209126672174503,0.0,2.047277658765862e-06
0.362,0.0,0.000993339762549348,-8.382866711488091e-07,-2.45414846426885e-07,-0.00023583627729317902,0.0,2.7272289460320167e-06
0.382,0.0,0.00109783430419902,-9.60680689438694e-07,-2.8989165674266894e-07,-0.00026357263726849503,0.0,3.57224724413485e-06
0.402,0.0,0.00120737171517243,-1.0860852840632e-06,-3.38056161121837e-07,-0.000292166637089994,0.0,4.6081609099951804e-06
0.422,0.0,0.0013219221944320801,-1.2129358878555201e-06,-3.8975539395352604e-07,-0.00032144380059789,0.0,5.86240147629666e-06
0.442,0.0,0.00144145457082039,-1.3394189296951201e-06,-4.4472810482495497e-07,-0.000351226348640088,0.0,7.363804423588479e-06
0.462,0.0,0.00156593631077203,-1.46346169750759e-06,-5.025327647603879e-07,-0.000381336832694343,0.0,9.142385137211809e-06
0.482,0.0,0.0016953335263543401,-1.58297587811181e-06,-5.62913108239353e-07,-0.000411602823527018,0.0,1.122910750582649e-05
0.502,0.0,0.00182961098365065,-1.69557076014666e-06,-6.25385113991809e-07,-0.000441857667624218,0.0,1.3655644105657178e-05
0.522,0.0,0.00196873211146871,-1.79916877141746e-06,-6.89613581403463e-07,-0.000471940047971025,0.0,1.6454119636518488e-05
0.542,0.0,0.00211265901039054,-1.89164909339252e-06,-7.55058850808437e-07,-0.000501695676283718,0.0,1.9656842481752773e-05
0.562,0.0,0.00226135246214289,-1.9710974972635e-06,-8.21517629498423e-07,-0.0005309797699841071,0.0,2.3296044116985745e-05
0.582,0.0,0.00241477193928998,-2.0353909628172e-06,-8.88400882121743e-07,-0.000559656343421239,0.0,2.7403617896380737e-05
0.602,0.0,0.00257287561526484,-2.0826656398740503e-06,-9.554362522363692e-07,-0.00058759906803317,0.0,3.2010858416007805e-05
0.622,0.0,0.0027356203747144698,-2.11105159355517e-06,-1.02207170348697e-06,-0.000614693154078545,0.0,3.714821591831461e-05
0.642,0.0,0.00290296182415331,-2.11908030720345e-06,-1.08785548372357e-06,-0.000640837539925534,0.0,4.2845079332571397e-05
0.662,0.0,0.00307485430295453,-2.10572555124588e-06,-1.1525309551068199e-06,-0.000665944032937239,0.0,4.912958493277091e-05
0.682,0.0,0.0032512508946338603,-2.07019334715831e-06,-1.2157809069278e-06,-0.000689936233060354,0.0,5.602843126477015e-05
0.702,0.0,0.00343210343846583,-2.0119303222472e-06,-1.27745225165319e-06,-0.0007127503345323691,0.0,6.356671835899212e-05
0.722,0.0,0.00361736254138686,-1.93055507480972e-06,-1.33734260234696e-06,-0.000734337527671692,0.0,7.176782971807568e-05
0.742,0.0,0.0038069775902154295,-1.82588838331898e-06,-1.3952313281134e-06,-0.000754665063566312,0.0,8.065337196677887e-05
0.762,0.0,0.00400089676417376,-1.69819006249636e-06,-1.4511592046967898e-06,-0.000773716094510804,0.0,9.024316047665774e-05
0.782,0.0,0.00419906704771576,-1.5479927083264e-06,-1.50496999314421e-06,-0.0007914861774582799,0.0,0.00010055522422094344
0.802,0.0,0.00440143424362371,-1.37624340472894e-06,-1.55685540586962e-06,-0.0008079820089056269,0.0,0.00011160581961599919
0.822,0.0,0.0046079429864278295,-1.18393672700273e-06,-1.60680882078036e-06,-0.000823221958019778,0.0,0.00012340947851317862
0.842,0.0,0.00481853675611089,-9.72353251870038e-07,-1.6550551362029899e-06,-0.00083723760713953,0.0,0.00013597911658751947
0.862,0.0,0.00503315789207877,-7.42965265080994e-07,-1.7017021243795299e-06,-0.000850072982241928,0.0,0.00014932619522035052
0.882,0.0,0.00525174760743561,-4.97611299873529e-07,-1.74690949035532e-06,-0.000861782485981397,0.0,0.00016346090532670681
0.902,0.0,0.0054742460035275,-2.3827307348214003e-07,-1.7909385150473e-06,-0.0008724281066873969,0.0,0.00017839235646603636
0.922,0.0,0.00570059208475918,3.3028680707316604e-08,-1.8341100345127998e-06,-0.0008820788003677779,-0.0,0.00019412877074099496
0.942,0.0,0.00593072377370227,3.14059959935395e-07,-1.87647318777939e-06,-0.0008908119894055449,-0.0,0.000210677728597745
0.962,0.0,0.00616457792644396,6.02548307939574e-07,-1.9184445925425302e-06,-0.0008987130479739461,-0.0,0.000228046465874601
0.982,0.0,0.00640209034821361,8.959570156927358e-07,-1.96025569138467e-06,-0.000905872209266386,-0.0,0.00024624216940048667
1.002,0.0,0.00664319580927838,1.1917322549301799e-06,-2.0021472564301604e-06,-0.0009123836749433961,-0.0,0.0002652722613580703
1.022,0.0,0.00688782806108741,1.48738882572908e-06,-2.04436723219996e-06,-0.000918345062985565,-0.0,0.0002851447097067157
1.042,0.0,0.00713591985266135,1.78035414318745e-06,-2.08700233583864e-06,-0.000923854670090394,-0.0,0.000305868318066684
1.062,0.0,0.00738740294724655,2.06798102361294e-06,-2.13032012863054e-06,-0.0009290101440460039,-0.0,0.00032745298651450696
1.082,0.0,0.007642208139201791,2.34779488890112e-06,-2.17441723396399e-06,-0.000933910103434607,-0.0,0.0003499099930835609
1.102,0.0,0.00790026527112651,2.6172484476476602e-06,-2.21953560625251e-06,-0.000938651980834433,-0.0,0.00037325228904308506
1.122,0.0,0.0081615032512496,2.87400923298253e-06,-2.26569836247958e-06,-0.0009433286171464891,-0.0,0.00039749471517532215
1.142,0.0,0.00842585007099406,3.1157861739711898e-06,-2.31312882028251e-06,-0.0009480281256003699,-0.0,0.0004226541738417263
1.162,0.0,0.008693232822837479,3.34051746307491e-06,-2.36188703523928e-06,-0.0009528333179659599,-0.0,0.00044874978670625697
1.182,0.0,0.00896357771835898,3.54635646391676e-06,-2.41216075036129e-06,-0.0009578214627889109,-0.0,0.0004758030260522104
1.202,0.0,0.00923681010649807,3.73172244573115e-06,-2.46400422899594e-06,-0.0009630637749962481,-0.0,0.0005038378180483357
1.222,0.0,0.00951285449204143,3.89515152372208e-06,-2.51755953802087e-06,-0.000968625394731483,-0.0,0.0005328806235711462
1.242,0.0,0.00979163455433255,4.03549435929006e-06,-2.57293909691967e-06,-0.0009745636714352199,-0.0,0.0005629604705183539
1.262,0.0,0.0100730731661816,4.15195797496369e-06,-2.6301210458010298e-06,-0.000980927099117511,-0.0,0.0005941089091312027
1.282,0.0,0.0103570924129246,4.24389839272219e-06,-2.68924300650191e-06,-0.000987755819042555,-0.0,0.0006263599237869594
1.302,0.0,0.0106436136117659,4.31099549197986e-06,-2.75015368731306e-06,-0.0009950830780227642,-0.0,0.0006597498591046655
1.322,0.0,0.0109325573312532,4.35326459246978e-06,-2.81299386442957e-06,-0.0010029339582968099,-0.0,0.0006943173013887779
1.342,0.0,0.0112238434109562,4.3709071741092595e-06,-2.87760516139855e-06,-0.0010113247611125901,-0.0,0.0007301029015859896
1.362,0.0,0.011517390981342,4.36439726895969e-06,-2.9440965309765598e-06,-0.00102026253112141,-0.0,0.0007671491269274119
1.382,0.0,0.0118131184837591,4.33462813560757e-06,-3.01228881511604e-06,-0.0010297457229588801,-0.0,0.000805499984793327
1.402,0.0,0.0121109436907088,4.28261743196532e-06,-3.08206841093252e-06,-0.00103976501281467,-0.0,0.0008452007281417162
1.422,0.0,0.0124107837261978,4.20961806862977e-06,-3.15334071496237e-06,-0.00105030363422568,-0.0,0.000886297551538905
1.442,0.0,0.0127125550862675,4.11716027117655e-06,-3.22593033898695e-06,-0.00106133688246939,-0.0,0.000928837231499851
1.462,0.0,0.0130161736596851,4.00704324011643e-06,-3.29973423837842e-06,-0.0010728331663266099,-0.0,0.0009728667479241253
1.482,0.0,0.0133215547488149,3.88128383203239e-06,-3.37448049243844e-06,-0.00108475519525966,-0.0,0.0010184329120498607
1.502,0.0,0.0136286130906062,3.7420430948551905e-06,-3.45005611241857e-06,-0.0010970604603403099,-0.0,0.0010655820014457283
1.522,0.0,0.0139372628777111,3.5915388318088205e-06,-3.52616209233662e-06,-0.00110970113116911,-0.0,0.0011143593698782716
