# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,4.16367669684551e-10,-2.28679826547182e-09,-3.71103759322125e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,-7.330859240376429e-10,-1.93663096176615e-09,-3.6228683370830896e-07,-0.0,3.687303310100809e-12
0.042,0.0,2.61634792217965e-05,-1.71724337299712e-09,-1.7309138663999301e-09,-1.51586563578759e-06,-0.0,6.390253617000305e-11
0.062,0.0,4.7061743362833896e-05,-3.12782148656858e-09,-2.38205477868128e-09,-3.7092990858312796e-06,-0.0,3.8952394202629093e-10
0.082,0.0,7.32884003671915e-05,-6.51432377793553e-09,-4.76151579487495e-09,-7.17132706865233e-06,-0.0,1.4893396995845178e-09
0.102,0.0,0.000104836337950704,-1.30221316321421e-08,-1.03149140985866e-08,-1.21010140454074e-05,-0.0,4.3487400599347705e-09
0.122,0.0,0.00014169699751098602,-2.28146935911719e-08,-2.08084227694437e-08,-1.8657094975117602e-05,-0.0,1.0628303150071461e-08
0.142,0.0,0.00018386037624308602,-3.6847870411681e-08,-3.7931311288200294e-08,-2.69574171655544e-05,-0.0,2.2872681077308025e-08
0.162,0.0,0.000231315029611945,-5.7498088005754005e-08,-6.3535621091953e-08,-3.70812463842177e-05,-0.0,4.4720303608936406e-08
0.182,0.0,0.00028404807418118,-8.703521992656701e-08,-9.92935011071966e-08,-4.9074024429079404e-05,-0.0,8.110616372143415e-08
0.202,0.0,0.00034204519079754304,-1.26615430529728e-07,-1.46260762911832e-07,-6.29553090194844e-05,-0.0,1.384549510001274e-07
0.222,0.0,0.000405290628131675,-1.7673702450119698e-07,-2.0493696753611398e-07,-7.87201716899387e-05,-0.0,2.2486036849826822e-07
0.242,0.0,0.00047376720657083,-2.3813710499773302e-07,-2.75598809811228e-07,-9.633634840076491e-05,-0.0,3.502400924143277e-07
0.262,0.0,0.0005474563224668469,-3.1171048868980606e-07,-3.58139413740985e-07,-0.00011574663811273501,-0.0,5.264601050043489e-07
0.282,0.0,0.0006263379527344231,-3.97858572955961e-07,-4.5224849337524997e-07,-0.000136871815981488,-0.0,7.674284728173418e-07
0.302,0.0,0.000710390659802945,-4.9660645096342e-07,-5.57383503997548e-07,-0.00015960949443581202,-0.0,1.0891505443666478e-06
0.322,0.0,0.000799591596915108,-6.07892668900222e-07,-6.72719473872637e-07,-0.000183834982982375,-0.0,1.5097388763503925e-06
0.342,0.0,0.000893916513776111,-7.316023833904101e-07,-7.968274770736041e-07,-0.000209405417373166,-0.0,2.0493794348442004e-06
0.362,0.0,0.000993339762549348,-8.67132804557522e-07,-9.278385278018999e-07,-0.00023616678429651098,-0.0,2.7302643976428356e-06
0.382,0.0,0.00109783430419902,-1.01311571157032e-06,-1.06381324551924e-06,-0.000263956339427598,-0.0,3.5764939260455418e-06
0.402,0.0,0.00120737171517243,-1.16838220846942e-06,-1.20276198861679e-06,-0.000292603968259477,-0.0,4.613940765345549e-06
0.422,0.0,0.0013219221944320801,-1.33208552978257e-06,-1.3429330300208798e-06,-0.000321933904886719,-0.0,5.870079923208309e-06
0.442,0.0,0.00144145457082039,-1.50354665937935e-06,-1.48265269180895e-06,-0.000351766200381471,-0.0,7.3737844931360614e-06
0.462,0.0,0.00156593631077203,-1.68152673868689e-06,-1.61961527732047e-06,-0.00038192140400534704,-0.0,9.155097251571889e-06
0.482,0.0,0.0016953335263543401,-1.8640487816522097e-06,-1.7510227285665298e-06,-0.000412225410609208,-0.0,1.1244997283819318e-05
0.502,0.0,0.00182961098365065,-2.04868119466233e-06,-1.87415734696974e-06,-0.00044250989367652693,-0.0,1.3675157736557276e-05
0.522,0.0,0.00196873211146871,-2.2331601278139e-06,-1.9866298382329398e-06,-0.00047261156229684104,-0.0,1.64776843335894e-05
0.542,0.0,0.00211265901039054,-2.41601463033446e-06,-2.08620523028476e-06,-0.000502374217951506,-0.0,1.9684842439918192e-05
0.562,0.0,0.00226135246214289,-2.59603869070395e-06,-2.17036244883446e-06,-0.000531651395260837,-0.0,2.3328792498337883e-05
0.582,0.0,0.00241477193928998,-2.77113160394591e-06,-2.23671698095531e-06,-0.0005603057809866651,-0.0,2.744132723089072e-05
0.602,0.0,0.00257287561526484,-2.9384936332383703e-06,-2.2833831554882e-06,-0.000588209890715924,-0.0,3.205360893454926e-05
