# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,2.76011440018912e-11,-1.65774000520082e-10,-2.67686580758094e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,1.91346140805942e-10,2.61034093649631e-10,-3.6196850016168897e-07,-0.0,3.6814812399054215e-12
0.042,0.0,2.61634792217965e-05,2.09294280690897e-10,-1.22335545150849e-10,-1.52242875182204e-06,-0.0,6.405993841744586e-11
0.062,0.0,4.7061743362833896e-05,5.3781379670633795e-11,-1.0884202809734801e-10,-3.7432711291206298e-06,-0.0,3.9217938260098203e-10
0.082,0.0,7.32884003671915e-05,4.97242488533206e-10,2.85936621557236e-11,-7.2568288160317e-06,-0.0,1.5041917635786775e-09
0.102,0.0,0.000104836337950704,6.881184263621889e-10,3.57805656265449e-11,-1.2255031430161e-05,-0.0,4.399482860398797e-09
0.122,0.0,0.00014169699751098602,1.27217849877013e-09,7.06817728458605e-11,-1.88868689702e-05,-0.0,1.0757747753323785e-08
0.142,0.0,0.00018386037624308602,1.80036985658046e-09,2.77314113394171e-10,-2.7266920895827398e-05,-0.0,2.314697367012506e-08
0.162,0.0,0.000231315029611945,2.5387437745882897e-09,4.96518876609985e-10,-3.7474120197473e-05,-0.0,4.5233773953809494e-08
0.182,0.0,0.00028404807418118,3.49970517103109e-09,1.0938990435953699e-09,-4.9556968491117e-05,-0.0,8.198844511999656e-08
0.202,0.0,0.00034204519079754304,4.44795941983891e-09,1.82514621057782e-09,-6.35390940700864e-05,-0.0,1.3988170497720062e-07
0.222,0.0,0.000405290628131675,4.945560229236729e-09,3.05668899090267e-09,-7.941859001624771e-05,-0.0,2.2706710954751935e-07
0.242,0.0,0.00047376720657083,4.951666412289161e-09,4.551094377065829e-09,-9.716655487623571e-05,-0.0,3.535393205184034e-07
0.262,0.0,0.0005474563224668469,4.27670774090481e-09,6.948261382226861e-09,-0.000116730449604373,-0.0,5.312642285641006e-07
