# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,3.1314015551618597e-10,7.6625256817006e-11,-2.4154181739551503e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,2.93935773113766e-10,5.18409933465366e-11,-3.61928237794165e-07,-0.0,3.678081961123843e-12
0.042,0.0,2.61634792217965e-05,2.32063171242492e-10,-3.00674479253305e-11,-1.52143713529071e-06,-0.0,6.402702514647927e-11
0.062,0.0,4.7061743362833896e-05,1.61574611908896e-10,-2.11364985915856e-10,-3.74130962738067e-06,-0.0,3.9195535831530257e-10
0.082,0.0,7.32884003671915e-05,9.522420695037759e-11,-5.6938717270644e-10,-7.2539212555513505e-06,-0.0,1.5034728031267756e-09
0.102,0.0,0.000104836337950704,-6.50416024318803e-11,-1.2086658840760303e-09,-1.2251575664014399e-05,-0.0,4.397804175830184e-09
0.122,0.0,0.00014169699751098602,-3.45685736971995e-10,-2.40619313892886e-09,-1.8884474289072898e-05,-0.0,1.0754891189759637e-08
0.142,0.0,0.00018386037624308602,-8.81846934862005e-10,-4.3000484838005695e-09,-2.7267414608270898e-05,-0.0,2.31436166076655e-08
0.162,0.0,0.000231315029611945,-1.64742888781406e-09,-7.02520116991144e-09,-3.74801486394415e-05,-0.0,4.523272108854624e-08
0.182,0.0,0.00028404807418118,-2.70382424488304e-09,-1.07355837329044e-08,-4.95717760060227e-05,-0.0,8.19963001057034e-08
0.202,0.0,0.00034204519079754304,-4.10952313339685e-09,-1.54592772749523e-08,-6.35668803000621e-05,-0.0,1.3991154241826756e-07
0.222,0.0,0.000405290628131675,-5.92016242556922e-09,-2.12392345674273e-08,-7.94639365437904e-05,-0.0,2.2714190661770273e-07
0.242,0.0,0.00047376720657083,-8.2032893525582e-09,-2.8083622423865098e-08,-9.72350829022833e-05,-0.0,3.536961285968668e-07
0.262,0.0,0.0005474563224668469,-1.09156492529358e-08,-3.58097871275135e-08,-0.00011682841782261899,-0.0,5.31560076429802e-07
0.282,0.0,0.0006263379527344231,-1.4053968757342903e-08,-4.4233711359653096e-08,-0.000138168532824141,-0.0,7.747963148145795e-07
0.302,0.0,0.000710390659802945,-1.7637429085710902e-08,-5.305550242487911e-08,-0.000161157582191399,-0.0,1.0996053259011668e-06
0.322,0.0,0.000799591596915108,-2.1628325584787803e-08,-6.19684104562369e-08,-0.000185678798157467,-0.0,1.524348572966974e-06
0.342,0.0,0.000893916513776111,-2.5951834538939502e-08,-7.06539879586395e-08,-0.00021159952330833,-0.0,2.0695341850936603e-06
0.362,0.0,0.000993339762549348,-3.06073074610071e-08,-7.871272253578629e-08,-0.000238773602484871,-0.0,2.757764330607385e-06
0.382,0.0,0.00109783430419902,-3.55671007192224e-08,-8.57281765836754e-08,-0.00026704342716418197,-0.0,3.6136440345649446e-06
0.402,0.0,0.00120737171517243,-4.07363081750061e-08,-9.131082372463189e-08,-0.00029624349654467004,-0.0,4.663653692694414e-06
0.422,0.0,0.0013219221944320801,-4.60091709058491e-08,-9.51141535622669e-08,-0.000326205125937628,-0.0,5.935996672468701e-06
0.442,0.0,0.00144145457082039,-5.1436789797965707e-08,-9.67794608226066e-08,-0.00035675783152060603,-0.0,7.460422679875871e-06
0.462,0.0,0.00156593631077203,-5.6923119196391796e-08,-9.59905109502724e-08,-0.00038773057376435295,-0.0,9.268022787846043e-06
0.482,0.0,0.0016953335263543401,-6.24133946634747e-08,-9.24446465881388e-08,-0.00041895432747476603,-0.0,1.1391004775854796e-05
0.502,0.0,0.00182961098365065,-6.78348674693703e-08,-8.5728622987136e-08,-0.000450264213343152,-0.0,1.3862456048782194e-05
0.522,0.0,0.00196873211146871,-7.30733174974674e-08,-7.55839289971105e-08,-0.00048150058492957,-0.0,1.671609494145153e-05
0.542,0.0,0.00211265901039054,-7.807548077844121e-08,-6.17542099002472e-08,-0.00051250988958441,-0.0,1.9986012467342224e-05
