# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,4.24067454715476e-11,3.4698046118931896e-11,-2.54863115837732e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,1.1201309622853999e-10,2.1188435888318302e-11,-3.62167719171286e-07,-0.0,3.68122945088171e-12
0.042,0.0,2.61634792217965e-05,-2.1898015537570897e-11,-1.82529319440139e-10,-1.52230812433681e-06,-0.0,6.406497076043891e-11
0.062,0.0,4.7061743362833896e-05,6.868160315464341e-11,-5.23373001805507e-10,-3.7431085534618598e-06,-0.0,3.9216298905902746e-10
0.082,0.0,7.32884003671915e-05,4.1441218454579904e-10,-1.17156847419325e-09,-7.25654547926769e-06,-0.0,1.5041306035189275e-09
0.102,0.0,0.000104836337950704,7.98664703425343e-10,-2.48230944731964e-09,-1.22543389826983e-05,-0.0,4.399271114497634e-09
0.122,0.0,0.00014169699751098602,1.36792882221068e-09,-4.68620035347298e-09,-1.88859160019483e-05,-0.0,1.0757212416802187e-08
0.142,0.0,0.00018386037624308602,2.1598459744006697e-09,-8.087617662844549e-09,-2.72655309537412e-05,-0.0,2.3145797471743776e-08
0.162,0.0,0.000231315029611945,3.0769177344590802e-09,-1.2834782701931102e-08,-3.7472278166489296e-05,-0.0,4.523151176310834e-08
0.182,0.0,0.00028404807418118,4.00285594537886e-09,-1.8925330110313202e-08,-4.95547796323883e-05,-0.0,8.198447226060723e-08
0.202,0.0,0.00034204519079754304,4.9128926646603706e-09,-2.6161669284795697e-08,-6.35368947626145e-05,-0.0,1.3987547011668436e-07
0.222,0.0,0.000405290628131675,5.6425232136532396e-09,-3.43701515622805e-08,-7.94166985285517e-05,-0.0,2.2705840740285974e-07
0.242,0.0,0.00047376720657083,5.84008523861325e-09,-4.31733510588808e-08,-9.716584235516751e-05,-0.0,3.535287280390051e-07
0.262,0.0,0.0005474563224668469,5.30277777447693e-09,-5.1872311588093704e-08,-0.000116731969646266,-0.0,5.312543353629422e-07
0.282,0.0,0.0006263379527344231,3.89107840996467e-09,-5.969934168236951e-08,-0.00013803927260228502,-0.0,7.742742938754456e-07
0.302,0.0,0.000710390659802945,1.1410147330037198e-09,-6.586897373535331e-08,-0.000160990028702092,-0.0,1.0987598841852579e-06
0.322,0.0,0.000799591596915108,-3.3635146373342997e-09,-6.94186852573977e-08,-0.00018546756130737,-0.0,1.5230375532409648e-06
0.342,0.0,0.000893916513776111,-9.82442585964176e-09,-6.91258654961669e-08,-0.000211339414362167,-0.0,2.0675741532243435e-06
0.362,0.0,0.000993339762549348,-1.87424548957739e-08,-6.39499304865181e-08,-0.000238459931147817,-0.0,2.7549248736244543e-06
0.382,0.0,0.00109783430419902,-3.0616474719218395e-08,-5.28550857259436e-08,-0.00026667188595135,-0.0,3.6096420553738883e-06
0.402,0.0,0.00120737171517243,-4.57333223761504e-08,-3.47088105971963e-08,-0.00029581046324505096,-0.0,4.6581482648117855e-06
0.422,0.0,0.0013219221944320801,-6.44425992103725e-08,-8.26359746813295e-09,-0.00032570787179697,-0.0,5.9285855603877696e-06
0.442,0.0,0.00144145457082039,-8.7259155114299e-08,2.7383531741237002e-08,-0.000356194411780303,-0.0,7.450639577051168e-06
0.462,0.0,0.00156593631077203,-1.14503554980751e-07,7.31662221479129e-08,-0.000387099971242483,-0.0,9.255335777867298e-06
0.482,0.0,0.0016953335263543401,-1.46404846563711e-07,1.3007310157219699e-07,-0.000418256649732223,-0.0,1.137481705434112e-05
0.502,0.0,0.00182961098365065,-1.8332713949036102e-07,1.99050283000809e-07,-0.00044950069427367596,-0.0,1.3842108653773393e-05
0.522,0.0,0.00196873211146871,-2.25479856248974e-07,2.8086541111769e-07,-0.00048067359064749406,-0.0,1.6690871584062977e-05
0.542,0.0,0.00211265901039054,-2.72942061501043e-07,3.7619111671160705e-07,-0.00051162293126151,-0.0,1.99551465866327e-05
0.562,0.0,0.00226135246214289,-3.2587320062646997e-07,4.85526821644662e-07,-0.000542202355454649,-0.0,2.366908886161705e-05
0.582,0.0,0.00241477193928998,-3.8451707118782704e-07,6.093172778399821e-07,-0.000572271963667533,-0.0,2.7866693514722277e-05
0.602,0.0,0.00257287561526484,-4.48708313635516e-07,7.477805653539491e-07,-0.0006016997241188519,-0.0,3.2581521831150684e-05
0.622,0.0,0.0027356203747144698,-5.18297279585528e-07,9.009055647790941e-07,-0.000630363650074074,-0.0,3.7846440187388225e-05
0.642,0.0,0.00290296182415331,-5.933734404708901e-07,1.06854457661697e-06,-0.000658152775804502,-0.0,4.3693378600805075e-05
0.662,0.0,0.00307485430295453,-6.73848221603095e-07,1.25038246832766e-06,-0.0006849677386237769,-0.0,5.015310440983125e-05
0.682,0.0,0.0032512508946338603,-7.59258106807469e-07,1.4458729486864799e-06,-0.000710722154084242,-0.0,5.7255023092523356e-05
0.702,0.0,0.00343210343846583,-8.49320469362996e-07,1.65439777726669e-06,-0.000735343265962553,-0.0,6.502701104460043e-05
0.722,0.0,0.00361736254138686,-9.43854210200519e-07,1.87515467545033e-06,-0.00075877183786559,-0.0,7.349527735724417e-05
