# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,1.40368955913004e-10,-2.1366681504762e-10,-2.88477564134979e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,7.67169257450558e-11,-3.19739741337554e-11,-3.6339274560084894e-07,-0.0,3.698293583566091e-12
0.042,0.0,2.61634792217965e-05,1.89733604135461e-10,9.9079050061266e-10,-1.51806474674208e-06,-0.0,6.402339201558392e-11
0.062,0.0,4.7061743362833896e-05,6.53180855926555e-10,3.56989280494771e-09,-3.7126581530016998e-06,-0.0,3.899842244484901e-10
0.082,0.0,7.32884003671915e-05,1.69142703759077e-09,8.939024729234872e-09,-7.17709800070287e-06,-0.0,1.490704593725516e-09
0.102,0.0,0.000104836337950704,3.73755714795779e-09,1.91069987481121e-08,-1.21108007400437e-05,-0.0,4.352399650233507e-09
0.122,0.0,0.00014169699751098602,7.1937470562244996e-09,3.66526271897174e-08,-1.86722942348258e-05,-0.0,1.0637080416299156e-08
0.142,0.0,0.00018386037624308602,1.26154361207391e-08,6.45333810499548e-08,-2.69791696550138e-05,-0.0,2.289139231117413e-08
0.162,0.0,0.000231315029611945,2.04925132751273e-08,1.0532019467154198e-07,-3.71106818783914e-05,-0.0,4.475644843446489e-08
0.182,0.0,0.00028404807418118,3.10526490846738e-08,1.61118717130275e-07,-4.9113259375972796e-05,-0.0,8.117123892953116e-08
0.202,0.0,0.00034204519079754304,4.4545774467342595e-08,2.3373894925759397e-07,-6.300817208465489e-05,-0.0,1.3856704805722678e-07
0.222,0.0,0.000405290628131675,6.10068096348882e-08,3.24514599685873e-07,-7.879205079067809e-05,-0.0,2.2504851257902714e-07
0.242,0.0,0.00047376720657083,8.03968670379598e-08,4.3418077275891106e-07,-9.643394707126701e-05,-0.0,3.5054974833969845e-07
0.262,0.0,0.0005474563224668469,1.0245039966636302e-07,5.62696190231172e-07,-0.00011587769841576599,-0.0,5.269601592410563e-07
0.282,0.0,0.0006263379527344231,1.2665085399426901e-07,7.094888283714991e-07,-0.000137045247158722,-0.0,7.682197663869761e-07
0.302,0.0,0.000710390659802945,1.52345549547467e-07,8.73481815519818e-07,-0.000159835371131472,-0.0,1.090376475596896e-06
0.322,0.0,0.000799591596915108,1.7871294245873898e-07,1.05311584723662e-06,-0.00018412454688923998,-0.0,1.5115979924925475e-06
0.342,0.0,0.000893916513776111,2.0485515954601603e-07,1.2461251977683398e-06,-0.00020977169217481799,-0.0,2.0521413846482343e-06
0.362,0.0,0.000993339762549348,2.29618648903766e-07,1.44966765151335e-06,-0.000236624566203662,-0.0,2.7342897636339284e-06
0.382,0.0,0.00109783430419902,2.51826412846902e-07,1.66026472492169e-06,-0.00026452138444972004,-0.0,3.582255933089294e-06
0.402,0.0,0.00120737171517243,2.70198569169057e-07,1.87488957304542e-06,-0.00029329290436429597,-0.0,4.622048303790364e-06
0.422,0.0,0.0013219221944320801,2.8357507469997e-07,2.09045871784992e-06,-0.000322764500248279,-0.0,5.881303901808372e-06
0.442,0.0,0.00144145457082039,2.9071268014640003e-07,2.3034927073268602e-06,-0.00035275765793514,-0.0,7.3890888018359746e-06
0.462,0.0,0.00156593631077203,2.90392132586585e-07,2.51000525051801e-06,-0.00038309418900476497,-0.0,9.175673457755487e-06
0.482,0.0,0.0016953335263543401,2.81475803158162e-07,2.70580974280762e-06,-0.000413600526276114,-0.0,1.1272300670399573e-05
0.502,0.0,0.00182961098365065,2.62873888925392e-07,2.88679290609347e-06,-0.00044410893448273097,-0.0,1.371094461380675e-05
0.522,0.0,0.00196873211146871,2.33597256527176e-07,3.04892615354664e-06,-0.000474456468396146,-0.0,1.6524051916881045e-05
0.542,0.0,0.00211265901039054,1.92829607160323e-07,3.18841544971877e-06,-0.000504487144454338,-0.0,1.9744270144834284e-05
0.562,0.0,0.00226135246214289,1.39787644856765e-07,3.3016686445835e-06,-0.0005340542909345639,-0.0,2.3404183465548043e-05
0.582,0.0,0.00241477193928998,7.395665774323371e-08,3.38514040066127e-06,-0.000563020138604323,-0.0,2.75360495366826e-05
0.602,0.0,0.00257287561526484,-5.0964558853085894e-09,3.43563700886753e-06,-0.0005912565255999179,-0.0,3.2171535416995795e-05
0.622,0.0,0.0027356203747144698,-9.758011177632288e-08,3.45038889007428e-06,-0.000618646327265389,-0.0,3.734146660589473e-05
0.642,0.0,0.00290296182415331,-2.03614310960185e-07,3.42717943552567e-06,-0.000645085594271091,-0.0,4.307560091432697e-05
0.662,0.0,0.00307485430295453,-3.23039471593925e-07,3.3645862085122503e-06,-0.000670483698920467,-0.0,4.940243026177182e-05
0.682,0.0,0.0032512508946338603,-4.55401561539188e-07,3.26187458313967e-06,-0.000694761894897924,-0.0,5.634899413083273e-05
0.702,0.0,0.00343210343846583,-6.0008789151017e-07,3.11864609705724e-06,-0.000717854008033748,-0.0,6.39407118732314e-05
0.722,0.0,0.00361736254138686,-7.56477257488885e-07,2.93480293345291e-06,-0.000739708274303774,-0.0,7.220125655740959e-05
0.742,0.0,0.0038069775902154295,-9.236403937824622e-07,2.7105436167236698e-06,-0.000760288899913091,-0.0,8.115248108631149e-05
0.762,0.0,0.00400089676417376,-1.10064637365278e-06,2.44689249974003e-06,-0.000779575693652207,-0.0,9.081439430345946e-05
