# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-4.9854672761418e-09,1.82185906644896e-10,-5.3096861387374795e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-5.18017288805821e-09,-4.94492669142191e-10,-3.6441472398539795e-07,0.0,3.724877598943545e-12
0.042,0.0,2.61634792217965e-05,-5.13720747127684e-09,-3.84268946722349e-10,-1.52359992527171e-06,0.0,6.421158930178035e-11
0.062,0.0,4.7061743362833896e-05,-4.85877830725355e-09,6.559285535744889e-10,-3.7433536407908094e-06,0.0,3.9238426830630715e-10
0.082,0.0,7.32884003671915e-05,-4.5256644385688595e-09,2.85590964119065e-09,-7.25626135575246e-06,0.0,1.5043195971277633e-09
0.102,0.0,0.000104836337950704,-4.34313831523569e-09,7.09879376181726e-09,-1.22553505100786e-05,0.0,4.399542268359975e-09
0.122,0.0,0.00014169699751098602,-5.02898741650538e-09,1.4502279713815099e-08,-1.88907854282322e-05,0.0,1.0758673848450724e-08
0.142,0.0,0.00018386037624308602,-7.113560331052192e-09,2.57599011073619e-08,-2.72773318604551e-05,0.0,2.315177314410284e-08
0.162,0.0,0.000231315029611945,-1.0922114082296601e-08,4.0830164252812304e-08,-3.74944442404434e-05,0.0,4.524915701437583e-08
0.182,0.0,0.00028404807418118,-1.59600486806228e-08,5.89795255527463e-08,-4.9590885232983296e-05,0.0,8.202692499183105e-08
0.202,0.0,0.00034204519079754304,-2.2597699630181e-08,7.929926932025889e-08,-6.35902725506659e-05,0.0,1.3996399604055446e-07
0.222,0.0,0.000405290628131675,-3.05465618247743e-08,9.97624147894009e-08,-7.94904364522285e-05,0.0,2.272247834819301e-07
0.242,0.0,0.00047376720657083,-3.99288162534404e-08,1.1845891625213699e-07,-9.72626742682814e-05,0.0,3.5381773416622245e-07
0.262,0.0,0.0005474563224668469,-5.0853334026632303e-08,1.32333015130332e-07,-0.000116854275875134,0.0,5.317259602737464e-07
0.282,0.0,0.0006263379527344231,-6.28299566991371e-08,1.37562118692906e-07,-0.000138188025970174,0.0,7.750051480276845e-07
0.302,0.0,0.000710390659802945,-7.56442519021816e-08,1.2991866110035e-07,-0.000161164247723595,0.0,1.0998419878734962e-06
0.322,0.0,0.000799591596915108,-8.871102506347599e-08,1.0451649373545099e-07,-0.000185664317701905,0.0,1.5245744830545788e-06
0.342,0.0,0.000893916513776111,-1.01103311168414e-07,5.6838697470095804e-08,-0.00021155394351901299,0.0,2.069675680449376e-06
0.362,0.0,0.000993339762549348,-1.1233559476238101e-07,-1.78827932387465e-08,-0.000238684736870841,0.0,2.7576973726134192e-06
0.382,0.0,0.00109783430419902,-1.2177602734142899e-07,-1.24698419106265e-07,-0.000266897194298635,0.0,3.6131746527059024e-06
0.402,0.0,0.00120737171517243,-1.2873493203822698e-07,-2.68370260541594e-07,-0.000296023848723613,0.0,4.662495617431078e-06
0.422,0.0,0.0013219221944320801,-1.32715762489569e-07,-4.53653545073528e-07,-0.000325894294226979,0.0,5.933744927913966e-06
0.442,0.0,0.00144145457082039,-1.33446641464968e-07,-6.84970561360592e-07,-0.000356336061497949,0.0,7.456523334701697e-06
0.462,0.0,0.00156593631077203,-1.30456297455491e-07,-9.66299257697758e-07,-0.00038717603440856,0.0,9.261736447940626e-06
0.482,0.0,0.0016953335263543401,-1.23116754088413e-07,-1.30097566629145e-06,-0.000418244196688757,0.0,1.1381368548897008e-05
0.502,0.0,0.00182961098365065,-1.1077818173610598e-07,-1.6920374017700702e-06,-0.00044937425409336603,0.0,1.3848243022667682e-05
0.522,0.0,0.00196873211146871,-9.31154375095851e-08,-2.14206667042583e-06,-0.000480405116873587,0.0,1.6695767096158653e-05
0.542,0.0,0.00211265901039054,-6.97015806912464e-08,-2.65295955559869e-06,-0.000511182018559886,0.0,1.995767063267526e-05
0.562,0.0,0.00226135246214289,-4.02539531778002e-08,-3.22625632745271e-06,-0.000541556322164239,0.0,2.366773449909584e-05
0.582,0.0,0.00241477193928998,-4.763932829322979e-09,-3.86253977745451e-06,-0.000571386044824279,0.0,2.785950880878246e-05
