# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-4.236815540399171e-12,-2.23129027010024e-10,-2.66098797279814e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-9.576372594269891e-12,-1.3943331644039699e-10,-3.63260478104741e-07,0.0,3.695184475512861e-12
0.042,0.0,2.61634792217965e-05,7.76639842449923e-12,1.7432448757841898e-10,-1.51807232964736e-06,-0.0,6.401605873935853e-11
0.062,0.0,4.7061743362833896e-05,3.41001528493748e-11,9.12248100934876e-10,-3.71332576812084e-06,-0.0,3.9001876471962593e-10
0.082,0.0,7.32884003671915e-05,7.235138251447091e-11,2.25192591745681e-09,-7.1788757728599305e-06,-0.0,1.4909877382004066e-09
0.102,0.0,0.000104836337950704,5.30722311525202e-11,4.644067659013879e-09,-1.21143501427224e-05,-0.0,4.353482690362082e-09
0.122,0.0,0.00014169699751098602,2.13958762696199e-10,8.613570680398219e-09,-1.86780708475432e-05,-0.0,1.064007978020883e-08
0.142,0.0,0.00018386037624308602,5.43746261616966e-10,1.46663229925228e-08,-2.6987256490493803e-05,-0.0,2.289812865943826e-08
0.162,0.0,0.000231315029611945,1.0593840919502e-09,2.3333659411377002e-08,-3.71211489914087e-05,-0.0,4.476951888951721e-08
0.182,0.0,0.00028404807418118,2.13129737614306e-09,3.49058530743154e-08,-4.91262562110242e-05,-0.0,8.119419205772315e-08
0.202,0.0,0.00034204519079754304,3.714848040039071e-09,4.93851511860297e-08,-6.30239831890952e-05,-0.0,1.386047157801983e-07
0.222,0.0,0.000405290628131675,5.78941088412606e-09,6.68392972045169e-08,-7.88110914269052e-05,-0.0,2.251073682333396e-07
0.242,0.0,0.00047376720657083,8.51174408803049e-09,8.704882700679951e-08,-9.64567459498737e-05,-0.0,3.5063851867843596e-07
0.262,0.0,0.0005474563224668469,1.19377334239962e-08,1.0963783300148401e-07,-0.00011590513002086599,-0.0,5.270906091521675e-07
0.282,0.0,0.0006263379527344231,1.60248983532133e-08,1.33884120478372e-07,-0.000137078251291149,-0.0,7.684078309186793e-07
0.302,0.0,0.000710390659802945,2.0928742370344198e-08,1.59226058533446e-07,-0.000159874973453189,-0.0,1.0906433312202927e-06
0.322,0.0,0.000799591596915108,2.6758782690144504e-08,1.84694573145019e-07,-0.000184172011339622,-0.0,1.5119715733997572e-06
