# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_pump_z,Jm_probe_z,Jm_both_y,Jm_pump_y,Jm_probe_y,Jm_both_x,Jm_pump_x,Jm_probe_x,En_both_z,En_pump_z,En_probe_z,En_both_x,En_pump_x,En_probe_x
0.002,0.0,-3.9025002262872e-07,6.3870322709537e-11,6.3875633816186e-11,6.3870322709537e-11,-1.71297223575545e-11,-1.71241080089146e-11,-1.71297223575545e-11,2.6682183611665698e-09,9.805749902650722e-12,2.6682183611665698e-09,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.022,0.0,-6.67208539664262e-06,3.0190516290644496e-11,3.36255658521029e-11,3.0190516290644496e-11,-9.589682385427821e-12,-7.19482096749498e-12,-9.589682385427821e-12,2.66061447783193e-07,-7.2569615892741904e-12,2.66061447783193e-07,-0.0,-0.0,-0.0,1.979974630450193e-12,2.893761936358971e-16,1.979974630450193e-12
0.042,0.0,-1.00055141237505e-05,-1.4229096535226301e-11,1.01148739373644e-11,-1.4229096535226301e-11,4.4315817097228204e-12,1.81985440994098e-11,4.4315817097228204e-12,7.95153472443148e-07,-7.604593756614279e-11,7.95153472443148e-07,-0.0,-0.0,-0.0,1.7677543706677866e-11,-1.0918832212075113e-15,1.7677543706677866e-11
0.062,0.0,-1.03902287571547e-05,-4.1625302531827495e-11,1.8558412219008e-11,-4.1625302531827495e-11,-3.62550331700748e-11,-5.33136268306713e-12,-3.62550331700748e-11,1.37955526957223e-06,-8.13122081705037e-11,1.37955526957223e-06,-0.0,-0.0,-0.0,5.52340653005009e-11,-3.8961328017239616e-15,5.52340653005009e-11
0.082,0.0,-7.82618856938883e-06,-9.401400536558741e-11,2.0143255910089897e-11,-9.401400536558741e-11,-6.78704275758103e-11,-1.10020609869141e-11,-6.78704275758103e-11,1.8250816287225601e-06,-6.28532581502809e-11,1.8250816287225601e-06,-0.0,-0.0,-0.0,1.0347116717115445e-10,-6.0958137289157194e-15,1.0347116717115445e-10
0.102,0.0,-2.31361955588098e-06,-1.79289210097275e-10,6.1497352433205595e-12,-1.79289210097275e-10,-1.1534574853181101e-10,-2.1846955069255e-11,-1.1534574853181101e-10,1.94666225137971e-06,-5.14658313769625e-11,1.94666225137971e-06,-0.0,-0.0,-0.0,1.343880270517283e-10,-6.980264288675462e-15,1.343880270517283e-10
0.122,0.0,6.1469855836460995e-06,-2.97019156457701e-10,-3.6241561437092703e-11,-2.97019156457701e-10,-1.5043731622977302e-10,-1.60421491203554e-11,-1.5043731622977302e-10,1.5752325474979999e-06,-5.91761332143909e-11,1.5752325474979999e-06,-0.0,-0.0,-0.0,1.2328705005131961e-10,-6.583586372136668e-15,1.2328705005131961e-10
0.142,0.0,1.75548674856199e-05,-3.8554599735807197e-10,-7.56663153113403e-11,-3.8554599735807197e-10,-1.7279790112876502e-10,-1.0441307474077e-11,-1.7279790112876502e-10,5.65289043550363e-07,-5.8111096093533796e-11,5.65289043550363e-07,-0.0,-0.0,-0.0,8.444819469317563e-11,-4.129342428206383e-15,8.444819469317563e-11
0.162,0.0,3.19090001849905e-05,-3.47122454817611e-10,-6.60588671166697e-11,-3.47122454817611e-10,-1.65969500720175e-10,-1.61433901139421e-11,-1.65969500720175e-10,-1.20765325167044e-06,-5.96478814816216e-11,-1.20765325167044e-06,-0.0,-0.0,-0.0,1.1903154460103847e-10,8.213553297938707e-16,1.1903154460103847e-10
0.182,0.0,4.92080911995455e-05,-1.85117036102567e-10,-6.38195099768904e-11,-1.85117036102567e-10,-7.05584511356356e-11,-1.58069998672937e-12,-7.05584511356356e-11,-3.8441393282875e-06,4.10832109248411e-12,-3.8441393282875e-06,-0.0,-0.0,-0.0,4.719902678344167e-10,4.25316412792563e-15,4.719902678344167e-10
0.202,0.0,6.94505816362473e-05,1.62249521908068e-10,-4.65390895302691e-11,1.62249521908068e-10,1.11227388813328e-10,9.91174200837625e-12,1.11227388813328e-10,-7.42149504521317e-06,7.09580050912242e-11,-7.42149504521317e-06,-0.0,-0.0,-0.0,1.5944455915242923e-09,-4.889454600038544e-15,1.5944455915242923e-09
0.222,0.0,9.26346463195461e-05,7.16962573389585e-10,-2.3908986074596602e-11,7.16962573389585e-10,3.90274392929737e-10,1.25385890922713e-11,3.90274392929737e-10,-1.20000656955242e-05,8.743690998141321e-11,-1.20000656955242e-05,-0.0,-0.0,-0.0,4.209275769364601e-09,-2.659480198292851e-14,4.209275769364601e-09
0.242,0.0,0.000118758193941226,1.4530736076702698e-09,-4.22025932593394e-11,1.4530736076702698e-09,7.90905699354339e-10,1.96306153055342e-11,7.90905699354339e-10,-1.76242380426117e-05,9.279234451427391e-11,-1.76242380426117e-05,-0.0,-0.0,-0.0,9.378330644133005e-09,-5.735558320093982e-14,9.378330644133005e-09
0.262,0.0,0.000147818867232647,2.4314297389444797e-09,-4.1582533492716796e-11,2.4314297389444797e-09,1.32361868773253e-09,4.0133612826088203e-11,1.32361868773253e-09,-2.4321744482010602e-05,7.62692362845764e-11,-2.4321744482010602e-05,-0.0,-0.0,-0.0,1.8568571584114934e-08,-9.457528327917291e-14,1.8568571584114934e-08
0.282,0.0,0.000179814043158941,3.62495701347125e-09,-3.28681955330976e-11,3.62495701347125e-09,1.95661004493762e-09,5.0319160102993796e-11,1.95661004493762e-09,-3.2105366022519705e-05,6.790791469918461e-11,-3.2105366022519705e-05,-0.0,-0.0,-0.0,3.371530874721317e-08,-1.31797992780914e-13,3.371530874721317e-08
0.302,0.0,0.00021474083313419498,5.00180414421563e-09,-1.0339288260000999e-11,5.00180414421563e-09,2.6592593576058202e-09,3.9101559585502e-11,2.6592593576058202e-09,-4.09729355460435e-05,6.106134915070909e-11,-4.09729355460435e-05,-0.0,-0.0,-0.0,5.728076713766255e-08,-1.72506128380454e-13,5.728076713766255e-08
0.322,0.0,0.000252596083259295,6.47672412127629e-09,8.74138124848547e-12,6.47672412127629e-09,3.44356022250965e-09,5.40632699436628e-11,3.44356022250965e-09,-5.0906625435019106e-05,3.87875933008083e-11,-5.0906625435019106e-05,-0.0,-0.0,-0.0,9.230520824275891e-08,-2.0909935188990998e-13,9.230520824275891e-08
0.342,0.0,0.000293376374582367,7.974473516250269e-09,3.4852612046192606e-11,7.974473516250269e-09,4.20254919490551e-09,3.32330877294673e-11,4.20254919490551e-09,-6.187378737723609e-05,3.47110359774123e-12,-6.187378737723609e-05,-0.0,-0.0,-0.0,1.4244870935497847e-07,-2.307419975474416e-13,1.4244870935497847e-07
0.362,0.0,0.000337078023378577,9.381338780258142e-09,5.10798160033021e-11,9.381338780258142e-09,4.926298398765349e-09,1.7209162091787902e-11,4.926298398765349e-09,-7.38287407714534e-05,-3.5875827505440104e-11,-7.38287407714534e-05,-0.0,-0.0,-0.0,2.12022863782449e-07,-2.1015892329789345e-13,2.12022863782449e-07
0.382,0.0,0.000383697081453931,1.0541870389998901e-08,2.0961465620572503e-11,1.0541870389998901e-08,5.56856337972616e-09,2.23308432560413e-11,5.56856337972616e-09,-8.671472018110541e-05,-6.37713987405645e-11,-8.671472018110541e-05,-0.0,-0.0,-0.0,3.060120830029383e-07,-1.5318787631251176e-13,3.060120830029383e-07
0.402,0.0,0.000433229336470941,1.13707169560633e-08,-4.94527811842171e-12,1.13707169560633e-08,6.01602839169561e-09,8.25292881824114e-12,6.01602839169561e-09,-0.00010046367596748399,-7.616793046205209e-11,-0.00010046367596748399,-0.0,-0.0,-0.0,4.300830177833532e-07,-5.984646436419691e-14,4.300830177833532e-07
0.422,0.0,0.00048567031229364006,1.17591307865747e-08,2.3135041653804e-12,1.17591307865747e-08,6.21490968878913e-09,-5.3162953059775e-12,6.21490968878913e-09,-0.000114997229142856,-6.65698996675646e-11,-0.000114997229142856,-0.0,-0.0,-0.0,5.905797154698415e-07,5.136913082233372e-14,5.905797154698415e-07
0.442,0.0,0.000541015269358394,1.1521480773085401e-08,2.1277566315903498e-12,1.1521480773085401e-08,6.100673667178679e-09,-7.777985814793739e-12,6.100673667178679e-09,-0.000130230878988597,-5.45107679465289e-11,-0.000130230878988597,-0.0,-0.0,-0.0,7.945083269606451e-07,1.5022093120133223e-13,7.945083269606451e-07
0.462,0.0,0.000599259205060516,1.04933350118611e-08,-1.93496926458729e-11,1.04933350118611e-08,5.568879898267261e-09,-2.67910758431362e-11,5.568879898267261e-09,-0.000146075597541252,-6.7772316173978e-11,-0.000146075597541252,-0.0,-0.0,-0.0,1.0495129957834437e-06,2.6497928180005525e-13,1.0495129957834437e-06
0.482,0.0,0.0006603968541682901,8.576565129185609e-09,-2.02708505791915e-11,8.576565129185609e-09,4.57179267723549e-09,-3.87324288712386e-11,4.57179267723549e-09,-0.000162438612574963,-7.96158557401234e-11,-0.000162438612574963,-0.0,-0.0,-0.0,1.3638407650073462e-06,4.192913317606891e-13,1.3638407650073462e-06
0.502,0.0,0.000724422689256852,5.63141097662522e-09,-7.41718319565556e-12,5.63141097662522e-09,3.0566723156898604e-09,-2.7863510362138895e-11,3.0566723156898604e-09,-0.000179224956293271,-7.02074926947173e-11,-0.000179224956293271,-0.0,-0.0,-0.0,1.746296873924165e-06,5.838416773852258e-13,1.746296873924165e-06
0.522,0.0,0.000791330921161476,1.48913331879135e-09,-1.20504411140714e-11,1.48913331879135e-09,9.267234915374341e-10,-2.00353890933117e-11,9.267234915374341e-10,-0.000196339161645132,-5.09597342566672e-11,-0.000196339161645132,-0.0,-0.0,-0.0,2.206192501765363e-06,7.297442855781391e-13,2.206192501765363e-06
0.542,0.0,0.00086111549945348,-3.9567312644850995e-09,-1.30468612348088e-12,-3.9567312644850995e-09,-1.90543233693924e-09,-2.9964220230838604e-11,-1.90543233693924e-09,-0.000213686610162204,-3.19085646309149e-11,-0.000213686610162204,-0.0,-0.0,-0.0,2.7532861465664316e-06,8.359907751737788e-13,2.7532861465664316e-06
0.562,0.0,0.000933770112941309,-1.08373276420606e-08,1.85805066235624e-11,-1.08373276420606e-08,-5.49560304714522e-09,-4.7066055384846603e-11,-5.49560304714522e-09,-0.00023117533929200201,-2.40076752053778e-11,-0.00023117533929200201,-0.0,-0.0,-0.0,3.3977211534903843e-06,9.164892102411986e-13,3.3977211534903843e-06
0.582,0.0,0.00100928819018698,-1.92820617469157e-08,2.8214855633066797e-11,-1.92820617469157e-08,-9.883984085077221e-09,-5.1709381168966206e-11,-9.883984085077221e-09,-0.000248715938877733,-3.4828834223117496e-12,-0.000248715938877733,-0.0,-0.0,-0.0,4.149959355324543e-06,9.43852841938182e-13,4.149959355324543e-06
0.602,0.0,0.00108766290004696,-2.94083149638092e-08,5.541345218935e-12,-2.94083149638092e-08,-1.51371671169837e-08,-5.6211341641783094e-11,-1.51371671169837e-08,-0.00026622109331013,1.34660429140527e-11,-0.00026622109331013,-0.0,-0.0,-0.0,5.020707680391494e-06,9.222101709683591e-13,5.020707680391494e-06
0.622,0.0,0.00116888715223621,-4.12571081482793e-08,-1.0885355081158801e-11,-4.12571081482793e-08,-2.1285692861042903e-08,-4.3091084317109396e-11,-2.1285692861042903e-08,-0.000283605594793067,6.37507446834221e-11,-0.000283605594793067,-0.0,-0.0,-0.0,6.0208384560494114e-06,7.77967727239956e-13,6.0208384560494114e-06
0.642,0.0,0.0012529535979122401,-5.48565758087238e-08,1.2348595767255699e-11,-5.48565758087238e-08,-2.8369010512100298e-08,-1.28244870622499e-11,-2.8369010512100298e-08,-0.000300787932620715,1.19010318512832e-10,-0.000300787932620715,-0.0,-0.0,-0.0,7.161307668547344e-06,4.1313551045404603e-13,7.161307668547344e-06
0.662,0.0,0.00133985463027579,-7.02919608410444e-08,2.87207504369831e-11,-7.02919608410444e-08,-3.6455225431413296e-08,-6.71924207446611e-12,-3.6455225431413296e-08,-0.00031769097666965897,1.4021590836249102e-10,-0.00031769097666965897,-0.0,-0.0,-0.0,8.453074886593024e-06,-1.2138931284410235e-13,8.453074886593024e-06
0.682,0.0,0.0014295823852009401,-8.75649010027341e-08,4.97879537267782e-11,-8.75649010027341e-08,-4.55315436361955e-08,2.60414796489905e-12,-4.55315436361955e-08,-0.000334242449366804,1.2212091940577901e-10,-0.000334242449366804,-0.0,-0.0,-0.0,9.907022779233237e-06,-7.088801375244452e-13,9.907022779233237e-06
0.702,0.0,0.00152212874188228,-1.0668468260813301e-07,5.35346648570318e-11,-1.0668468260813301e-07,-5.55882447363801e-08,2.6062069332591702e-11,-5.55882447363801e-08,-0.000350376066128927,9.98788003636884e-11,-0.000350376066128927,-0.0,-0.0,-0.0,1.1533880942142562e-05,-1.2196712809271147e-12,1.1533880942142562e-05
0.722,0.0,0.0016174853235008,-1.27619699693642e-07,3.51260336627289e-11,-1.27619699693642e-07,-6.66273082909877e-08,5.04182632184244e-11,-6.66273082909877e-08,-0.000366032317596103,6.709463505212911e-11,-0.000366032317596103,-0.0,-0.0,-0.0,1.3344155808836783e-05,-1.6408817183061101e-12,1.3344155808836783e-05
0.742,0.0,0.00171564349791758,-1.5027782701718e-07,3.0985042106822894e-11,-1.5027782701718e-07,-7.864719669791879e-08,5.63079523594263e-11,-7.864719669791879e-08,-0.00038115857829343,3.89802574739634e-11,-0.00038115857829343,-0.0,-0.0,-0.0,1.5348066810630995e-05,-1.9286295810616068e-12,1.5348066810630995e-05
0.762,0.0,0.0018165943783771,-1.7460602277933301e-07,2.04931806953966e-11,-1.7460602277933301e-07,-9.15817933558706e-08,7.85822569360279e-11,-9.15817933558706e-08,-0.00039571004457901,-1.20055848466485e-11,-0.00039571004457901,-0.0,-0.0,-0.0,1.7555490149875234e-05,-1.9910369969088348e-12,1.7555490149875234e-05
