t,j,j_drude,delta
0.0,0.0007165436837788339,-0.00022871114073069211,0.0009452548245095261
0.0019999999999997797,0.000715602195512533,-0.00022189124100493988,0.0009374934365174728
0.0039999999999995595,0.0007145929394812901,-0.00021507768086505993,0.00092967062034635
0.006000000000000227,0.000713516192623131,-0.00020827047817671612,0.000921786670799847
0.008000000000000007,0.0007123722511912599,-0.00020146965076235426,0.0009138419019536142
0.009999999999999787,0.000711161430588383,-0.0001946752164009007,0.0009058366469892837
0.011999999999999567,0.0007098840652035071,-0.0001878871928274816,0.0008977712580309887
0.014000000000000234,0.0007085405082391861,-0.0001811055977330756,0.0008896461059722617
0.016000000000000014,0.000707131131516077,-0.00017433044876426126,0.0008814615802803382
0.017999999999999794,0.000705656325248245,-0.00016756176352289486,0.0008732180887711399
0.019999999999999574,0.000704116497794344,-0.00016079955956582552,0.0008649160573601695
0.02200000000000024,0.0007025120754014171,-0.00015404385440458937,0.0008565559298060064
0.02400000000000002,0.0007008435019645578,-0.00014729466550511804,0.000848138167469676
0.0259999999999998,0.000699111238823913,-0.00014055201028745487,0.0008396632491113679
0.02799999999999958,0.0006973157646111741,-0.00013381590612546027,0.0008311316707366343
0.03000000000000025,0.0006954575751427091,-0.0001270863703465049,0.000822543945489214
0.03200000000000003,0.000693537183343408,-0.00012036342023120915,0.0008139006035746171
0.03399999999999981,0.0006915551191759979,-0.00011364707301313013,0.000805202192189128
0.03599999999999959,0.000689511929550187,-0.00010693734587849179,0.0007964492754286789
0.038000000000000256,0.0006874081781920568,-0.0001002342559658926,0.0007876424341579495
0.040000000000000036,0.000685244445464589,-9.353782036603405e-05,0.0007787822658306231
0.041999999999999815,0.000683021328140748,-8.68480561214116e-05,0.0007698693842621596
0.043999999999999595,0.0006807394391377091,-8.016498022606832e-05,0.0007609044193637775
0.04600000000000026,0.000678399407223466,-7.348860962529482e-05,0.0007518880168487608
0.04800000000000004,0.0006760018767061071,-6.681896121534827e-05,0.0007428208379214554
0.04999999999999982,0.000673547507114448,-6.015605184319254e-05,0.0007337035589576405
0.0519999999999996,0.0006710369728773009,-5.349989830620981e-05,0.0007245368711835108
0.05400000000000027,0.000668470963010773,-4.685051735193147e-05,0.0007153214803627045
0.05600000000000005,0.0006658501808248339,-4.0207925677766186e-05,0.0007060581065026001
0.05799999999999983,0.000663175343661939,-3.3572139930739775e-05,0.0006967474835926788
0.05999999999999961,0.000660447182677627,-2.694317670719793e-05,0.0006873903593848249
0.06200000000000028,0.000657666442665612,-2.0321052552575797e-05,0.0006779874952181878
0.06400000000000006,0.0006548338819187141,-1.3705783961097918e-05,0.000668539665879812
0.06599999999999984,0.0006519502721049881,-7.09738737553293e-06,0.000659047659480521
0.06799999999999962,0.000649016398130873,-4.958791869365595e-07,0.0006495122773178095
0.07000000000000028,0.000646033057961651,6.098724265639263e-06,0.0006399343336960117
0.07200000000000006,0.0006430010623774959,1.2686406695370903e-05,0.000630314655682125
0.07399999999999984,0.0006399212346567449,1.9267151867940356e-05,0.0006206540827888046
0.07599999999999962,0.000636794410195234,2.5840943601797972e-05,0.000610953466593436
0.07800000000000029,0.000633621436084699,3.240776576839688e-05,0.0006012136703163021
0.08000000000000007,0.0006304031706815591,3.89676022924685e-05,0.0005914355683890906
0.08199999999999985,0.0006271404831977961,4.552043715225986e-05,0.0005816200460455362
0.08399999999999963,0.0006238342533379081,5.2066254379791183e-05,0.0005717679989581169
