# Real time calculation: 
# Ac_ext: External vector potential field
# E_ext: External electric field
# Ac_tot: Total vector potential field
# E_tot: Total electric field
# Jm: Matter current density (electrons)
# 1:Time[fs] 2:Ac_ext_x[fs*V/Angstrom] 3:Ac_ext_y[fs*V/Angstrom] 4:Ac_ext_z[fs*V/Angstrom] 5:E_ext_x[V/Angstrom] 6:E_ext_y[V/Angstrom] 7:E_ext_z[V/Angstrom] 8:Ac_tot_x[fs*V/Angstrom] 9:Ac_tot_y[fs*V/Angstrom] 10:Ac_tot_z[fs*V/Angstrom] 11:E_tot_x[V/Angstrom] 12:E_tot_y[V/Angstrom] 13:E_tot_z[V/Angstrom]  14:Jm_x[1/fs*Angstrom^2] 15:Jm_y[1/fs*Angstrom^2] 16:Jm_z[1/fs*Angstrom^2] 
      0.00200000 -0.746673748805651E-009  0.000000000000000E+000  0.000000000000000E+000  0.373336887697226E-006  0.000000000000000E+000  0.000000000000000E+000 -0.746673748805651E-009  0.000000000000000E+000  0.000000000000000E+000  0.373336887697226E-006  0.000000000000000E+000  0.000000000000000E+000  -0.261333413757405E-008  0.215288525135143E-009 -0.100640288998494E-009 
      0.00400000 -0.305790972792448E-008  0.000000000000000E+000  0.000000000000000E+000  0.115561803071058E-005  0.000000000000000E+000  0.000000000000000E+000 -0.305790972792448E-008  0.000000000000000E+000  0.000000000000000E+000  0.115561803071058E-005  0.000000000000000E+000  0.000000000000000E+000  -0.104075052968316E-007  0.211026164533043E-009 -0.102659768128836E-009 
      0.00600000 -0.704052682591118E-008  0.000000000000000E+000  0.000000000000000E+000  0.199130861990318E-005  0.000000000000000E+000  0.000000000000000E+000 -0.704052682591118E-008  0.000000000000000E+000  0.000000000000000E+000  0.199130861990318E-005  0.000000000000000E+000  0.000000000000000E+000  -0.236756681677573E-007  0.209103444828313E-009 -0.107496683301503E-009 
      0.00800000 -0.128013394184824E-007  0.000000000000000E+000  0.000000000000000E+000  0.288040639885592E-005  0.000000000000000E+000  0.000000000000000E+000 -0.128013394184824E-007  0.000000000000000E+000  0.000000000000000E+000  0.288040639885592E-005  0.000000000000000E+000  0.000000000000000E+000  -0.427295269955728E-007  0.208626886738322E-009 -0.113823634023616E-009 
      0.01000000 -0.204471570782634E-007  0.000000000000000E+000  0.000000000000000E+000  0.382290896602300E-005  0.000000000000000E+000  0.000000000000000E+000 -0.204471570782634E-007  0.000000000000000E+000  0.000000000000000E+000  0.382290896602300E-005  0.000000000000000E+000  0.000000000000000E+000  -0.678710766045580E-007  0.207298377272717E-009 -0.119367432102238E-009 
      0.01200000 -0.300847842845945E-007  0.000000000000000E+000  0.000000000000000E+000  0.481881377476187E-005  0.000000000000000E+000  0.000000000000000E+000 -0.300847842845945E-007  0.000000000000000E+000  0.000000000000000E+000  0.481881377476187E-005  0.000000000000000E+000  0.000000000000000E+000  -0.993907005546107E-007  0.202326207255886E-009 -0.122425007305060E-009 
      0.01400000 -0.418210201332941E-007  0.000000000000000E+000  0.000000000000000E+000  0.586811813331151E-005  0.000000000000000E+000  0.000000000000000E+000 -0.418210201332941E-007  0.000000000000000E+000  0.000000000000000E+000  0.586811813331151E-005  0.000000000000000E+000  0.000000000000000E+000  -0.137566619006796E-006  0.193646397405552E-009 -0.122627529928133E-009 
      0.01600000 -0.557626580465106E-007  0.000000000000000E+000  0.000000000000000E+000  0.697081920483675E-005  0.000000000000000E+000  0.000000000000000E+000 -0.557626580465106E-007  0.000000000000000E+000  0.000000000000000E+000  0.697081920483675E-005  0.000000000000000E+000  0.000000000000000E+000  -0.182668560835974E-006  0.184327763836979E-009 -0.121332642503516E-009 
      0.01800000 -0.720164854825025E-007  0.000000000000000E+000  0.000000000000000E+000  0.812691400739262E-005  0.000000000000000E+000  0.000000000000000E+000 -0.720164854825025E-007  0.000000000000000E+000  0.000000000000000E+000  0.812691400739262E-005  0.000000000000000E+000  0.000000000000000E+000  -0.234963800455405E-006  0.178263499876430E-009 -0.120647650124552E-009 
      0.02000000 -0.906892836454944E-007  0.000000000000000E+000  0.000000000000000E+000  0.933639941396194E-005  0.000000000000000E+000  0.000000000000000E+000 -0.906892836454944E-007  0.000000000000000E+000  0.000000000000000E+000  0.933639941396194E-005  0.000000000000000E+000  0.000000000000000E+000  -0.294721916942924E-006  0.178207134093792E-009 -0.121090251321503E-009 
      0.02200000 -0.111887827195534E-006  0.000000000000000E+000  0.000000000000000E+000  0.105992721524563E-004  0.000000000000000E+000  0.000000000000000E+000 -0.111887827195534E-006  0.000000000000000E+000  0.000000000000000E+000  0.105992721524563E-004  0.000000000000000E+000  0.000000000000000E+000  -0.362216062575045E-006  0.184675685373760E-009 -0.120752656239373E-009 
      0.02400000 -0.135718883958316E-006  0.000000000000000E+000  0.000000000000000E+000  0.119155288056988E-004  0.000000000000000E+000  0.000000000000000E+000 -0.135718883958316E-006  0.000000000000000E+000  0.000000000000000E+000  0.119155288056988E-004  0.000000000000000E+000  0.000000000000000E+000  -0.437720517802979E-006  0.195942698643407E-009 -0.117321175812066E-009 
      0.02600000 -0.162289214635166E-006  0.000000000000000E+000  0.000000000000000E+000  0.132851658115055E-004  0.000000000000000E+000  0.000000000000000E+000 -0.162289214635166E-006  0.000000000000000E+000  0.000000000000000E+000  0.132851658115055E-004  0.000000000000000E+000  0.000000000000000E+000  -0.521506877783388E-006  0.209545856262220E-009 -0.110506755593694E-009 
      0.02800000 -0.191705572512814E-006  0.000000000000000E+000  0.000000000000000E+000  0.147081794625770E-004  0.000000000000000E+000  0.000000000000000E+000 -0.191705572512814E-006  0.000000000000000E+000  0.000000000000000E+000  0.147081794625770E-004  0.000000000000000E+000  0.000000000000000E+000  -0.613842324707927E-006  0.224105665718540E-009 -0.102280796825074E-009 
      0.03000000 -0.224074703173416E-006  0.000000000000000E+000  0.000000000000000E+000  0.161845659066280E-004  0.000000000000000E+000  0.000000000000000E+000 -0.224074703173416E-006  0.000000000000000E+000  0.000000000000000E+000  0.161845659066280E-004  0.000000000000000E+000  0.000000000000000E+000  -0.714991148874903E-006  0.239898638590009E-009 -0.951005562257467E-010 
      0.03200000 -0.259503344204464E-006  0.000000000000000E+000  0.000000000000000E+000  0.177143211463252E-004  0.000000000000000E+000  0.000000000000000E+000 -0.259503344204464E-006  0.000000000000000E+000  0.000000000000000E+000  0.177143211463252E-004  0.000000000000000E+000  0.000000000000000E+000  -0.825217467675734E-006  0.258109573694365E-009 -0.901124027209829E-010 
      0.03400000 -0.298098224908683E-006  0.000000000000000E+000  0.000000000000000E+000  0.192974410392849E-004  0.000000000000000E+000  0.000000000000000E+000 -0.298098224908683E-006  0.000000000000000E+000  0.000000000000000E+000  0.192974410392849E-004  0.000000000000000E+000  0.000000000000000E+000  -0.944786300230815E-006  0.279769961130538E-009 -0.868399569169297E-010 
      0.03600000 -0.339966066014170E-006  0.000000000000000E+000  0.000000000000000E+000  0.209339212981934E-004  0.000000000000000E+000  0.000000000000000E+000 -0.339966066014170E-006  0.000000000000000E+000  0.000000000000000E+000  0.209339212981934E-004  0.000000000000000E+000  0.000000000000000E+000  -0.107396213550311E-005  0.305186070603959E-009 -0.841964282311065E-010 
      0.03800000 -0.385213579384186E-006  0.000000000000000E+000  0.000000000000000E+000  0.226237574906325E-004  0.000000000000000E+000  0.000000000000000E+000 -0.385213579384186E-006  0.000000000000000E+000  0.000000000000000E+000  0.226237574906325E-004  0.000000000000000E+000  0.000000000000000E+000  -0.121300659480837E-005  0.333916701600282E-009 -0.815828825438397E-010 
      0.04000000 -0.433947467727366E-006  0.000000000000000E+000  0.000000000000000E+000  0.243669450392884E-004  0.000000000000000E+000  0.000000000000000E+000 -0.433947467727366E-006  0.000000000000000E+000  0.000000000000000E+000  0.243669450392884E-004  0.000000000000000E+000  0.000000000000000E+000  -0.136217721107263E-005  0.365120051096390E-009 -0.791754082673975E-010 
      0.04200000 -0.486274424307614E-006  0.000000000000000E+000  0.000000000000000E+000  0.261634792217965E-004  0.000000000000000E+000  0.000000000000000E+000 -0.486274424307614E-006  0.000000000000000E+000  0.000000000000000E+000  0.261634792217965E-004  0.000000000000000E+000  0.000000000000000E+000  -0.152172772649288E-005  0.398163678071210E-009 -0.774213558643850E-010 
      0.04400000 -0.542301132654271E-006  0.000000000000000E+000  0.000000000000000E+000  0.280133551708749E-004  0.000000000000000E+000  0.000000000000000E+000 -0.542301132654271E-006  0.000000000000000E+000  0.000000000000000E+000  0.280133551708749E-004  0.000000000000000E+000  0.000000000000000E+000  -0.169190890984442E-005  0.433093562078933E-009 -0.763384727749546E-010 
      0.04600000 -0.602134266272257E-006  0.000000000000000E+000  0.000000000000000E+000  0.299165678743117E-004  0.000000000000000E+000  0.000000000000000E+000 -0.602134266272257E-006  0.000000000000000E+000  0.000000000000000E+000  0.299165678743117E-004  0.000000000000000E+000  0.000000000000000E+000  -0.187296895534549E-005  0.470543941043471E-009 -0.753210617495703E-010 
      0.04800000 -0.665880488351951E-006  0.000000000000000E+000  0.000000000000000E+000  0.318731121748379E-004  0.000000000000000E+000  0.000000000000000E+000 -0.665880488351951E-006  0.000000000000000E+000  0.000000000000000E+000  0.318731121748379E-004  0.000000000000000E+000  0.000000000000000E+000  -0.206515325555422E-005  0.511332059523857E-009 -0.736657490292485E-010 
      0.05000000 -0.733646451479677E-006  0.000000000000000E+000  0.000000000000000E+000  0.338829827704247E-004  0.000000000000000E+000  0.000000000000000E+000 -0.733646451479677E-006  0.000000000000000E+000  0.000000000000000E+000  0.338829827704247E-004  0.000000000000000E+000  0.000000000000000E+000  -0.226870385421278E-005  0.556175469986035E-009 -0.711787535333735E-010 
      0.05200000 -0.805538797347499E-006  0.000000000000000E+000  0.000000000000000E+000  0.359461742139418E-004  0.000000000000000E+000  0.000000000000000E+000 -0.805538797347499E-006  0.000000000000000E+000  0.000000000000000E+000  0.359461742139418E-004  0.000000000000000E+000  0.000000000000000E+000  -0.248385905209179E-005  0.605499859330973E-009 -0.681285834034674E-010 
      0.05400000 -0.881664156463790E-006  0.000000000000000E+000  0.000000000000000E+000  0.380626809135448E-004  0.000000000000000E+000  0.000000000000000E+000 -0.881664156463790E-006  0.000000000000000E+000  0.000000000000000E+000  0.380626809135448E-004  0.000000000000000E+000  0.000000000000000E+000  -0.271085346730218E-005  0.659310269034404E-009 -0.647166128054090E-010 
      0.05600000 -0.962129147863197E-006  0.000000000000000E+000  0.000000000000000E+000  0.402324971323692E-004  0.000000000000000E+000  0.000000000000000E+000 -0.962129147863197E-006  0.000000000000000E+000  0.000000000000000E+000  0.402324971323692E-004  0.000000000000000E+000  0.000000000000000E+000  -0.294991840988382E-005  0.717401653562648E-009 -0.608043700519286E-010 
      0.05800000 -0.104704037881691E-005  0.000000000000000E+000  0.000000000000000E+000  0.424556169886884E-004  0.000000000000000E+000  0.000000000000000E+000 -0.104704037881691E-005  0.000000000000000E+000  0.000000000000000E+000  0.424556169886884E-004  0.000000000000000E+000  0.000000000000000E+000  -0.320128211761201E-005  0.779836907516178E-009 -0.561159545586159E-010 
      0.06000000 -0.113650444454314E-005  0.000000000000000E+000  0.000000000000000E+000  0.447320344560041E-004  0.000000000000000E+000  0.000000000000000E+000 -0.113650444454314E-005  0.000000000000000E+000  0.000000000000000E+000  0.447320344560041E-004  0.000000000000000E+000  0.000000000000000E+000  -0.346516956588369E-005  0.847162824757937E-009 -0.505163380715117E-010 
      0.06200000 -0.123062792791710E-005  0.000000000000000E+000  0.000000000000000E+000  0.470617433628339E-004  0.000000000000000E+000  0.000000000000000E+000 -0.123062792791710E-005  0.000000000000000E+000  0.000000000000000E+000  0.470617433628339E-004  0.000000000000000E+000  0.000000000000000E+000  -0.374180200649306E-005  0.920149901768070E-009 -0.440908581254903E-010 
      0.06400000 -0.132951739918182E-005  0.000000000000000E+000  0.000000000000000E+000  0.494447373930698E-004  0.000000000000000E+000  0.000000000000000E+000 -0.132951739918182E-005  0.000000000000000E+000  0.000000000000000E+000  0.494447373930698E-004  0.000000000000000E+000  0.000000000000000E+000  -0.403139659220102E-005  0.999383283927035E-009 -0.371052222471652E-010 
      0.06600000 -0.143327941565798E-005  0.000000000000000E+000  0.000000000000000E+000  0.518810100855440E-004  0.000000000000000E+000  0.000000000000000E+000 -0.143327941565798E-005  0.000000000000000E+000  0.000000000000000E+000  0.518810100855440E-004  0.000000000000000E+000  0.000000000000000E+000  -0.433416625538680E-005  0.108504524598484E-008 -0.299158830257296E-010 
      0.06800000 -0.154202052145471E-005  0.000000000000000E+000  0.000000000000000E+000  0.543705548344842E-004  0.000000000000000E+000  0.000000000000000E+000 -0.154202052145471E-005  0.000000000000000E+000  0.000000000000000E+000  0.543705548344842E-004  0.000000000000000E+000  0.000000000000000E+000  -0.465031974321511E-005  0.117698869901125E-008 -0.228100254128345E-010 
      0.07000000 -0.165584724717992E-005  0.000000000000000E+000  0.000000000000000E+000  0.569133648892718E-004  0.000000000000000E+000  0.000000000000000E+000 -0.165584724717992E-005  0.000000000000000E+000  0.000000000000000E+000  0.569133648892718E-004  0.000000000000000E+000  0.000000000000000E+000  -0.498006163414820E-005  0.127507814819157E-008 -0.158937735933978E-010 
      0.07200000 -0.177486610965057E-005  0.000000000000000E+000  0.000000000000000E+000  0.595094333544358E-004  0.000000000000000E+000  0.000000000000000E+000 -0.177486610965057E-005  0.000000000000000E+000  0.000000000000000E+000  0.595094333544358E-004  0.000000000000000E+000  0.000000000000000E+000  -0.532359222527630E-005  0.137960635063319E-008 -0.919224500402444E-011 
      0.07400000 -0.189918361160366E-005  0.000000000000000E+000  0.000000000000000E+000  0.621587531899948E-004  0.000000000000000E+000  0.000000000000000E+000 -0.189918361160366E-005  0.000000000000000E+000  0.000000000000000E+000  0.621587531899948E-004  0.000000000000000E+000  0.000000000000000E+000  -0.568110728812253E-005  0.149139979191769E-008 -0.284191484969593E-011 
      0.07600000 -0.202890624140614E-005  0.000000000000000E+000  0.000000000000000E+000  0.648613172109288E-004  0.000000000000000E+000  0.000000000000000E+000 -0.202890624140614E-005  0.000000000000000E+000  0.000000000000000E+000  0.648613172109288E-004  0.000000000000000E+000  0.000000000000000E+000  -0.605279781990940E-005  0.161139544154715E-008  0.293220116715135E-011 
      0.07800000 -0.216414047276598E-005  0.000000000000000E+000  0.000000000000000E+000  0.676171180877471E-004  0.000000000000000E+000  0.000000000000000E+000 -0.216414047276598E-005  0.000000000000000E+000  0.000000000000000E+000  0.676171180877471E-004  0.000000000000000E+000  0.000000000000000E+000  -0.643884996110103E-005  0.174000261715604E-008  0.808351431231455E-011 
      0.08000000 -0.230499276444259E-005  0.000000000000000E+000  0.000000000000000E+000  0.704261483461538E-004  0.000000000000000E+000  0.000000000000000E+000 -0.230499276444259E-005  0.000000000000000E+000  0.000000000000000E+000  0.704261483461538E-004  0.000000000000000E+000  0.000000000000000E+000  -0.683944510242698E-005  0.187686811194729E-008  0.129124373033412E-010 
      0.08200000 -0.245156955995742E-005  0.000000000000000E+000  0.000000000000000E+000  0.732884003671915E-004  0.000000000000000E+000  0.000000000000000E+000 -0.245156955995742E-005  0.000000000000000E+000  0.000000000000000E+000  0.732884003671915E-004  0.000000000000000E+000  0.000000000000000E+000  -0.725475999869948E-005  0.202132291552928E-008  0.178758512719401E-010 
