# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,6.165006884323495e-274
-7.989995650282732,7.037628527932608e-271
-7.979991300565463,7.718799578497693e-268
-7.969986950848195,8.133995727906471e-265
-7.9599826011309265,8.235480989117798e-262
-7.9499782514136585,8.011336222679168e-259
-7.93997390169639,7.487761809991621e-256
-7.929969551979122,6.724039735579275e-253
-7.919965202261853,5.801493778907497e-250
-7.909960852544585,4.809288445744605e-247
-7.899956502827316,3.830481646424898e-244
-7.889952153110048,2.9312823161461312e-241
-7.8799478033927794,2.1552306457838835e-238
-7.8699434536755115,1.5225159481239426e-235
-7.859939103958243,1.0333848531324952e-232
-7.849934754240975,6.738987279532541e-230
-7.839930404523706,4.222402710480046e-227
-7.829926054806438,2.541893259988283e-224
-7.819921705089169,1.470238496707447e-221
-7.809917355371901,8.170549782068143e-219
-7.799913005654632,4.362625918304911e-216
-7.7899086559373645,2.2380927319523457e-213
-7.779904306220096,1.1031683574975363e-210
-7.769899956502828,5.224435271474612e-208
-7.759895606785559,2.3772287528834064e-205
-7.749891257068291,1.0392903592023311e-202
-7.739886907351022,4.365533973498564e-200
-7.729882557633754,1.7618650983192884e-197
-7.719878207916485,6.83192368390095e-195
-7.7098738581992174,2.5453570536650177e-192
-7.699869508481949,9.111503771791128e-190
-7.689865158764681,3.133771658884426e-187
-7.679860809047412,1.035573416070815e-184
-7.669856459330144,3.287994020434154e-182
-7.659852109612875,1.0030395667111897e-179
-7.649847759895607,2.9399665099940725e-177
-7.639843410178338,8.279504392667431e-175
-7.62983906046107,2.240290407035217e-172
-7.619834710743802,5.824286299094989e-170
-7.609830361026534,1.454855770856948e-167
-7.599826011309265,3.491696009644333e-165
-7.589821661591997,8.051793312219568e-163
-7.579817311874728,1.783975887355095e-160
-7.56981296215746,3.797746703331974e-158
-7.559808612440191,7.767909667720614e-156
-7.549804262722923,1.5265956338274174e-153
-7.5397999130056546,2.8826113140332676e-151
-7.529795563288387,5.229870611319807e-149
-7.519791213571118,9.116731746053628e-147
-7.50978686385385,1.5269731237619154e-144
-7.499782514136581,2.4573568650490392e-142
