# Units: Energy [eV], DOS [1/eV]
energy,dos
-8.0,7.455847924316767e-256
-7.989995650282732,6.694216557416e-253
-7.979991300565463,5.774717120376655e-250
-7.969986950848195,4.7861897713658276e-247
-7.9599826011309265,3.8113370616237114e-244
-7.9499782514136585,2.916037118253597e-241
-7.93997390169639,2.143566621934254e-238
-7.929969551979122,1.5139417808823048e-235
-7.919965202261853,1.027329161946392e-232
-7.909960852544585,6.697894671304981e-230
-7.899956502827316,4.195611526098371e-227
-7.889952153110048,2.525111081468782e-224
-7.8799478033927794,1.460138226852136e-221
-7.8699434536755115,8.112145345975103e-219
-7.859939103958243,4.3301779947785953e-216
-7.849934754240975,2.2207724004090716e-213
-7.839930404523706,1.0942854792741466e-210
-7.829926054806438,5.180664980718799e-208
-7.819921705089169,2.356506671732259e-205
-7.809917355371901,1.0298646177325194e-202
-7.799913005654632,4.324340739224562e-200
-7.7899086559373645,1.7445683496926727e-197
-7.779904306220096,6.762143635011659e-195
-7.769899956502828,2.5183096067084715e-192
-7.759895606785559,9.010775937062136e-190
-7.749891257068291,3.097730318802271e-187
-7.739886907351022,1.0231831516902317e-184
-7.729882557633754,3.247069045112302e-182
-7.719878207916485,9.900520987814266e-180
-7.7098738581992174,2.900367096079296e-177
-7.699869508481949,8.16349818342279e-175
-7.689865158764681,2.2076389986552452e-172
-7.679860809047412,5.735988311237935e-170
-7.669856459330144,1.4319139492360396e-167
-7.659852109612875,3.43442521717162e-165
-7.649847759895607,7.914431286373481e-163
-7.639843410178338,1.7523219031698847e-160
-7.62983906046107,3.7276628015674014e-158
-7.619834710743802,7.618823840672511e-156
-7.609830361026534,1.49612491925011e-153
-7.599826011309265,2.822776063929075e-151
-7.589821661591997,5.116979494040551e-149
-7.579817311874728,8.912091703065217e-147
-7.56981296215746,1.4913321427599373e-144
-7.559808612440191,2.3977169712926743e-142
-7.549804262722923,3.703823756102833e-140
-7.5397999130056546,5.497074449564272e-138
-7.529795563288387,7.838661190273476e-136
-7.519791213571118,1.0739429208395232e-133
-7.50978686385385,1.41367509174219e-131
-7.499782514136581,1.7879163133063034e-129
-7.489778164419313,2.1725712252308695e-127
-7.479773814702044,2.5364727572727514e-125
-7.469769464984776,2.84521977807525e-123
-7.4597651152675075,3.066415324542095e-121
-7.44976076555024,3.17523437215172e-119
-7.439756415832971,3.1590054275455834e-117
-7.429752066115703,3.019637869070317e-115
-7.419747716398434,2.773252439768794e-113
-7.409743366681166,2.447113704283949e-111
-7.399739016963897,2.0746711524825177e-109
-7.389734667246629,1.689954237322048e-107
-7.3797303175293605,1.3226087044569487e-105
-7.3697259678120925,9.945320446850818e-104
-7.359721618094824,7.185175701593896e-102
-7.349717268377556,4.987552339753921e-100
-7.339712918660287,3.326360226938999e-98
