t,j,j_drude,delta
0.0,0.0036461652439637345,0.001984140462934838,0.0016620247810288963
0.0019999999999997797,0.0036586507395416513,0.0019868306353586994,0.0016718201041829518
0.0039999999999995595,0.0036709240777786814,0.001989521287185338,0.0016814027905933432
0.006000000000000227,0.0036829834599643382,0.0019922124123181815,0.0016907710476461568
0.008000000000000007,0.0036948271215139854,0.001994904004661654,0.0016999231168523315
0.009999999999999787,0.003706453332319876,0.001997596058121186,0.0017088572741986896
0.011999999999999567,0.0037178603971429885,0.0020002885666032134,0.0017175718305397752
0.014000000000000234,0.003729046656028052,0.002002981524015218,0.001726065132012834
0.016000000000000014,0.003740010484714688,0.002005674924265714,0.0017343355604489737
0.017999999999999794,0.0037507502950169234,0.0020083687612642734,0.00174238153375265
0.019999999999999574,0.0037612645351522305,0.002011063028921535,0.0017502015062306957
0.02200000000000024,0.003771551690015443,0.002013757721149217,0.001757793968866226
0.02400000000000002,0.003781610281408115,0.002016452831860136,0.001765157449547979
0.0259999999999998,0.0037914388682442858,0.0020191483549682103,0.0017722905132760754
0.02799999999999958,0.003801036046756308,0.002021844284388473,0.001779191762367835
0.03000000000000025,0.0038104004507194004,0.002024540614037095,0.0017858598366823054
0.03200000000000003,0.003819530751702028,0.002027237337831386,0.0017922934138706421
0.03399999999999981,0.0038284256593371807,0.0020299344496898146,0.001798491209647366
0.03599999999999959,0.003837083921599978,0.002032631943532018,0.0018044519780679598
0.038000000000000256,0.003845504325073345,0.002035329813278815,0.0018101745117945298
0.040000000000000036,0.0038536856951871847,0.002038028052852211,0.0018156576423349734
0.041999999999999815,0.003861626896424023,0.002040726656175433,0.00182090024024859
0.043999999999999595,0.0038693268324943987,0.0020434256171729137,0.001825901215321485
0.04600000000000026,0.003876784446492705,0.0020461249297703196,0.0018306595167223855
0.04800000000000004,0.003883998721047755,0.0020488245878945693,0.0018351741331531857
0.04999999999999982,0.0038909686784802298,0.0020515245854738308,0.001839444093006399
0.0519999999999996,0.003897693380973427,0.002054224916437547,0.0018434684645358803
0.05400000000000027,0.0039041719307559486,0.0020569255747164387,0.0018472463560395098
0.05600000000000005,0.003910403470288425,0.0020596265542425236,0.0018507769160459016
0.05799999999999983,0.003916387182442905,0.0020623278489491264,0.0018540593334937785
0.05999999999999961,0.003922122290663579,0.0020650294527708945,0.0018570928378926848
0.06200000000000028,0.003927608059100902,0.0020677313596438023,0.0018598766994570998
0.06400000000000006,0.003932843792716394,0.0020704335635051726,0.0018624102292112217
0.06599999999999984,0.003937828837360732,0.002073136058293688,0.0018646927790670438
0.06799999999999962,0.003942562579831745,0.002075838837949396,0.0018667237418823492
0.07000000000000028,0.00394704444792115,0.002078541896413736,0.0018685025515074141
0.07200000000000006,0.003951273910458569,0.002081245227629533,0.0018700286828290356
0.07399999999999984,0.003955250477359272,0.002083948825541025,0.0018713016518182475
0.07599999999999962,0.003958973699678892,0.0020866526840938723,0.00187232101558502
