# Excitation
# nelec: Number of excited electrons
# nhole: Number of excited holes
# 1:time[fs] 2:nelec[none] 3:nhole[none]
  0.200000000000000E-002  0.241260117489847E-014  0.123590098155546E-007
  0.300000000000000E+002  0.795148054499673E+001  0.795301926537206E+001
