# Excitation
# nelec: Number of excited electrons
# nhole: Number of excited holes
# 1:time[fs] 2:nelec[none] 3:nhole[none]
  0.200000000000000E-002  0.241260106067304E-014  0.123590098155546E-007
  0.300000000000000E+002  0.795117860483576E+001  0.795271299920319E+001
