# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233455656959566E+005  0.000000000000000E+000 
      0.02000000 -0.233455656960226E+005 -0.660076378621682E-007 
      0.04000000 -0.233455656960233E+005 -0.667129732622982E-007 
      0.06000000 -0.233455656960240E+005 -0.673688114413665E-007 
      0.08000000 -0.233455656960247E+005 -0.680215560441184E-007 
      0.10000000 -0.233455656960253E+005 -0.686402713073903E-007 
      0.12000000 -0.233455656960259E+005 -0.692992030627749E-007 
      0.14000000 -0.233455656960266E+005 -0.699210119023633E-007 
      0.16000000 -0.233455656960272E+005 -0.705521014709007E-007 
      0.18000000 -0.233455656960278E+005 -0.711708167341726E-007 
      0.20000000 -0.233455656960284E+005 -0.717802512684955E-007 
      0.22000000 -0.233455656960290E+005 -0.723989665317674E-007 
      0.24000000 -0.233455656960297E+005 -0.730207753713557E-007 
      0.26000000 -0.233455656960302E+005 -0.736023677188314E-007 
      0.28000000 -0.233455656960308E+005 -0.742118022531542E-007 
      0.30000000 -0.233455656960315E+005 -0.748305175164262E-007 
      0.32000000 -0.233455656960321E+005 -0.754399520507491E-007 
      0.34000000 -0.233455656960327E+005 -0.760370122798065E-007 
      0.36000000 -0.233455656960333E+005 -0.766402596614967E-007 
      0.38000000 -0.233455656960338E+005 -0.772156648563396E-007 
      0.40000000 -0.233455656960344E+005 -0.778158186617134E-007 
      0.42000000 -0.233455656960350E+005 -0.783974110091890E-007 
      0.44000000 -0.233455656960356E+005 -0.790006583908792E-007 
      0.46000000 -0.233455656960362E+005 -0.796008121962529E-007 
      0.48000000 -0.233455656960368E+005 -0.801854981200449E-007 
      0.50000000 -0.233455656960374E+005 -0.807516225859388E-007 
      0.52000000 -0.233455656960380E+005 -0.813579635439453E-007 
      0.54000000 -0.233455656960386E+005 -0.819302751624718E-007 
      0.56000000 -0.233455656960391E+005 -0.825211482388966E-007 
      0.58000000 -0.233455656960397E+005 -0.831027405863722E-007 
      0.60000000 -0.233455656960403E+005 -0.836936136627969E-007 
      0.62000000 -0.233455656960409E+005 -0.842504573997417E-007 
      0.64000000 -0.233455656960415E+005 -0.848258625945846E-007 
      0.66000000 -0.233455656960420E+005 -0.854074549420602E-007 
      0.68000000 -0.233455656960426E+005 -0.860199830526994E-007 
      0.70000000 -0.233455656960432E+005 -0.865830139422769E-007 
      0.72000000 -0.233455656960438E+005 -0.871522319844871E-007 
      0.74000000 -0.233455656960444E+005 -0.877338243319628E-007 
      0.76000000 -0.233455656960449E+005 -0.883030423741730E-007 
      0.78000000 -0.233455656960455E+005 -0.888753539926995E-007 
      0.80000000 -0.233455656960461E+005 -0.894507591875424E-007 
      0.82000000 -0.233455656960467E+005 -0.900230708060690E-007 
      0.84000000 -0.233455656960472E+005 -0.905953824245955E-007 
      0.86000000 -0.233455656960478E+005 -0.911738811957548E-007 
      0.88000000 -0.233455656960484E+005 -0.917245377800668E-007 
      0.90000000 -0.233455656960489E+005 -0.922875686696443E-007 
      0.92000000 -0.233455656960495E+005 -0.928629738644872E-007 
      0.94000000 -0.233455656960501E+005 -0.934321919066974E-007 
      0.96000000 -0.233455656960506E+005 -0.940014099489076E-007 
      0.98000000 -0.233455656960512E+005 -0.945582536858524E-007 
      1.00000000 -0.233455656960518E+005 -0.951398460333280E-007 
      1.02000000 -0.233455656960523E+005 -0.956905026176401E-007 
      1.04000000 -0.233455656960529E+005 -0.962659078124830E-007 
      1.06000000 -0.233455656960534E+005 -0.968041900915296E-007 
      1.08000000 -0.233455656960540E+005 -0.973610338284743E-007 
      1.10000000 -0.233455656960546E+005 -0.979395325996336E-007 
      1.12000000 -0.233455656960551E+005 -0.984932827602620E-007 
      1.14000000 -0.233455656960557E+005 -0.990686879551049E-007 
      1.16000000 -0.233455656960562E+005 -0.996162509631006E-007 
      1.18000000 -0.233455656960568E+005 -0.100191656157944E-006 
      1.20000000 -0.233455656960574E+005 -0.100745406318572E-006 
      1.22000000 -0.233455656960579E+005 -0.101305343631833E-006 
      1.24000000 -0.233455656960585E+005 -0.101865280945094E-006 
      1.26000000 -0.233455656960591E+005 -0.102437592563621E-006 
      1.28000000 -0.233455656960596E+005 -0.102969687690035E-006 
      1.30000000 -0.233455656960602E+005 -0.103554373613827E-006 
      1.32000000 -0.233455656960608E+005 -0.104123591656037E-006 
      1.34000000 -0.233455656960613E+005 -0.104661873935083E-006 
      1.36000000 -0.233455656960619E+005 -0.105221811248344E-006 
      1.38000000 -0.233455656960624E+005 -0.105766280680024E-006 
      1.40000000 -0.233455656960630E+005 -0.106332405145918E-006 
      1.42000000 -0.233455656960635E+005 -0.106876874577597E-006 
      1.44000000 -0.233455656960641E+005 -0.107446092619807E-006 
      1.46000000 -0.233455656960646E+005 -0.107990562051486E-006 
      1.48000000 -0.233455656960652E+005 -0.108550499364748E-006 
      1.50000000 -0.233455656960657E+005 -0.109094968796427E-006 
      1.52000000 -0.233455656960663E+005 -0.109651812533372E-006 
      1.54000000 -0.233455656960668E+005 -0.110208656270316E-006 
      1.56000000 -0.233455656960674E+005 -0.110768593583578E-006 
      1.58000000 -0.233455656960680E+005 -0.111325437320522E-006 
      1.60000000 -0.233455656960685E+005 -0.111869906752202E-006 
      1.62000000 -0.233455656960690E+005 -0.112414376183881E-006 
      1.64000000 -0.233455656960696E+005 -0.112989781378724E-006 
      1.66000000 -0.233455656960702E+005 -0.113534250810403E-006 
      1.68000000 -0.233455656960707E+005 -0.114075626665766E-006 
      1.70000000 -0.233455656960713E+005 -0.114620096097445E-006 
      1.72000000 -0.233455656960718E+005 -0.115180033410707E-006 
      1.74000000 -0.233455656960724E+005 -0.115749251452917E-006 
      1.76000000 -0.233455656960729E+005 -0.116293720884596E-006 
      1.78000000 -0.233455656960734E+005 -0.116819628858377E-006 
      1.80000000 -0.233455656960740E+005 -0.117376472595322E-006 
      1.82000000 -0.233455656960745E+005 -0.117914754874369E-006 
      1.84000000 -0.233455656960751E+005 -0.118465411458681E-006 
      1.86000000 -0.233455656960756E+005 -0.119016068042993E-006 
      1.88000000 -0.233455656960762E+005 -0.119597660390468E-006 
      1.90000000 -0.233455656960767E+005 -0.120114287635300E-006 
      1.92000000 -0.233455656960773E+005 -0.120668037795929E-006 
      1.94000000 -0.233455656960779E+005 -0.121224881532874E-006 
      1.96000000 -0.233455656960784E+005 -0.121766257388236E-006 
      1.98000000 -0.233455656960789E+005 -0.122307633243599E-006 
      2.00000000 -0.233455656960795E+005 -0.122858289827911E-006 
      2.02000000 -0.233455656960800E+005 -0.123396572106958E-006 
      2.04000000 -0.233455656960806E+005 -0.123947228691270E-006 
      2.06000000 -0.233455656960811E+005 -0.124485510970317E-006 
      2.08000000 -0.233455656960817E+005 -0.125026886825680E-006 
      2.10000000 -0.233455656960822E+005 -0.125589917715257E-006 
