# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,fid_signal,fid_exp_fit
12.526,0.020103604959957177,0.01195019690053348
12.536,0.019592391156430525,0.011839521792813985
12.546,0.019046493679270745,0.01172988323416383
12.556,0.01846856858396171,0.011621271516582795
12.566,0.017861286916590814,0.011513677022992755
12.576,0.017227325500336566,0.011407090226386255
12.586,0.016569357735176506,0.01130150168898282
12.596,0.01589004486665809,0.011196902061393293
12.606,0.015192027337380756,0.01109328208179208
12.616,0.014477916375898254,0.01099063257509698
12.626,0.013750286161106892,0.010888944452156801
12.636,0.013011666253199614,0.010788208708946565
12.646,0.012264534278734505,0.010688416425770151
12.656,0.011511309025848944,0.010589558766470683
12.666,0.010754344006280456,0.010491626977647947
12.676,0.009995921532406131,0.0103946123878834
12.686,0.00923824765437946,0.010298506406972347
12.696,0.008483449945016043,0.010203300525163328
12.706,0.007733576083780882,0.010108986312404545
12.716,0.006990591416509508,0.010015555417597535
12.726,0.006256376746797826,0.009922999567857622
12.736,0.005532726636704371,0.009831310567781476
12.746,0.00482134779849349,0.009740480298721365
12.756,0.004123857494041011,0.009650500718066285
12.766,0.0034417823191133247,0.009561363858529907
12.776,0.0027765572753602804,0.009473061827445043
12.786,0.002129525221299419,0.0093855868060648
12.796,0.001501936565849763,0.009298931048870286
12.806,0.0008949489796805626,0.009213086882884709
12.816,0.00030962719212868626,0.009128046706994053
12.826,-0.0002530568560992889,0.009043802991274039
12.836,-0.0007922234657540407,0.008960348276323289
12.846,-0.0013070844920963125,0.00887767517260293
12.856,-0.0017969425938779864,0.008795776359782187
12.866,-0.0022611902946784255,0.0087146445860903
12.876,-0.0026993087365936915,0.008634272667674357
12.886,-0.0031108661980311317,0.008554653487963203
12.896,-0.003495516499319973,0.008475779997037287
12.906,-0.0038529973871976523,0.008397645211004503
12.916,-0.004183128708038384,0.008320242211381638
12.926,-0.004485810295942868,0.008243564144481933
12.936,-0.004761019929089009,0.00816760422080814
12.946,-0.0050088110967369615,0.008092355714451351
12.956,-0.005229310570036341,0.008017811962495474
12.966,-0.0054227159427998155,0.0079439663644272
12.976,-0.005589293087277697,0.007870812381551632
12.986,-0.005729373608260299,0.0077983435364132984
12.996,-0.005843352198016131,0.007726553412222558
13.006,-0.005931683806273174,0.0076554356522874675
13.016,-0.0059948807021200645,0.007584983959450875
13.026,-0.0060335096647916794,0.007515192095532906
13.036,-0.006048189250639718,0.007446053880778546
13.046,-0.00603958674660508,0.007377563193310474
13.056,-0.006008415086283138,0.007309713968586989
13.066,-0.0059554298715605684,0.007242500198865024
13.076,-0.005881426419528152,0.007175915932668193
13.086,-0.005787236749398264,0.007109955274259804
13.096,-0.0056737264764050496,0.00704461238312083
13.106,-0.005541791778754623,0.006979881473432746
13.116,-0.005392356332132959,0.006915756813565242
13.126,-0.005226368345397646,0.006852232725568662
13.136,-0.0050447974986552995,0.006789303584671314
13.146,-0.004848631898182612,0.006726963818781373
13.156,-0.004638875209172176,0.006665207907993545
13.166,-0.0044165437324820665,0.006604030384100251
13.176,-0.004182663417787879,0.006543425830107444
13.186,-0.0039382668776505,0.006483388879755012
13.196,-0.003684390635404687,0.006423914217041578
13.206,-0.0034220724715325612,0.006364996575753797
13.216,-0.003152348743421323,0.006306630739000066
13.226,-0.0028762516310987096,0.006248811538748583
13.236,-0.002594806420936611,0.006191533855369748
13.246,-0.002309029073380015,0.006134792617182836
13.256,-0.0020199239291053715,0.006078582800006928
13.266,-0.0017284813284865832,0.006022899426716039
13.276,-0.0014356753125815034,0.00596773756679843
13.286,-0.0011424615081890282,0.00591309233591999
13.296,-0.0008497749486565776,0.005858958895491808
13.306,-0.0005585281473812124,0.005805332452241706
13.316,-0.0002696093664265127,0.005752208257789806
13.326,1.611919631820853e-05,0.005699581608228142
13.336,0.0002978230670676208,0.005647447843704042
13.346,0.0005746971739124984,0.0055958023480076275
13.356,0.0008459671490347917,0.005544640548163008
13.366,0.0011108905512656972,0.005493957914023385
13.376,0.0013687581552609023,0.005443749957869931
13.386,0.0016188951871385273,0.00539401223401439
13.396,0.0018606624178453747,0.005344740338405471
13.406,0.0020934568436317973,0.005295929908238897
13.416,0.002316712423639645,0.005247576621571046
13.426,0.0025299008794465823,0.005199676196936303
13.436,0.002732532408263488,0.005152224392967953
13.446,0.0029241561831486497,0.005105217008022594
13.456,0.0031043605170746396,0.005058649879808152
13.466,0.0032727731870827548,0.005012518885015291
13.476,0.0034290618135784066,0.004966819938952319
13.486,0.003572933972919348,0.004921548995183544
13.496,0.0037041370519099543,0.004876702045170897
13.506,0.0038224580452708287,0.004832275117919079
13.516,0.003927723412199242,0.004788264279623906
13.526,0.004019798959539502,0.004744665633323997
13.536,0.0040985894646470775,0.004701475318555719
13.546,0.004164038069748736,0.004658689511011335
13.556,0.004216125620346496,0.004616304422200422
13.566,0.0042548701347427855,0.00457431629911438
13.576,0.004280326227555453,0.0045327214238941585
13.586,0.004292584176106733,0.004491516113501008
13.596,0.004291768938013151,0.004450696719390407
13.606,0.0042780391615735505,0.004410259627188954
13.616,0.004251586316044014,0.004370201256374388
13.626,0.0042126337590252545,0.004330518059958507
13.636,0.004161435463453106,0.004291206524173114
13.646,0.004098274687813181,0.004252263168158884
13.656,0.00402346262466995,0.004213684543657153
13.666,0.003937337253896538,0.004175467234704588
13.676,0.0038402620728239614,0.004137607857330718
13.686,0.00373262468689121,0.004100103059258304
13.696,0.0036148353599428067,0.004062949519606509
13.706,0.003487325516908988,0.004026143948596827
13.716,0.0033505462617762537,0.00398968308726183
13.726,0.003204966853074662,0.003953563707156559
13.736,0.003051073301098467,0.003917782610072705
13.746,0.002889366806653924,0.0038823366277553786
13.756,0.002720362067880462,0.0038472226216225806
13.766,0.0025445857165712206,0.0038124374824873267
13.776,0.0023625748693726425,0.0037779781302823175
