# Real time calculation: 
# Eall: Total energy
# Eall0: Initial total energy
# 1:Time[fs] 2:Eall[eV] 3:Eall-Eall0[eV] 
      0.00000000 -0.233536195403634E+005  0.000000000000000E+000 
      0.02000000 -0.233536195477273E+005 -0.736391812769961E-005 
      0.04000000 -0.233536195477312E+005 -0.736780365955295E-005 
      0.06000000 -0.233536195477347E+005 -0.737128083933254E-005 
      0.08000000 -0.233536195477379E+005 -0.737449815870156E-005 
      0.10000000 -0.233536195477409E+005 -0.737752367633896E-005 
      0.12000000 -0.233536195477438E+005 -0.738034811151579E-005 
      0.14000000 -0.233536195477465E+005 -0.738306427152156E-005 
      0.16000000 -0.233536195477491E+005 -0.738569690496678E-005 
      0.18000000 -0.233536195477516E+005 -0.738820888893566E-005 
      0.20000000 -0.233536195477541E+005 -0.739064662707295E-005 
      0.22000000 -0.233536195477564E+005 -0.739300083864970E-005 
      0.24000000 -0.233536195477587E+005 -0.739528699154749E-005 
      0.26000000 -0.233536195477609E+005 -0.739751746007159E-005 
      0.28000000 -0.233536195477631E+005 -0.739969224422199E-005 
      0.30000000 -0.233536195477652E+005 -0.740182681188028E-005 
      0.32000000 -0.233536195477673E+005 -0.740389950801224E-005 
      0.34000000 -0.233536195477693E+005 -0.740593817480472E-005 
      0.36000000 -0.233536195477713E+005 -0.740792115722351E-005 
      0.38000000 -0.233536195477733E+005 -0.740986082957386E-005 
      0.40000000 -0.233536195477752E+005 -0.741178194046632E-005 
      0.42000000 -0.233536195477771E+005 -0.741366283486667E-005 
      0.44000000 -0.233536195477789E+005 -0.741550041919859E-005 
      0.46000000 -0.233536195477807E+005 -0.741727303842786E-005 
      0.48000000 -0.233536195477825E+005 -0.741906421911503E-005 
      0.50000000 -0.233536195477842E+005 -0.742082137046273E-005 
      0.52000000 -0.233536195477859E+005 -0.742252283743673E-005 
      0.54000000 -0.233536195477876E+005 -0.742421193010546E-005 
      0.56000000 -0.233536195477893E+005 -0.742588246131629E-005 
      0.58000000 -0.233536195477909E+005 -0.742750658888238E-005 
      0.60000000 -0.233536195477925E+005 -0.742912762287215E-005 
      0.62000000 -0.233536195477941E+005 -0.743072700182771E-005 
      0.64000000 -0.233536195477957E+005 -0.743229235144379E-005 
      0.66000000 -0.233536195477972E+005 -0.743382367172039E-005 
      0.68000000 -0.233536195477988E+005 -0.743535808557330E-005 
      0.70000000 -0.233536195478003E+005 -0.743685847008674E-005 
      0.72000000 -0.233536195478017E+005 -0.743833719956596E-005 
      0.74000000 -0.233536195478032E+005 -0.743979427401096E-005 
      0.76000000 -0.233536195478046E+005 -0.744122659984544E-005 
      0.78000000 -0.233536195478061E+005 -0.744265583210359E-005 
      0.80000000 -0.233536195478075E+005 -0.744407269005649E-005 
      0.82000000 -0.233536195478089E+005 -0.744545242509358E-005 
      0.84000000 -0.233536195478102E+005 -0.744681050509647E-005 
      0.86000000 -0.233536195478116E+005 -0.744818714655725E-005 
      0.88000000 -0.233536195478129E+005 -0.744951738437328E-005 
      0.90000000 -0.233536195478143E+005 -0.745084143503668E-005 
      0.92000000 -0.233536195478155E+005 -0.745213454993692E-005 
      0.94000000 -0.233536195478169E+005 -0.745344003914242E-005 
      0.96000000 -0.233536195478181E+005 -0.745472696689003E-005 
      0.98000000 -0.233536195478194E+005 -0.745597367814552E-005 
      1.00000000 -0.233536195478206E+005 -0.745723276370628E-005 
      1.02000000 -0.233536195478219E+005 -0.745846710065651E-005 
      1.04000000 -0.233536195478231E+005 -0.745970762475937E-005 
      1.06000000 -0.233536195478243E+005 -0.746091411952275E-005 
      1.08000000 -0.233536195478255E+005 -0.746210823998086E-005 
      1.10000000 -0.233536195478267E+005 -0.746329926686266E-005 
      1.12000000 -0.233536195478279E+005 -0.746447173228656E-005 
      1.14000000 -0.233536195478290E+005 -0.746563491698151E-005 
      1.16000000 -0.233536195478302E+005 -0.746677954021857E-005 
      1.18000000 -0.233536195478313E+005 -0.746793035060825E-005 
      1.20000000 -0.233536195478325E+005 -0.746906878669267E-005 
      1.22000000 -0.233536195478336E+005 -0.747018247416656E-005 
      1.24000000 -0.233536195478347E+005 -0.747129616164045E-005 
      1.26000000 -0.233536195478358E+005 -0.747240984911434E-005 
      1.28000000 -0.233536195478369E+005 -0.747348022651980E-005 
      1.30000000 -0.233536195478380E+005 -0.747456916538316E-005 
      1.32000000 -0.233536195478391E+005 -0.747565810424652E-005 
      1.34000000 -0.233536195478401E+005 -0.747670373304145E-005 
      1.36000000 -0.233536195478412E+005 -0.747777411044691E-005 
      1.38000000 -0.233536195478422E+005 -0.747881355208921E-005 
      1.40000000 -0.233536195478433E+005 -0.747986536803677E-005 
      1.42000000 -0.233536195478443E+005 -0.748089552895012E-005 
      1.44000000 -0.233536195478453E+005 -0.748189475410030E-005 
      1.46000000 -0.233536195478463E+005 -0.748291872786102E-005 
      1.48000000 -0.233536195478473E+005 -0.748392104658752E-005 
      1.50000000 -0.233536195478483E+005 -0.748493264604297E-005 
      1.52000000 -0.233536195478493E+005 -0.748592877761683E-005 
      1.54000000 -0.233536195478503E+005 -0.748688159912227E-005 
      1.56000000 -0.233536195478513E+005 -0.748787773069614E-005 
      1.58000000 -0.233536195478523E+005 -0.748885839438843E-005 
      1.60000000 -0.233536195478532E+005 -0.748981121589387E-005 
      1.62000000 -0.233536195478542E+005 -0.749077950528089E-005 
      1.64000000 -0.233536195478551E+005 -0.749173542036264E-005 
      1.66000000 -0.233536195478561E+005 -0.749266039968123E-005 
      1.68000000 -0.233536195478570E+005 -0.749360084688141E-005 
      1.70000000 -0.233536195478579E+005 -0.749453201335263E-005 
      1.72000000 -0.233536195478589E+005 -0.749546008624754E-005 
      1.74000000 -0.233536195478598E+005 -0.749637578483718E-005 
      1.76000000 -0.233536195478607E+005 -0.749729457700314E-005 
      1.78000000 -0.233536195478616E+005 -0.749818552698225E-005 
      1.80000000 -0.233536195478625E+005 -0.749911359987716E-005 
      1.82000000 -0.233536195478634E+005 -0.750001383058522E-005 
      1.84000000 -0.233536195478643E+005 -0.750090787414065E-005 
      1.86000000 -0.233536195478652E+005 -0.750178026266186E-005 
      1.88000000 -0.233536195478661E+005 -0.750265265118308E-005 
      1.90000000 -0.233536195478669E+005 -0.750352503970429E-005 
      1.92000000 -0.233536195478678E+005 -0.750441598968340E-005 
      1.94000000 -0.233536195478687E+005 -0.750527600389935E-005 
      1.96000000 -0.233536195478695E+005 -0.750612364381003E-005 
      1.98000000 -0.233536195478704E+005 -0.750698675160230E-005 
      2.00000000 -0.233536195478713E+005 -0.750784057866561E-005 
      2.02000000 -0.233536195478721E+005 -0.750868512499998E-005 
      2.04000000 -0.233536195478730E+005 -0.750955132636856E-005 
      2.06000000 -0.233536195478738E+005 -0.751036184336344E-005 
      2.08000000 -0.233536195478746E+005 -0.751119092181623E-005 
      2.10000000 -0.233536195478754E+005 -0.751203237457428E-005 
      2.12000000 -0.233536195478763E+005 -0.751286764017970E-005 
      2.14000000 -0.233536195478771E+005 -0.751367815717458E-005 
      2.16000000 -0.233536195478779E+005 -0.751449486132210E-005 
      2.18000000 -0.233536195478787E+005 -0.751533012692752E-005 
      2.20000000 -0.233536195478795E+005 -0.751613445676977E-005 
      2.22000000 -0.233536195478803E+005 -0.751691713157781E-005 
      2.24000000 -0.233536195478811E+005 -0.751773074214901E-005 
      2.26000000 -0.233536195478819E+005 -0.751852269768600E-005 
      2.28000000 -0.233536195478827E+005 -0.751933321468089E-005 
      2.30000000 -0.233536195478835E+005 -0.752011898306524E-005 
      2.32000000 -0.233536195478843E+005 -0.752089856429697E-005 
      2.34000000 -0.233536195478851E+005 -0.752167195837606E-005 
      2.36000000 -0.233536195478859E+005 -0.752246700748936E-005 
      2.38000000 -0.233536195478867E+005 -0.752325277587372E-005 
      2.40000000 -0.233536195478874E+005 -0.752401070207122E-005 
      2.42000000 -0.233536195478882E+005 -0.752479956403190E-005 
      2.44000000 -0.233536195478890E+005 -0.752557295811098E-005 
      2.46000000 -0.233536195478897E+005 -0.752631851000323E-005 
      2.48000000 -0.233536195478905E+005 -0.752708881050600E-005 
      2.50000000 -0.233536195478913E+005 -0.752784673670351E-005 
      2.52000000 -0.233536195478920E+005 -0.752862013078260E-005 
      2.54000000 -0.233536195478928E+005 -0.752935330836958E-005 
      2.56000000 -0.233536195478935E+005 -0.753010814099077E-005 
      2.58000000 -0.233536195478943E+005 -0.753084750573038E-005 
      2.60000000 -0.233536195478950E+005 -0.753159615119894E-005 
      2.62000000 -0.233536195478958E+005 -0.753235098382013E-005 
      2.64000000 -0.233536195478965E+005 -0.753308106783079E-005 
      2.66000000 -0.233536195478972E+005 -0.753382971329935E-005 
