# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,delta_Jm_x,delta_Jm_x_drude_fit
0.002,1.23747418990909e-11,
0.004,1.46723640124064e-11,
0.006,9.18677739830764e-12,
0.008,8.239270730525641e-13,
0.01,-5.9790717346132504e-12,
0.012,-1.02130041698399e-11,
0.014,-1.32398494290445e-11,
0.016,-1.64701480393052e-11,
0.018,-2.05409275560108e-11,
0.02,-2.55427887322564e-11,
0.022,-3.13056302430005e-11,
0.024,-3.7431950825651396e-11,
0.026,-4.33662986473146e-11,
0.028,-4.85247423699133e-11,
0.03,-5.24251294233736e-11,
0.032,-5.4838459906277106e-11,
0.034,-5.5917055109789e-11,
0.036,-5.6161135080846597e-11,
0.038,-5.6191561278996e-11,
0.04,-5.6478989462370704e-11,
0.042,-5.72016198956431e-11,
0.044,-5.82575159931704e-11,
0.046,-5.93485464408364e-11,
0.048,-6.00838081989634e-11,
0.05,-6.01093499676629e-11,
0.052,-5.92458060967218e-11,
0.054,-5.755729512481911e-11,
0.056,-5.5289937124297606e-11,
0.058,-5.271858344836841e-11,
0.06,-5.00300455768027e-11,
0.062,-4.7339070426684395e-11,
0.064,-4.4781023750576794e-11,
0.066,-4.2519665142900207e-11,
0.068,-4.06096595739138e-11,
0.07,-3.88702330473515e-11,
0.072,-3.69749587826325e-11,
0.074,-3.47358045707645e-11,
0.076,-3.23093284252435e-11,
0.078,-3.009472108720711e-11,
0.08,-2.84036164275878e-11,
0.082,-2.72173360974703e-11,
0.084,-2.62540937485483e-11,
0.086,-2.52607275912262e-11,
0.088,-2.42424629972651e-11,
0.09,-2.34283538455742e-11,
0.092,-2.3025668964570104e-11,
0.094,-2.2994881002732898e-11,
0.096,-2.3033736735566898e-11,
0.098,-2.27601751431728e-11,
0.1,-2.1920835538302002e-11,
0.102,-2.0462352801796398e-11,
0.104,-1.8451467944360102e-11,
0.106,-1.5957094406432698e-11,
0.108,-1.2997882777262902e-11,
0.11,-9.55390254334817e-12,
0.112,-5.57667419575838e-12,
0.114,-9.728629079673922e-13,
0.116,4.385858354446e-12,
0.118,1.0573686990436e-11,
0.12,1.74814645975687e-11,
0.122,2.47714847814072e-11,
0.124,3.20066519129994e-11,
0.126,3.88943307604107e-11,
0.128,4.54549953755778e-11,
0.13,5.1962699627952606e-11,
0.132,5.87032473863428e-11,
0.134,6.57701934597829e-11,
0.136,7.307795363839099e-11,
0.138,8.054441928498771e-11,
0.14,8.8222711933675e-11,
0.142,9.62331044089328e-11,
0.144,1.0457544990721e-10,
0.146,1.13028988701422e-10,
0.148,1.21240125758083e-10,
0.15,1.28900756473458e-10,
0.152,1.3585476160202598e-10,
0.154,1.4207987192879802e-10,
0.156,1.4761936596116e-10,
0.158,1.52543349234093e-10,
0.16,1.5693865397795899e-10,
0.162,1.60887803393591e-10,
0.164,1.64440927571102e-10,
0.166,1.6762585806134102e-10,
0.168,1.70506142202469e-10,
0.17,1.7322630496346998e-10,
0.172,1.75978134614469e-10,
0.174,1.78902354126823e-10,
0.176,1.82016482748377e-10,
0.178,1.85240312367479e-10,
0.18,1.88492850178848e-10,
0.182,1.91764390288651e-10,
0.184,1.95097562137469e-10,
0.186,1.98505338158363e-10,
0.188,2.0191285358514298e-10,
0.19,2.0517894805442802e-10,
0.192,2.08171996794659e-10,
0.194,2.1082804191150897e-10,
0.196,2.1314843203879798e-10,
0.198,2.15159958370928e-10,
0.2,2.16890609967367e-10,
0.202,2.18381121367318e-10,
0.204,2.19699741971632e-10,
0.206,2.2091952554540803e-10,
0.208,2.22063535352404e-10,
0.21,2.23069106892522e-10,
0.212,2.2381083450607802e-10,
0.214,2.24162429334261e-10,
0.216,2.2403640132003e-10,
0.218,2.23365416363861e-10,
0.22,2.2205530404203598e-10,
0.222,2.1997662250637198e-10,
0.224,2.17030571441042e-10,
0.226,2.1325567858283999e-10,
0.228,2.08897902988935e-10,
0.23,2.0438368073897798e-10,
0.232,2.00195829135484e-10,
0.234,1.96711170158191e-10,
0.236,1.94080676792981e-10,
0.238,1.9220891791286798e-10,
0.24,1.9083458276982998e-10,
0.242,1.89660015581231e-10,
0.244,1.8845756309199301e-10,
0.246,1.87107010169858e-10,
0.248,1.8556922898261502e-10,
0.25,1.8383662629537998e-10,
0.252,1.81896846164784e-10,
0.254,1.79716441839099e-10,
0.256,1.77230952689085e-10,
0.258,1.74336663656326e-10,
0.26,1.7090170416578e-10,
0.262,1.66817143093623e-10,
0.264,1.62078871732718e-10,
0.266,1.56850190501246e-10,
0.268,1.5144446546161898e-10,
0.27,1.46208109235336e-10,
0.272,1.41355500892222e-10,
0.274,1.36856086807695e-10,
0.276,1.3245539336087799e-10,
0.278,1.27829389914431e-10,
0.28,1.22781251246749e-10,
0.282,1.17360105767669e-10,
0.284,1.11837907607941e-10,
0.286,1.06580283479375e-10,
0.288,1.0191151487119401e-10,
0.29,9.805443570469491e-11,
0.292,9.51474474181955e-11,
0.294,9.32755568699571e-11,
0.296,9.245531190816159e-11,
0.298,9.2573816711219e-11,
0.3,9.33394872518339e-11,
0.302,9.430567567099342e-11,
0.304,9.49790148381505e-11,
0.306,9.49661258987765e-11,
0.308,9.408683770392141e-11,
0.31,9.24001229587459e-11,
0.312,9.013261848971441e-11,
0.314,8.754664762536291e-11,
0.316,8.48153625997388e-11,
0.318,8.1972071558156e-11,
0.32,7.89607183007032e-11,
0.322,7.57507416009306e-11,
0.324,7.24331869163259e-11,
0.326,6.922569036417611e-11,
0.328,6.638147909647921e-11,
0.33,6.407132112892229e-11,
0.332,6.23275509269202e-11,
0.334,6.108757666839571e-11,
0.336,6.029386847100539e-11,
0.338,5.99642276193755e-11,
0.34,6.01732088783195e-11,
0.342,6.095811201135321e-11,
0.344,6.2222786869287e-11,
0.346,6.37164922768201e-11,
0.348,6.51139332469186e-11,
0.35,6.61550818703517e-11,
0.352,6.67646230621502e-11,
0.354,6.70827591258961e-11,
0.356,6.73916262389435e-11,
0.358,6.798053594174651e-11,
0.36,6.902488923229189e-11,
0.362,7.0540219637982e-11,
0.364,7.242409878404099e-11,
0.366,7.454432341205341e-11,
0.368,7.68067056924008e-11,
0.37,7.91570654210932e-11,
0.372,8.152665429420259e-11,
0.374,8.377785369340592e-11,
0.376,8.570933694955591e-11,
0.378,8.713101500679729e-11,
0.38,8.79577353906007e-11,
0.382,8.82499703811002e-11,
0.384,8.81707048002281e-11,
0.386,8.78967560818168e-11,
0.388,8.755812360291559e-11,
0.39,8.72479732119449e-11,
0.392,8.707647839653341e-11,
0.394,8.71982438934778e-11,
0.396,8.77661627571989e-11,
0.398,8.883380330800379e-11,
0.4,9.028115412222819e-11,
0.402,9.182835870462309e-11,
0.404,9.31382462134838e-11,
0.406,9.39454360259592e-11,
0.408,9.413646565439142e-11,
0.41,9.37455997978338e-11,
0.412,9.28876670617348e-11,
0.414,9.16801942137113e-11,
0.416,9.019926843088691e-11,
0.418,8.84840353417178e-11,
0.42,8.65776047259507e-11,
0.422,8.4578175662246e-11,
0.424,8.26700234332073e-11,
0.426,8.11075905105943e-11,
0.428,8.014193711070249e-11,
0.43,7.99098899694722e-11,
0.432,8.033863178966379e-11,
0.434,8.11264479539225e-11,
0.436,8.18270151219993e-11,
0.438,8.200447765743251e-11,
0.44,8.13805122319408e-11,
0.442,7.989854782968349e-11,
0.444,7.76841123615206e-11,
0.446,7.494461265725749e-11,
0.448,7.18792093904072e-11,
0.45,6.86436273258206e-11,
0.452,6.5362779472047e-11,
0.454,6.21506149859201e-11,
0.456,5.91054902562987e-11,
0.458,5.6284951891587396e-11,
0.46,5.36894195363628e-11,
0.462,5.1276647971282105e-11,
0.464,4.89987426181336e-11,
0.466,4.6831885413060204e-11,
0.468,4.47764380026478e-11,
0.47,4.28332797769601e-11,
0.472,4.09834689532463e-11,
0.474,3.91929102269215e-11,
0.476,3.7438140359526e-11,
0.478,3.57279070517278e-11,
0.48,3.4096867674675796e-11,
0.482,3.25699745351561e-11,
0.484,3.11194574762687e-11,
0.486,2.9642947035274105e-11,
0.488,2.7978832623845896e-11,
0.49,2.5954198599404002e-11,
0.492,2.3444852559731803e-11,
0.494,2.0422106431325698e-11,
0.496,1.6966898199489898e-11,
0.498,1.32454598352523e-11,
0.5,9.45783615457707e-12,
0.502,5.784197324058871e-12,
0.504,2.3545467152247402e-12,
0.506,-7.474836815720491e-13,
0.508,-3.45961327520024e-12,
0.51,-5.722140739189019e-12,
0.512,-7.4869633205978e-12,
0.514,-8.75255108252127e-12,
0.516,-9.600646933249188e-12,
0.518,-1.02063435673709e-11,
0.52,-1.0809600401995198e-11,
0.522,-1.1658726775857698e-11,
0.524,-1.29484657761875e-11,
0.526,-1.4772689337096303e-11,
0.528,-1.71030842414163e-11,
0.53,-1.97994279301818e-11,
0.532,-2.26530627947063e-11,
0.534,-2.54548976238257e-11,
0.536,-2.80621701223257e-11,
0.538,-3.04279301424303e-11,
0.54,-3.25704861340348e-11,
0.542,-3.4497015971425395e-11,
0.544,-3.6132736876038505e-11,
0.546,-3.73125652891107e-11,
0.548,-3.78550310986138e-11,
0.55,-3.768050655338379e-11,
0.552,-3.689954056988379e-11,
0.554,-3.58099173330324e-11,
0.556,-3.47955329673015e-11,
0.558,-3.41786533316809e-11,
0.56,-3.41015847914695e-11,
0.562,-3.44918363279733e-11,
0.564,-3.51157507230399e-11,
0.566,-3.56821448543865e-11,
0.568,-3.59431398793014e-11,
0.57,-3.575496693003621e-11,
0.572,-3.5090885520583397e-11,
0.574,-3.40211697444156e-11,
0.576,-3.26809881056292e-11,
0.578,-3.1238926311325897e-11,
0.58,-2.98681966786094e-11,
0.582,-2.87191920377996e-11,
0.584,-2.78965788843458e-11,
0.586,-2.74492749714471e-11,
0.588,-2.73789450951621e-11,
0.59,-2.76613398108398e-11,
0.592,-2.82642732261575e-11,
0.594,-2.91465753941138e-11,
0.596,-3.02365188071986e-11,
0.598,-3.14060744229112e-11,
0.6,-3.24648366816103e-11,
0.602,-3.31879177687049e-11,
0.604,-3.33716564251421e-11,
0.606,-3.28939248600783e-11,
0.608,-3.1752794918434296e-11,
0.61,-3.00684831214247e-11,
0.612,-2.8050449401708897e-11,
0.614,-2.59445725821068e-11,
0.616,-2.39795015672222e-11,
0.618,-2.23271836511274e-11,
0.62,-2.10838343454143e-11,
0.622,-2.02683615057982e-11,
0.624,-1.98304221573357e-11,
0.626,-1.9661918304493302e-11,
0.628,-1.96130713589367e-11,
0.63,-1.95202235268696e-11,
0.632,-1.92501776276052e-11,
0.634,-1.87530548913198e-11,
0.636,-1.8100533310917697e-11,
0.638,-1.74824109569335e-11,
0.64,-1.7149876584563698e-11,
0.642,-1.73226761888751e-11,
