# Units: Time [fs], Current Jm [1/fs*Angstrom^2]
time,fid_signal,fid_exp_fit
12.676,0.011899943439250396,0.018892472244714346
12.686,0.009826470476255456,0.018852550253594134
12.696,0.007828219461311917,0.01881273221386849
12.706,0.005907738630157276,0.01877301785486224
12.716,0.004067283755270337,0.018733406906604987
12.726,0.002308817093838598,0.01869389909982931
12.736,0.000634007311783355,0.01865449416596893
12.746,-0.0009557697728334834,0.01861519183715686
12.756,-0.0024594295532265227,0.018575991846223633
12.766,-0.003876176204156763,0.018536893926695424
12.776,-0.005205499481008503,0.01849789781279228
12.786,-0.0063092437861973945,0.018459003239426303
12.796,-0.007325384191708684,0.018420209942199846
12.806,-0.008254240217305576,0.01838151765740373
12.816,-0.009096396573954744,0.018342926122015407
12.826,-0.009852696335585037,0.018304435073697244
12.836,-0.010524233473227229,0.018266044250794672
12.846,-0.011112344738042918,0.018227753392334445
12.856,-0.011618600966091013,0.01818956223802285
12.866,-0.012044797839590601,0.018151470528243948
12.876,-0.012392946088199394,0.0181134780040578
12.886,-0.012560401662276833,0.018075584407198707
12.896,-0.012654433551469332,0.018037789480073473
12.906,-0.012677634043840166,0.018000092965759638
12.916,-0.012632766719901005,0.017962494608003712
12.926,-0.012522754550246143,0.01792499415121948
12.936,-0.012350667660040981,0.017887591340486213
12.946,-0.012119710827070317,0.017850285921546992
12.956,-0.011833210818307956,0.017813077640806915
12.966,-0.011494603533278296,0.017775966245331426
12.976,-0.011107420965581493,0.017738951482844573
12.986,-0.010595558203996611,0.01770203310172729
12.996,-0.01004241999964033,0.01766521085101571
13.006,-0.009451747906709147,0.017628484480399418
13.016,-0.008827327105886563,0.01759185374021979
13.026,-0.008172973403517381,0.01755531838146826
13.036,-0.007492520336705999,0.017518878155784675
13.046,-0.006789806474753718,0.017482532815455556
13.056,-0.0060686629301813354,0.017446282113412443
13.066,-0.0053329010840586985,0.017410125803230193
13.076,-0.004586300616545816,0.01737406363912535
13.086,-0.0037719904187750166,0.017338095375954425
13.096,-0.002954259400193617,0.017302220769212256
13.106,-0.002136723246604958,0.017266439575030334
13.116,-0.0013229211425269602,0.017230751550175148
13.126,-0.0005163055045013104,0.017195156452046532
13.136,0.0002797678983353291,0.017159654038676038
13.146,0.0010620494447356335,0.017124244068725245
13.156,0.0018274046647124634,0.01708892630148416
13.166,0.002572822789402252,0.01705370049686956
13.176,0.003295424866085331,0.01701856641542337
13.186,0.004038548350912342,0.016983523818311027
13.196,0.004753523106623956,0.01694857246731986
13.206,0.0054379089997635,0.016913712124857466
13.216,0.006089424756977379,0.01687894255395011
13.226,0.006705953384420457,0.016844263518241098
13.236,0.007285546876324687,0.016809674781989196
13.246,0.007826430247826177,0.016775176110066976
13.256,0.008327004981545958,0.016740767267959266
13.266,0.008785851804654188,0.016706448021761532
13.276,0.009201732763152847,0.01667221813817832
13.286,0.009608622871890415,0.016638077384521607
13.296,0.009970620057737785,0.016604025528709293
13.306,0.010287036032428771,0.01657006233926356
13.316,0.0105573654204976,0.016536187585309333
13.326,0.010781284535634447,0.016502401036572734
13.336,0.010958649549408044,0.016468702463379448
13.346,0.011089494034027713,0.01643509163665322
13.356,0.01117402599933889,0.01640156832791426
13.366,0.01121262437738155,0.016368132309277736
13.376,0.011205834996271667,0.01633478335345218
13.386,0.011180998032686152,0.016301521233737955
13.396,0.011112347372571368,0.01626834572402573
13.406,0.011000901005495594,0.016235256598794923
13.416,0.010847823438732368,0.01620225363311219
13.426,0.010654419654593761,0.016169336602629873
13.436,0.010422128714070975,0.01613650528358448
13.446,0.01015251705672307,0.01610375945279518
13.456,0.009847271552398833,0.01607109888766225
13.466,0.009508192208769379,0.01603852336616563
13.476,0.009137184591258726,0.01600603266686333
13.486,0.008756499033164269,0.015973626568889978
13.496,0.00834798152689019,0.01594130485195531
13.506,0.007913806528969893,0.015909067296342665
13.516,0.007456221448895464,0.015876913682907487
13.526,0.006977537943675477,0.015844843793075856
13.536,0.006480123058176529,0.015812857408842973
13.546,0.0059663902556659505,0.015780954312771697
13.556,0.005438790305380022,0.015749134287991084
13.566,0.004899802072415703,0.015717397118194858
13.576,0.004351923289501805,0.01568574258764001
13.586,0.003813054164552254,0.015654170481145268
13.596,0.0032703094728451128,0.01562268058408967
13.606,0.0027261880290283913,0.015591272682411115
13.616,0.002183170726643923,0.015559946562604869
13.626,0.0016437115878173828,0.01552870201172214
13.636,0.0011102289512468304,0.015497538817368633
13.646,0.0005850968805469236,0.01546645676770308
13.656,7.063679989003616e-05,0.015435455651435856
13.666,-0.00043089058459642483,0.015404535257827468
13.676,-0.0009172931051685661,0.015373695376687174
13.686,-0.001374752150229643,0.015342935798371536
13.696,-0.0018129373724902495,0.015312256313783012
13.706,-0.002229906003517556,0.015281656714368505
13.716,-0.0026238118464331317,0.015251136792117969
13.726,-0.002992911439826676,0.01522069633956298
13.736,-0.003335569848659212,0.015190335149775348
13.746,-0.003650266031672668,0.015160053016365692
13.756,-0.003935597859288255,0.015129849733482031
13.766,-0.0041902867285664915,0.015099725095808399
13.776,-0.004413181813046018,0.015069678898563445
