# Real time calculation: 
# Ac_ext: External vector potential field
# E_ext: External electric field
# Ac_tot: Total vector potential field
# E_tot: Total electric field
# Jm: Matter current density (electrons)
# 1:Time[fs] 2:Ac_ext_x[fs*V/Angstrom] 3:Ac_ext_y[fs*V/Angstrom] 4:Ac_ext_z[fs*V/Angstrom] 5:E_ext_x[V/Angstrom] 6:E_ext_y[V/Angstrom] 7:E_ext_z[V/Angstrom] 8:Ac_tot_x[fs*V/Angstrom] 9:Ac_tot_y[fs*V/Angstrom] 10:Ac_tot_z[fs*V/Angstrom] 11:E_tot_x[V/Angstrom] 12:E_tot_y[V/Angstrom] 13:E_tot_z[V/Angstrom]  14:Jm_x[1/fs*Angstrom^2] 15:Jm_y[1/fs*Angstrom^2] 16:Jm_z[1/fs*Angstrom^2] 
      0.03200000 -0.790770787402531E-007  0.000000000000000E+000  0.000000000000000E+000  0.539799119896657E-005  0.000000000000000E+000  0.000000000000000E+000 -0.790770787402531E-007  0.000000000000000E+000  0.000000000000000E+000  0.539799119896657E-005  0.000000000000000E+000  0.000000000000000E+000   0.146846883111705E-005  0.313387012226672E-005 -0.913636266874990E-005 
      0.03400000 -0.908378921886284E-007  0.000000000000000E+000  0.000000000000000E+000  0.588040693358692E-005  0.000000000000000E+000  0.000000000000000E+000 -0.908378921886284E-007  0.000000000000000E+000  0.000000000000000E+000  0.588040693358692E-005  0.000000000000000E+000  0.000000000000000E+000   0.142929841909870E-005  0.313498682649999E-005 -0.914210753103000E-005 
      0.03600000 -0.103596057513752E-006  0.000000000000000E+000  0.000000000000000E+000  0.637908288971879E-005  0.000000000000000E+000  0.000000000000000E+000 -0.103596057513752E-006  0.000000000000000E+000  0.000000000000000E+000  0.637908288971879E-005  0.000000000000000E+000  0.000000000000000E+000   0.138728334307032E-005  0.313622976731105E-005 -0.914702640605108E-005 
      0.03800000 -0.117384092456154E-006  0.000000000000000E+000  0.000000000000000E+000  0.689401771669484E-005  0.000000000000000E+000  0.000000000000000E+000 -0.117384092456154E-006  0.000000000000000E+000  0.000000000000000E+000  0.689401771669484E-005  0.000000000000000E+000  0.000000000000000E+000   0.134234694761858E-005  0.313756703755531E-005 -0.915116377326739E-005 
      0.04000000 -0.132234511966725E-006  0.000000000000000E+000  0.000000000000000E+000  0.742521001969455E-005  0.000000000000000E+000  0.000000000000000E+000 -0.132234511966725E-006  0.000000000000000E+000  0.000000000000000E+000  0.742521001969455E-005  0.000000000000000E+000  0.000000000000000E+000   0.129441159395466E-005  0.313897792367406E-005 -0.915457346333353E-005 
      0.04200000 -0.148179828118311E-006  0.000000000000000E+000  0.000000000000000E+000  0.797265835969673E-005  0.000000000000000E+000  0.000000000000000E+000 -0.148179828118311E-006  0.000000000000000E+000  0.000000000000000E+000  0.797265835969673E-005  0.000000000000000E+000  0.000000000000000E+000   0.124339966911682E-005  0.314044794703528E-005 -0.915731517968254E-005 
      0.04400000 -0.165252550017398E-006  0.000000000000000E+000  0.000000000000000E+000  0.853636125352038E-005  0.000000000000000E+000  0.000000000000000E+000 -0.165252550017398E-006  0.000000000000000E+000  0.000000000000000E+000  0.853636125352038E-005  0.000000000000000E+000  0.000000000000000E+000   0.118923485638660E-005  0.314196423571565E-005 -0.915945008046131E-005 
      0.04600000 -0.183485183715782E-006  0.000000000000000E+000  0.000000000000000E+000  0.911631717382077E-005  0.000000000000000E+000  0.000000000000000E+000 -0.183485183715782E-006  0.000000000000000E+000  0.000000000000000E+000  0.911631717382077E-005  0.000000000000000E+000  0.000000000000000E+000   0.113184289437652E-005  0.314351271239770E-005 -0.916103631769635E-005 
      0.04800000 -0.202910232122163E-006  0.000000000000000E+000  0.000000000000000E+000  0.971252454905056E-005  0.000000000000000E+000  0.000000000000000E+000 -0.202910232122163E-006  0.000000000000000E+000  0.000000000000000E+000  0.971252454905056E-005  0.000000000000000E+000  0.000000000000000E+000   0.107115136874120E-005  0.314507677433952E-005 -0.916212573733442E-005 
      0.05000000 -0.223560194913927E-006  0.000000000000000E+000  0.000000000000000E+000  0.103249817635507E-004  0.000000000000000E+000  0.000000000000000E+000 -0.223560194913927E-006  0.000000000000000E+000  0.000000000000000E+000  0.103249817635507E-004  0.000000000000000E+000  0.000000000000000E+000   0.100708874147108E-005  0.314663691003706E-005 -0.916276233476849E-005 
      0.05200000 -0.245467568448704E-006  0.000000000000000E+000  0.000000000000000E+000  0.109536871574460E-004  0.000000000000000E+000  0.000000000000000E+000 -0.245467568448704E-006  0.000000000000000E+000  0.000000000000000E+000  0.109536871574460E-004  0.000000000000000E+000  0.000000000000000E+000   0.939583292551375E-006  0.314817144646233E-005 -0.916298231093348E-005 
      0.05400000 -0.268664845676184E-006  0.000000000000000E+000  0.000000000000000E+000  0.115986390267634E-004  0.000000000000000E+000  0.000000000000000E+000 -0.268664845676184E-006  0.000000000000000E+000  0.000000000000000E+000  0.115986390267634E-004  0.000000000000000E+000  0.000000000000000E+000   0.868562634417284E-006  0.314965893670088E-005 -0.916281512400589E-005 
      0.05600000 -0.293184516049724E-006  0.000000000000000E+000  0.000000000000000E+000  0.122598356233385E-004  0.000000000000000E+000  0.000000000000000E+000 -0.293184516049724E-006  0.000000000000000E+000  0.000000000000000E+000  0.122598356233385E-004  0.000000000000000E+000  0.000000000000000E+000   0.793954046803378E-006  0.315108194725542E-005 -0.916228481268565E-005 
      0.05800000 -0.319059065438068E-006  0.000000000000000E+000  0.000000000000000E+000  0.129372751548640E-004  0.000000000000000E+000  0.000000000000000E+000 -0.319059065438068E-006  0.000000000000000E+000  0.000000000000000E+000  0.129372751548640E-004  0.000000000000000E+000  0.000000000000000E+000   0.715685384153454E-006  0.315243082796693E-005 -0.916141100985367E-005 
      0.06000000 -0.346320976037114E-006  0.000000000000000E+000  0.000000000000000E+000  0.136309557849170E-004  0.000000000000000E+000  0.000000000000000E+000 -0.346320976037114E-006  0.000000000000000E+000  0.000000000000000E+000  0.136309557849170E-004  0.000000000000000E+000  0.000000000000000E+000   0.633686027057272E-006  0.315370555833554E-005 -0.916020940262344E-005 
      0.06200000 -0.375002726281556E-006  0.000000000000000E+000  0.000000000000000E+000  0.143408756328944E-004  0.000000000000000E+000  0.000000000000000E+000 -0.375002726281556E-006  0.000000000000000E+000  0.000000000000000E+000  0.143408756328944E-004  0.000000000000000E+000  0.000000000000000E+000   0.547887391975466E-006  0.315491450587246E-005 -0.915869178881874E-005 
      0.06400000 -0.405136790756736E-006  0.000000000000000E+000  0.000000000000000E+000  0.150670327741220E-004  0.000000000000000E+000  0.000000000000000E+000 -0.405136790756736E-006  0.000000000000000E+000  0.000000000000000E+000  0.150670327741220E-004  0.000000000000000E+000  0.000000000000000E+000   0.458222808689873E-006  0.315607050803776E-005 -0.915686613049891E-005 
      0.06600000 -0.436755640110244E-006  0.000000000000000E+000  0.000000000000000E+000  0.158094252397224E-004  0.000000000000000E+000  0.000000000000000E+000 -0.436755640110244E-006  0.000000000000000E+000  0.000000000000000E+000  0.158094252397224E-004  0.000000000000000E+000  0.000000000000000E+000   0.364626955872272E-006  0.315718610202667E-005 -0.915473697004758E-005 
      0.06800000 -0.469891740963786E-006  0.000000000000000E+000  0.000000000000000E+000  0.165680510167537E-004  0.000000000000000E+000  0.000000000000000E+000 -0.469891740963786E-006  0.000000000000000E+000  0.000000000000000E+000  0.165680510167537E-004  0.000000000000000E+000  0.000000000000000E+000   0.267035309129234E-006  0.315827007289089E-005 -0.915230629711287E-005 
      0.07000000 -0.504577555824907E-006  0.000000000000000E+000  0.000000000000000E+000  0.173429080481356E-004  0.000000000000000E+000  0.000000000000000E+000 -0.504577555824907E-006  0.000000000000000E+000  0.000000000000000E+000  0.173429080481356E-004  0.000000000000000E+000  0.000000000000000E+000   0.165384023940619E-006  0.315932658351250E-005 -0.914957466035466E-005 
      0.07200000 -0.540845542998712E-006  0.000000000000000E+000  0.000000000000000E+000  0.181339942326478E-004  0.000000000000000E+000  0.000000000000000E+000 -0.540845542998712E-006  0.000000000000000E+000  0.000000000000000E+000  0.181339942326478E-004  0.000000000000000E+000  0.000000000000000E+000   0.596103395849317E-007  0.316035664045248E-005 -0.914654222432925E-005 
      0.07400000 -0.578728156499793E-006  0.000000000000000E+000  0.000000000000000E+000  0.189413074250341E-004  0.000000000000000E+000  0.000000000000000E+000 -0.578728156499793E-006  0.000000000000000E+000  0.000000000000000E+000  0.189413074250341E-004  0.000000000000000E+000  0.000000000000000E+000  -0.503468117246378E-007  0.316136050937369E-005 -0.914320958813494E-005 
      0.07600000 -0.618257845963837E-006  0.000000000000000E+000  0.000000000000000E+000  0.197648454358413E-004  0.000000000000000E+000  0.000000000000000E+000 -0.618257845963837E-006  0.000000000000000E+000  0.000000000000000E+000  0.197648454358413E-004  0.000000000000000E+000  0.000000000000000E+000  -0.164546440809039E-006  0.316233952022148E-005 -0.913957833333542E-005 
      0.07800000 -0.659467056559576E-006  0.000000000000000E+000  0.000000000000000E+000  0.206046060315927E-004  0.000000000000000E+000  0.000000000000000E+000 -0.659467056559576E-006  0.000000000000000E+000  0.000000000000000E+000  0.206046060315927E-004  0.000000000000000E+000  0.000000000000000E+000  -0.283045604937094E-006  0.316329641881153E-005 -0.913565132472677E-005 
      0.08000000 -0.702388228900539E-006  0.000000000000000E+000  0.000000000000000E+000  0.214605869346856E-004  0.000000000000000E+000  0.000000000000000E+000 -0.702388228900539E-006  0.000000000000000E+000  0.000000000000000E+000  0.214605869346856E-004  0.000000000000000E+000  0.000000000000000E+000  -0.405899838206928E-006  0.316423447128666E-005 -0.913143278810812E-005 
      0.08200000 -0.747053798956884E-006  0.000000000000000E+000  0.000000000000000E+000  0.223327858234357E-004  0.000000000000000E+000  0.000000000000000E+000 -0.747053798956884E-006  0.000000000000000E+000  0.000000000000000E+000  0.223327858234357E-004  0.000000000000000E+000  0.000000000000000E+000  -0.533163593898740E-006  0.316515626260527E-005 -0.912692821630121E-005 
      0.08400000 -0.793496197967300E-006  0.000000000000000E+000  0.000000000000000E+000  0.232212003321070E-004  0.000000000000000E+000  0.000000000000000E+000 -0.793496197967300E-006  0.000000000000000E+000  0.000000000000000E+000  0.232212003321070E-004  0.000000000000000E+000  0.000000000000000E+000  -0.664890487519582E-006  0.316606314744200E-005 -0.912214418083538E-005 
      0.08600000 -0.841747852350713E-006  0.000000000000000E+000  0.000000000000000E+000  0.241258280508189E-004  0.000000000000000E+000  0.000000000000000E+000 -0.841747852350713E-006  0.000000000000000E+000  0.000000000000000E+000  0.241258280508189E-004  0.000000000000000E+000  0.000000000000000E+000  -0.801133336660110E-006  0.316695568059252E-005 -0.911708807997884E-005 
      0.08800000 -0.891841183618316E-006  0.000000000000000E+000  0.000000000000000E+000  0.250466665257051E-004  0.000000000000000E+000  0.000000000000000E+000 -0.891841183618316E-006  0.000000000000000E+000  0.000000000000000E+000  0.250466665257051E-004  0.000000000000000E+000  0.000000000000000E+000  -0.941944098059954E-006  0.316783459598184E-005 -0.911176776987230E-005 
      0.09000000 -0.943808608285281E-006  0.000000000000000E+000  0.000000000000000E+000  0.259837132587539E-004  0.000000000000000E+000  0.000000000000000E+000 -0.943808608285281E-006  0.000000000000000E+000  0.000000000000000E+000  0.259837132587539E-004  0.000000000000000E+000  0.000000000000000E+000  -0.108737375847546E-005  0.316870160762982E-005 -0.910619102700954E-005 
      0.09200000 -0.997682537782863E-006  0.000000000000000E+000  0.000000000000000E+000  0.269369657080074E-004  0.000000000000000E+000  0.000000000000000E+000 -0.997682537782863E-006  0.000000000000000E+000  0.000000000000000E+000  0.269369657080074E-004  0.000000000000000E+000  0.000000000000000E+000  -0.123747216014797E-005  0.316955961597201E-005 -0.910036491468142E-005 
      0.09400000 -0.105349537837003E-005  0.000000000000000E+000  0.000000000000000E+000  0.279064212873236E-004  0.000000000000000E+000  0.000000000000000E+000 -0.105349537837003E-005  0.000000000000000E+000  0.000000000000000E+000  0.279064212873236E-004  0.000000000000000E+000  0.000000000000000E+000  -0.139228773029452E-005  0.317041241376900E-005 -0.909429525558836E-005 
      0.09600000 -0.111127953104560E-005  0.000000000000000E+000  0.000000000000000E+000  0.288920773666218E-004  0.000000000000000E+000  0.000000000000000E+000 -0.111127953104560E-005  0.000000000000000E+000  0.000000000000000E+000  0.288920773666218E-004  0.000000000000000E+000  0.000000000000000E+000  -0.155186714833226E-005  0.317126421370431E-005 -0.908798640465091E-005 
      0.09800000 -0.117106739146007E-005  0.000000000000000E+000  0.000000000000000E+000  0.298939312717475E-004  0.000000000000000E+000  0.000000000000000E+000 -0.117106739146007E-005  0.000000000000000E+000  0.000000000000000E+000  0.298939312717475E-004  0.000000000000000E+000  0.000000000000000E+000  -0.171625505183607E-005  0.317211920064126E-005 -0.908144135779424E-005 
      0.10000000 -0.123289134982748E-005  0.000000000000000E+000  0.000000000000000E+000  0.309119802844706E-004  0.000000000000000E+000  0.000000000000000E+000 -0.123289134982748E-005  0.000000000000000E+000  0.000000000000000E+000  0.309119802844706E-004  0.000000000000000E+000  0.000000000000000E+000  -0.188549389455723E-005  0.317298114676199E-005 -0.907466205136914E-005 
      0.10200000 -0.129678379083762E-005  0.000000000000000E+000  0.000000000000000E+000  0.319462216426611E-004  0.000000000000000E+000  0.000000000000000E+000 -0.129678379083762E-005  0.000000000000000E+000  0.000000000000000E+000  0.319462216426611E-004  0.000000000000000E+000  0.000000000000000E+000  -0.205962401403287E-005  0.317385312540830E-005 -0.906764964582474E-005 
      0.10400000 -0.136277709356764E-005  0.000000000000000E+000  0.000000000000000E+000  0.329966525400101E-004  0.000000000000000E+000  0.000000000000000E+000 -0.136277709356764E-005  0.000000000000000E+000  0.000000000000000E+000  0.329966525400101E-004  0.000000000000000E+000  0.000000000000000E+000  -0.223868388700430E-005  0.317473741506684E-005 -0.906040468441009E-005 
      0.10600000 -0.143090363139435E-005  0.000000000000000E+000  0.000000000000000E+000  0.340632701263368E-004  0.000000000000000E+000  0.000000000000000E+000 -0.143090363139435E-005  0.000000000000000E+000  0.000000000000000E+000  0.340632701263368E-004  0.000000000000000E+000  0.000000000000000E+000  -0.242271049483440E-005  0.317563562328593E-005 -0.905292718280784E-005 
      0.10800000 -0.150119577190595E-005  0.000000000000000E+000  0.000000000000000E+000  0.351460715073403E-004  0.000000000000000E+000  0.000000000000000E+000 -0.150119577190595E-005  0.000000000000000E+000  0.000000000000000E+000  0.351460715073403E-004  0.000000000000000E+000  0.000000000000000E+000  -0.261173971240176E-005  0.317654891020177E-005 -0.904521680547775E-005 
      0.11000000 -0.157368587681432E-005  0.000000000000000E+000  0.000000000000000E+000  0.362450537448610E-004  0.000000000000000E+000  0.000000000000000E+000 -0.157368587681432E-005  0.000000000000000E+000  0.000000000000000E+000  0.362450537448610E-004  0.000000000000000E+000  0.000000000000000E+000  -0.280580666870408E-005  0.317747812026423E-005 -0.903727325884317E-005 
      0.11200000 -0.164840630186679E-005  0.000000000000000E+000  0.000000000000000E+000  0.373602138566193E-004  0.000000000000000E+000  0.000000000000000E+000 -0.164840630186679E-005  0.000000000000000E+000  0.000000000000000E+000  0.373602138566193E-004  0.000000000000000E+000  0.000000000000000E+000  -0.300494608727577E-005  0.317842371335464E-005 -0.902909692409232E-005 
      0.11400000 -0.172538939675830E-005  0.000000000000000E+000  0.000000000000000E+000  0.384915488164225E-004  0.000000000000000E+000  0.000000000000000E+000 -0.172538939675830E-005  0.000000000000000E+000  0.000000000000000E+000  0.384915488164225E-004  0.000000000000000E+000  0.000000000000000E+000  -0.320919265535964E-005  0.317938554216498E-005 -0.902068964356322E-005 
      0.11600000 -0.180466750504343E-005  0.000000000000000E+000  0.000000000000000E+000  0.396390555541021E-004  0.000000000000000E+000  0.000000000000000E+000 -0.180466750504343E-005  0.000000000000000E+000  0.000000000000000E+000  0.396390555541021E-004  0.000000000000000E+000  0.000000000000000E+000  -0.341858143912891E-005  0.318036263579333E-005 -0.901205550352643E-005 
      0.11800000 -0.188627296404840E-005  0.000000000000000E+000  0.000000000000000E+000  0.408027309554550E-004  0.000000000000000E+000  0.000000000000000E+000 -0.188627296404840E-005  0.000000000000000E+000  0.000000000000000E+000  0.408027309554550E-004  0.000000000000000E+000  0.000000000000000E+000  -0.363314825947538E-005  0.318135315647793E-005 -0.900320143100862E-005 
      0.12000000 -0.197023810478336E-005  0.000000000000000E+000  0.000000000000000E+000  0.419825718624647E-004  0.000000000000000E+000  0.000000000000000E+000 -0.197023810478336E-005  0.000000000000000E+000  0.000000000000000E+000  0.419825718624647E-004  0.000000000000000E+000  0.000000000000000E+000  -0.385292986136244E-005  0.318235458885541E-005 -0.899413746291847E-005 
      0.12200000 -0.205659525185426E-005  0.000000000000000E+000  0.000000000000000E+000  0.431785750730258E-004  0.000000000000000E+000  0.000000000000000E+000 -0.205659525185426E-005  0.000000000000000E+000  0.000000000000000E+000  0.431785750730258E-004  0.000000000000000E+000  0.000000000000000E+000  -0.407796375785850E-005  0.318336405239292E-005 -0.898487666392925E-005 
      0.12400000 -0.214537672337501E-005  0.000000000000000E+000  0.000000000000000E+000  0.443907373411125E-004  0.000000000000000E+000  0.000000000000000E+000 -0.214537672337501E-005  0.000000000000000E+000  0.000000000000000E+000  0.443907373411125E-004  0.000000000000000E+000  0.000000000000000E+000  -0.430828779359930E-005  0.318437852173628E-005 -0.897543481121947E-005 
      0.12600000 -0.223661483087975E-005  0.000000000000000E+000  0.000000000000000E+000  0.456190553768479E-004  0.000000000000000E+000  0.000000000000000E+000 -0.223661483087975E-005  0.000000000000000E+000  0.000000000000000E+000  0.456190553768479E-004  0.000000000000000E+000  0.000000000000000E+000  -0.454393961914975E-005  0.318539480643697E-005 -0.896583002684981E-005 
      0.12800000 -0.233034187923474E-005  0.000000000000000E+000  0.000000000000000E+000  0.468635258462928E-004  0.000000000000000E+000  0.000000000000000E+000 -0.233034187923474E-005  0.000000000000000E+000  0.000000000000000E+000  0.468635258462928E-004  0.000000000000000E+000  0.000000000000000E+000  -0.478495626336504E-005  0.318640934703167E-005 -0.895608247619485E-005 
      0.13000000 -0.242659016655094E-005  0.000000000000000E+000  0.000000000000000E+000  0.481241453717844E-004  0.000000000000000E+000  0.000000000000000E+000 -0.242659016655094E-005  0.000000000000000E+000  0.000000000000000E+000  0.481241453717844E-004  0.000000000000000E+000  0.000000000000000E+000  -0.503137385439480E-005  0.318741805304036E-005 -0.894621413215135E-005 
      0.13200000 -0.252539198409567E-005  0.000000000000000E+000  0.000000000000000E+000  0.494009105315146E-004  0.000000000000000E+000  0.000000000000000E+000 -0.252539198409567E-005  0.000000000000000E+000  0.000000000000000E+000  0.494009105315146E-004  0.000000000000000E+000  0.000000000000000E+000  -0.528322738856509E-005  0.318841638740814E-005 -0.893624854100714E-005 
      0.13400000 -0.262677961620524E-005  0.000000000000000E+000  0.000000000000000E+000  0.506938178599734E-004  0.000000000000000E+000  0.000000000000000E+000 -0.262677961620524E-005  0.000000000000000E+000  0.000000000000000E+000  0.506938178599734E-004  0.000000000000000E+000  0.000000000000000E+000  -0.554055040280132E-005  0.318939971044217E-005 -0.892621055049699E-005 
      0.13600000 -0.273078534019682E-005  0.000000000000000E+000  0.000000000000000E+000  0.520028638475918E-004  0.000000000000000E+000  0.000000000000000E+000 -0.273078534019682E-005  0.000000000000000E+000  0.000000000000000E+000  0.520028638475918E-004  0.000000000000000E+000  0.000000000000000E+000  -0.580337448525845E-005  0.319036369758393E-005 -0.891612601162004E-005 
      0.13800000 -0.283744142628105E-005  0.000000000000000E+000  0.000000000000000E+000  0.533280449411103E-004  0.000000000000000E+000  0.000000000000000E+000 -0.283744142628105E-005  0.000000000000000E+000  0.000000000000000E+000  0.533280449411103E-004  0.000000000000000E+000  0.000000000000000E+000  -0.607172869244388E-005  0.319130459236892E-005 -0.890602147395728E-005 
      0.14000000 -0.294678013747395E-005  0.000000000000000E+000  0.000000000000000E+000  0.546693575432067E-004  0.000000000000000E+000  0.000000000000000E+000 -0.294678013747395E-005  0.000000000000000E+000  0.000000000000000E+000  0.546693575432067E-004  0.000000000000000E+000  0.000000000000000E+000  -0.634563904090615E-005  0.319221917502277E-005 -0.889592386020747E-005 
      0.14200000 -0.305883372950934E-005  0.000000000000000E+000  0.000000000000000E+000  0.560267980127902E-004  0.000000000000000E+000  0.000000000000000E+000 -0.305883372950934E-005  0.000000000000000E+000  0.000000000000000E+000  0.560267980127902E-004  0.000000000000000E+000  0.000000000000000E+000  -0.662512824978404E-005  0.319310452564986E-005 -0.888586008468277E-005 
      0.14400000 -0.317363445075114E-005  0.000000000000000E+000  0.000000000000000E+000  0.574003626649098E-004  0.000000000000000E+000  0.000000000000000E+000 -0.317363445075114E-005  0.000000000000000E+000  0.000000000000000E+000  0.574003626649098E-004  0.000000000000000E+000  0.000000000000000E+000  -0.691021582846891E-005  0.319395780485661E-005 -0.887585661351209E-005 
      0.14600000 -0.329121454210549E-005  0.000000000000000E+000  0.000000000000000E+000  0.587900477706667E-004  0.000000000000000E+000  0.000000000000000E+000 -0.329121454210549E-005  0.000000000000000E+000  0.000000000000000E+000  0.587900477706667E-004  0.000000000000000E+000  0.000000000000000E+000  -0.720091847659857E-005  0.319477627315890E-005 -0.886593903795166E-005 
      0.14800000 -0.341160623693344E-005  0.000000000000000E+000  0.000000000000000E+000  0.601958495575321E-004  0.000000000000000E+000  0.000000000000000E+000 -0.341160623693344E-005  0.000000000000000E+000  0.000000000000000E+000  0.601958495575321E-004  0.000000000000000E+000  0.000000000000000E+000  -0.749725065323086E-005  0.319555762439564E-005 -0.885613179084488E-005 
