# Excitation
# nelec: Number of excited electrons
# nhole: Number of excited holes
# 1:time[fs] 2:nelec[none] 3:nhole[none]
  0.200000000000000E-002  0.117641415045013E-014  0.137356437335256E-008
  0.300000000000000E+002  0.675112601198772E+001  0.677602540912039E+001
