# Real time calculation: 
# Ac_ext: External vector potential field
# E_ext: External electric field
# Ac_tot: Total vector potential field
# E_tot: Total electric field
# Jm: Matter current density (electrons)
# 1:Time[fs] 2:Ac_ext_x[fs*V/Angstrom] 3:Ac_ext_y[fs*V/Angstrom] 4:Ac_ext_z[fs*V/Angstrom] 5:E_ext_x[V/Angstrom] 6:E_ext_y[V/Angstrom] 7:E_ext_z[V/Angstrom] 8:Ac_tot_x[fs*V/Angstrom] 9:Ac_tot_y[fs*V/Angstrom] 10:Ac_tot_z[fs*V/Angstrom] 11:E_tot_x[V/Angstrom] 12:E_tot_y[V/Angstrom] 13:E_tot_z[V/Angstrom]  14:Jm_x[1/fs*Angstrom^2] 15:Jm_y[1/fs*Angstrom^2] 16:Jm_z[1/fs*Angstrom^2] 
      0.00200000 -0.189316348709156E-008  0.000000000000000E+000  0.000000000000000E+000  0.946581777253239E-006  0.000000000000000E+000  0.000000000000000E+000 -0.189316348709156E-008  0.000000000000000E+000  0.000000000000000E+000  0.946581777253239E-006  0.000000000000000E+000  0.000000000000000E+000  -0.651005214403361E-008 -0.626490510985814E-010 -0.977654202727716E-010 
      0.00400000 -0.775321625139329E-008  0.000000000000000E+000  0.000000000000000E+000  0.293002648648811E-005  0.000000000000000E+000  0.000000000000000E+000 -0.775321625139329E-008  0.000000000000000E+000  0.000000000000000E+000  0.293002648648811E-005  0.000000000000000E+000  0.000000000000000E+000  -0.262382887243145E-007 -0.660585318538025E-010 -0.105813752151642E-009 
      0.00600000 -0.178509936073473E-007  0.000000000000000E+000  0.000000000000000E+000  0.504888885776622E-005  0.000000000000000E+000  0.000000000000000E+000 -0.178509936073473E-007  0.000000000000000E+000  0.000000000000000E+000  0.504888885776622E-005  0.000000000000000E+000  0.000000000000000E+000  -0.598772413140465E-007 -0.115069321246653E-010 -0.763359719150968E-010 
      0.00800000 -0.324573194272629E-007  0.000000000000000E+000  0.000000000000000E+000  0.730316317002098E-005  0.000000000000000E+000  0.000000000000000E+000 -0.324573194272629E-007  0.000000000000000E+000  0.000000000000000E+000  0.730316317002098E-005  0.000000000000000E+000  0.000000000000000E+000  -0.108200480946539E-006  0.435172863685242E-010 -0.398778697258006E-010 
      0.01000000 -0.518430054053899E-007  0.000000000000000E+000  0.000000000000000E+000  0.969284333422239E-005  0.000000000000000E+000  0.000000000000000E+000 -0.518430054053899E-007  0.000000000000000E+000  0.000000000000000E+000  0.969284333422239E-005  0.000000000000000E+000  0.000000000000000E+000  -0.171954582412151E-006  0.565985021260835E-010 -0.211401776044784E-010 
      0.01200000 -0.762788503221440E-007  0.000000000000000E+000  0.000000000000000E+000  0.122179228934531E-004  0.000000000000000E+000  0.000000000000000E+000 -0.762788503221440E-007  0.000000000000000E+000  0.000000000000000E+000  0.122179228934531E-004  0.000000000000000E+000  0.000000000000000E+000  -0.251868194671322E-006  0.318502570062482E-010 -0.221168189595692E-010 
      0.01400000 -0.106035639308221E-006  0.000000000000000E+000  0.000000000000000E+000  0.148783950228533E-004  0.000000000000000E+000  0.000000000000000E+000 -0.106035639308221E-006  0.000000000000000E+000  0.000000000000000E+000  0.148783950228533E-004  0.000000000000000E+000  0.000000000000000E+000  -0.348653623672730E-006 -0.444354570312378E-012 -0.282612380348346E-010 
      0.01600000 -0.141384143108939E-006  0.000000000000000E+000  0.000000000000000E+000  0.176742525297331E-004  0.000000000000000E+000  0.000000000000000E+000 -0.141384143108939E-006  0.000000000000000E+000  0.000000000000000E+000  0.176742525297331E-004  0.000000000000000E+000  0.000000000000000E+000  -0.463008592279475E-006 -0.163486910051468E-010 -0.225186624273207E-010 
      0.01800000 -0.182595117348394E-006  0.000000000000000E+000  0.000000000000000E+000  0.206054878534820E-004  0.000000000000000E+000  0.000000000000000E+000 -0.182595117348394E-006  0.000000000000000E+000  0.000000000000000E+000  0.206054878534820E-004  0.000000000000000E+000  0.000000000000000E+000  -0.595619728756636E-006 -0.915227706086642E-011  0.457947605295431E-011 
      0.02000000 -0.229939301793812E-006  0.000000000000000E+000  0.000000000000000E+000  0.236720930656643E-004  0.000000000000000E+000  0.000000000000000E+000 -0.229939301793812E-006  0.000000000000000E+000  0.000000000000000E+000  0.236720930656643E-004  0.000000000000000E+000  0.000000000000000E+000  -0.747166929541767E-006  0.170561157444161E-010  0.504156849198550E-010 
