# Fourier-transform spectra:
# Units: energy[eV], Jm[1/Angstrom^2], |Jm|^2 [1/Angstrom^4]
Energy_eV,Re_Jm_x,Re_Jm_y,Re_Jm_z,Im_Jm_x,Im_Jm_y,Im_Jm_z,Abs2_Jm_x,Abs2_Jm_y,Abs2_Jm_z
0.01,0.0259241675339902,-0.000195690045170726,-0.008920306160675009,0.00786844299399378,-2.32708950885939e-06,-0.0013687220065003,0.0007339748574801219,3.8300009124503194e-08,8.14452619312547e-05
0.02,0.0229673461053709,-0.00019427688644558302,-0.00864487860975994,0.0152344311627655,-3.55324840874466e-06,-0.0027180266138622303,0.0007595868799769361,3.77561341812444e-08,8.21215948511482e-05
0.03,0.018250927172429,-0.00019278032240568899,-0.008186874358034859,0.0216292559071656,-2.77943831033985e-06,-0.004027960381152339,0.000800921053750962,3.71719779841623e-08,8.324937658638159e-05
0.04,0.012076598746862,-0.000192366152614332,-0.0075482801974416595,0.0266491688583403,5.141308463240971e-07,-0.00527758034947792,0.000856022438133045,3.70050010021676e-08,8.48293882842855e-05
0.05,0.00483653669228041,-0.000194436933282738,-0.00673268107141649,0.029981745186577,6.33676484060852e-06,-0.00644465793807611,0.0009222971316086051,3.7845875613041e-08,8.686261034821741e-05
0.06,-0.00301389685381766,-0.000200435392268483,-0.00574596251125785,0.0314254849940832,1.4118225836724402e-05,-0.0075056002757559704,0.000996644681358803,4.0373670774597206e-08,8.93501206802088e-05
0.07,-0.0109874223615124,-0.000211634204787506,-0.00459708020362154,0.0309013039740911,2.27105050846108e-05,-0.00843562876306507,0.00107561403744944,4.5304803677238e-08,9.22929790267797e-05
0.08,-0.018597679377693,-0.00022893665742492998,-0.00329881403731035,0.0284552296267275,3.0460741501048804e-05,-0.00920923084877391,0.00115557377134526,5.33398498856933e-08,9.56921068787648e-05
0.09,-0.0253911666296468,-0.000252711202037305,-0.00186842276771741,0.0242523260417377,3.5347356629241206e-05,-0.00980087592634582,0.0012328866612492401,6.511238725581419e-08,9.95481725625498e-05
0.1,-0.0309759641167235,-0.0002826786865769,-0.00032812161330047005,0.0185625550925218,3.51643383334539e-05,-0.0101859622374818,0.00130407880452345,8.11437705352708e-08,0.00010386149049652
0.11,-0.0350452452802416,-0.000317864728746953,0.00129468215413141,0.0117398852788216,2.7733416802380394e-05,-0.010341940836557,0.00136599412311219,1.0180712818890801e-07,0.000108631942147072
0.12,-0.0373940686168202,-0.000356622103297102,0.0029674426525064896,0.004196431536377471,1.1121211905908801e-05,-0.010249546734019,0.00141592640535896,1.27303005914305e-07,0.000113858924148754
0.13,-0.0379285224209443,-0.000396720112143645,0.00465284363770782,-0.00362628554707681,-1.61614713096982e-05,-0.00989405744056873,0.00145172275990501,1.5764804053416e-07,0.000119541326554232
0.14,-0.0366669279255073,-0.000435490670048972,0.00630948474101035,-0.0112867530584234,-5.4998281460218004e-05,-0.009266495766570529,0.0014718543980961698,1.9267693466328e-07,0.00012567754148891201
0.15,-0.0337334277029046,-0.00047001511618554004,0.00789286693863649,-0.0183714099536612,-0.000105559040940303,-0.00836469672731207,0.00147545284827257,2.32056920567143e-07,0.000132265499850926
0.16,-0.0293448447478449,-0.000497332173517655,0.009356638940929,-0.0245192161655621,-0.00016725326949781598,-0.007194167018234041,0.00146231187464868,2.7531294697350395e-07,0.00013930273135715502
0.17,-0.0237921492592579,-0.000514646343549256,0.0106540503578333,-0.0294413146279766,-0.000238747178802589,-0.00576867856320663,0.00143285737339832,3.21861074314815e-07,0.00014678644139284799
0.18,-0.0174181836274553,-0.000519517336005377,0.0117395462300847,-0.0329347248365839,-0.000318039014360369,-0.00411055364139266,0.00138808922094125,3.7104707706543797e-07,0.000154713596927064
0.19,-0.010593455244748,-0.000510014574148111,0.0125704311208552,-0.0348895265760937,-0.00040258190180371097,-0.00225061652229452,0.00132950035872643,4.2218705350337204e-07,0.000163081013294589
0.2,-0.0036918105053164296,-0.000484825818584791,0.0131085292575773,-0.0352895139170351,-0.000489439329159012,-0.000227803941529608,0.00125897925730778,4.74606931294036e-07,0.00017188543393253602
0.21,0.0029323351612155603,-0.00044331478642645097,0.0133217696168983,-0.0342067786030595,-0.000575456429985221,0.0019115570660509602,0.00117870229189643,5.27678102675665e-07,0.000181123596142484
0.22,0.008963792530088709,-0.000385528524666095,0.0131856305100105,-0.0317910824656819,-0.000657430400147628,0.00411478135078919,0.00109102250086226,5.808469743694861e-07,0.000190792277511323
0.23,0.014142341492425,-0.00031216049557329303,0.0126843861868105,-0.0282551750325925,-0.000732265479703869,0.006324133669182871,0.000998360739010802,6.336569077625011e-07,0.00020088831960184199
0.24,0.0182737332752324,-0.000224479262644953,0.0118121072975184,-0.0238573914508582,-0.0007971015245952781,0.00847836947266618,0.000903104454653817,6.85761779869738e-07,0.000211408627723126
0.25,0.0212356640841197,-0.000124234956032338,0.0105733769354076,-0.0188829255114193,-0.000849409687148955,0.0105144589963766,0.000807518304963381,7.369311409228421e-07,0.000222350147804695
0.26,0.0229788104593597,-1.3556220023288099e-05,0.00898369386160146,-0.0136251218513189,-0.000887053460991133,0.0123694408939974,0.000713669675590464,7.87047613757667e-07,0.00023370982342907001
0.27,0.0235233451107122,0.000105150781857451,0.00706954406226539,-0.00836798769351671,-0.0009083176943395369,0.0139823490338567,0.000623370983236513,8.36097720775525e-07,0.000245484537752904
0.28,0.0229516112538364,0.00022929218441584,0.004868130926274529,-0.00337091082213005,-0.0009119116159117881,0.0152961546644861,0.0005381394989179839,8.84157701069037e-07,0.00025767104623523196
0.29,0.0213978125933392,0.000356159260419402,0.00242676315560165,0.00114368732465269,-0.000896954100764192,0.0162596656576159,0.00045917440447623703,9.313760776601959e-07,0.000270265906710839
