folder,tau_x_drude,tau_z_coh,tau_z_norm_coh,tau_autocorr_iters_coh,tau_autocorr_1_e,tau_autocorr_1_e_3,spectrum_width,normalized_fid_spectrum_width
c333_s0.025_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,6.102265734888925,1.602123857084561,2.1488981916647414,5.683248777627251,3.0260000000000016,4.9,2.2665336838054637,1.9446491018995937
c333_s0.050_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,5.636074400441967,1.3498370541427684,2.01016593425536,4.034915212237635,0.902000000000001,3.3286666666666673,2.49961478652314,2.0167961112213213
c333_s0.075_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,3.582439916002768,1.1618552404676177,2.0341999672571376,3.2558586661400377,0.8580000000000005,2.313333333333333,2.344044397792873,2.1725102607696973
c333_s0.100_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,2.136539718520702,0.9453410870654074,2.048591091664873,3.079608691317683,0.3160000000000007,0.9960000000000004,1.912119402609642,2.1617058463399212
c333_s0.125_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,1.2957627075682765,0.7982981891039655,2.106011068783965,3.7881302407335786,0.3520000000000003,1.5866666666666667,2.0332074195074274,1.9398403400437445
c333_s0.150_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,0.9798290988339332,0.8601540088502695,1.5451977963478831,4.148870001324587,0.38400000000000034,1.6166666666666665,1.3460580277019305,1.8950982650245085
c333_s0.175_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,0.6444246894331638,1.052613212238151,2.422273984188891,4.164571984318302,0.4280000000000008,1.6620000000000008,1.2723660984394785,1.3411252967212197
c333_s0.200_r18_k16_a1_i804_t9_p4d10_5d11_1.5eV,0.6011823216319273,1.0706982624594292,1.1082817269492369,4.374786705337387,0.4280000000000008,1.5546666666666666,1.283585704988971,1.5366620290521293
