# Fourier-transform spectra:
# Units: energy[eV], Jm[1/Angstrom^2], |Jm|^2 [1/Angstrom^4]
Energy_eV,Re_Jm_x,Re_Jm_y,Re_Jm_z,Im_Jm_x,Im_Jm_y,Im_Jm_z,Abs2_Jm_x,Abs2_Jm_y,Abs2_Jm_z
0.01,0.0186955114611157,1.8880689319513398e-05,-0.00305473513043548,0.00522762952430434,-1.4968337498802802e-05,-0.000429638790238034,0.000376850259236087,5.80531556658055e-10,9.515996207193851e-06
0.02,0.0168219013086206,2.5578311891276e-05,-0.00297391972796712,0.0101468074554421,-2.8907482035873805e-05,-0.000854115422444248,0.000385934065174788,1.4898925568617598e-09,9.57371170324917e-06
0.03,0.0138265824918301,3.640364809141521e-05,-0.00283928210057995,0.0144691393616179,-4.08200665447605e-05,-0.00126807690994342,0.000400530377269302,2.99150342708227e-09,9.66954189620535e-06
0.04,0.00989131003379112,5.0854136430946996e-05,-0.00265104098759817,0.0179448531879823,-4.9773944837905796e-05,-0.00166581437305816,0.000419855770122815,5.063588776864261e-09,9.80295584341259e-06
0.05,0.00525271583004139,6.823505571155379e-05,-0.00240976204930669,0.0203785071605521,-5.49382143272967e-05,-0.00204114711586264,0.00044287457768384006,7.67423022143085e-09,9.97323468287317e-06
0.06,0.000186185066935029,8.76724016844535e-05,-0.00211658614801079,0.0216407160388217,-5.562198945683411e-05,-0.0023873746869706,0.000468355255552064,1.07802557282563e-08,1.01794948179392e-05
0.07,-0.00501261549868379,0.000108134248404071,-0.0017734816672531,0.0216751038787372,-5.13148455697524e-05,-0.0026973095407224,0.000494936442291694,1.43262290537609e-08,1.0420715982555e-05
0.08,-0.0100471459228074,0.00012846273551158,-0.00138349537943796,0.0205000840760667,-4.17265885932222e-05,-0.00296339560981113,0.000521198588319988,1.82437826107461e-08,1.06957730051741e-05
0.09,-0.0146388913488766,0.000147417961417928,-0.000950975982447917,0.0182054837108788,-2.68229048086591e-05,-0.0031779104199810898,0.000545736777071288,2.2451523570992002e-08,1.10034699566172e-05
0.1,-0.0185443900703746,0.000163733752345313,-0.00048174629238610195,0.0149444313241662,-6.85271542419834e-06,-0.0033332410367040302,0.0005672304306849299,2.6855701365761297e-08,1.13425752989955e-05
0.11,-0.0215692280813334,0.000176183684312096,1.67960576013107e-05,0.0109212799535579,1.76371366372614e-05,-0.00342221778136876,0.000584505955848565,3.13517592065459e-08,1.1711856650667402e-05
0.12,-0.0235781219603898,0.000183654076908464,0.0005356641438293589,0.00637661121894348,4.5803817225820004e-05,-0.00343848480709269,0.000596589005816574,3.58268096375565e-08,1.21101138435917e-05
0.13,-0.0245005562322674,0.000185219192621955,0.0010643618235921801,0.00157054081756359,7.652995363488449e-05,-0.00337688361911385,0.000602743854150129,4.0162983118886605e-08,1.25362090685599e-05
0.14,-0.0243318114549365,0.00018021278926311798,0.0015910598826807,-0.0032343893706173,0.000108465936341873,-0.00323382459662818,0.0006024983232793401,4.4241508760512306e-08,1.2989093072033301e-05
0.15,-0.023129581218399,0.000168289666532006,0.00210286322332531,-0.0077894917431817,0.00014009245187613,-0.00300762245618677,0.000595653708955613,4.7947306934119406e-08,1.3467826574973e-05
0.16,-0.0210066988268191,0.000149471030972538,0.0025861582319316,-0.0118742880769986,0.000169800540764579,-0.00269877415071355,0.000582280112936236,5.11738127439366e-08,1.3971596317147199e-05
0.17,-0.0181207521980334,0.00012416839963991,0.00302702477426602,-0.0153080635803281,0.000195984494012476,-0.00231016155136012,0.000562698470801898,5.38277133624627e-08,1.4499725377402802e-05
0.18,-0.0146615408370745,9.31823039632713e-05,0.00341169394390381,-0.0179580205629227,0.000217141273700953,-0.00184716596497344,0.000537451282255558,5.5833274516375705e-08,1.50516776690262e-05
0.19,-0.0108374130315423,5.767409105624921e-05,0.0037270308130419104,-0.0197437345917616,0.000231969074912994,-0.00131768663451694,0.0005072645768461639,5.713595249515481e-08,1.56270567481484e-05
0.2,-0.0068615152426499204,1.91114362467689e-05,0.00396102093188734,-0.0206379157258974,0.00023945727930710297,-0.000732060427314943,0.000473003956934362,5.7705035608574294e-08,1.6225599292090198e-05
0.21,-0.00293889790995124,-2.0809471999292302e-05,0.0041032400071572,-0.0206637491340246,0.000238960444481598,-0.000102884590208398,0.000435627649199018,5.7535128151732195e-08,1.6847163795237698e-05
0.22,0.000744731893133887,-6.0259989564967295e-05,0.004145287801758779,-0.019889312596059,0.00023025009767240699,0.0005552514985383809,0.000396139381136404,5.6646373820522794e-08,1.74917151860393e-05
0.23,0.0040320202868170205,-9.73865579959984e-05,0.0040811695485705795,-0.0184197291529156,0.000213539842879517,0.00122611634905892,0.00035554360966007405,5.508340617531691e-08,1.81593061856094e-05
0.24,0.00680037192783539,-0.000130421921498384,0.00390761078792542,-0.0163878048334917,0.000189481464266354,0.0018922563869397601,0.000314805205617505,5.2913102907852e-08,1.88500563038255e-05
0.25,0.008965609843500491,-0.00015779188563978,0.0036242942951434,-0.0139439243958735,0.000159132088045225,0.0025354723947286803,0.00027481518742370896,5.02213006193904e-08,1.95641294022402e-05
0.26,0.010482957714915,-0.000178209899006082,0.00323401050377015,-0.0112459390270192,0.00012389480641128,0.00313733753483191,0.00023636354705212998,4.7108691159446606e-08,2.03017107459608e-05
0.27,0.011345589444072,-0.000190752831632796,0.00274271546903427,-0.00844969037888957,8.54372399567589e-05,0.00367974133299871,0.000200119667332536,4.36861647473585e-08,2.1062984421859e-05
0.28,0.0115811254799275,-0.00019491296055683,0.00215949293868439,-0.00570068960820745,4.559412818215129e-05,0.0041454435432510105,0.000166620329390949,4.00698867177188e-08,2.18481119225092e-05
0.29,0.0112465429546199,-0.000190623169600613,0.00149641953843561,-0.00312732380909041,6.2610589923097e-06,0.00451862159898236,0.000136264882637014,3.63763936482892e-08,2.26572125898017e-05
0.3,0.0104220073468894,-0.000178254517641663,0.000768334495524501,-0.000835810394423116,-3.0713184598024796e-05,0.0047853953430086705,0.00010931681615404201,3.27179727678141e-08,2.3490346485902e-05
0.31,0.009204131472055021,-0.000158587416741323,-7.48222553764863e-06,0.00109302435694685,-6.36284588373058e-05,0.00493431293452837,8.59107383997529e-05,2.9198549522696697e-08,2.43475001195529e-05
0.32,0.007699130462583009,-0.00013275950133436598,-0.00081171698134177,0.0026051930876636897,-9.102291810412121e-05,0.004956782308374029,6.60636409038843e-05,2.5910256814739102e-08,2.52285753104084e-05
