# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_pump_z,Jm_probe_z,Jm_both_y,Jm_pump_y,Jm_probe_y,Jm_both_x,Jm_pump_x,Jm_probe_x,En_both_z,En_pump_z,En_probe_z,En_both_x,En_pump_x,En_probe_x
0.002,0.0,-3.9025002262872e-07,1.4605329648710301e-09,1.4605064357637901e-09,1.4605329648710301e-09,-3.04262069333195e-10,-3.04285622658831e-10,-3.04262069333195e-10,3.0558799368630202e-09,3.9734188941484503e-10,3.0558799368630202e-09,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.022,0.0,-6.67208539664262e-06,1.83695506790817e-10,1.75430388675034e-10,1.83695506790817e-10,5.81034032653981e-10,5.686029831045761e-10,5.81034032653981e-10,2.66629029779725e-07,5.80193678643757e-10,2.66629029779725e-07,-0.0,-0.0,-0.0,1.9870313987267e-12,7.397212936633855e-15,1.9870313987267e-12
0.042,0.0,-1.00055141237505e-05,-2.31400771532197e-10,-2.60447045610772e-10,-2.31400771532197e-10,1.02968738451327e-09,9.5129990152409e-10,1.02968738451327e-09,7.95093983296739e-07,2.38609117829583e-10,7.95093983296739e-07,-0.0,-0.0,-0.0,1.769223409064535e-11,1.8928237815150695e-14,1.769223409064535e-11
0.062,0.0,-1.03902287571547e-05,-2.66320651580372e-10,-3.1614521223375803e-10,-2.66320651580372e-10,1.25318042231704e-09,1.0889959427609001e-09,1.25318042231704e-09,1.37833948351882e-06,-2.86234763049463e-10,1.37833948351882e-06,-0.0,-0.0,-0.0,5.5226198418278626e-11,1.7498596823495996e-14,5.5226198418278626e-11
0.082,0.0,-7.82618856938883e-06,-6.42974648215331e-10,-7.60618520743128e-10,-6.42974648215331e-10,1.3238739345808001e-09,1.0563895303423e-09,1.3238739345808001e-09,1.82269029278153e-06,-7.45154225987966e-10,1.82269029278153e-06,-0.0,-0.0,-0.0,1.0340879096496144e-10,1.5771311686618125e-15,1.0340879096496144e-10
0.102,0.0,-2.31361955588098e-06,-8.79890670125279e-10,-1.1605177581941202e-09,-8.79890670125279e-10,1.1245564620844402e-09,7.41542609789259e-10,1.1245564620844402e-09,1.94343417442841e-06,-1.19175443374752e-09,1.94343417442841e-06,-0.0,-0.0,-0.0,1.342801117211853e-10,-1.3613046368582615e-14,1.342801117211853e-10
0.122,0.0,6.1469855836461e-06,-7.53880169114605e-10,-1.2732026567634101e-09,-7.53880169114605e-10,7.6493797654727e-10,2.87941209804081e-10,7.6493797654727e-10,1.57211035262543e-06,-1.5215948540178402e-09,1.57211035262543e-06,-0.0,-0.0,-0.0,1.2320071884404136e-10,-3.5151311561020826e-15,1.2320071884404136e-10
0.142,0.0,1.75548674856199e-05,-3.2980129865101e-10,-1.1050555448851801e-09,-3.2980129865101e-10,2.25635912296397e-10,-2.38461435424607e-10,2.25635912296397e-10,5.63985405087233e-07,-1.3713695687004202e-09,5.63985405087233e-07,-0.0,-0.0,-0.0,8.444600167781869e-11,5.429411329669077e-14,8.444600167781869e-11
0.162,0.0,3.19090001849905e-05,1.7232468645894e-10,-8.01314223722682e-10,1.7232468645894e-10,-6.24692684932329e-10,-8.21116021799474e-10,-6.24692684932329e-10,-1.20441644607452e-06,-5.12452817379236e-10,-1.20441644607452e-06,-0.0,-0.0,-0.0,1.1893453894686888e-10,1.2766390406131634e-13,1.1893453894686888e-10
0.182,0.0,4.92080911995455e-05,5.73583721487365e-10,-4.33875780522612e-10,5.73583721487365e-10,-1.6995587211760901e-09,-1.25169017200238e-09,-1.6995587211760901e-09,-3.83366498189321e-06,8.162966123065251e-10,-3.83366498189321e-06,-0.0,-0.0,-0.0,4.709332136185997e-10,9.523113244552625e-14,4.709332136185997e-10
