# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,1.05439249437718e-10,-1.00871023732892e-10,-2.72618794955004e-09,-0.0,0.0
0.022,0.0,1.05992721524563e-05,9.05195122418079e-11,-4.16389031810392e-11,-3.6254647167299106e-07,-0.0,3.687177262865124e-12
0.042,0.0,2.61634792217965e-05,8.04589574726605e-11,3.93459762213973e-11,-1.52268833038132e-06,-0.0,6.409401144691117e-11
0.062,0.0,4.7061743362833896e-05,1.31472965045628e-10,1.06213925329302e-10,-3.7437378719292295e-06,-0.0,3.9225155584301354e-10
0.082,0.0,7.32884003671915e-05,3.52359573101062e-10,2.2114853949906e-10,-7.257462528981841e-06,-0.0,1.5043770130193458e-09
0.102,0.0,0.000104836337950704,8.927227173411131e-10,4.12881209804992e-10,-1.22555866389922e-05,-0.0,4.399834520880865e-09
0.122,0.0,0.00014169699751098602,1.9103472758695104e-09,7.65480093064443e-10,-1.88875485727686e-05,-0.0,1.0758361463570106e-08
0.142,0.0,0.00018386037624308602,3.52882747413266e-09,1.2742221193980901e-09,-2.72676514406177e-05,-0.0,2.314794921486339e-08
0.162,0.0,0.000231315029611945,5.88909528230091e-09,1.9901496996507297e-09,-3.74748413187484e-05,-0.0,4.523526550800531e-08
0.182,0.0,0.00028404807418118,9.03013438964433e-09,2.9546974280697497e-09,-4.9557590517587e-05,-0.0,8.199048826946342e-08
0.202,0.0,0.00034204519079754304,1.3005957077708e-08,4.1693921271952005e-09,-6.35396966698098e-05,-0.0,1.398843570946407e-07
0.222,0.0,0.000405290628131675,1.7821350744489898e-08,5.60587728229996e-09,-7.94188131010519e-05,-0.0,2.2707029521157485e-07
0.242,0.0,0.00047376720657083,2.3393548562881096e-08,7.2687237785521e-09,-9.716618855063421e-05,-0.0,3.53542344529374e-07
0.262,0.0,0.0005474563224668469,2.9694264142233997e-08,9.06954291700139e-09,-0.000116729063628264,-0.0,5.312657514327981e-07
0.282,0.0,0.0006263379527344231,3.65344736658703e-08,1.09445739884087e-08,-0.000138031103700275,-0.0,7.742749920109734e-07
0.302,0.0,0.000710390659802945,4.37570168902614e-08,1.2847210851073501e-08,-0.000160973923046433,-0.0,1.0987339741991306e-06
0.322,0.0,0.000799591596915108,5.1206270277589104e-08,1.46775469603192e-08,-0.000185440106105042,-0.0,1.5229577932523645e-06
0.342,0.0,0.000893916513776111,5.86920210763031e-08,1.6335417598060802e-08,-0.000211296617282459,-0.0,2.06739717250269e-06
0.362,0.0,0.000993339762549348,6.59986689543624e-08,1.77791497917117e-08,-0.000238396989301989,-0.0,2.7545850922244976e-06
0.382,0.0,0.00109783430419902,7.28627393558621e-08,1.88475841289771e-08,-0.00026658326206177796,-0.0,3.609043967246384e-06
0.402,0.0,0.00120737171517243,7.916938646698849e-08,1.9487021349265302e-08,-0.000295689903614577,-0.0,4.657157657802155e-06
0.422,0.0,0.0013219221944320801,8.469502399623389e-08,1.9615961169730903e-08,-0.000325548345649372,-0.0,5.927018846708686e-06
0.442,0.0,0.00144145457082039,8.920636460294519e-08,1.91432349236197e-08,-0.000355988177381521,-0.0,7.448251593034325e-06
0.462,0.0,0.00156593631077203,9.258308352712311e-08,1.79940924954705e-08,-0.00038683870051249705,-0.0,9.251806283695105e-06
0.482,0.0,0.0016953335263543401,9.45930126531357e-08,1.61290051635924e-08,-0.000417931313151517,-0.0,1.1369735495239842e-05
0.502,0.0,0.00182961098365065,9.50814786360564e-08,1.3448169248350098e-08,-0.00044910162054569104,-0.0,1.3834956834904847e-05
0.522,0.0,0.00196873211146871,9.388535423399551e-08,9.880967918500469e-09,-0.000480190605935154,-0.0,1.6681005049588113e-05
0.542,0.0,0.00211265901039054,9.083385969908211e-08,5.46014182951599e-09,-0.0005110454876722179,-0.0,1.9941775163105587e-05
0.562,0.0,0.00226135246214289,8.58043536558831e-08,1.60579119658936e-10,-0.000541519421532417,-0.0,2.3651255441043122e-05
0.582,0.0,0.00241477193928998,7.87274783819919e-08,-5.9866091185831605e-09,-0.000571472183737859,-0.0,2.7843251118859557e-05
0.602,0.0,0.00257287561526484,6.954135941970981e-08,-1.2928408990526102e-08,-0.000600771569443556,-0.0,3.255111050130384e-05
0.622,0.0,0.0027356203747144698,5.8203325350843094e-08,-2.06204996892418e-08,-0.000629295493148255,-0.0,3.780746335200763e-05
0.642,0.0,0.00290296182415331,4.4713448439626394e-08,-2.8940890888831097e-08,-0.000656932931816937,-0.0,4.364397846483543e-05
0.662,0.0,0.00307485430295453,2.9121679663804902e-08,-3.77669910447588e-08,-0.000683584661139924,-0.0,5.009113767257595e-05
0.682,0.0,0.0032512508946338603,1.14240160010606e-08,-4.69200564455702e-08,-0.0007091645857316731,-0.0,5.7178037550392477e-05
0.702,0.0,0.00343210343846583,-8.292430702716379e-09,-5.6309037720828995e-08,-0.000733600264347537,-0.0,6.493222263586616e-05
0.722,0.0,0.00361736254138686,-2.99988798330397e-08,-6.577973615813579e-08,-0.000756833037678543,-0.0,7.337954870724226e-05
0.742,0.0,0.0038069775902154295,-5.36083657830354e-08,-7.516559173263849e-08,-0.000778818615227472,-0.0,8.254408134238373e-05
0.762,0.0,0.00400089676417376,-7.904625399082571e-08,-8.437760537289151e-08,-0.000799527175425028,-0.0,9.244803702437817e-05
