# Units: Time [fs], Current Jm [1/fs*Angstrom^2], Electric field El_f[V/Angstrom], Energy En[eV]
time,El_f_pump_z,El_f_probe_x,Jm_both_z,Jm_both_y,Jm_both_x,En_both_z,En_both_x
0.002,0.0,3.73336887697226e-07,-1.52858502659267e-10,-2.15358552072606e-10,-2.46174767979088e-09,0.0,0.0
0.022,0.0,1.05992721524563e-05,-8.15905477564386e-11,-2.84716184987236e-10,-3.62152559585653e-07,0.0,3.680510490379998e-12
0.042,0.0,2.61634792217965e-05,2.67081379485365e-11,-2.85065278283679e-10,-1.5223519961481301e-06,-0.0,6.406617104980777e-11
0.062,0.0,4.7061743362833896e-05,3.3728748660059903e-10,-3.7561345199408e-10,-3.74319108388581e-06,-0.0,3.921726636902635e-10
0.082,0.0,7.32884003671915e-05,8.59288876569626e-10,-4.03783188104794e-10,-7.25642129283586e-06,-0.0,1.5041384522032814e-09
0.102,0.0,0.000104836337950704,1.6160077190220701e-09,-5.41600319882456e-10,-1.2253756860819802e-05,-0.0,4.3991718973104235e-09
0.122,0.0,0.00014169699751098602,2.9909323081513e-09,-9.46466671412433e-10,-1.8884717805700198e-05,-0.0,1.075674463983135e-08
0.142,0.0,0.00018386037624308602,5.11203894441879e-09,-1.59461117429405e-09,-2.72634451005605e-05,-0.0,2.314444882702599e-08
0.162,0.0,0.000231315029611945,8.027471126126509e-09,-2.68936939740667e-09,-3.74688568946578e-05,-0.0,4.522827925463509e-08
0.182,0.0,0.00028404807418118,1.19341425259614e-08,-4.23924006232142e-09,-4.9549643282363e-05,-0.0,8.197760258599627e-08
0.202,0.0,0.00034204519079754304,1.67646507135665e-08,-6.38491186727031e-09,-6.35298242702234e-05,-0.0,1.3986232814897556e-07
0.222,0.0,0.000405290628131675,2.2440212323338e-08,-9.2313082534789e-09,-7.94073025072048e-05,-0.0,2.2703520770223802e-07
0.242,0.0,0.00047376720657083,2.8887508651906003e-08,-1.2819943429788002e-08,-9.715365713722191e-05,-0.0,3.5349004220248377e-07
0.262,0.0,0.0005474563224668469,3.58104856000402e-08,-1.72842115692495e-08,-0.000116716655852774,-0.0,5.311927383451762e-07
0.282,0.0,0.0006263379527344231,4.2964598527033e-08,-2.2587428614472e-08,-0.000138020516622275,-0.0,7.74180173283544e-07
0.302,0.0,0.000710390659802945,4.9889676685945996e-08,-2.8705747195613598e-08,-0.00016096720522673202,-0.0,1.0986206036272775e-06
0.322,0.0,0.000799591596915108,5.61710456395529e-08,-3.5773968553103796e-08,-0.000185440131492083,-0.0,1.522836625580373e-06
0.342,0.0,0.000893916513776111,6.14099666334706e-08,-4.3926415452366e-08,-0.000211306881108803,-0.0,2.067290833418591e-06
0.362,0.0,0.000993339762549348,6.50871112785155e-08,-5.3141089203707405e-08,-0.00023842162785028798,-0.0,2.754533170697362e-06
0.382,0.0,0.00109783430419902,6.66483943598041e-08,-6.3333604382252e-08,-0.000266627106949037,-0.0,3.6091095632859032e-06
0.402,0.0,0.00120737171517243,6.557565199360731e-08,-7.47674672299345e-08,-0.000295758496432306,-0.0,4.657435137332962e-06
0.422,0.0,0.0013219221944320801,6.15481951848966e-08,-8.7301725369567e-08,-0.00032564796495095403,-0.0,5.927643384835725e-06
0.442,0.0,0.00144145457082039,5.3982218032505e-08,-1.00885561158809e-07,-0.00035612587928302204,-0.0,7.449410145557566e-06
0.462,0.0,0.00156593631077203,4.2494257463734004e-08,-1.1562812940088698e-07,-0.000387022223258953,-0.0,9.253750559297572e-06
0.482,0.0,0.0016953335263543401,2.6643075544399904e-08,-1.31435456483321e-07,-0.000418168968853645,-0.0,1.1372795699887534e-05
0.502,0.0,0.00182961098365065,5.9815524716492504e-09,-1.48265875786005e-07,-0.00044940244412445705,-0.0,1.383955769710696e-05
0.522,0.0,0.00196873211146871,-1.9878408261542402e-08,-1.66026413328581e-07,-0.000480564174677283,-0.0,1.668768347412347e-05
0.542,0.0,0.00211265901039054,-5.1279873258927803e-08,-1.8473479796394602e-07,-0.0005115020695507379,-0.0,1.9951199496762808e-05
0.562,0.0,0.00226135246214289,-8.85455939950152e-08,-2.0433198864798898e-07,-0.0005420697928287389,-0.0,2.366424721729826e-05
0.582,0.0,0.00241477193928998,-1.3181415425401303e-07,-2.24746409136878e-07,-0.000572127425867212,-0.0,2.7860806466630795e-05
0.602,0.0,0.00257287561526484,-1.8115237915600802e-07,-2.4587071632407197e-07,-0.0006015432890459299,-0.0,3.257442406777648e-05
0.622,0.0,0.0027356203747144698,-2.3667131582551304e-07,-2.6754965958284397e-07,-0.000630195645739187,-0.0,3.783795404407692e-05
0.642,0.0,0.00290296182415331,-2.9823187859904497e-07,-2.8968707149615104e-07,-0.000657973619038277,-0.0,4.368331509114345e-05
0.662,0.0,0.00307485430295453,-3.65824858022529e-07,-3.1229412599082e-07,-0.000684778103829913,-0.0,5.014126516687715e-05
0.682,0.0,0.0032512508946338603,-4.3913093066928396e-07,-3.3510316686533e-07,-0.000710522849758304,-0.0,5.724120291224964e-05
0.702,0.0,0.00343210343846583,-5.17854831152396e-07,-3.58105824759222e-07,-0.000735135286220465,-0.0,6.501100011404138e-05
0.722,0.0,0.00361736254138686,-6.01768684885277e-07,-3.81122443007751e-07,-0.0007585564377889611,-0.0,7.347686543444617e-05
0.742,0.0,0.0038069775902154295,-6.90412427974963e-07,-4.0404484491259897e-07,-0.000780741453038643,-0.0,8.266323985405124e-05
0.762,0.0,0.00400089676417376,-7.83501784922898e-07,-4.2676350800055296e-07,-0.0008016599875185809,-0.0,9.259273658217772e-05
0.782,0.0,0.00419906704771576,-8.8046545167743e-07,-4.49061697675942e-07,-0.000821294003902602,-0.0,0.00010328610599990204
0.802,0.0,0.00440143424362371,-9.806190104884442e-07,-4.7084465932820204e-07,-0.0008396367534119361,-0.0,0.00011476221483538967
0.822,0.0,0.0046079429864278295,-1.08367522370827e-06,-4.91916288248078e-07,-0.0008566928059922231,-0.0,0.00012703805850554242
0.842,0.0,0.00481853675611089,-1.1890273591194598e-06,-5.12207307537747e-07,-0.000872477966788843,-0.0,0.0001401288113186813
0.862,0.0,0.00503315789207877,-1.2960184196645e-06,-5.316464399612329e-07,-0.000887018336392486,-0.0,0.00015404790925403145
0.882,0.0,0.00525174760743561,-1.40403424900179e-06,-5.499988060347869e-07,-0.0009003494994478939,-0.0,0.00016880715689333663
0.902,0.0,0.0054742460035275,-1.51235926685553e-06,-5.67093346871809e-07,-0.000912516285272551,-0.0,0.00018441686605925861
0.922,0.0,0.00570059208475918,-1.62056258561829e-06,-5.8289373808225e-07,-0.000923572121378452,-0.0,0.0002008860275947967
0.942,0.0,0.00593072377370227,-1.72781448244369e-06,-5.97456339191817e-07,-0.000933578006176953,-0.0,0.00021822250518371453
0.962,0.0,0.00616457792644396,-1.8334472327709098e-06,-6.104036617815061e-07,-0.000942601596262747,-0.0,0.0002364332491798565
0.982,0.0,0.00640209034821361,-1.93682791226479e-06,-6.2173505338218e-07,-0.000950716489440978,-0.0,0.0002555245285394564
1.002,0.0,0.00664319580927838,-2.03722174534095e-06,-6.31489410467847e-07,-0.0009580009911838571,-0.0,0.00027550217927085554
1.022,0.0,0.00688782806108741,-2.13393001588426e-06,-6.394802874501351e-07,-0.000964536155776741,-0.0,0.00029637184367628413
1.042,0.0,0.00713591985266135,-2.2261887670204702e-06,-6.457640197552129e-07,-0.0009704051294889711,-0.0,0.0003181392072688341
1.062,0.0,0.00738740294724655,-2.31329283018918e-06,-6.50387331498106e-07,-0.0009756915892406061,-0.0,0.0003408102312709794
1.082,0.0,0.007642208139201791,-2.3947384250501597e-06,-6.53216028759971e-07,-0.000980478897444562,-0.0,0.00036439136812128404
1.102,0.0,0.00790026527112651,-2.4698544754889197e-06,-6.54325105089431e-07,-0.000984849185481592,-0.0,0.0003888897697802192
1.122,0.0,0.0081615032512496,-2.53791680883703e-06,-6.53792966071628e-07,-0.00098888211438734,-0.0,0.0004143134733077038
1.142,0.0,0.00842585007099406,-2.59855598412476e-06,-6.516737336810761e-07,-0.000992653768145035,-0.0,0.0004406715540318669
1.162,0.0,0.008693232822837479,-2.6511995754100202e-06,-6.48054006535496e-07,-0.000996237140916849,-0.0,0.00046797426766271606
1.182,0.0,0.00896357771835898,-2.69530845011994e-06,-6.4304726912894e-07,-0.000999701655290524,-0.0,0.0004962331935915328
1.202,0.0,0.00923681010649807,-2.7304498692661302e-06,-6.36809480780233e-07,-0.00100311219140615,-0.0,0.0005254613408157937
1.222,0.0,0.00951285449204143,-2.7563712313712502e-06,-6.29507395893447e-07,-0.0010065283302616698,-0.0,0.0005556732216024954
1.242,0.0,0.00979163455433255,-2.7726392489928797e-06,-6.214142612910289e-07,-0.0010100041013239,-0.0,0.000586884889765276
1.262,0.0,0.0100730731661816,-2.77903296573354e-06,-6.12648603519265e-07,-0.0010135877341492401,-0.0,0.0006191139587545738
1.282,0.0,0.0103570924129246,-2.77553417484208e-06,-6.0343342794573e-07,-0.00101732125480935,-0.0,0.0006523795811436335
1.302,0.0,0.0106436136117659,-2.76182392801278e-06,-5.94006691015996e-07,-0.0010212406525363,-0.0,0.0006867024061088527
1.322,0.0,0.0109325573312532,-2.73795708089442e-06,-5.846475315929e-07,-0.00102537579427552,-0.0,0.0007221045116445489
1.342,0.0,0.0112238434109562,-2.7041844827485003e-06,-5.755244504457561e-07,-0.0010297504463093801,-0.0,0.0007586093105511574
1.362,0.0,0.011517390981342,-2.66043711437575e-06,-5.66763358792564e-07,-0.00103438199146123,-0.0,0.0007962414250097522
1.382,0.0,0.0118131184837591,-2.60703229911799e-06,-5.58807919566036e-07,-0.00103928177114427,-0.0,0.0008350265308197369
1.402,0.0,0.0121109436907088,-2.54434901262956e-06,-5.51771251242887e-07,-0.00104445561649619,-0.0,0.0008749911975229738
1.422,0.0,0.0124107837261978,-2.47282087658301e-06,-5.457631026312679e-07,-0.00104990351610813,-0.0,0.0009161626997374429
1.442,0.0,0.0127125550862675,-2.39296044074703e-06,-5.409950895985661e-07,-0.00105561946365973,-0.0,0.0009585687912997159
1.462,0.0,0.0130161736596851,-2.3053347589318403e-06,-5.37601059687471e-07,-0.0010615919768748,-0.0,0.001002237455323139
1.482,0.0,0.0133215547488149,-2.21060350108012e-06,-5.35865323025226e-07,-0.0010678047433236699,-0.0,0.0010471966600045523
1.502,0.0,0.0136286130906062,-2.10948388005894e-06,-5.356824544591621e-07,-0.0010742360882007,-0.0,0.0010934740782985275
1.522,0.0,0.0139372628777111,-2.0027855964974302e-06,-5.37244490042126e-07,-0.00108086069747801,-0.0,0.0011410968135144109
1.542,0.0,0.0142474177797803,-1.8913438583571898e-06,-5.40636286208959e-07,-0.0010876497792212,-0.0,0.0011900911500215491
1.562,0.0,0.014558990964842,-1.7759893259230801e-06,-5.45836365122907e-07,-0.00109457134302716,-0.0,0.001240482283426155
1.582,0.0,0.0148718951208822,-1.65774992820721e-06,-5.5300275561272e-07,-0.00110159051655793,-0.0,0.0012922940550673992
1.602,0.0,0.0151860424774314,-1.5376292778753799e-06,-5.620510607821789e-07,-0.00110866963287891,-0.0,0.0013455486734469577
1.622,0.0,0.0155013448273799,-1.41649386257222e-06,-5.72930274882661e-07,-0.00111576844903692,-0.0,0.0014002664292102637
1.642,0.0,0.0158177135488568,-1.29537652638019e-06,-5.856876707501579e-07,-0.00112284527362378,-0.0,0.0014564654252262066
1.662,0.0,0.0161350596271668,-1.17540187405478e-06,-6.00300402723831e-07,-0.00112985736422457,-0.0,0.001514161348005527
1.682,0.0,0.0164532936769343,-1.0576292694928e-06,-6.167147775572099e-07,-0.0011367610345890198,-0.0,0.0015733672276012677
1.702,0.0,0.0167723259642267,-9.42951866104471e-07,-6.34896649109687e-07,-0.0011435118336949699,-0.0,0.0016340932111752681
1.722,0.0,0.0170920664288699,-8.323180186307299e-07,-6.544738468878679e-07,-0.00115006517022926,-0.0,0.0016963463407040787
1.742,0.0,0.0174124247067571,-7.26929720625743e-07,-6.75628607579395e-07,-0.00115637711295831,-0.0,0.0017601303836051307
1.762,0.0,0.0177333101523038,-6.27436636103344e-07,-6.98127999311211e-07,-0.00116240420165613,-0.0,0.00182544567000787
1.782,0.0,0.018054631860912,-5.346819048736949e-07,-7.2169291692908e-07,-0.00116810401300125,-0.0,0.0018922889429200172
1.802,0.0,0.0183762986915892,-4.49664601398448e-07,-7.462118676527481e-07,-0.0011734361597506699,-0.0,0.0019606532657164243
1.822,0.0,0.0186982192895272,-3.7297170780979704e-07,-7.716928875928141e-07,-0.0011783624556738301,-0.0,0.0020305279712200235
1.842,0.0,0.0190203021088354,-3.05227048818527e-07,-7.977779488448291e-07,-0.00118284731914269,-0.0,0.0021018986356185266
1.862,0.0,0.0193424554351971,-2.47092370924328e-07,-8.243321469620599e-07,-0.00118685785411549,-0.0,0.002174747082527304
1.882,0.0,0.0196645874087381,-1.99134073135673e-07,-8.512522214196849e-07,-0.00119036435683661,-0.0,0.002249051420076803
1.902,0.0,0.0199866060467721,-1.61584639331727e-07,-8.78205129840576e-07,-0.00119334002729427,-0.0,0.002324786105684556
1.922,0.0,0.0203084192667312,-1.3492515213683901e-07,-9.049953557889481e-07,-0.00119576099867799,-0.0,0.0024019220050792065
1.942,0.0,0.0206299349089205,-1.19495061537515e-07,-9.315613117217909e-07,-0.00119760719806335,-0.0,0.0024804265146559958
1.962,0.0,0.0209510607595643,-1.15299068621403e-07,-9.57537275894121e-07,-0.00119886212803282,-0.0,0.0025602637178733082
1.982,0.0,0.0212717045736204,-1.22550539854195e-07,-9.82695955625832e-07,-0.00119951306286208,-0.0,0.002641394558993292
2.002,0.0,0.0215917740977577,-1.41260309579479e-07,-1.0070032208661501e-06,-0.00119955093179495,-0.0,0.0027237770453482505
2.022,0.0,0.0219111770932562,-1.71274958304369e-07,-1.03019020791024e-06,-0.00119897074191177,-0.0,0.0028073664725338813
2.042,0.0,0.0222298213589887,-2.12424361598125e-07,-1.05191238709069e-06,-0.0011977715451686301,-0.0,0.0028921157014765737
2.062,0.0,0.0225476147543142,-2.64356359315173e-07,-1.07205190648302e-06,-0.00119595586770995,-0.0,0.002977975420472762
2.082,0.0,0.0228644652219929,-3.2674970720132997e-07,-1.09060641721561e-06,-0.0011935297427165198,-0.0,0.0030648944123318833
2.102,0.0,0.0231802808110971,-3.99079757372634e-07,-1.10736250757446e-06,-0.00119050250975289,-0.0,0.0031528198402110377
2.122,0.0,0.0234949696999236,-4.80938552000323e-07,-1.12215878716871e-06,-0.00118688658170484,-0.0,0.0032416975299670793
2.142,0.0,0.0238084402187741,-5.716079650580529e-07,-1.13494626125824e-06,-0.0011826972419837,-0.0,0.003331472255222641
2.162,0.0,0.0241206008728098,-6.70389168092833e-07,-1.14560132959395e-06,-0.00117795252984209,-0.0,0.0034220880300226647
2.182,0.0,0.0244313603648162,-7.766204762376799e-07,-1.15405106835283e-06,-0.0011726724904912698,-0.0,0.003513488377948745
2.202,0.0,0.0247406276179854,-8.893684705287891e-07,-1.1603033038258499e-06,-0.0011668791844122901,-0.0,0.0036056165861861715
2.222,0.0,0.0250483117984882,-1.00764457285677e-06,-1.16420316685211e-06,-0.00116059606320012,-0.0,0.003698415946272497
