t,j,j_drude,delta
0.0,0.0062703276533397495,0.005419297937514849,0.0008510297158249008
0.0019999999999997797,0.006225275898289364,0.005428222335209991,0.0007970535630793729
0.0039999999999995595,0.006179623783768166,0.0054371541739869625,0.0007424696097812038
0.006000000000000227,0.0061333906273188295,0.005446093437543961,0.0006872971897748685
0.008000000000000007,0.006086596083862393,0.005455040109567227,0.000631555974295166
0.009999999999999787,0.0060392601339868185,0.005463994173731057,0.0005752659602557613
0.011999999999999567,0.005991403072647821,0.0054729556136978354,0.0005184474589499857
0.014000000000000234,0.005943045497777634,0.005481924413118106,0.0004611210846595286
0.016000000000000014,0.005894208298459019,0.005490900555630559,0.0004033077428284605
0.017999999999999794,0.005844912642599874,0.005499884024862092,0.00034502861773778263
0.019999999999999574,0.0057951799643225265,0.005508874804427831,0.0002863051598946953
0.02200000000000024,0.005745031951464105,0.005517872877931177,0.00022715907353292823
0.02400000000000002,0.005694490533615997,0.005526878228963834,0.00016761230465216301
0.0259999999999998,0.005643577871028371,0.005535890841105836,0.00010768702992253534
0.02799999999999958,0.005592316344520115,0.005544910697925581,4.740564659453349e-05
0.03000000000000025,0.00554072854634218,0.0055539377829798885,-1.3209236637708698e-05
0.03200000000000003,0.005488837271792322,0.005562972079813998,-7.413480802167562e-05
0.03399999999999981,0.005436665511293802,0.00557201357196163,-0.00013534806066782794
0.03599999999999959,0.005384236442626674,0.005581062242945015,-0.0001968258003183414
0.038000000000000256,0.005331573423016016,0.005590118076274916,-0.00025854465325889954
0.040000000000000036,0.005278699980833759,0.005599181055450656,-0.0003204810746168969
0.041999999999999815,0.005225639806762049,0.005608251163960198,-0.0003826113571981484
0.043999999999999595,0.005172416744408905,0.005617328385280118,-0.00044491164087121296
0.04600000000000026,0.005119054780554744,0.005626412702875671,-0.000507357922320927
0.04800000000000004,0.005065578035404539,0.005635504100200842,-0.000569926064796303
0.04999999999999982,0.00501201075335872,0.005644602560698338,-0.000632591807339618
0.0519999999999996,0.004958377294818294,0.005653708067799657,-0.000695330772981363
0.05400000000000027,0.004904702129364161,0.005662820604925107,-0.000758118475560946
0.05600000000000005,0.004851009830306122,0.0056719401554838405,-0.0008209303251777182
0.05799999999999983,0.004797325070176407,0.005681066702873886,-0.000883741632697479
0.05999999999999961,0.004743672616377598,0.005690200230482201,-0.0009465276141046031
0.06200000000000028,0.004690077326028515,0.005699340721684673,-0.0010092633956561578
0.06400000000000006,0.004636564139167363,0.005708488159846191,-0.0010719240206788286
0.06599999999999984,0.004583158069859302,0.005717642528320655,-0.001134484458461353
0.06799999999999962,0.004529884195303459,0.00572680381045101,-0.0011969196151475512
0.07000000000000028,0.0044767676435686484,0.005735971989569307,-0.0012592043460006586
0.07200000000000006,0.004423833580925084,0.005745147048996699,-0.0013213134680716146
0.07399999999999984,0.004371107199762983,0.005754328972043504,-0.0013832217722805212
0.07599999999999962,0.004318613707791541,0.0057635177420092285,-0.0014449040342176872
0.07800000000000029,0.004266378318686463,0.0057727133421826,-0.0015063350234961366
0.08000000000000007,0.004214426243781958,0.005781915755841611,-0.0015674895120596534
0.08199999999999985,0.004162782683969449,0.005791124966253545,-0.001628342282284096
0.08399999999999963,0.004111472820808468,0.0058003409566750146,-0.0016888681358665468
0.0860000000000003,0.0040605218060165305,0.0058095637103519875,-0.001749041904335457
0.08800000000000008,0.0040099547489189265,0.005818793210519831,-0.0018088384616009043
0.08999999999999986,0.0039597967019613,0.005828029440403372,-0.0018682327384420723
0.09199999999999964,0.003910072644841204,0.005837272383216861,-0.0019271997383756567
0.0940000000000003,0.003860807468057788,0.005846522022164071,-0.001985714554106283
0.09600000000000009,0.0038120259566383303,0.005855778340438313,-0.0020437523837999825
0.09799999999999986,0.0037637527745093676,0.005865041321222466,-0.002101288546713098
0.09999999999999964,0.0037160124495457885,0.005874310947689009,-0.00215829849814322
0.10200000000000031,0.003668829358914752,0.005883587203000071,-0.002214757844085319
0.10400000000000009,0.0036222277140780077,0.0058928700703074445,-0.002270642356229437
0.10599999999999987,0.003576231544817272,0.005902159532752635,-0.002325927987935363
0.10799999999999965,0.003530864681899625,0.00591145557346691,-0.0023805908915672845
0.11000000000000032,0.003486150738411611,0.005920758175571292,-0.002434607437159681
0.1120000000000001,0.003442113090207491,0.005930067322176627,-0.0024879542319691363
0.11399999999999988,0.003398774856185665,0.00593938299638362,-0.0025406081401979546
0.11599999999999966,0.003356158879116548,0.005948705181282846,-0.002592546302166298
0.11800000000000033,0.003314287707490029,0.005958033859954801,-0.0026437461524647715
0.1200000000000001,0.003273183578418345,0.005967369015469949,-0.002694185437051604
0.12199999999999989,0.003232868401185249,0.0059767106308887315,-0.0027438422297034826
0.12399999999999967,0.0031933637407509886,0.005986058689261602,-0.002792694948510613
0.12600000000000033,0.003154690800521632,0.005995413173629109,-0.002840722373107477
0.1280000000000001,0.003116870403990015,0.006004774067021868,-0.002887903663031853
0.1299999999999999,0.0030799229753484232,0.006014141352460632,-0.0029342183771122084
0.13199999999999967,0.00304386851967998,0.006023515012956315,-0.002979646493276335
0.13400000000000034,0.0030087266036578483,0.006032895031510034,-0.003024168427852186
0.13600000000000012,0.002974516337688108,0.006042281391113139,-0.0030677650534250314
0.1379999999999999,0.0029412563601060432,0.0060516740747472665,-0.0031104177146412232
