# Units: Energy [eV], Spectral intensity [normalized] 
energies,F_fid,F_fid_normalized
0.0,0.024377201827684318,0.048434510991278094
0.055142235946666666,0.04543307280014079,0.09501539312975363
0.11028447189333333,0.06423228931180935,0.14589283251643526
0.16542670784,0.0724606517598462,0.18543341515379017
0.22056894378666667,0.07036255348550621,0.20544987148947533
0.2757111797333333,0.06684914019895763,0.20678486065573642
0.33085341568,0.0706553045745611,0.1940791108563604
0.38599565162666666,0.08192145748495303,0.1709894595083974
0.44113788757333333,0.09402351548677754,0.14031666809835658
0.49628012352,0.1027664769495464,0.10879549365874465
0.5514223594666666,0.11098128832512451,0.0890234920142168
0.6065645954133333,0.12374563763385105,0.09063357545184118
0.66170683136,0.14116190093675543,0.10841419791009813
0.7168490673066666,0.1574688776955545,0.12432862573090836
0.7719913032533333,0.16697017468810893,0.12306874446231057
0.8271335392,0.16973838679118408,0.10503922387349908
0.8822757751466667,0.17123313057624798,0.0857890001351127
0.9374180110933333,0.1766739665035678,0.08127316089084262
0.99256024704,0.18621677581969437,0.09146846798114905
1.0477024829866666,0.19591818892420815,0.10155384672298066
1.1028447189333332,0.2028854311142026,0.09994523309397862
1.15798695488,0.2084696757472744,0.09106383854786385
1.2131291908266666,0.21618827128796037,0.08884175707621556
1.2682714267733333,0.2273293835532947,0.09950665703139913
1.32341366272,0.2395186727021592,0.11422639471947689
1.3785558986666666,0.24963856314137883,0.11993175151735162
1.4336981346133333,0.2573889884349492,0.11380207516669573
1.48884037056,0.26550032115706224,0.10511770611268431
1.5439826065066666,0.27684563993637784,0.1046039560747515
1.5991248424533333,0.2920428958103785,0.11413344318069853
1.6542670784,0.30991702057797427,0.12791492360226453
1.7094093143466667,0.32942869731873886,0.14112660025778317
1.7645515502933333,0.35033609792616865,0.1532268783321171
1.8196937862399998,0.3723275111367397,0.16349525945918558
1.8748360221866667,0.39481420942283385,0.16851636013896049
1.9299782581333331,0.4185098128947618,0.16780119161194804
1.98512049408,0.44687878891598354,0.17054319000442086
2.0402627300266665,0.48485489554618666,0.19177892678156505
2.095404965973333,0.5352515604735961,0.2391267080002003
2.15054720192,0.5962816817106705,0.30614077405226753
2.2056894378666665,0.6624658931075104,0.3805575145185675
2.2608316738133336,0.7272746561634589,0.4552890438829247
2.31597390976,0.7842684726284082,0.5283014556447247
2.3711161457066665,0.8261114640528713,0.5934276395228025
2.426258381653333,0.844150967918855,0.6340695770898045
2.4814006176000003,0.8313847257786403,0.627599952994756
2.5365428535466665,0.788349061643012,0.5593211046452287
2.591685089493333,0.7274670100858031,0.4399843844916525
2.64682732544,0.6701720635725935,0.31492291436451436
2.7019695613866666,0.6357339006204871,0.24245460674981617
2.7571117973333332,0.6296772691708101,0.24300299984770504
2.81225403328,0.6428831681116703,0.2798098509987991
2.8673962692266666,0.6622874181144348,0.3066219266367518
2.9225385051733332,0.6813751866064157,0.31691978682092314
2.97768074112,0.7001981739903312,0.33308674264563926
3.0328229770666666,0.7181171839445369,0.36216284719748404
3.0879652130133333,0.7307619483167608,0.37884021191476563
3.14310744896,0.7365299309900742,0.358962566071604
3.1982496849066666,0.7448224229469422,0.3284584100045111
3.2533919208533333,0.7733139857504621,0.3612139841705468
3.3085341568,0.8323440171211854,0.5047300941948109
3.3636763927466666,0.9105804181570973,0.7193263615564945
3.4188186286933333,0.9772891433839314,0.9104658753845365
3.47396086464,1.0,1.0
3.5291031005866667,0.9627946845282379,0.9597241350460898
3.5842453365333333,0.8730258618127897,0.8109232171946851
3.6393875724799996,0.7542999735636909,0.6132173782344222
3.6945298084266667,0.6313367251492301,0.4404114921601831
3.7496720443733333,0.5173302133156323,0.34119590519239446
3.80481428032,0.4143337937057971,0.31335803197282697
3.8599565162666662,0.32627853738453205,0.32281433689958394
3.9150987522133334,0.2679157248664179,0.34398299478801503
3.97024098816,0.25341234781153055,0.3708322074357598
4.025383224106666,0.27578608575179264,0.3968822758167201
4.080525460053333,0.30636190207380215,0.4030618700648873
4.135667696,0.31781009922632797,0.37113175293129486
4.190809931946666,0.3038839636964402,0.3057579107018416
4.245952167893334,0.27745155929798626,0.24016924459531333
4.30109440384,0.25316072944061446,0.2130004950655874
4.356236639786667,0.23262062083672855,0.23405023817022252
4.411378875733333,0.20622568005431732,0.2786038341517094
4.46652111168,0.16996349803057081,0.31654222670962906
4.521663347626667,0.13867089087222442,0.33656165023272455
4.576805583573333,0.13665106698776674,0.34237692122371005
4.63194781952,0.17206351526981217,0.3376269420036581
4.687090055466666,0.22749955810321756,0.3201005539520686
4.742232291413333,0.27856740374432376,0.28778244235188216
4.797374527360001,0.313357520717002,0.24660191920540597
4.852516763306666,0.33327275371254694,0.20965032648277582
4.907658999253333,0.3440103070365358,0.187260971505751
4.962801235200001,0.3491636008360576,0.17829014135709859
5.017943471146666,0.3494944009994281,0.172456474714606
5.073085707093333,0.3453468355265217,0.16045385302237047
5.12822794304,0.3387389104492302,0.14095968722338018
5.183370178986666,0.3334732172805098,0.12069037426745638
5.238512414933333,0.33374619370769526,0.11083330487090731
5.29365465088,0.3423254040202486,0.12125981034086573
5.348796886826666,0.3589708298294059,0.15310068345358677
5.403939122773333,0.37981691053497824,0.19540946391863662
5.45908135872,0.39856655465507607,0.23073579564806324
5.5142235946666665,0.40938265646301875,0.24554321084864159
5.569365830613333,0.40975842426276254,0.23784841679295113
5.62450806656,0.4012135091430039,0.21765684344287653
5.6796503025066665,0.38721935946862196,0.1991394295939156
5.734792538453333,0.37016284422533097,0.18895075504159603
5.7899347744,0.3501590427483592,0.18115106190557617
5.8450770103466665,0.3267537138056965,0.16507666831932696
5.900219246293333,0.3014441019133387,0.1390162910524638
5.95536148224,0.2778232081119699,0.1150974583829737
6.0105037181866665,0.2586311738668064,0.10807882963255788
6.065645954133333,0.24269664210264288,0.11891269599065066
6.12078819008,0.2253521982750892,0.13280598661252346
6.1759304260266665,0.20237009195825473,0.1334534064518266
6.231072661973333,0.17386361594669414,0.1157078593406633
6.28621489792,0.1447614975115891,0.08641817043874504
6.3413571338666666,0.12157494019704283,0.05771738635493377
6.396499369813333,0.10825228842632514,0.03912918835182379
6.45164160576,0.10451878421607416,0.03298386810563104
6.506783841706667,0.10740205712300424,0.03560748464146369
6.561926077653332,0.11357907475164132,0.041486803718677225
6.6170683136,0.12055008048507804,0.04611614937388148
6.672210549546667,0.12693783405683803,0.04771216929641857
6.727352785493333,0.1325825613059291,0.04838767411268527
6.78249502144,0.13807263696155808,0.05216520022050853
6.837637257386667,0.14360295029918868,0.059998219324132344
6.892779493333333,0.14825553580874942,0.06760415520353313
6.94792172928,0.15067699277984856,0.06948496917552088
7.003063965226666,0.1504903324576626,0.06467732826124972
7.058206201173333,0.14879622237549986,0.0578373493023244
7.11334843712,0.14714107267332222,0.054417576346768436
7.168490673066667,0.14613164642863616,0.055143217653851044
7.223632909013333,0.14523599587219146,0.05625469131255611
7.278775144959999,0.14373317521663317,0.054844556453743504
7.333917380906667,0.14100309018822957,0.05189187598443072
7.389059616853333,0.13463538439555947,0.049083519384029245
7.444201852799999,0.11866420492126892,0.044454019310548855
7.499344088746667,0.08865881390935561,0.03447934537875372
