# Fourier-transform spectra: 
# energy: Frequency
# Jm: Matter current
# E_ext: External electric field
# E_tot: Total electric field
# 1:energy[eV] 2:Re(Jm_x)[1/Angstrom^2] 3:Re(Jm_y)[1/Angstrom^2] 4:Re(Jm_z)[1/Angstrom^2] 5:Im(Jm_x)[1/Angstrom^2] 6:Im(Jm_y)[1/Angstrom^2] 7:Im(Jm_z)[1/Angstrom^2] 8:|Jm_x|^2[1/Angstrom^4] 9:|Jm_y|^2[1/Angstrom^4] 10:|Jm_z|^2[1/Angstrom^4] 11:Re(E_ext_x)[fs*V/Angstrom] 12:Re(E_ext_y)[fs*V/Angstrom] 13:Re(E_ext_z)[fs*V/Angstrom] 14:Im(E_ext_x)[fs*V/Angstrom] 15:Im(E_ext_y)[fs*V/Angstrom] 16:Im(E_ext_z)[fs*V/Angstrom] 17:|E_ext_x|^2[fs^2*V^2/Angstrom^2] 18:|E_ext_y|^2[fs^2*V^2/Angstrom^2] 19:|E_ext_z|^2[fs^2*V^2/Angstrom^2] 20:Re(E_tot_x)[fs*V/Angstrom] 21:Re(E_tot_y)[fs*V/Angstrom] 22:Re(E_tot_z)[fs*V/Angstrom] 23:Im(E_tot_x)[fs*V/Angstrom] 24:Im(E_tot_y)[fs*V/Angstrom] 25:Im(E_tot_z)[fs*V/Angstrom] 26:|E_tot_x|^2[fs^2*V^2/Angstrom^2] 27:|E_tot_y|^2[fs^2*V^2/Angstrom^2] 28:|E_tot_z|^2[fs^2*V^2/Angstrom^2]
      0.01000000  0.168908837855069E-001  0.421416199151056E-005 -0.657757681577169E-002  0.516552313984103E-002  0.958725534389212E-006 -0.959381375421612E-003  0.311984584363732E-003  0.186783159409821E-010  0.441849293908831E-004  0.141102840621450E+000  0.000000000000000E+000  0.460320294702729E-003 -0.110587512908619E-001  0.000000000000000E+000  0.411183810581881E-003  0.200323076115555E-001  0.000000000000000E+000  0.380966899799843E-006  0.141102840621450E+000  0.000000000000000E+000  0.460320294702729E-003 -0.110587512908619E-001  0.000000000000000E+000  0.411183810581881E-003  0.200323076115555E-001  0.000000000000000E+000  0.380966899799843E-006
      0.02000000  0.148301615240126E-001  0.387006817650170E-005 -0.639911749307449E-002  0.994121404188252E-002  0.185207194699287E-005 -0.191053166642669E-002  0.318761427454827E-003  0.184075981876092E-010  0.445988359385910E-004  0.150011324321690E+000  0.000000000000000E+000  0.398346218538597E-003 -0.203958810055974E-001  0.000000000000000E+000  0.832792341575615E-003  0.229193893867418E-001  0.000000000000000E+000  0.852222794010995E-006  0.150011324321690E+000  0.000000000000000E+000  0.398346218538597E-003 -0.203958810055974E-001  0.000000000000000E+000  0.832792341575615E-003  0.229193893867418E-001  0.000000000000000E+000  0.852222794010995E-006
      0.03000000  0.115820447281272E-001  0.333061936557272E-005 -0.609858179532501E-002  0.139719627502643E-001  0.262201158915195E-005 -0.284387871203011E-002  0.329359503179114E-003  0.179679701319752E-010  0.452803460430077E-004  0.164138987094347E+000  0.000000000000000E+000  0.284623650770617E-003 -0.263969952246390E-001  0.000000000000000E+000  0.127317320278921E-002  0.276384084412480E-001  0.000000000000000E+000  0.170198062687853E-005  0.164138987094347E+000  0.000000000000000E+000  0.284623650770617E-003 -0.263969952246390E-001  0.000000000000000E+000  0.127317320278921E-002  0.276384084412480E-001  0.000000000000000E+000  0.170198062687853E-005
      0.04000000  0.740722524951264E-002  0.264221845886184E-005 -0.567225398343376E-002  0.169684845912002E-001  0.322418008665371E-005 -0.374736783913894E-002  0.342796455218816E-003  0.173766556155245E-010  0.462172309743930E-004  0.182451547145574E+000  0.000000000000000E+000  0.104457316537198E-003 -0.276557077710305E-001  0.000000000000000E+000  0.173664949182143E-002  0.340534052281302E-001  0.000000000000000E+000  0.302686278842178E-005  0.182451547145574E+000  0.000000000000000E+000  0.104457316537198E-003 -0.276557077710305E-001  0.000000000000000E+000  0.173664949182143E-002  0.340534052281302E-001  0.000000000000000E+000  0.302686278842178E-005
      0.05000000  0.263495555358572E-002  0.186121899357938E-005 -0.511668657103065E-002  0.187316088017083E-001  0.363226543745721E-005 -0.460569483050572E-002  0.357816159069606E-003  0.166574883502069E-010  0.473929063379124E-004  0.203589023438561E+000  0.000000000000000E+000 -0.160870293626720E-003 -0.230619269644715E-001  0.000000000000000E+000  0.222182589044541E-002  0.419803429399815E-001  0.000000000000000E+000  0.496238953882510E-005  0.203589023438561E+000  0.000000000000000E+000 -0.160870293626720E-003 -0.230619269644715E-001  0.000000000000000E+000  0.222182589044541E-002  0.419803429399815E-001  0.000000000000000E+000  0.496238953882510E-005
      0.06000000 -0.236789477039318E-002  0.104685272350798E-005 -0.443018041780813E-002  0.191673519394303E-001  0.383988044565771E-005 -0.540004150582731E-002  0.372994306013637E-003  0.158405824616605E-010  0.487869467989883E-004  0.225947277041593E+000  0.000000000000000E+000 -0.532359655863903E-003 -0.118723807207208E-001  0.000000000000000E+000  0.272026043505756E-002  0.511931254264880E-001  0.000000000000000E+000  0.768322363773108E-005  0.225947277041593E+000  0.000000000000000E+000 -0.532359655863903E-003 -0.118723807207208E-001  0.000000000000000E+000  0.272026043505756E-002  0.511931254264880E-001  0.000000000000000E+000  0.768322363773108E-005
      0.07000000 -0.723046341269595E-002  0.254068396210231E-006 -0.361433446943588E-002  0.182914385936128E-001  0.385970143303589E-005 -0.610837987111583E-002  0.386856326986242E-003  0.149618459021321E-010  0.503757183068054E-004  0.247774067741603E+000  0.000000000000000E+000 -0.103121913456536E-002  0.624078583781591E-002  0.000000000000000E+000  0.321559727807508E-002  0.614309360530940E-001  0.000000000000000E+000  0.114034787582576E-004  0.247774067741603E+000  0.000000000000000E+000 -0.103121913456536E-002  0.624078583781591E-002  0.000000000000000E+000  0.321559727807508E-002  0.614309360530940E-001  0.000000000000000E+000  0.114034787582576E-004
      0.08000000 -0.116106379188087E-001 -0.472688766016868E-006 -0.267546261384142E-002  0.162231303745654E-001  0.372006292432541E-005 -0.670634076597708E-002  0.397996872031827E-003  0.140623028304590E-010  0.521331066674693E-004  0.267273817129479E+000  0.000000000000000E+000 -0.167656559507632E-002  0.311661501070717E-001  0.000000000000000E+000  0.368323430291906E-002  0.724066222354588E-001  0.000000000000000E+000  0.163770871247933E-004  0.267273817129479E+000  0.000000000000000E+000 -0.167656559507632E-002  0.311661501070717E-001  0.000000000000000E+000  0.368323430291906E-002  0.724066222354588E-001  0.000000000000000E+000  0.163770871247933E-004
      0.09000000 -0.152235624506146E-001 -0.110388214303951E-005 -0.162568912366554E-002  0.131694085953209E-001  0.345957235638804E-005 -0.716857396241686E-002  0.405190176438272E-003  0.131871966748058E-010  0.540313177814454E-004  0.282714778405919E+000  0.000000000000000E+000 -0.248302702610217E-002  0.623551771011155E-001  0.000000000000000E+000  0.409057423983299E-002  0.838158140404194E-001  0.000000000000000E+000  0.228982208239390E-004  0.282714778405919E+000  0.000000000000000E+000 -0.248302702610217E-002  0.623551771011155E-001  0.000000000000000E+000  0.409057423983299E-002  0.838158140404194E-001  0.000000000000000E+000  0.228982208239390E-004
      0.10000000 -0.178631482364123E-001 -0.162688351598109E-005 -0.483570794728133E-003  0.940158214135837E-002  0.312059400664992E-005 -0.747046727652951E-002  0.407481811676748E-003  0.123848569289104E-010  0.560417220432122E-004  0.292532217119038E+000  0.000000000000000E+000 -0.345838289977679E-002  0.988501082318169E-001  0.000000000000000E+000  0.439787994173853E-002  0.953464419500220E-001  0.000000000000000E+000  0.313017602634146E-004  0.292532217119038E+000  0.000000000000000E+000 -0.345838289977679E-002  0.988501082318169E-001  0.000000000000000E+000  0.439787994173853E-002  0.953464419500220E-001  0.000000000000000E+000  0.313017602634146E-004
